
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
126,,Segment,1,3,Image 1,3,1,100000002,510000000148,
149,,Segment,1,2,Image 1,2,1,100000002,510000000163,
149,,Segment,1,1,Image 1,1,1,100000002,510000000196,
194,,Segment,1,0,Image 1,1,1,100000002,510000000247,
108,,Segment,1,4,Image 1,2,1,100000001,510000000361,
116,,Segment,1,3,Image 1,1,1,100000001,510000000376,
153,,Segment,1,2,Image 1,1,1,100000001,510000000411,
89,,Segment,1,1,Image 1,1,1,100000001,510000000460,
144,,Segment,1,0,Image 1,1,1,100000001,510000000489,
176,,Segment,1,13,Image 1,5,1,100000000,510000000691,
91,,Segment,1,12,Image 1,4,1,100000000,510000000694,
123,,Segment,1,11,Image 1,3,1,100000000,510000000721,
145,,Segment,1,10,Image 1,3,1,100000000,510000000747,
149,,Segment,1,9,Image 1,3,1,100000000,510000000763,
140,,Segment,1,8,Image 1,3,1,100000000,510000000765,
140,,Segment,1,7,Image 1,3,1,100000000,510000000776,
177,,Segment,1,6,Image 1,2,1,100000000,510000000781,
177,,Segment,1,5,Image 1,2,1,100000000,510000000784,
183,,Segment,1,4,Image 1,2,1,100000000,510000000792,
183,,Segment,1,3,Image 1,2,1,100000000,510000000798,
158,,Segment,1,1,Image 1,1,1,100000000,510000000811,
150,,Segment,1,5,Image 1,3,1,100000002,510000000907,
168,,Segment,1,4,Image 1,2,1,100000002,510000000995,
148,,Segment,1,3,Image 1,1,1,100000002,510000001022,
174,,Segment,1,2,Image 1,1,1,100000002,510000001050,
174,,Segment,1,1,Image 1,1,1,100000002,510000001057,
155,,Segment,1,0,Image 1,1,1,100000002,510000001079,
112,,Segment,1,14,Image 1,6,1,100000000,510000001110,
131,,Segment,1,13,Image 1,6,1,100000000,510000001149,
148,,Segment,1,12,Image 1,5,1,100000000,510000001177,
179,,Segment,1,11,Image 1,5,1,100000000,510000001194,
192,,Segment,1,10,Image 1,5,1,100000000,510000001215,
191,,Segment,1,9,Image 1,4,1,100000000,510000001226,
145,,Segment,1,8,Image 1,4,1,100000000,510000001250,
127,,Segment,1,7,Image 1,3,1,100000000,510000001255,
177,,Segment,1,6,Image 1,3,1,100000000,510000001268,
112,,Segment,1,14,Image 1,7,1,100000000,510000001272,
155,,Segment,1,7,Image 1,3,1,100000001,510000001296,
145,,Segment,1,6,Image 1,3,1,100000001,510000001344,
130,,Segment,1,5,Image 1,2,1,100000001,510000001416,
147,,Segment,1,4,Image 1,1,1,100000001,510000001442,
169,,Segment,1,3,Image 1,1,1,100000001,510000001454,
169,,Segment,1,2,Image 1,1,1,100000001,510000001465,
163,,Segment,1,1,Image 1,1,1,100000001,510000001506,
161,,Segment,1,0,Image 1,1,1,100000001,510000001510,
198,,Segment,1,6,Image 1,3,1,100000002,510000001527,
198,,Segment,1,5,Image 1,2,1,100000002,510000001541,
164,,Segment,1,4,Image 1,5,1,100000001,510000001613,
143,,Segment,1,3,Image 1,4,1,100000001,510000001684,
173,,Segment,1,2,Image 1,3,1,100000001,510000001707,
173,,Segment,1,1,Image 1,2,1,100000001,510000001765,
165,,Segment,1,0,Image 1,1,1,100000001,510000001810,
74,,Segment,1,2,Image 1,3,1,100000000,510000001850,
91,,Segment,1,1,Image 1,2,1,100000000,510000001859,
98,,Segment,1,0,Image 1,1,1,100000000,510000001894,
133,,Segment,1,5,Image 1,5,1,100000001,510000001948,
133,,Segment,1,4,Image 1,4,1,100000001,510000001956,
95,,Segment,1,6,Image 1,5,1,100000002,510000001980,
84,,Segment,1,5,Image 1,4,1,100000002,510000002011,
167,,Segment,1,4,Image 1,4,1,100000002,510000002054,
177,,Segment,1,3,Image 1,4,1,100000002,510000002111,
148,,Segment,1,2,Image 1,3,1,100000002,510000002136,
76,,Segment,1,1,Image 1,2,1,100000002,510000002152,
135,,Segment,1,0,Image 1,1,1,100000002,510000002192,
90,,Segment,1,5,Image 1,5,1,100000002,510000002227,
113,,Segment,1,6,Image 1,4,1,100000002,510000002230,
129,,Segment,1,5,Image 1,2,1,100000002,510000002241,
138,,Segment,1,4,Image 1,1,1,100000002,510000002275,
142,,Segment,1,1,Image 1,2,1,100000000,510000002309,
150,,Segment,1,0,Image 1,1,1,100000000,510000002316,
167,,Segment,1,4,Image 1,5,1,100000002,510000002391,
155,,Segment,1,1,Image 1,2,1,100000002,510000002426,
198,,Segment,1,6,Image 1,2,1,100000002,510000002431,
125,,Segment,1,7,Image 1,2,1,100000001,510000002452,
125,,Segment,1,6,Image 1,2,1,100000001,510000002488,
138,,Segment,1,7,Image 1,4,1,100000001,510000002513,
81,,Segment,1,12,Image 1,5,1,100000000,510000002539,
123,,Segment,1,11,Image 1,4,1,100000000,510000002572,
112,,Segment,1,7,Image 1,3,1,100000001,510000002638,
161,,Segment,1,6,Image 1,2,1,100000001,510000002652,
161,,Segment,1,5,Image 1,1,1,100000001,510000002746,
169,,Segment,1,7,Image 1,2,1,100000001,510000002837,
125,,Segment,1,7,Image 1,3,1,100000001,510000002851,
132,,Segment,1,3,Image 1,2,1,100000001,510000002890,
195,,Segment,1,6,Image 1,4,1,100000001,510000002906,
192,,Segment,1,5,Image 1,3,1,100000001,510000002946,
177,,Segment,1,4,Image 1,2,1,100000001,510000002963,
177,,Segment,1,2,Image 1,2,1,100000001,510000002980,
192,,Segment,1,6,Image 1,3,1,100000001,510000002985,
131,,Segment,1,3,Image 1,2,1,100000003,510000003041,
103,,Segment,1,2,Image 1,2,1,100000003,510000003051,
115,,Segment,1,1,Image 1,2,1,100000003,510000003073,
117,,Segment,1,0,Image 1,1,1,100000003,510000003188,
186,,Segment,1,2,Image 1,2,1,100000003,510000003252,
121,,Segment,1,1,Image 1,1,1,100000003,510000003273,
151,,Segment,1,3,Image 1,2,1,100000003,510000003311,
133,,Segment,1,2,Image 1,1,1,100000003,510000003343,
100,,Segment,1,3,Image 1,1,1,100000003,510000003383,
134,,Segment,1,11,Image 1,4,1,100000000,510000003405,
145,,Segment,1,10,Image 1,4,1,100000000,510000003413,
122,,Segment,1,4,Image 1,1,1,100000001,510000003438,
177,,Segment,1,4,Image 1,3,1,100000001,510000003459,
175,,Segment,1,2,Image 1,2,1,100000000,510000003570,
175,,Segment,1,1,Image 1,1,1,100000000,510000003572,
175,,Segment,1,0,Image 1,1,1,100000000,510000003590,
154,,Segment,1,6,Image 1,3,1,100000001,510000003616,
172,,Segment,1,2,Image 1,3,1,100000003,510000003652,
177,,Segment,1,3,Image 1,3,1,100000003,510000003696,
177,,Segment,1,3,Image 1,3,1,100000001,510000003726,
143,,Segment,1,3,Image 1,3,1,100000001,510000003735,
129,,Segment,1,6,Image 1,3,1,100000000,510000003800,
180,,Segment,1,5,Image 1,2,1,100000000,510000003869,
180,,Segment,1,4,Image 1,1,1,100000000,510000003900,
197,,Segment,1,3,Image 1,1,1,100000000,510000003911,
197,,Segment,1,2,Image 1,1,1,100000000,510000003929,
128,,Segment,1,2,Image 1,3,1,100000003,510000003935,
128,,Segment,1,1,Image 1,2,1,100000003,510000003947,
187,,Segment,1,0,Image 1,1,1,100000003,510000004032,
128,,Segment,1,2,Image 1,2,1,100000003,510000004050,
172,,Segment,1,6,Image 1,1,1,100000001,510000004058,
184,,Segment,1,1,Image 1,1,1,100000003,510000004062,
110,,Segment,1,7,Image 1,3,1,100000000,510000004101,
105,,Segment,1,6,Image 1,2,1,100000000,510000004116,
168,,Segment,1,1,Image 1,1,1,100000000,510000004176,
86,,Segment,1,0,Image 1,1,1,100000000,510000004199,
109,,Segment,1,7,Image 1,2,1,100000000,510000004248,
114,,Segment,1,1,Image 1,2,1,100000001,510000004296,
140,,Segment,1,10,Image 1,6,1,100000000,510000004347,
161,,Segment,1,9,Image 1,5,1,100000000,510000004378,
166,,Segment,1,4,Image 1,2,1,100000002,510000004404,
173,,Segment,1,4,Image 1,3,1,100000002,510000004420,
175,,Segment,1,1,Image 1,2,1,100000003,510000004511,
172,,Segment,1,0,Image 1,1,1,100000003,510000004549,
161,,Segment,1,14,Image 1,8,1,100000000,510000004557,
117,,Segment,1,13,Image 1,7,1,100000000,510000004570,
122,,Segment,1,12,Image 1,6,1,100000000,510000004589,
179,,Segment,1,11,Image 1,6,1,100000000,510000004621,
141,,Segment,1,13,Image 1,6,1,100000000,510000004642,
147,,Segment,1,0,Image 1,1,1,100000003,510000004691,
148,,Segment,1,3,Image 1,3,1,100000002,510000004699,
115,,Segment,1,11,Image 1,6,1,100000000,510000004721,
141,,Segment,1,10,Image 1,5,1,100000000,510000004756,
158,,Segment,1,9,Image 1,4,1,100000000,510000004770,
163,,Segment,1,1,Image 1,2,1,100000001,510000004823,
148,,Segment,1,0,Image 1,1,1,100000001,510000004837,
81,,Segment,1,12,Image 1,4,1,100000000,510000004853,
168,,Segment,1,4,Image 1,2,1,100000000,510000004917,
89,,Segment,1,2,Image 1,2,1,100000001,510000004929,
136,,Segment,1,2,Image 1,3,1,100000002,510000004967,
163,,Segment,1,1,Image 1,2,1,100000002,510000004994,
122,,Segment,1,12,Image 1,7,1,100000000,510000005001,
163,,Segment,1,2,Image 1,2,1,100000002,510000005011,
126,,Segment,1,4,Image 1,2,1,100000001,510000005032,
165,,Segment,1,5,Image 1,1,1,100000002,510000005110,
129,,Segment,1,1,Image 1,2,1,100000000,510000005202,
195,,Segment,1,0,Image 1,1,1,100000000,510000005223,
165,,Segment,1,1,Image 1,1,1,100000001,510000005225,
131,,Segment,1,13,Image 1,5,1,100000000,510000005228,
141,,Segment,1,12,Image 1,6,1,100000000,510000005241,
146,,Segment,1,1,Image 1,2,1,100000000,510000005248,
115,,Segment,1,11,Image 1,5,1,100000000,510000005254,
134,,Segment,1,1,Image 1,1,1,100000002,510000005293,
142,,Segment,1,2,Image 1,2,1,100000001,510000005302,
146,,Segment,1,10,Image 1,5,1,100000000,510000005320,
198,,Segment,1,10,Image 1,4,1,100000000,510000005322,
195,,Segment,1,15,Image 1,5,1,100000000,510000005348,
147,,Segment,1,14,Image 1,4,1,100000000,510000005352,
143,,Segment,1,13,Image 1,4,1,100000000,510000005381,
111,,Segment,1,16,Image 1,5,1,100000000,510000005389,
129,,Segment,1,15,Image 1,4,1,100000000,510000005397,
133,,Segment,1,16,Image 1,4,1,100000000,510000005405,
143,,Segment,1,14,Image 1,5,1,100000000,510000005413,
161,,Segment,1,11,Image 1,4,1,100000000,510000005420,
180,,Segment,1,9,Image 1,3,1,100000000,510000005439,
180,,Segment,1,8,Image 1,3,1,100000000,510000005472,
161,,Segment,1,11,Image 1,3,1,100000000,510000005477,
161,,Segment,1,10,Image 1,4,1,100000000,510000005483,
182,,Segment,1,9,Image 1,4,1,100000000,510000005497,
181,,Segment,1,1,Image 1,2,1,100000000,510000005527,
181,,Segment,1,0,Image 1,1,1,100000000,510000005553,
156,,Segment,1,6,Image 1,3,1,100000000,510000005593,
169,,Segment,1,3,Image 1,2,1,100000001,510000005597,
152,,Segment,1,1,Image 1,1,1,100000000,510000005652,
150,,Segment,1,0,Image 1,1,1,100000000,510000005666,
101,,Segment,1,2,Image 1,2,1,100000000,510000005674,
125,,Segment,1,3,Image 1,3,1,100000000,510000005693,
99,,Segment,1,1,Image 1,2,1,100000000,510000005709,
