
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
8,,Spine,1,5,Image 1,1,,610000000772,
3,,Spine,1,1,Image 1,1,100000002,610000000778,
1,,Spine,1,3,Image 1,1,100000000,610000000783,
3,,Spine,1,1,Image 1,1,100000000,610000000785,
1,,Spine,1,,Image 1,1,100000006,610000000790,
104,,Spine,1,,Image 1,1,100000006,610000000794,
11,,Spine,1,3,Image 1,1,100000000,610000000797,
2,,Spine,1,5,Image 1,1,100000000,610000000800,
5,,Spine,1,,Image 1,1,100000006,610000000806,
3,,Spine,1,5,Image 1,1,100000000,610000000808,
4,,Spine,1,5,Image 1,1,100000000,610000000813,
2,,Spine,1,5,Image 1,1,100000000,610000000815,
2,,Spine,1,0,Image 1,1,,610000000819,
1,,Spine,1,,Image 1,1,100000004,610000000903,
1,,Spine,1,,Image 1,1,100000005,610000000904,
9,,Spine,1,,Image 1,1,100000006,610000000911,
1,,Spine,1,2,Image 1,1,,610000000925,
5,,Spine,1,3,Image 1,1,,610000000926,
1,,Spine,1,2,Image 1,1,,610000000927,
6,,Spine,1,3,Image 1,1,,610000000927,
11,,Spine,1,4,Image 1,1,,610000000928,
2,,Spine,1,1,Image 1,1,,610000000928,
3,,Spine,1,1,Image 1,1,,610000000929,
1,,Spine,1,5,Image 1,1,,610000000929,
1,,Spine,1,0,Image 1,1,,610000000930,
2,,Spine,1,5,Image 1,1,,610000000930,
57,,Spine,1,0,Image 1,1,,610000000931,
2,,Spine,1,5,Image 1,1,,610000000931,
4,,Spine,1,0,Image 1,1,,610000000932,
18,,Spine,1,5,Image 1,1,,610000000932,
1,,Spine,1,0,Image 1,1,,610000000933,
1,,Spine,1,0,Image 1,1,,610000000934,
