
Spine Part Volume Neck
 ==================== 
Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0703701,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000776,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000000778,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000783,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000000785,
0.00700152,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000790,
0,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000794,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000797,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000800,
0,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000806,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000808,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000811,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000813,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000815,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000820,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000822,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000829,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000833,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000839,
0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000840,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000000841,
0,µm^3,Spine,Spine Part Volume,4,1,1,100000000,610000000842,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000843,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000844,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000000845,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000888,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000000889,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000000890,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000000891,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000000892,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000000893,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000894,
0,µm^3,Spine,Spine Part Volume,,,1,100000004,610000000903,
0,µm^3,Spine,Spine Part Volume,,,1,100000005,610000000904,
0,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000911,
