
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0381743,0.00153824,0.00700152,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000790,
0.0162243,0.00112339,0,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000794,
0.0327175,0.00454873,0,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000806,
0.0166164,0.00964617,0,µm^3,Spine,Spine Part Volume,,,1,100000004,610000000903,
0.00787508,0.00229308,0,µm^3,Spine,Spine Part Volume,,,1,100000005,610000000904,
0.0168189,0.00394851,0,µm^3,Spine,Spine Part Volume,,,1,100000006,610000000911,
0.0318263,0.0431878,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000820,
0.185028,0.14283,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000822,
0.0142371,0.00756439,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000829,
0.0357332,0.0177251,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000833,
0.00615585,0.00112339,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000888,
0.0261481,0.0155705,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000000894,
0.0166455,0.00179809,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000000785,
0.0368806,0.00379142,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000000778,
0.0166868,0.00565128,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000000892,
0.0723851,0.025486,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000000893,
0.0114407,0.00112339,0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000000845,
0.0192875,0.00986284,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000000889,
0.0226896,0.00623978,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000000891,
0.0186773,0.00112339,0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000783,
0.0208942,0.00553535,0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000797,
0.022345,0.00609971,0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000843,
0.0119068,0.00414912,0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000000844,
0.0129322,0.00295909,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000000890,
0.0189944,0.00713874,0,µm^3,Spine,Spine Part Volume,4,1,1,100000000,610000000842,
0.0614349,0.359887,0.0703701,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000776,
0.0108087,0.00183818,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000800,
0.0147791,0.00347675,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000808,
0.0413095,0.0252136,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000811,
0.0485159,0.0166219,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000813,
0.0134662,0.00186838,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000815,
0.00742603,0.00112339,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000839,
0.0110341,0.00410774,0,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000000840,
0.00574248,0.00112339,0,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000000841,
