
Spine Intensity StdDev Ch=5 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9.031,,Spine,5,5,Image 1,1,1,100000000,610000000776,
3.75026,,Spine,5,1,Image 1,2,1,100000002,610000000778,
0,,Spine,5,3,Image 1,1,1,100000000,610000000783,
6.12806,,Spine,5,1,Image 1,1,1,100000000,610000000785,
0,,Spine,5,1,Image 1,2,1,100000006,610000000790,
0,,Spine,5,1,Image 1,2,1,100000006,610000000794,
7.62921,,Spine,5,3,Image 1,1,1,100000000,610000000797,
0,,Spine,5,5,Image 1,1,1,100000000,610000000800,
0,,Spine,5,1,Image 1,2,1,100000006,610000000806,
9.28309,,Spine,5,5,Image 1,1,1,100000000,610000000808,
11.8128,,Spine,5,5,Image 1,1,1,100000000,610000000811,
0,,Spine,5,5,Image 1,1,1,100000000,610000000813,
3.5408,,Spine,5,5,Image 1,1,1,100000000,610000000815,
0,,Spine,5,1,Image 1,2,1,100000002,610000000820,
0,,Spine,5,1,Image 1,2,1,100000002,610000000822,
0,,Spine,5,1,Image 1,2,1,100000002,610000000829,
0,,Spine,5,1,Image 1,2,1,100000002,610000000833,
22.3288,,Spine,5,5,Image 1,1,1,100000000,610000000839,
0,,Spine,5,5,Image 1,1,1,100000000,610000000840,
0,,Spine,5,5,Image 1,2,1,100000000,610000000841,
11.8066,,Spine,5,4,Image 1,1,1,100000000,610000000842,
0,,Spine,5,3,Image 1,1,1,100000000,610000000843,
0,,Spine,5,3,Image 1,1,1,100000000,610000000844,
0,,Spine,5,2,Image 1,1,1,100000000,610000000845,
25.0761,,Spine,5,0,Image 1,1,1,100000002,610000000888,
7.77767,,Spine,5,2,Image 1,1,1,100000002,610000000889,
0,,Spine,5,3,Image 1,3,1,100000002,610000000890,
0,,Spine,5,2,Image 1,1,1,100000002,610000000891,
6.06393,,Spine,5,1,Image 1,2,1,100000002,610000000892,
10.187,,Spine,5,1,Image 1,2,1,100000002,610000000893,
4.73554,,Spine,5,0,Image 1,1,1,100000002,610000000894,
0,,Spine,5,1,Image 1,2,1,100000004,610000000903,
0,,Spine,5,1,Image 1,2,1,100000005,610000000904,
0,,Spine,5,1,Image 1,2,1,100000006,610000000911,
