
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,0,Image 1,1,1,100000006,510000000003,
0,,Segment,5,0,Image 1,1,1,100000006,510000000006,
0,,Segment,5,0,Image 1,1,1,100000006,510000000009,
0,,Segment,5,0,Image 1,1,1,100000006,510000000015,
0,,Segment,5,0,Image 1,1,1,100000006,510000000021,
12,,Segment,5,0,Image 1,1,1,100000002,510000000185,
0,,Segment,5,0,Image 1,1,1,100000006,510000000200,
0,,Segment,5,0,Image 1,1,1,100000006,510000000208,
0,,Segment,5,0,Image 1,1,1,100000006,510000000222,
166,,Segment,5,5,Image 1,1,1,100000000,510000000331,
72,,Segment,5,4,Image 1,1,1,100000000,510000000342,
57,,Segment,5,3,Image 1,1,1,100000000,510000000370,
135,,Segment,5,2,Image 1,1,1,100000000,510000000387,
143,,Segment,5,1,Image 1,1,1,100000000,510000000401,
36,,Segment,5,0,Image 1,1,1,100000000,510000000421,
113,,Segment,5,5,Image 1,2,1,100000000,510000000439,
64,,Segment,5,4,Image 1,2,1,100000000,510000000442,
0,,Segment,5,3,Image 1,2,1,100000000,510000000448,
84,,Segment,5,0,Image 1,1,1,100000002,510000000488,
100,,Segment,5,2,Image 1,1,1,100000002,510000000528,
69,,Segment,5,1,Image 1,1,1,100000002,510000000537,
130,,Segment,5,0,Image 1,1,1,100000002,510000000545,
104,,Segment,5,1,Image 1,2,1,100000002,510000000575,
161,,Segment,5,2,Image 1,2,1,100000000,510000000578,
0,,Segment,5,3,Image 1,3,1,100000002,510000000582,
0,,Segment,5,3,Image 1,2,1,100000002,510000000585,
0,,Segment,5,0,Image 1,1,1,100000000,510000000601,
0,,Segment,5,1,Image 1,2,1,100000000,510000000631,
0,,Segment,5,0,Image 1,1,1,100000000,510000000687,
0,,Segment,5,2,Image 1,2,1,100000002,510000000883,
0,,Segment,5,0,Image 1,1,1,100000006,510000000910,
