
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,0,Image 1,1,1,100000006,510000000003,
0,,Segment,4,0,Image 1,1,1,100000006,510000000006,
0,,Segment,4,0,Image 1,1,1,100000006,510000000009,
0,,Segment,4,0,Image 1,1,1,100000006,510000000015,
0,,Segment,4,0,Image 1,1,1,100000006,510000000021,
43,,Segment,4,0,Image 1,1,1,100000002,510000000185,
0,,Segment,4,0,Image 1,1,1,100000006,510000000200,
0,,Segment,4,0,Image 1,1,1,100000006,510000000208,
0,,Segment,4,0,Image 1,1,1,100000006,510000000222,
2163,,Segment,4,5,Image 1,1,1,100000000,510000000331,
493,,Segment,4,4,Image 1,1,1,100000000,510000000342,
818,,Segment,4,3,Image 1,1,1,100000000,510000000370,
518,,Segment,4,2,Image 1,1,1,100000000,510000000387,
725,,Segment,4,1,Image 1,1,1,100000000,510000000401,
238,,Segment,4,0,Image 1,1,1,100000000,510000000421,
562,,Segment,4,5,Image 1,2,1,100000000,510000000439,
25,,Segment,4,4,Image 1,2,1,100000000,510000000442,
189,,Segment,4,3,Image 1,2,1,100000000,510000000448,
1512,,Segment,4,0,Image 1,1,1,100000002,510000000488,
1092,,Segment,4,2,Image 1,1,1,100000002,510000000528,
408,,Segment,4,1,Image 1,1,1,100000002,510000000537,
600,,Segment,4,0,Image 1,1,1,100000002,510000000545,
1921,,Segment,4,1,Image 1,2,1,100000002,510000000575,
89,,Segment,4,2,Image 1,2,1,100000000,510000000578,
179,,Segment,4,3,Image 1,3,1,100000002,510000000582,
134,,Segment,4,3,Image 1,2,1,100000002,510000000585,
30,,Segment,4,0,Image 1,1,1,100000000,510000000601,
346,,Segment,4,1,Image 1,2,1,100000000,510000000631,
144,,Segment,4,0,Image 1,1,1,100000000,510000000687,
99,,Segment,4,2,Image 1,2,1,100000002,510000000883,
0,,Segment,4,0,Image 1,1,1,100000006,510000000910,
