
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
24527.2,µm,Spine,Spine Position,10,5,1,100000001,610000008044,
24503.4,µm,Spine,Spine Position,1,1,1,100000000,610000008048,
24506.1,µm,Spine,Spine Position,1,1,1,100000000,610000008056,
24475.8,µm,Spine,Spine Position,3,2,1,100000002,610000008058,
24459.9,µm,Spine,Spine Position,0,1,1,100000002,610000008063,
24463.9,µm,Spine,Spine Position,3,1,1,100000002,610000008065,
24458.8,µm,Spine,Spine Position,1,2,1,100000002,610000008069,
24458.1,µm,Spine,Spine Position,1,2,1,100000002,610000008072,
24460.4,µm,Spine,Spine Position,1,2,1,100000002,610000008074,
24506.1,µm,Spine,Spine Position,1,1,1,100000000,610000008078,
24462.2,µm,Spine,Spine Position,6,3,1,100000002,610000008081,
24511,µm,Spine,Spine Position,0,1,1,100000001,610000008086,
24521.2,µm,Spine,Spine Position,4,2,1,100000001,610000008088,
24511.2,µm,Spine,Spine Position,0,1,1,100000001,610000008090,
24460.1,µm,Spine,Spine Position,1,2,1,100000002,610000008093,
24531.4,µm,Spine,Spine Position,5,3,1,100000001,610000008099,
24526.5,µm,Spine,Spine Position,10,5,1,100000001,610000008101,
24466.3,µm,Spine,Spine Position,4,1,1,100000002,610000008103,
24498.7,µm,Spine,Spine Position,1,1,1,100000000,610000008107,
24467.8,µm,Spine,Spine Position,5,1,1,100000003,610000008109,
24461.1,µm,Spine,Spine Position,1,2,1,100000002,610000008112,
24523.3,µm,Spine,Spine Position,4,3,1,100000001,610000008114,
24469.9,µm,Spine,Spine Position,3,2,1,100000002,610000008122,
24505.6,µm,Spine,Spine Position,1,1,1,100000000,610000008125,
24509.6,µm,Spine,Spine Position,0,1,1,100000000,610000008127,
24509.4,µm,Spine,Spine Position,0,1,1,100000001,610000008130,
24502.6,µm,Spine,Spine Position,1,1,1,100000000,610000008133,
24555.5,µm,Spine,Spine Position,0,1,1,100000004,610000008135,
24551.9,µm,Spine,Spine Position,0,1,1,100000004,610000008141,
24527.5,µm,Spine,Spine Position,2,2,1,100000001,610000008145,
24472.1,µm,Spine,Spine Position,12,5,1,100000003,610000008153,
24498.7,µm,Spine,Spine Position,1,1,1,100000000,610000008170,
24502.9,µm,Spine,Spine Position,1,1,1,100000000,610000008173,
24458.7,µm,Spine,Spine Position,1,2,1,100000002,610000008176,
24500.4,µm,Spine,Spine Position,0,1,1,100000000,610000008188,
24528.6,µm,Spine,Spine Position,3,2,1,100000001,610000008203,
24529.2,µm,Spine,Spine Position,3,3,1,100000001,610000008206,
24508.4,µm,Spine,Spine Position,1,1,1,100000000,610000008208,
24506.6,µm,Spine,Spine Position,1,1,1,100000000,610000008223,
24515.2,µm,Spine,Spine Position,0,1,1,100000001,610000008234,
24520.1,µm,Spine,Spine Position,0,1,1,100000001,610000008248,
24457.2,µm,Spine,Spine Position,1,2,1,100000002,610000008252,
24523.3,µm,Spine,Spine Position,2,1,1,100000001,610000008264,
24526.6,µm,Spine,Spine Position,10,5,1,100000001,610000008271,
24507.9,µm,Spine,Spine Position,3,2,1,100000000,610000008300,
24504.5,µm,Spine,Spine Position,3,3,1,100000000,610000008301,
24515.1,µm,Spine,Spine Position,7,3,1,100000000,610000008302,
24519.2,µm,Spine,Spine Position,6,2,1,100000000,610000008303,
24516.5,µm,Spine,Spine Position,4,3,1,100000000,610000008304,
24507,µm,Spine,Spine Position,0,1,1,100000000,610000008305,
24508.9,µm,Spine,Spine Position,6,3,1,100000000,610000008306,
24509.7,µm,Spine,Spine Position,6,3,1,100000000,610000008307,
24509.9,µm,Spine,Spine Position,6,3,1,100000000,610000008308,
24511.6,µm,Spine,Spine Position,8,2,1,100000000,610000008309,
24512.1,µm,Spine,Spine Position,4,2,1,100000000,610000008310,
24508,µm,Spine,Spine Position,0,1,1,100000000,610000008311,
24513.7,µm,Spine,Spine Position,3,4,1,100000000,610000008322,
24511.5,µm,Spine,Spine Position,3,3,1,100000000,610000008323,
24510.5,µm,Spine,Spine Position,1,2,1,100000000,610000008324,
24497.6,µm,Spine,Spine Position,0,1,1,100000000,610000008325,
24498.8,µm,Spine,Spine Position,0,1,1,100000000,610000008326,
24500,µm,Spine,Spine Position,0,1,1,100000000,610000008327,
24495.6,µm,Spine,Spine Position,3,2,1,100000000,610000008328,
24495.6,µm,Spine,Spine Position,3,2,1,100000000,610000008329,
24493.4,µm,Spine,Spine Position,2,2,1,100000000,610000008330,
24498.2,µm,Spine,Spine Position,1,1,1,100000000,610000008331,
24498.8,µm,Spine,Spine Position,1,1,1,100000000,610000008332,
24500.2,µm,Spine,Spine Position,0,1,1,100000000,610000008333,
24510.6,µm,Spine,Spine Position,13,3,1,100000001,610000008339,
24512.1,µm,Spine,Spine Position,13,3,1,100000001,610000008340,
24510.9,µm,Spine,Spine Position,13,2,1,100000001,610000008341,
24505.5,µm,Spine,Spine Position,13,3,1,100000001,610000008342,
24506.9,µm,Spine,Spine Position,12,3,1,100000001,610000008343,
24509.9,µm,Spine,Spine Position,11,4,1,100000001,610000008344,
24514.9,µm,Spine,Spine Position,8,3,1,100000001,610000008345,
24515.9,µm,Spine,Spine Position,7,3,1,100000001,610000008346,
24515.9,µm,Spine,Spine Position,7,3,1,100000001,610000008347,
24525.2,µm,Spine,Spine Position,11,2,1,100000001,610000008348,
24520.8,µm,Spine,Spine Position,10,3,1,100000001,610000008349,
24514.1,µm,Spine,Spine Position,11,3,1,100000001,610000008350,
24514.3,µm,Spine,Spine Position,11,3,1,100000001,610000008351,
24523.7,µm,Spine,Spine Position,5,2,1,100000001,610000008352,
24522,µm,Spine,Spine Position,4,2,1,100000001,610000008353,
24519.6,µm,Spine,Spine Position,5,2,1,100000001,610000008354,
24520.1,µm,Spine,Spine Position,5,2,1,100000001,610000008355,
24529.8,µm,Spine,Spine Position,3,3,1,100000001,610000008356,
24529.2,µm,Spine,Spine Position,3,3,1,100000001,610000008357,
24529,µm,Spine,Spine Position,3,3,1,100000001,610000008358,
24528.6,µm,Spine,Spine Position,3,3,1,100000001,610000008359,
24528.4,µm,Spine,Spine Position,3,3,1,100000001,610000008360,
24535.2,µm,Spine,Spine Position,5,2,1,100000001,610000008361,
24517.5,µm,Spine,Spine Position,8,4,1,100000001,610000008362,
24523.8,µm,Spine,Spine Position,8,3,1,100000001,610000008363,
24523.8,µm,Spine,Spine Position,8,3,1,100000001,610000008364,
24525.8,µm,Spine,Spine Position,7,3,1,100000001,610000008365,
24529.7,µm,Spine,Spine Position,6,3,1,100000001,610000008366,
24533,µm,Spine,Spine Position,6,4,1,100000001,610000008367,
24531.1,µm,Spine,Spine Position,5,3,1,100000001,610000008368,
24530.1,µm,Spine,Spine Position,3,2,1,100000001,610000008369,
24528.6,µm,Spine,Spine Position,3,2,1,100000001,610000008370,
24524,µm,Spine,Spine Position,2,2,1,100000001,610000008371,
24536.6,µm,Spine,Spine Position,11,7,1,100000001,610000008372,
24534.9,µm,Spine,Spine Position,10,7,1,100000001,610000008373,
24530.1,µm,Spine,Spine Position,8,6,1,100000001,610000008374,
24523.2,µm,Spine,Spine Position,5,4,1,100000001,610000008375,
24523.1,µm,Spine,Spine Position,5,3,1,100000001,610000008376,
24523.1,µm,Spine,Spine Position,4,3,1,100000001,610000008377,
24525.4,µm,Spine,Spine Position,7,3,1,100000001,610000008378,
24525.1,µm,Spine,Spine Position,5,2,1,100000001,610000008379,
24520.8,µm,Spine,Spine Position,4,3,1,100000001,610000008380,
24520,µm,Spine,Spine Position,2,3,1,100000001,610000008381,
24510.4,µm,Spine,Spine Position,3,1,1,100000001,610000008382,
24510.2,µm,Spine,Spine Position,3,1,1,100000001,610000008383,
24500.9,µm,Spine,Spine Position,19,9,1,100000001,610000008384,
24499.2,µm,Spine,Spine Position,18,8,1,100000001,610000008385,
24490.6,µm,Spine,Spine Position,16,8,1,100000001,610000008386,
24489.7,µm,Spine,Spine Position,15,8,1,100000001,610000008387,
24487.4,µm,Spine,Spine Position,13,7,1,100000001,610000008388,
24487.3,µm,Spine,Spine Position,13,7,1,100000001,610000008389,
24489.7,µm,Spine,Spine Position,13,8,1,100000001,610000008390,
24482.8,µm,Spine,Spine Position,12,6,1,100000001,610000008391,
24483.7,µm,Spine,Spine Position,12,6,1,100000001,610000008392,
24487.2,µm,Spine,Spine Position,12,6,1,100000001,610000008393,
24495.5,µm,Spine,Spine Position,10,5,1,100000001,610000008394,
24501.6,µm,Spine,Spine Position,9,3,1,100000001,610000008395,
24503,µm,Spine,Spine Position,4,2,1,100000001,610000008396,
24501.6,µm,Spine,Spine Position,4,3,1,100000001,610000008397,
24503.4,µm,Spine,Spine Position,3,2,1,100000001,610000008398,
24504.4,µm,Spine,Spine Position,2,2,1,100000001,610000008399,
24510.4,µm,Spine,Spine Position,0,1,1,100000001,610000008400,
24513,µm,Spine,Spine Position,0,1,1,100000001,610000008403,
24493,µm,Spine,Spine Position,12,4,1,100000002,610000008404,
24469.2,µm,Spine,Spine Position,2,1,1,100000002,610000008405,
24463.7,µm,Spine,Spine Position,0,1,1,100000002,610000008406,
24463.1,µm,Spine,Spine Position,0,1,1,100000002,610000008407,
24472.2,µm,Spine,Spine Position,5,3,1,100000002,610000008408,
24478.9,µm,Spine,Spine Position,7,3,1,100000002,610000008409,
24469.8,µm,Spine,Spine Position,3,2,1,100000002,610000008410,
24461.3,µm,Spine,Spine Position,2,2,1,100000002,610000008411,
24452.2,µm,Spine,Spine Position,7,5,1,100000002,610000008414,
24449.2,µm,Spine,Spine Position,6,5,1,100000002,610000008415,
24460,µm,Spine,Spine Position,5,2,1,100000002,610000008416,
24459.1,µm,Spine,Spine Position,9,4,1,100000002,610000008417,
24459.1,µm,Spine,Spine Position,9,4,1,100000002,610000008418,
24458.7,µm,Spine,Spine Position,9,5,1,100000002,610000008419,
24458,µm,Spine,Spine Position,6,3,1,100000002,610000008420,
24462.3,µm,Spine,Spine Position,6,3,1,100000002,610000008421,
24462.2,µm,Spine,Spine Position,6,3,1,100000002,610000008422,
24459.5,µm,Spine,Spine Position,3,2,1,100000002,610000008423,
24459.3,µm,Spine,Spine Position,3,2,1,100000002,610000008424,
24463.5,µm,Spine,Spine Position,11,3,1,100000002,610000008425,
24465.6,µm,Spine,Spine Position,9,3,1,100000002,610000008426,
24466.3,µm,Spine,Spine Position,9,3,1,100000002,610000008427,
24466.8,µm,Spine,Spine Position,9,3,1,100000002,610000008428,
24468.2,µm,Spine,Spine Position,8,4,1,100000002,610000008429,
24470.3,µm,Spine,Spine Position,7,3,1,100000002,610000008430,
24470.4,µm,Spine,Spine Position,7,3,1,100000002,610000008431,
24467.3,µm,Spine,Spine Position,6,4,1,100000002,610000008432,
24460.9,µm,Spine,Spine Position,3,3,1,100000002,610000008433,
24458.4,µm,Spine,Spine Position,0,1,1,100000002,610000008434,
24449.5,µm,Spine,Spine Position,3,4,1,100000002,610000008438,
24450.5,µm,Spine,Spine Position,3,4,1,100000002,610000008439,
24455.4,µm,Spine,Spine Position,1,2,1,100000002,610000008440,
24463.7,µm,Spine,Spine Position,1,2,1,100000002,610000008441,
24463,µm,Spine,Spine Position,1,2,1,100000002,610000008442,
24474.5,µm,Spine,Spine Position,12,7,1,100000003,610000008445,
24471.9,µm,Spine,Spine Position,12,5,1,100000003,610000008446,
24465.5,µm,Spine,Spine Position,10,6,1,100000003,610000008447,
24461.1,µm,Spine,Spine Position,9,6,1,100000003,610000008448,
24463.1,µm,Spine,Spine Position,9,5,1,100000003,610000008449,
24471.3,µm,Spine,Spine Position,5,4,1,100000003,610000008450,
24473.3,µm,Spine,Spine Position,5,5,1,100000003,610000008451,
24491.7,µm,Spine,Spine Position,10,4,1,100000003,610000008452,
24493.1,µm,Spine,Spine Position,9,3,1,100000003,610000008453,
24497,µm,Spine,Spine Position,18,4,1,100000003,610000008454,
24497,µm,Spine,Spine Position,18,4,1,100000003,610000008455,
24498.1,µm,Spine,Spine Position,15,3,1,100000003,610000008456,
24498,µm,Spine,Spine Position,15,3,1,100000003,610000008457,
24498.1,µm,Spine,Spine Position,14,3,1,100000003,610000008458,
24497.2,µm,Spine,Spine Position,13,2,1,100000003,610000008459,
24498.7,µm,Spine,Spine Position,12,3,1,100000003,610000008460,
24499,µm,Spine,Spine Position,12,3,1,100000003,610000008461,
24499,µm,Spine,Spine Position,12,3,1,100000003,610000008462,
24489.2,µm,Spine,Spine Position,6,2,1,100000003,610000008463,
24483.6,µm,Spine,Spine Position,6,4,1,100000003,610000008464,
24483.7,µm,Spine,Spine Position,6,4,1,100000003,610000008465,
24484.4,µm,Spine,Spine Position,5,3,1,100000003,610000008466,
24480.2,µm,Spine,Spine Position,3,2,1,100000003,610000008467,
24462.2,µm,Spine,Spine Position,4,3,1,100000003,610000008469,
24469.4,µm,Spine,Spine Position,6,2,1,100000003,610000008470,
24466.9,µm,Spine,Spine Position,4,1,1,100000003,610000008471,
24470.7,µm,Spine,Spine Position,1,1,1,100000003,610000008472,
24549.1,µm,Spine,Spine Position,1,1,1,100000004,610000008473,
24549.1,µm,Spine,Spine Position,1,1,1,100000004,610000008474,
24547.1,µm,Spine,Spine Position,2,2,1,100000004,610000008475,
24546.7,µm,Spine,Spine Position,2,1,1,100000004,610000008476,
24549.4,µm,Spine,Spine Position,0,1,1,100000004,610000008477,
24535.2,µm,Spine,Spine Position,9,5,1,100000004,610000008478,
24532.5,µm,Spine,Spine Position,8,4,1,100000004,610000008479,
24532.7,µm,Spine,Spine Position,8,4,1,100000004,610000008480,
24532.3,µm,Spine,Spine Position,7,3,1,100000004,610000008481,
24536.3,µm,Spine,Spine Position,4,3,1,100000004,610000008482,
24542,µm,Spine,Spine Position,3,2,1,100000004,610000008483,
24549.7,µm,Spine,Spine Position,1,1,1,100000004,610000008484,
24553.5,µm,Spine,Spine Position,0,1,1,100000004,610000008485,
24554.7,µm,Spine,Spine Position,0,1,1,100000004,610000008486,
