
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.905705,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000008302,
1.20918,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000008303,
0.770038,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000008304,
1.00744,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000008305,
0.547858,µm,Spine,Spine Part Mean Diameter,6,3,1,100000000,610000008306,
0.673277,µm,Spine,Spine Part Mean Diameter,6,3,1,100000000,610000008307,
0.846895,µm,Spine,Spine Part Mean Diameter,6,3,1,100000000,610000008308,
0.710875,µm,Spine,Spine Part Mean Diameter,8,2,1,100000000,610000008309,
0.868317,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000008310,
0.977558,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000008311,
0.727743,µm,Spine,Spine Part Mean Diameter,3,4,1,100000000,610000008322,
0.545509,µm,Spine,Spine Part Mean Diameter,3,3,1,100000000,610000008323,
0.925711,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000008324,
1.45172,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000008325,
0.978757,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000008326,
0.893176,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000008327,
0.860127,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000008328,
0.965452,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000008329,
0.741836,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000008330,
0.863283,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000008331,
1.05288,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000008332,
1.17144,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000008333,
1.02451,µm,Spine,Spine Part Mean Diameter,13,3,1,100000001,610000008339,
1.09735,µm,Spine,Spine Part Mean Diameter,13,3,1,100000001,610000008340,
1.56743,µm,Spine,Spine Part Mean Diameter,13,2,1,100000001,610000008341,
0.896219,µm,Spine,Spine Part Mean Diameter,13,3,1,100000001,610000008342,
0.821331,µm,Spine,Spine Part Mean Diameter,12,3,1,100000001,610000008343,
0.651066,µm,Spine,Spine Part Mean Diameter,11,4,1,100000001,610000008344,
0.998554,µm,Spine,Spine Part Mean Diameter,8,3,1,100000001,610000008345,
1.18218,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000008346,
1.20835,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000008347,
0.697032,µm,Spine,Spine Part Mean Diameter,11,2,1,100000001,610000008348,
0.811717,µm,Spine,Spine Part Mean Diameter,10,3,1,100000001,610000008349,
0.776516,µm,Spine,Spine Part Mean Diameter,11,3,1,100000001,610000008350,
0.836806,µm,Spine,Spine Part Mean Diameter,11,3,1,100000001,610000008351,
1.00306,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000008352,
1.62628,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000008353,
1.10704,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000008354,
0.969003,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000008355,
1.51631,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000008356,
1.83715,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000008357,
2.05474,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000008358,
1.68943,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000008359,
2.00655,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000008360,
1.16279,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000008361,
0.802714,µm,Spine,Spine Part Mean Diameter,8,4,1,100000001,610000008362,
1.37874,µm,Spine,Spine Part Mean Diameter,8,3,1,100000001,610000008363,
1.59188,µm,Spine,Spine Part Mean Diameter,8,3,1,100000001,610000008364,
1.19116,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000008365,
0.979443,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000008366,
0.936045,µm,Spine,Spine Part Mean Diameter,6,4,1,100000001,610000008367,
1.0189,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000008368,
1.69309,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000008369,
1.29953,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000008370,
1.42458,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000008371,
0.786303,µm,Spine,Spine Part Mean Diameter,11,7,1,100000001,610000008372,
0.765728,µm,Spine,Spine Part Mean Diameter,10,7,1,100000001,610000008373,
0.823049,µm,Spine,Spine Part Mean Diameter,8,6,1,100000001,610000008374,
1.01378,µm,Spine,Spine Part Mean Diameter,5,4,1,100000001,610000008375,
1.28273,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000008376,
0.972556,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000008377,
0.787486,µm,Spine,Spine Part Mean Diameter,7,3,1,100000001,610000008378,
0.91564,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000008379,
0.832508,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000008380,
0.939795,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000008381,
0.705532,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000008382,
1.00016,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000008383,
0.888404,µm,Spine,Spine Part Mean Diameter,19,9,1,100000001,610000008384,
0.923474,µm,Spine,Spine Part Mean Diameter,18,8,1,100000001,610000008385,
0.897455,µm,Spine,Spine Part Mean Diameter,16,8,1,100000001,610000008386,
0.799597,µm,Spine,Spine Part Mean Diameter,15,8,1,100000001,610000008387,
0.933896,µm,Spine,Spine Part Mean Diameter,13,7,1,100000001,610000008388,
1.01105,µm,Spine,Spine Part Mean Diameter,13,7,1,100000001,610000008389,
0.676041,µm,Spine,Spine Part Mean Diameter,13,8,1,100000001,610000008390,
0.806427,µm,Spine,Spine Part Mean Diameter,12,6,1,100000001,610000008391,
1.11126,µm,Spine,Spine Part Mean Diameter,12,6,1,100000001,610000008392,
0.874023,µm,Spine,Spine Part Mean Diameter,12,6,1,100000001,610000008393,
1.0702,µm,Spine,Spine Part Mean Diameter,10,5,1,100000001,610000008394,
0.896174,µm,Spine,Spine Part Mean Diameter,9,3,1,100000001,610000008395,
0.888733,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000008396,
0.826358,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000008397,
1.0221,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000008398,
0.801334,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000008399,
0.924359,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008400,
0.92419,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000008403,
0.909997,µm,Spine,Spine Part Mean Diameter,12,4,1,100000002,610000008404,
1.22979,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000008405,
0.933221,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008406,
0.882874,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008407,
0.844418,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000008408,
0.915429,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000008409,
1.05173,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000008410,
0.717573,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000008411,
0.755822,µm,Spine,Spine Part Mean Diameter,7,5,1,100000002,610000008414,
0.738604,µm,Spine,Spine Part Mean Diameter,6,5,1,100000002,610000008415,
0.939764,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000008416,
1.20694,µm,Spine,Spine Part Mean Diameter,9,4,1,100000002,610000008417,
1.20694,µm,Spine,Spine Part Mean Diameter,9,4,1,100000002,610000008418,
0.703947,µm,Spine,Spine Part Mean Diameter,9,5,1,100000002,610000008419,
0.930813,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000008420,
1.35658,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000008421,
1.34038,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000008422,
0.836281,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000008423,
1.06354,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000008424,
0.737952,µm,Spine,Spine Part Mean Diameter,11,3,1,100000002,610000008425,
0.638021,µm,Spine,Spine Part Mean Diameter,9,3,1,100000002,610000008426,
1.08871,µm,Spine,Spine Part Mean Diameter,9,3,1,100000002,610000008427,
1.15415,µm,Spine,Spine Part Mean Diameter,9,3,1,100000002,610000008428,
0.842172,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000008429,
1.3913,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000008430,
0.936736,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000008431,
0.920171,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000008432,
0.72902,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000008433,
1.73747,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000008434,
0.956752,µm,Spine,Spine Part Mean Diameter,3,4,1,100000002,610000008438,
0.818,µm,Spine,Spine Part Mean Diameter,3,4,1,100000002,610000008439,
0.869138,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008440,
1.14864,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008441,
0.899086,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000008442,
0.736593,µm,Spine,Spine Part Mean Diameter,12,7,1,100000003,610000008445,
0.887932,µm,Spine,Spine Part Mean Diameter,12,5,1,100000003,610000008446,
0.739768,µm,Spine,Spine Part Mean Diameter,10,6,1,100000003,610000008447,
0.833969,µm,Spine,Spine Part Mean Diameter,9,6,1,100000003,610000008448,
1.13428,µm,Spine,Spine Part Mean Diameter,9,5,1,100000003,610000008449,
0.990594,µm,Spine,Spine Part Mean Diameter,5,4,1,100000003,610000008450,
0.879892,µm,Spine,Spine Part Mean Diameter,5,5,1,100000003,610000008451,
0.985868,µm,Spine,Spine Part Mean Diameter,10,4,1,100000003,610000008452,
0.822026,µm,Spine,Spine Part Mean Diameter,9,3,1,100000003,610000008453,
0.775074,µm,Spine,Spine Part Mean Diameter,18,4,1,100000003,610000008454,
0.807626,µm,Spine,Spine Part Mean Diameter,18,4,1,100000003,610000008455,
0.772451,µm,Spine,Spine Part Mean Diameter,15,3,1,100000003,610000008456,
0.904138,µm,Spine,Spine Part Mean Diameter,15,3,1,100000003,610000008457,
0.740437,µm,Spine,Spine Part Mean Diameter,14,3,1,100000003,610000008458,
1.10248,µm,Spine,Spine Part Mean Diameter,13,2,1,100000003,610000008459,
1.00707,µm,Spine,Spine Part Mean Diameter,12,3,1,100000003,610000008460,
1.22264,µm,Spine,Spine Part Mean Diameter,12,3,1,100000003,610000008461,
1.20178,µm,Spine,Spine Part Mean Diameter,12,3,1,100000003,610000008462,
1.11756,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000008463,
0.892504,µm,Spine,Spine Part Mean Diameter,6,4,1,100000003,610000008464,
1.18509,µm,Spine,Spine Part Mean Diameter,6,4,1,100000003,610000008465,
0.889812,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000008466,
0.970226,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000008467,
0.869178,µm,Spine,Spine Part Mean Diameter,4,3,1,100000003,610000008469,
0.929178,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000008470,
1.04383,µm,Spine,Spine Part Mean Diameter,4,1,1,100000003,610000008471,
1.01112,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000008472,
1.38025,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000008473,
1.24151,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000008474,
0.743556,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000008475,
0.89266,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000008476,
1.13687,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000008477,
0.926234,µm,Spine,Spine Part Mean Diameter,9,5,1,100000004,610000008478,
0.898274,µm,Spine,Spine Part Mean Diameter,8,4,1,100000004,610000008479,
0.994139,µm,Spine,Spine Part Mean Diameter,8,4,1,100000004,610000008480,
1.35746,µm,Spine,Spine Part Mean Diameter,7,3,1,100000004,610000008481,
0.829558,µm,Spine,Spine Part Mean Diameter,4,3,1,100000004,610000008482,
0.904124,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000008483,
0.787284,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000008484,
0.76278,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000008485,
0.799566,µm,Spine,Spine Part Mean Diameter,0,1,1,100000004,610000008486,
