
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
172,,Spine,1,0,Image 1,1,1,100000000,610000007722,
124,,Spine,1,10,Image 1,5,1,100000002,610000007736,
124,,Spine,1,10,Image 1,5,1,100000002,610000007746,
160,,Spine,1,1,Image 1,1,1,100000000,610000007754,
80,,Spine,1,2,Image 1,2,1,100000000,610000007759,
148,,Spine,1,4,Image 1,2,1,100000004,610000007765,
148,,Spine,1,4,Image 1,2,1,100000004,610000007769,
148,,Spine,1,4,Image 1,2,1,100000004,610000007773,
117,,Spine,1,2,Image 1,2,1,100000004,610000007787,
120,,Spine,1,10,Image 1,2,1,100000003,610000007795,
127,,Spine,1,10,Image 1,6,1,100000003,610000007798,
132,,Spine,1,2,Image 1,2,1,100000004,610000007811,
125,,Spine,1,2,Image 1,2,1,100000002,610000007816,
120,,Spine,1,10,Image 1,2,1,100000003,610000007823,
125,,Spine,1,2,Image 1,2,1,100000002,610000007826,
129,,Spine,1,3,Image 1,1,1,100000002,610000007831,
135,,Spine,1,3,Image 1,1,1,100000002,610000007835,
91,,Spine,1,9,Image 1,4,1,100000002,610000007838,
134,,Spine,1,10,Image 1,5,1,100000001,610000007843,
93,,Spine,1,10,Image 1,4,1,100000003,610000007846,
138,,Spine,1,4,Image 1,3,1,100000003,610000007850,
128,,Spine,1,0,Image 1,1,1,100000001,610000007859,
175,,Spine,1,1,Image 1,1,1,100000002,610000007863,
143,,Spine,1,3,Image 1,2,1,100000000,610000007865,
137,,Spine,1,12,Image 1,4,1,100000002,610000007868,
50,,Spine,1,6,Image 1,3,1,100000000,610000007872,
162,,Spine,1,1,Image 1,1,1,100000000,610000007881,
93,,Spine,1,2,Image 1,2,1,100000004,610000007885,
62,,Spine,1,18,Image 1,4,1,100000003,610000007888,
78,,Spine,1,5,Image 1,3,1,100000002,610000007892,
56,,Spine,1,3,Image 1,1,1,100000001,610000007894,
81,,Spine,1,12,Image 1,7,1,100000003,610000007899,
69,,Spine,1,3,Image 1,1,1,100000001,610000007902,
78,,Spine,1,7,Image 1,3,1,100000001,610000007904,
97,,Spine,1,3,Image 1,2,1,100000002,610000007909,
125,,Spine,1,1,Image 1,1,1,100000000,610000007915,
134,,Spine,1,10,Image 1,5,1,100000001,610000007921,
85,,Spine,1,3,Image 1,1,1,100000000,610000007926,
116,,Spine,1,3,Image 1,2,1,100000003,610000007928,
118,,Spine,1,1,Image 1,1,1,100000000,610000007932,
73,,Spine,1,3,Image 1,1,1,100000002,610000007934,
125,,Spine,1,1,Image 1,1,1,100000000,610000007940,
93,,Spine,1,7,Image 1,3,1,100000001,610000007944,
64,,Spine,1,8,Image 1,6,1,100000001,610000007946,
58,,Spine,1,6,Image 1,3,1,100000000,610000007948,
169,,Spine,1,9,Image 1,4,1,100000003,610000007950,
