
Spine Center Intensity Mean Ch=5 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.66667,,Spine,5,0,Image 1,1,1,100000000,610000007722,
1.6,,Spine,5,10,Image 1,5,1,100000002,610000007736,
1.45455,,Spine,5,10,Image 1,5,1,100000002,610000007746,
4.75,,Spine,5,1,Image 1,1,1,100000000,610000007754,
2.16667,,Spine,5,2,Image 1,2,1,100000000,610000007759,
10.2857,,Spine,5,4,Image 1,2,1,100000004,610000007765,
6.4,,Spine,5,4,Image 1,2,1,100000004,610000007769,
1.4,,Spine,5,4,Image 1,2,1,100000004,610000007773,
0.8,,Spine,5,2,Image 1,2,1,100000004,610000007787,
1,,Spine,5,10,Image 1,2,1,100000003,610000007795,
30.25,,Spine,5,10,Image 1,6,1,100000003,610000007798,
1.14286,,Spine,5,2,Image 1,2,1,100000004,610000007811,
0.8,,Spine,5,2,Image 1,2,1,100000002,610000007816,
1,,Spine,5,10,Image 1,2,1,100000003,610000007823,
0.75,,Spine,5,2,Image 1,2,1,100000002,610000007826,
0.666667,,Spine,5,3,Image 1,1,1,100000002,610000007831,
0.8,,Spine,5,3,Image 1,1,1,100000002,610000007835,
0.75,,Spine,5,9,Image 1,4,1,100000002,610000007838,
1.83333,,Spine,5,10,Image 1,5,1,100000001,610000007843,
2.5,,Spine,5,10,Image 1,4,1,100000003,610000007846,
7,,Spine,5,4,Image 1,3,1,100000003,610000007850,
3.44444,,Spine,5,0,Image 1,1,1,100000001,610000007859,
20.6,,Spine,5,1,Image 1,1,1,100000002,610000007863,
1,,Spine,5,3,Image 1,2,1,100000000,610000007865,
2.75,,Spine,5,12,Image 1,4,1,100000002,610000007868,
1.4,,Spine,5,6,Image 1,3,1,100000000,610000007872,
1.44444,,Spine,5,1,Image 1,1,1,100000000,610000007881,
1.5,,Spine,5,2,Image 1,2,1,100000004,610000007885,
2.25,,Spine,5,18,Image 1,4,1,100000003,610000007888,
0,,Spine,5,5,Image 1,3,1,100000002,610000007892,
1.66667,,Spine,5,3,Image 1,1,1,100000001,610000007894,
1.5,,Spine,5,12,Image 1,7,1,100000003,610000007899,
1,,Spine,5,3,Image 1,1,1,100000001,610000007902,
0.333333,,Spine,5,7,Image 1,3,1,100000001,610000007904,
1.2,,Spine,5,3,Image 1,2,1,100000002,610000007909,
12.1667,,Spine,5,1,Image 1,1,1,100000000,610000007915,
1.8,,Spine,5,10,Image 1,5,1,100000001,610000007921,
3.4,,Spine,5,3,Image 1,1,1,100000000,610000007926,
1,,Spine,5,3,Image 1,2,1,100000003,610000007928,
2.25,,Spine,5,1,Image 1,1,1,100000000,610000007932,
166,,Spine,5,3,Image 1,1,1,100000002,610000007934,
1.75,,Spine,5,1,Image 1,1,1,100000000,610000007940,
1.75,,Spine,5,7,Image 1,3,1,100000001,610000007944,
3.66667,,Spine,5,8,Image 1,6,1,100000001,610000007946,
1.33333,,Spine,5,6,Image 1,3,1,100000000,610000007948,
1.66667,,Spine,5,9,Image 1,4,1,100000003,610000007950,
7.66667,,Spine,5,0,Image 1,1,1,100000001,610000007952,
7,,Spine,5,5,Image 1,5,1,100000002,610000007954,
1,,Spine,5,1,Image 1,1,1,100000000,610000007959,
0.6,,Spine,5,1,Image 1,2,1,100000002,610000007965,
9.66667,,Spine,5,3,Image 1,1,1,100000001,610000007967,
1.33333,,Spine,5,8,Image 1,4,1,100000002,610000007969,
1.66667,,Spine,5,4,Image 1,2,1,100000001,610000007971,
5,,Spine,5,4,Image 1,3,1,100000003,610000007975,
1.33333,,Spine,5,3,Image 1,1,1,100000001,610000007978,
9.66667,,Spine,5,7,Image 1,4,1,100000003,610000007980,
1.75,,Spine,5,7,Image 1,3,1,100000001,610000007983,
0.666667,,Spine,5,8,Image 1,4,1,100000001,610000007985,
1.66667,,Spine,5,7,Image 1,5,1,100000001,610000007990,
1.66667,,Spine,5,1,Image 1,2,1,100000000,610000007992,
2.66667,,Spine,5,7,Image 1,3,1,100000002,610000007995,
7.25,,Spine,5,12,Image 1,3,1,100000003,610000007998,
5.33333,,Spine,5,6,Image 1,2,1,100000003,610000008003,
3.33333,,Spine,5,7,Image 1,3,1,100000004,610000008005,
3.33333,,Spine,5,7,Image 1,3,1,100000002,610000008007,
2.33333,,Spine,5,7,Image 1,2,1,100000001,610000008009,
3.33333,,Spine,5,13,Image 1,3,1,100000001,610000008011,
1.4,,Spine,5,4,Image 1,1,1,100000002,610000008015,
1.66667,,Spine,5,10,Image 1,5,1,100000002,610000008019,
0.666667,,Spine,5,6,Image 1,2,1,100000001,610000008021,
1,,Spine,5,4,Image 1,4,1,100000001,610000008026,
4,,Spine,5,2,Image 1,2,1,100000002,610000008028,
5,,Spine,5,7,Image 1,2,1,100000001,610000008031,
5.25,,Spine,5,3,Image 1,1,1,100000000,610000008035,
2,,Spine,5,0,Image 1,1,1,100000000,610000008038,
4.66667,,Spine,5,6,Image 1,3,1,100000002,610000008042,
41.3333,,Spine,5,10,Image 1,5,1,100000001,610000008044,
1.5,,Spine,5,1,Image 1,1,1,100000000,610000008048,
1.66667,,Spine,5,1,Image 1,1,1,100000000,610000008056,
1,,Spine,5,3,Image 1,2,1,100000002,610000008058,
1,,Spine,5,0,Image 1,1,1,100000002,610000008063,
0.333333,,Spine,5,3,Image 1,1,1,100000002,610000008065,
0.5,,Spine,5,1,Image 1,2,1,100000002,610000008069,
1,,Spine,5,1,Image 1,2,1,100000002,610000008072,
3,,Spine,5,1,Image 1,2,1,100000002,610000008074,
1.5,,Spine,5,1,Image 1,1,1,100000000,610000008078,
0.666667,,Spine,5,6,Image 1,3,1,100000002,610000008081,
3,,Spine,5,0,Image 1,1,1,100000001,610000008086,
6,,Spine,5,4,Image 1,2,1,100000001,610000008088,
2,,Spine,5,0,Image 1,1,1,100000001,610000008090,
0,,Spine,5,1,Image 1,2,1,100000002,610000008093,
1.5,,Spine,5,5,Image 1,3,1,100000001,610000008099,
2,,Spine,5,10,Image 1,5,1,100000001,610000008101,
1,,Spine,5,4,Image 1,1,1,100000002,610000008103,
3.25,,Spine,5,1,Image 1,1,1,100000000,610000008107,
1.66667,,Spine,5,5,Image 1,1,1,100000003,610000008109,
0.75,,Spine,5,1,Image 1,2,1,100000002,610000008112,
2.33333,,Spine,5,4,Image 1,3,1,100000001,610000008114,
0.666667,,Spine,5,3,Image 1,2,1,100000002,610000008122,
11.3333,,Spine,5,1,Image 1,1,1,100000000,610000008125,
1.33333,,Spine,5,0,Image 1,1,1,100000000,610000008127,
3,,Spine,5,0,Image 1,1,1,100000001,610000008130,
4,,Spine,5,1,Image 1,1,1,100000000,610000008133,
0.666667,,Spine,5,0,Image 1,1,1,100000004,610000008135,
1,,Spine,5,0,Image 1,1,1,100000004,610000008141,
1.33333,,Spine,5,2,Image 1,2,1,100000001,610000008145,
2.66667,,Spine,5,12,Image 1,5,1,100000003,610000008153,
1.25,,Spine,5,1,Image 1,1,1,100000000,610000008170,
1.5,,Spine,5,1,Image 1,1,1,100000000,610000008173,
1,,Spine,5,1,Image 1,2,1,100000002,610000008176,
4,,Spine,5,0,Image 1,1,1,100000000,610000008188,
0.333333,,Spine,5,3,Image 1,2,1,100000001,610000008203,
1.75,,Spine,5,3,Image 1,3,1,100000001,610000008206,
2,,Spine,5,1,Image 1,1,1,100000000,610000008208,
3,,Spine,5,1,Image 1,1,1,100000000,610000008223,
5.33333,,Spine,5,0,Image 1,1,1,100000001,610000008234,
1.33333,,Spine,5,0,Image 1,1,1,100000001,610000008248,
5,,Spine,5,1,Image 1,2,1,100000002,610000008252,
1.66667,,Spine,5,2,Image 1,1,1,100000001,610000008264,
1,,Spine,5,10,Image 1,5,1,100000001,610000008271,
6,,Spine,5,3,Image 1,2,1,100000000,610000008300,
2.5,,Spine,5,3,Image 1,3,1,100000000,610000008301,
22.5,,Spine,5,7,Image 1,3,1,100000000,610000008302,
6,,Spine,5,6,Image 1,2,1,100000000,610000008303,
9,,Spine,5,4,Image 1,3,1,100000000,610000008304,
3,,Spine,5,0,Image 1,1,1,100000000,610000008305,
0.5,,Spine,5,6,Image 1,3,1,100000000,610000008306,
2.5,,Spine,5,6,Image 1,3,1,100000000,610000008307,
3,,Spine,5,6,Image 1,3,1,100000000,610000008308,
0.5,,Spine,5,8,Image 1,2,1,100000000,610000008309,
3,,Spine,5,4,Image 1,2,1,100000000,610000008310,
130.5,,Spine,5,0,Image 1,1,1,100000000,610000008311,
171.5,,Spine,5,3,Image 1,4,1,100000000,610000008322,
1,,Spine,5,3,Image 1,3,1,100000000,610000008323,
1.5,,Spine,5,1,Image 1,2,1,100000000,610000008324,
1,,Spine,5,0,Image 1,1,1,100000000,610000008325,
8.5,,Spine,5,0,Image 1,1,1,100000000,610000008326,
1,,Spine,5,0,Image 1,1,1,100000000,610000008327,
2.5,,Spine,5,3,Image 1,2,1,100000000,610000008328,
0.5,,Spine,5,3,Image 1,2,1,100000000,610000008329,
5.5,,Spine,5,2,Image 1,2,1,100000000,610000008330,
1,,Spine,5,1,Image 1,1,1,100000000,610000008331,
2,,Spine,5,1,Image 1,1,1,100000000,610000008332,
5.5,,Spine,5,0,Image 1,1,1,100000000,610000008333,
1.5,,Spine,5,13,Image 1,3,1,100000001,610000008339,
5.5,,Spine,5,13,Image 1,3,1,100000001,610000008340,
2,,Spine,5,13,Image 1,2,1,100000001,610000008341,
4,,Spine,5,13,Image 1,3,1,100000001,610000008342,
18,,Spine,5,12,Image 1,3,1,100000001,610000008343,
0.5,,Spine,5,11,Image 1,4,1,100000001,610000008344,
0.5,,Spine,5,8,Image 1,3,1,100000001,610000008345,
0,,Spine,5,7,Image 1,3,1,100000001,610000008346,
2.5,,Spine,5,7,Image 1,3,1,100000001,610000008347,
0.5,,Spine,5,11,Image 1,2,1,100000001,610000008348,
2,,Spine,5,10,Image 1,3,1,100000001,610000008349,
1.5,,Spine,5,11,Image 1,3,1,100000001,610000008350,
0.5,,Spine,5,11,Image 1,3,1,100000001,610000008351,
1,,Spine,5,5,Image 1,2,1,100000001,610000008352,
3.5,,Spine,5,4,Image 1,2,1,100000001,610000008353,
1.5,,Spine,5,5,Image 1,2,1,100000001,610000008354,
10,,Spine,5,5,Image 1,2,1,100000001,610000008355,
2.5,,Spine,5,3,Image 1,3,1,100000001,610000008356,
1,,Spine,5,3,Image 1,3,1,100000001,610000008357,
4,,Spine,5,3,Image 1,3,1,100000001,610000008358,
2.5,,Spine,5,3,Image 1,3,1,100000001,610000008359,
2.5,,Spine,5,3,Image 1,3,1,100000001,610000008360,
10.5,,Spine,5,5,Image 1,2,1,100000001,610000008361,
0.5,,Spine,5,8,Image 1,4,1,100000001,610000008362,
0.5,,Spine,5,8,Image 1,3,1,100000001,610000008363,
1.5,,Spine,5,8,Image 1,3,1,100000001,610000008364,
2.5,,Spine,5,7,Image 1,3,1,100000001,610000008365,
2,,Spine,5,6,Image 1,3,1,100000001,610000008366,
5.5,,Spine,5,6,Image 1,4,1,100000001,610000008367,
1,,Spine,5,5,Image 1,3,1,100000001,610000008368,
0.5,,Spine,5,3,Image 1,2,1,100000001,610000008369,
1,,Spine,5,3,Image 1,2,1,100000001,610000008370,
1,,Spine,5,2,Image 1,2,1,100000001,610000008371,
0.5,,Spine,5,11,Image 1,7,1,100000001,610000008372,
5,,Spine,5,10,Image 1,7,1,100000001,610000008373,
5,,Spine,5,8,Image 1,6,1,100000001,610000008374,
1,,Spine,5,5,Image 1,4,1,100000001,610000008375,
3.5,,Spine,5,5,Image 1,3,1,100000001,610000008376,
2,,Spine,5,4,Image 1,3,1,100000001,610000008377,
1,,Spine,5,7,Image 1,3,1,100000001,610000008378,
1.5,,Spine,5,5,Image 1,2,1,100000001,610000008379,
1,,Spine,5,4,Image 1,3,1,100000001,610000008380,
1.5,,Spine,5,2,Image 1,3,1,100000001,610000008381,
1,,Spine,5,3,Image 1,1,1,100000001,610000008382,
1.5,,Spine,5,3,Image 1,1,1,100000001,610000008383,
6,,Spine,5,19,Image 1,9,1,100000001,610000008384,
5.5,,Spine,5,18,Image 1,8,1,100000001,610000008385,
3,,Spine,5,16,Image 1,8,1,100000001,610000008386,
2.5,,Spine,5,15,Image 1,8,1,100000001,610000008387,
3.5,,Spine,5,13,Image 1,7,1,100000001,610000008388,
1,,Spine,5,13,Image 1,7,1,100000001,610000008389,
3,,Spine,5,13,Image 1,8,1,100000001,610000008390,
2,,Spine,5,12,Image 1,6,1,100000001,610000008391,
7,,Spine,5,12,Image 1,6,1,100000001,610000008392,
1.5,,Spine,5,12,Image 1,6,1,100000001,610000008393,
2.5,,Spine,5,10,Image 1,5,1,100000001,610000008394,
6,,Spine,5,9,Image 1,3,1,100000001,610000008395,
32.5,,Spine,5,4,Image 1,2,1,100000001,610000008396,
0,,Spine,5,4,Image 1,3,1,100000001,610000008397,
1.5,,Spine,5,3,Image 1,2,1,100000001,610000008398,
1,,Spine,5,2,Image 1,2,1,100000001,610000008399,
1,,Spine,5,0,Image 1,1,1,100000001,610000008400,
4,,Spine,5,0,Image 1,1,1,100000001,610000008403,
15.5,,Spine,5,12,Image 1,4,1,100000002,610000008404,
2,,Spine,5,2,Image 1,1,1,100000002,610000008405,
1,,Spine,5,0,Image 1,1,1,100000002,610000008406,
1.5,,Spine,5,0,Image 1,1,1,100000002,610000008407,
0,,Spine,5,5,Image 1,3,1,100000002,610000008408,
2.5,,Spine,5,7,Image 1,3,1,100000002,610000008409,
0,,Spine,5,3,Image 1,2,1,100000002,610000008410,
0,,Spine,5,2,Image 1,2,1,100000002,610000008411,
1.5,,Spine,5,7,Image 1,5,1,100000002,610000008414,
1.5,,Spine,5,6,Image 1,5,1,100000002,610000008415,
1.5,,Spine,5,5,Image 1,2,1,100000002,610000008416,
83,,Spine,5,9,Image 1,4,1,100000002,610000008417,
83,,Spine,5,9,Image 1,4,1,100000002,610000008418,
125.5,,Spine,5,9,Image 1,5,1,100000002,610000008419,
13.5,,Spine,5,6,Image 1,3,1,100000002,610000008420,
0.5,,Spine,5,6,Image 1,3,1,100000002,610000008421,
0,,Spine,5,6,Image 1,3,1,100000002,610000008422,
148.5,,Spine,5,3,Image 1,2,1,100000002,610000008423,
124,,Spine,5,3,Image 1,2,1,100000002,610000008424,
1,,Spine,5,11,Image 1,3,1,100000002,610000008425,
2.5,,Spine,5,9,Image 1,3,1,100000002,610000008426,
6,,Spine,5,9,Image 1,3,1,100000002,610000008427,
19,,Spine,5,9,Image 1,3,1,100000002,610000008428,
1.5,,Spine,5,8,Image 1,4,1,100000002,610000008429,
4,,Spine,5,7,Image 1,3,1,100000002,610000008430,
4,,Spine,5,7,Image 1,3,1,100000002,610000008431,
0.5,,Spine,5,6,Image 1,4,1,100000002,610000008432,
1,,Spine,5,3,Image 1,3,1,100000002,610000008433,
3.5,,Spine,5,0,Image 1,1,1,100000002,610000008434,
1,,Spine,5,3,Image 1,4,1,100000002,610000008438,
0.5,,Spine,5,3,Image 1,4,1,100000002,610000008439,
0,,Spine,5,1,Image 1,2,1,100000002,610000008440,
0,,Spine,5,1,Image 1,2,1,100000002,610000008441,
2,,Spine,5,1,Image 1,2,1,100000002,610000008442,
4,,Spine,5,12,Image 1,7,1,100000003,610000008445,
2,,Spine,5,12,Image 1,5,1,100000003,610000008446,
32,,Spine,5,10,Image 1,6,1,100000003,610000008447,
10.5,,Spine,5,9,Image 1,6,1,100000003,610000008448,
2.5,,Spine,5,9,Image 1,5,1,100000003,610000008449,
5.5,,Spine,5,5,Image 1,4,1,100000003,610000008450,
5,,Spine,5,5,Image 1,5,1,100000003,610000008451,
4,,Spine,5,10,Image 1,4,1,100000003,610000008452,
10.5,,Spine,5,9,Image 1,3,1,100000003,610000008453,
2.5,,Spine,5,18,Image 1,4,1,100000003,610000008454,
3.5,,Spine,5,18,Image 1,4,1,100000003,610000008455,
1,,Spine,5,15,Image 1,3,1,100000003,610000008456,
2,,Spine,5,15,Image 1,3,1,100000003,610000008457,
1.5,,Spine,5,14,Image 1,3,1,100000003,610000008458,
3,,Spine,5,13,Image 1,2,1,100000003,610000008459,
34,,Spine,5,12,Image 1,3,1,100000003,610000008460,
7,,Spine,5,12,Image 1,3,1,100000003,610000008461,
7.5,,Spine,5,12,Image 1,3,1,100000003,610000008462,
5,,Spine,5,6,Image 1,2,1,100000003,610000008463,
1,,Spine,5,6,Image 1,4,1,100000003,610000008464,
2,,Spine,5,6,Image 1,4,1,100000003,610000008465,
1.5,,Spine,5,5,Image 1,3,1,100000003,610000008466,
1.5,,Spine,5,3,Image 1,2,1,100000003,610000008467,
3.5,,Spine,5,4,Image 1,3,1,100000003,610000008469,
6,,Spine,5,6,Image 1,2,1,100000003,610000008470,
3.5,,Spine,5,4,Image 1,1,1,100000003,610000008471,
6,,Spine,5,1,Image 1,1,1,100000003,610000008472,
1,,Spine,5,1,Image 1,1,1,100000004,610000008473,
1.5,,Spine,5,1,Image 1,1,1,100000004,610000008474,
1,,Spine,5,2,Image 1,2,1,100000004,610000008475,
0.5,,Spine,5,2,Image 1,1,1,100000004,610000008476,
0,,Spine,5,0,Image 1,1,1,100000004,610000008477,
1.5,,Spine,5,9,Image 1,5,1,100000004,610000008478,
2.5,,Spine,5,8,Image 1,4,1,100000004,610000008479,
1,,Spine,5,8,Image 1,4,1,100000004,610000008480,
4.5,,Spine,5,7,Image 1,3,1,100000004,610000008481,
1.5,,Spine,5,4,Image 1,3,1,100000004,610000008482,
0.5,,Spine,5,3,Image 1,2,1,100000004,610000008483,
1,,Spine,5,1,Image 1,1,1,100000004,610000008484,
3,,Spine,5,0,Image 1,1,1,100000004,610000008485,
1.5,,Spine,5,0,Image 1,1,1,100000004,610000008486,
