
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,1/10µm,Segment,5,3,1,100000004,510000000630,
0,1/10µm,Segment,5,4,1,100000004,510000000637,
0,1/10µm,Segment,4,3,1,100000004,510000000642,
0,1/10µm,Segment,4,3,1,100000004,510000000644,
0,1/10µm,Segment,3,3,1,100000004,510000000649,
0,1/10µm,Segment,3,4,1,100000004,510000000651,
3.92209,1/10µm,Segment,12,7,1,100000003,510000000665,
0,1/10µm,Segment,11,6,1,100000003,510000000671,
0,1/10µm,Segment,10,5,1,100000003,510000000709,
6.60931,1/10µm,Segment,9,4,1,100000003,510000000713,
0,1/10µm,Segment,8,4,1,100000003,510000000737,
5.04914,1/10µm,Segment,7,4,1,100000003,510000000741,
2.8422,1/10µm,Segment,5,4,1,100000003,510000000752,
0,1/10µm,Segment,4,4,1,100000003,510000000769,
0,1/10µm,Segment,3,3,1,100000003,510000000786,
0,1/10µm,Segment,2,2,1,100000003,510000000811,
0,1/10µm,Segment,1,2,1,100000003,510000000814,
0,1/10µm,Segment,0,1,1,100000003,510000000836,
0,1/10µm,Segment,8,6,1,100000003,510000000865,
0,1/10µm,Segment,7,5,1,100000003,510000000883,
0,1/10µm,Segment,6,5,1,100000003,510000000907,
0,1/10µm,Segment,5,4,1,100000003,510000000930,
3.06214,1/10µm,Segment,4,3,1,100000003,510000000954,
0,1/10µm,Segment,3,2,1,100000003,510000000957,
0,1/10µm,Segment,2,1,1,100000003,510000000973,
2.99284,1/10µm,Segment,1,1,1,100000003,510000000981,
0,1/10µm,Segment,0,1,1,100000003,510000000988,
0,1/10µm,Segment,8,5,1,100000003,510000001002,
0,1/10µm,Segment,7,6,1,100000003,510000001008,
0,1/10µm,Segment,7,4,1,100000003,510000001012,
0,1/10µm,Segment,6,4,1,100000003,510000001015,
0,1/10µm,Segment,7,5,1,100000003,510000001020,
2.00152,1/10µm,Segment,4,4,1,100000001,510000001042,
4.75495,1/10µm,Segment,3,3,1,100000001,510000001097,
4.05206,1/10µm,Segment,2,2,1,100000001,510000001106,
0,1/10µm,Segment,4,3,1,100000001,510000001108,
0,1/10µm,Segment,1,2,1,100000004,510000001126,
1.70274,1/10µm,Segment,0,1,1,100000004,510000001143,
0.906927,1/10µm,Segment,19,9,1,100000001,510000001187,
2.44374,1/10µm,Segment,18,8,1,100000001,510000001194,
0,1/10µm,Segment,17,8,1,100000001,510000001220,
0,1/10µm,Segment,16,7,1,100000001,510000001226,
0,1/10µm,Segment,15,7,1,100000001,510000001240,
0,1/10µm,Segment,14,7,1,100000001,510000001252,
0.920684,1/10µm,Segment,13,7,1,100000001,510000001316,
0,1/10µm,Segment,12,7,1,100000001,510000001326,
0,1/10µm,Segment,11,6,1,100000001,510000001337,
1.15985,1/10µm,Segment,10,5,1,100000001,510000001382,
0,1/10µm,Segment,9,4,1,100000001,510000001390,
0,1/10µm,Segment,8,3,1,100000001,510000001399,
0,1/10µm,Segment,6,3,1,100000001,510000001406,
0,1/10µm,Segment,5,2,1,100000001,510000001410,
3.09869,1/10µm,Segment,4,2,1,100000001,510000001426,
2.15679,1/10µm,Segment,3,2,1,100000001,510000001437,
2.28753,1/10µm,Segment,2,2,1,100000001,510000001453,
0,1/10µm,Segment,0,1,1,100000001,510000001473,
0,1/10µm,Segment,18,9,1,100000001,510000001513,
0,1/10µm,Segment,19,8,1,100000001,510000001516,
0,1/10µm,Segment,17,7,1,100000001,510000001522,
1.21292,1/10µm,Segment,16,8,1,100000001,510000001547,
0,1/10µm,Segment,15,8,1,100000001,510000001550,
4.139,1/10µm,Segment,14,8,1,100000001,510000001554,
0,1/10µm,Segment,16,8,1,100000001,510000001556,
0,1/10µm,Segment,16,9,1,100000001,510000001565,
0,1/10µm,Segment,15,9,1,100000001,510000001569,
0,1/10µm,Segment,14,9,1,100000001,510000001579,
1.25511,1/10µm,Segment,13,8,1,100000001,510000001601,
2.3503,1/10µm,Segment,12,6,1,100000001,510000001649,
0,1/10µm,Segment,14,8,1,100000001,510000001652,
0,1/10µm,Segment,4,1,1,100000000,510000001661,
8.58994,1/10µm,Segment,6,3,1,100000000,510000001684,
0,1/10µm,Segment,5,2,1,100000000,510000001689,
0,1/10µm,Segment,14,4,1,100000004,510000001702,
0,1/10µm,Segment,13,4,1,100000004,510000001710,
0,1/10µm,Segment,12,4,1,100000004,510000001714,
0,1/10µm,Segment,11,4,1,100000004,510000001728,
0,1/10µm,Segment,10,4,1,100000004,510000001742,
0,1/10µm,Segment,9,4,1,100000004,510000001746,
2.43463,1/10µm,Segment,8,4,1,100000004,510000001772,
0,1/10µm,Segment,7,4,1,100000004,510000001809,
0,1/10µm,Segment,6,3,1,100000004,510000001817,
0,1/10µm,Segment,5,3,1,100000004,510000001828,
5.77957,1/10µm,Segment,4,3,1,100000004,510000001831,
0.917074,1/10µm,Segment,3,2,1,100000004,510000001877,
0,1/10µm,Segment,2,1,1,100000004,510000001884,
2.05391,1/10µm,Segment,1,1,1,100000004,510000001902,
0,1/10µm,Segment,14,5,1,100000004,510000001926,
0,1/10µm,Segment,12,5,1,100000004,510000001932,
0,1/10µm,Segment,13,5,1,100000004,510000001935,
1.10604,1/10µm,Segment,9,5,1,100000004,510000001970,
0,1/10µm,Segment,12,5,1,100000004,510000001977,
0,1/10µm,Segment,11,5,1,100000004,510000001988,
0,1/10µm,Segment,12,6,1,100000004,510000001990,
0,1/10µm,Segment,10,5,1,100000004,510000001992,
0,1/10µm,Segment,8,5,1,100000004,510000001995,
0.813041,1/10µm,Segment,8,2,1,100000000,510000002042,
0,1/10µm,Segment,7,2,1,100000000,510000002044,
0,1/10µm,Segment,6,2,1,100000000,510000002058,
0,1/10µm,Segment,8,3,1,100000000,510000002060,
0,1/10µm,Segment,8,4,1,100000000,510000002068,
0,1/10µm,Segment,8,3,1,100000000,510000002071,
0,1/10µm,Segment,6,3,1,100000000,510000002080,
1.58125,1/10µm,Segment,2,2,1,100000000,510000002108,
0,1/10µm,Segment,3,2,1,100000000,510000002110,
0,1/10µm,Segment,1,2,1,100000000,510000002113,
0,1/10µm,Segment,6,4,1,100000002,510000002134,
0,1/10µm,Segment,5,4,1,100000002,510000002150,
0,1/10µm,Segment,4,3,1,100000002,510000002153,
2.64304,1/10µm,Segment,3,2,1,100000002,510000002161,
1.21195,1/10µm,Segment,2,1,1,100000002,510000002180,
0,1/10µm,Segment,1,1,1,100000002,510000002187,
3.72889,1/10µm,Segment,0,1,1,100000002,510000002207,
0,1/10µm,Segment,6,5,1,100000002,510000002217,
0,1/10µm,Segment,7,3,1,100000003,510000002249,
0,1/10µm,Segment,6,3,1,100000003,510000002276,
0,1/10µm,Segment,5,2,1,100000003,510000002289,
0,1/10µm,Segment,4,2,1,100000003,510000002296,
2.97717,1/10µm,Segment,3,2,1,100000003,510000002318,
0,1/10µm,Segment,7,4,1,100000003,510000002325,
0,1/10µm,Segment,8,4,1,100000000,510000002348,
0,1/10µm,Segment,7,3,1,100000000,510000002356,
0,1/10µm,Segment,6,2,1,100000000,510000002360,
0,1/10µm,Segment,5,1,1,100000000,510000002363,
0,1/10µm,Segment,4,1,1,100000000,510000002365,
0,1/10µm,Segment,3,1,1,100000000,510000002370,
0,1/10µm,Segment,2,1,1,100000000,510000002378,
0,1/10µm,Segment,13,8,1,100000001,510000002390,
0,1/10µm,Segment,12,7,1,100000001,510000002393,
3.23189,1/10µm,Segment,11,7,1,100000001,510000002401,
10.8472,1/10µm,Segment,10,7,1,100000001,510000002403,
0,1/10µm,Segment,9,7,1,100000001,510000002410,
3.63825,1/10µm,Segment,8,6,1,100000001,510000002428,
1.6842,1/10µm,Segment,7,5,1,100000001,510000002441,
1.57623,1/10µm,Segment,5,4,1,100000001,510000002459,
46.4185,1/10µm,Segment,4,3,1,100000001,510000002461,
0,1/10µm,Segment,3,3,1,100000001,510000002472,
0,1/10µm,Segment,2,2,1,100000001,510000002474,
0,1/10µm,Segment,1,2,1,100000001,510000002493,
0,1/10µm,Segment,13,7,1,100000001,510000002498,
0,1/10µm,Segment,12,8,1,100000001,510000002506,
0,1/10µm,Segment,10,8,1,100000001,510000002513,
0,1/10µm,Segment,11,8,1,100000001,510000002515,
0,1/10µm,Segment,9,6,1,100000001,510000002517,
0,1/10µm,Segment,13,6,1,100000003,510000002526,
0,1/10µm,Segment,12,6,1,100000003,510000002529,
0,1/10µm,Segment,11,5,1,100000003,510000002531,
8.96117,1/10µm,Segment,12,5,1,100000003,510000002536,
2.04839,1/10µm,Segment,7,3,1,100000001,510000002549,
0,1/10µm,Segment,6,2,1,100000001,510000002552,
0.929039,1/10µm,Segment,5,2,1,100000001,510000002581,
0,1/10µm,Segment,4,2,1,100000001,510000002594,
0,1/10µm,Segment,3,2,1,100000001,510000002599,
0,1/10µm,Segment,8,4,1,100000001,510000002604,
0,1/10µm,Segment,7,3,1,100000001,510000002607,
0,1/10µm,Segment,6,3,1,100000001,510000002610,
0,1/10µm,Segment,8,3,1,100000001,510000002613,
0,1/10µm,Segment,16,3,1,100000001,510000002635,
0,1/10µm,Segment,15,3,1,100000001,510000002645,
0,1/10µm,Segment,13,3,1,100000001,510000002656,
2.80114,1/10µm,Segment,7,5,1,100000002,510000002670,
1.2486,1/10µm,Segment,6,5,1,100000002,510000002701,
0,1/10µm,Segment,5,4,1,100000002,510000002705,
0,1/10µm,Segment,4,3,1,100000002,510000002715,
0,1/10µm,Segment,3,3,1,100000002,510000002740,
0,1/10µm,Segment,2,2,1,100000002,510000002742,
0,1/10µm,Segment,1,2,1,100000002,510000002753,
3.8161,1/10µm,Segment,0,1,1,100000002,510000002761,
0,1/10µm,Segment,7,6,1,100000002,510000002780,
3.58675,1/10µm,Segment,5,3,1,100000002,510000002798,
0,1/10µm,Segment,4,2,1,100000002,510000002800,
2.40897,1/10µm,Segment,3,2,1,100000002,510000002840,
0,1/10µm,Segment,2,1,1,100000002,510000002843,
0,1/10µm,Segment,1,1,1,100000002,510000002850,
0,1/10µm,Segment,0,1,1,100000002,510000002865,
2.19739,1/10µm,Segment,3,4,1,100000000,510000002880,
0,1/10µm,Segment,2,3,1,100000000,510000002886,
2.9088,1/10µm,Segment,1,2,1,100000000,510000002912,
2.83171,1/10µm,Segment,0,1,1,100000000,510000002937,
0,1/10µm,Segment,8,3,1,100000000,510000002949,
3.05918,1/10µm,Segment,10,5,1,100000002,510000002990,
0,1/10µm,Segment,9,4,1,100000002,510000002996,
0,1/10µm,Segment,8,4,1,100000002,510000003016,
0,1/10µm,Segment,7,3,1,100000002,510000003026,
0,1/10µm,Segment,6,3,1,100000002,510000003051,
0.689188,1/10µm,Segment,0,1,1,100000004,510000003154,
2.13391,1/10µm,Segment,7,3,1,100000000,510000003170,
0,1/10µm,Segment,6,3,1,100000000,510000003188,
0,1/10µm,Segment,5,2,1,100000000,510000003207,
0,1/10µm,Segment,7,4,1,100000000,510000003216,
0,1/10µm,Segment,8,3,1,100000002,510000003224,
2.83302,1/10µm,Segment,7,3,1,100000002,510000003234,
0,1/10µm,Segment,6,3,1,100000002,510000003242,
0,1/10µm,Segment,5,2,1,100000002,510000003249,
0,1/10µm,Segment,8,4,1,100000002,510000003253,
0,1/10µm,Segment,7,4,1,100000002,510000003260,
0,1/10µm,Segment,6,2,1,100000002,510000003264,
2.77194,1/10µm,Segment,3,3,1,100000000,510000003273,
0,1/10µm,Segment,9,5,1,100000001,510000003276,
0,1/10µm,Segment,8,5,1,100000001,510000003296,
0,1/10µm,Segment,9,6,1,100000001,510000003300,
0,1/10µm,Segment,7,6,1,100000001,510000003308,
0,1/10µm,Segment,6,5,1,100000001,510000003312,
0,1/10µm,Segment,10,4,1,100000001,510000003322,
0,1/10µm,Segment,9,3,1,100000001,510000003333,
2.54622,1/10µm,Segment,8,3,1,100000001,510000003341,
9.52008,1/10µm,Segment,7,3,1,100000001,510000003354,
0,1/10µm,Segment,10,3,1,100000001,510000003357,
0,1/10µm,Segment,8,4,1,100000001,510000003361,
0,1/10µm,Segment,2,2,1,100000002,510000003369,
0,1/10µm,Segment,1,2,1,100000002,510000003376,
0,1/10µm,Segment,2,3,1,100000002,510000003378,
0,1/10µm,Segment,10,3,1,100000003,510000003390,
0.851777,1/10µm,Segment,9,3,1,100000003,510000003424,
0,1/10µm,Segment,8,3,1,100000003,510000003460,
0,1/10µm,Segment,7,2,1,100000003,510000003470,
1.77486,1/10µm,Segment,6,2,1,100000003,510000003490,
0,1/10µm,Segment,6,4,1,100000002,510000003505,
2.89794,1/10µm,Segment,10,6,1,100000003,510000003525,
0.799019,1/10µm,Segment,9,6,1,100000003,510000003565,
0,1/10µm,Segment,8,5,1,100000003,510000003568,
0,1/10µm,Segment,7,5,1,100000003,510000003593,
0,1/10µm,Segment,10,7,1,100000003,510000003601,
2.27651,1/10µm,Segment,9,5,1,100000003,510000003612,
0,1/10µm,Segment,8,6,1,100000003,510000003622,
0,1/10µm,Segment,8,6,1,100000003,510000003625,
4.47804,1/10µm,Segment,10,4,1,100000003,510000003636,
2.35701,1/10µm,Segment,5,2,1,100000002,510000003651,
0,1/10µm,Segment,4,2,1,100000002,510000003676,
0,1/10µm,Segment,3,2,1,100000002,510000003695,
0,1/10µm,Segment,13,4,1,100000002,510000003715,
6.30416,1/10µm,Segment,12,4,1,100000002,510000003726,
0,1/10µm,Segment,11,4,1,100000002,510000003730,
0,1/10µm,Segment,10,4,1,100000002,510000003739,
0,1/10µm,Segment,13,5,1,100000002,510000003753,
0,1/10µm,Segment,1,2,1,100000004,510000003772,
0,1/10µm,Segment,0,1,1,100000004,510000003793,
5.67183,1/10µm,Segment,0,1,1,100000000,510000003830,
3.58865,1/10µm,Segment,3,1,1,100000002,510000003844,
0,1/10µm,Segment,2,1,1,100000002,510000003846,
2.91011,1/10µm,Segment,1,1,1,100000002,510000003851,
0,1/10µm,Segment,12,5,1,100000002,510000003860,
0,1/10µm,Segment,11,5,1,100000002,510000003866,
1.75842,1/10µm,Segment,11,3,1,100000002,510000003885,
7.86181,1/10µm,Segment,9,3,1,100000002,510000003897,
5.2588,1/10µm,Segment,7,3,1,100000002,510000003922,
0,1/10µm,Segment,6,3,1,100000002,510000003926,
0,1/10µm,Segment,5,3,1,100000002,510000003930,
0,1/10µm,Segment,4,3,1,100000002,510000003963,
1.24521,1/10µm,Segment,3,3,1,100000002,510000003991,
0,1/10µm,Segment,2,2,1,100000002,510000003993,
0,1/10µm,Segment,11,4,1,100000002,510000003996,
0,1/10µm,Segment,10,4,1,100000002,510000003998,
0,1/10µm,Segment,9,4,1,100000002,510000004000,
9.00607,1/10µm,Segment,8,4,1,100000002,510000004002,
4.13284,1/10µm,Segment,6,4,1,100000002,510000004008,
0,1/10µm,Segment,5,4,1,100000002,510000004012,
1.84173,1/10µm,Segment,5,2,1,100000001,510000004029,
7.20564,1/10µm,Segment,4,2,1,100000001,510000004031,
0,1/10µm,Segment,4,2,1,100000003,510000004040,
0,1/10µm,Segment,3,1,1,100000003,510000004044,
0,1/10µm,Segment,1,1,1,100000001,510000004053,
0,1/10µm,Segment,0,1,1,100000001,510000004068,
0,1/10µm,Segment,2,3,1,100000000,510000004077,
0,1/10µm,Segment,1,2,1,100000000,510000004080,
2.23508,1/10µm,Segment,0,1,1,100000000,510000004096,
0,1/10µm,Segment,2,2,1,100000000,510000004123,
0,1/10µm,Segment,9,5,1,100000001,510000004138,
0,1/10µm,Segment,8,4,1,100000001,510000004178,
0,1/10µm,Segment,7,3,1,100000001,510000004181,
0,1/10µm,Segment,6,3,1,100000001,510000004229,
1.95404,1/10µm,Segment,5,2,1,100000001,510000004246,
0,1/10µm,Segment,4,2,1,100000001,510000004253,
6.44007,1/10µm,Segment,3,2,1,100000001,510000004261,
0,1/10µm,Segment,16,4,1,100000001,510000004272,
0,1/10µm,Segment,9,4,1,100000001,510000004281,
4.15226,1/10µm,Segment,13,3,1,100000001,510000004290,
0,1/10µm,Segment,12,2,1,100000001,510000004294,
0,1/10µm,Segment,14,4,1,100000001,510000004302,
0,1/10µm,Segment,10,4,1,100000001,510000004307,
4.90097,1/10µm,Segment,18,4,1,100000003,510000004325,
0,1/10µm,Segment,17,4,1,100000003,510000004328,
3.31375,1/10µm,Segment,15,3,1,100000003,510000004342,
2.22867,1/10µm,Segment,13,2,1,100000003,510000004351,
0,1/10µm,Segment,12,2,1,100000003,510000004353,
0,1/10µm,Segment,11,2,1,100000003,510000004363,
13.2049,1/10µm,Segment,10,2,1,100000003,510000004367,
0,1/10µm,Segment,9,2,1,100000003,510000004371,
0,1/10µm,Segment,0,1,1,100000002,510000004380,
0,1/10µm,Segment,18,3,1,100000003,510000004404,
0,1/10µm,Segment,17,3,1,100000003,510000004407,
0,1/10µm,Segment,15,4,1,100000001,510000004410,
3.33684,1/10µm,Segment,13,2,1,100000001,510000004417,
0,1/10µm,Segment,13,4,1,100000001,510000004425,
3.19435,1/10µm,Segment,12,3,1,100000001,510000004434,
0,1/10µm,Segment,11,3,1,100000001,510000004441,
0,1/10µm,Segment,10,3,1,100000001,510000004449,
0,1/10µm,Segment,8,3,1,100000001,510000004464,
2.74547,1/10µm,Segment,9,3,1,100000001,510000004471,
1.92445,1/10µm,Segment,4,3,1,100000003,510000004488,
0,1/10µm,Segment,9,5,1,100000003,510000004492,
0,1/10µm,Segment,18,5,1,100000003,510000004501,
0,1/10µm,Segment,18,4,1,100000003,510000004503,
0,1/10µm,Segment,11,3,1,100000001,510000004524,
0,1/10µm,Segment,10,3,1,100000001,510000004549,
0,1/10µm,Segment,16,4,1,100000003,510000004556,
0,1/10µm,Segment,11,4,1,100000001,510000004566,
0,1/10µm,Segment,9,5,1,100000002,510000004570,
0,1/10µm,Segment,6,3,1,100000002,510000004575,
0,1/10µm,Segment,5,2,1,100000002,510000004597,
0,1/10µm,Segment,4,2,1,100000002,510000004608,
0,1/10µm,Segment,3,2,1,100000002,510000004624,
0,1/10µm,Segment,2,2,1,100000002,510000004641,
0,1/10µm,Segment,7,4,1,100000001,510000004645,
0,1/10µm,Segment,9,4,1,100000003,510000004669,
4.91681,1/10µm,Segment,13,3,1,100000001,510000004673,
0,1/10µm,Segment,11,4,1,100000001,510000004678,
0,1/10µm,Segment,9,3,1,100000003,510000004713,
5.85533,1/10µm,Segment,10,5,1,100000001,510000004742,
0,1/10µm,Segment,9,4,1,100000001,510000004751,
0,1/10µm,Segment,8,3,1,100000001,510000004761,
2.77083,1/10µm,Segment,7,3,1,100000001,510000004801,
1.05745,1/10µm,Segment,6,3,1,100000001,510000004843,
4.20854,1/10µm,Segment,5,3,1,100000001,510000004858,
0,1/10µm,Segment,4,3,1,100000001,510000004861,
1.36602,1/10µm,Segment,4,3,1,100000001,510000004877,
0,1/10µm,Segment,6,2,1,100000002,510000004885,
2.20355,1/10µm,Segment,14,3,1,100000003,510000004899,
0,1/10µm,Segment,5,3,1,100000001,510000004901,
0,1/10µm,Segment,6,2,1,100000001,510000004905,
8.42983,1/10µm,Segment,12,3,1,100000003,510000004917,
2.0551,1/10µm,Segment,8,4,1,100000001,510000004958,
2.84677,1/10µm,Segment,5,5,1,100000002,510000004968,
0,1/10µm,Segment,4,4,1,100000002,510000004975,
0,1/10µm,Segment,8,3,1,100000002,510000004978,
0,1/10µm,Segment,15,2,1,100000003,510000004980,
0,1/10µm,Segment,7,4,1,100000002,510000004984,
0,1/10µm,Segment,4,4,1,100000001,510000004991,
0,1/10µm,Segment,8,3,1,100000001,510000004994,
7.1033,1/10µm,Segment,7,3,1,100000004,510000005002,
0,1/10µm,Segment,13,3,1,100000003,510000005004,
0,1/10µm,Segment,10,4,1,100000001,510000005007,
1.11967,1/10µm,Segment,11,2,1,100000001,510000005030,
0,1/10µm,Segment,10,2,1,100000001,510000005042,
0,1/10µm,Segment,9,2,1,100000001,510000005050,
0,1/10µm,Segment,8,1,1,100000001,510000005061,
0,1/10µm,Segment,6,1,1,100000001,510000005068,
0,1/10µm,Segment,5,3,1,100000001,510000005072,
3.77796,1/10µm,Segment,6,3,1,100000002,510000005099,
0,1/10µm,Segment,5,3,1,100000002,510000005103,
0,1/10µm,Segment,4,3,1,100000002,510000005109,
0,1/10µm,Segment,12,4,1,100000001,510000005111,
0,1/10µm,Segment,7,4,1,100000001,510000005113,
0,1/10µm,Segment,7,4,1,100000001,510000005150,
4.10489,1/10µm,Segment,9,4,1,100000002,510000005179,
0,1/10µm,Segment,8,4,1,100000002,510000005186,
0,1/10µm,Segment,7,4,1,100000002,510000005190,
4.99701,1/10µm,Segment,6,3,1,100000002,510000005196,
0,1/10µm,Segment,9,3,1,100000001,510000005205,
0,1/10µm,Segment,5,3,1,100000001,510000005207,
2.90229,1/10µm,Segment,11,4,1,100000001,510000005212,
0,1/10µm,Segment,11,2,1,100000001,510000005221,
0,1/10µm,Segment,9,1,1,100000001,510000005235,
0,1/10µm,Segment,11,3,1,100000001,510000005240,
0,1/10µm,Segment,12,2,1,100000001,510000005253,
0,1/10µm,Segment,11,1,1,100000001,510000005256,
0,1/10µm,Segment,7,3,1,100000003,510000005277,
0,1/10µm,Segment,5,4,1,100000002,510000005280,
0,1/10µm,Segment,10,3,1,100000003,510000005282,
0,1/10µm,Segment,11,3,1,100000003,510000005284,
0,1/10µm,Segment,3,3,1,100000002,510000005319,
4.46187,1/10µm,Segment,4,3,1,100000001,510000005326,
3.10232,1/10µm,Segment,2,3,1,100000001,510000005330,
1.52754,1/10µm,Segment,6,2,1,100000000,510000005350,
0,1/10µm,Segment,11,2,1,100000001,510000005353,
0,1/10µm,Segment,6,5,1,100000002,510000005360,
0,1/10µm,Segment,5,4,1,100000002,510000005379,
0,1/10µm,Segment,11,3,1,100000001,510000005386,
0,1/10µm,Segment,5,3,1,100000002,510000005390,
0,1/10µm,Segment,12,1,1,100000001,510000005398,
0,1/10µm,Segment,6,4,1,100000004,510000005401,
0,1/10µm,Segment,3,3,1,100000001,510000005411,
0,1/10µm,Segment,8,5,1,100000003,510000005415,
0,1/10µm,Segment,9,4,1,100000001,510000005420,
0,1/10µm,Segment,8,2,1,100000000,510000005448,
0,1/10µm,Segment,7,1,1,100000000,510000005461,
0,1/10µm,Segment,6,1,1,100000000,510000005467,
2.6435,1/10µm,Segment,9,5,1,100000002,510000005480,
0,1/10µm,Segment,6,5,1,100000003,510000005483,
0,1/10µm,Segment,10,4,1,100000001,510000005485,
8.81857,1/10µm,Segment,11,3,1,100000001,510000005489,
6.53929,1/10µm,Segment,6,4,1,100000003,510000005501,
0.780957,1/10µm,Segment,5,3,1,100000003,510000005529,
0,1/10µm,Segment,9,3,1,100000001,510000005538,
0,1/10µm,Segment,5,4,1,100000004,510000005540,
0,1/10µm,Segment,8,5,1,100000002,510000005545,
5.29465,1/10µm,Segment,10,3,1,100000001,510000005548,
2.41016,1/10µm,Segment,5,5,1,100000003,510000005554,
0,1/10µm,Segment,8,1,1,100000000,510000005579,
0,1/10µm,Segment,1,1,1,100000001,510000005597,
0,1/10µm,Segment,4,3,1,100000002,510000005600,
0,1/10µm,Segment,6,4,1,100000002,510000005603,
11.7209,1/10µm,Segment,4,2,1,100000004,510000005606,
0,1/10µm,Segment,8,2,1,100000001,510000005615,
0,1/10µm,Segment,7,2,1,100000001,510000005619,
0,1/10µm,Segment,8,3,1,100000000,510000005626,
0,1/10µm,Segment,7,3,1,100000002,510000005629,
0,1/10µm,Segment,6,4,1,100000002,510000005637,
0.992664,1/10µm,Segment,2,2,1,100000002,510000005704,
1.38619,1/10µm,Segment,1,2,1,100000002,510000005739,
0,1/10µm,Segment,0,1,1,100000002,510000005753,
2.05245,1/10µm,Segment,7,2,1,100000001,510000005802,
0,1/10µm,Segment,6,2,1,100000001,510000005804,
0,1/10µm,Segment,8,2,1,100000000,510000005806,
1.57723,1/10µm,Segment,2,2,1,100000002,510000005818,
0,1/10µm,Segment,1,1,1,100000002,510000005831,
0,1/10µm,Segment,0,1,1,100000002,510000005866,
5.16655,1/10µm,Segment,3,2,1,100000000,510000005894,
0,1/10µm,Segment,2,1,1,100000000,510000005898,
13.6648,1/10µm,Segment,1,1,1,100000000,510000005905,
0,1/10µm,Segment,6,2,1,100000001,510000005913,
0,1/10µm,Segment,6,4,1,100000002,510000005916,
0,1/10µm,Segment,7,3,1,100000001,510000005923,
0,1/10µm,Segment,8,2,1,100000001,510000005929,
0,1/10µm,Segment,7,2,1,100000000,510000005935,
3.79914,1/10µm,Segment,3,4,1,100000002,510000005952,
0,1/10µm,Segment,2,3,1,100000002,510000005970,
0,1/10µm,Segment,2,2,1,100000004,510000005977,
0,1/10µm,Segment,2,3,1,100000001,510000005979,
0,1/10µm,Segment,3,2,1,100000000,510000005984,
1.51832,1/10µm,Segment,2,2,1,100000000,510000006001,
0,1/10µm,Segment,6,4,1,100000001,510000006012,
0,1/10µm,Segment,5,4,1,100000001,510000006014,
0,1/10µm,Segment,3,2,1,100000002,510000006019,
14.2641,1/10µm,Segment,3,1,1,100000002,510000006025,
1.64045,1/10µm,Segment,4,3,1,100000000,510000006048,
0,1/10µm,Segment,3,2,1,100000000,510000006055,
2.73548,1/10µm,Segment,6,4,1,100000001,510000006068,
0,1/10µm,Segment,3,3,1,100000002,510000006079,
2.14833,1/10µm,Segment,3,1,1,100000000,510000006113,
0,1/10µm,Segment,4,3,1,100000003,510000006117,
2.10588,1/10µm,Segment,3,3,1,100000000,510000006134,
0,1/10µm,Segment,5,3,1,100000002,510000006137,
0,1/10µm,Segment,4,4,1,100000001,510000006160,
0,1/10µm,Segment,4,2,1,100000002,510000006164,
