
Spine Center Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
68.2831,,Spine,3,0,Image 1,1,1,100000000,610000007722,
34.4523,,Spine,3,10,Image 1,5,1,100000002,610000007736,
37.2909,,Spine,3,10,Image 1,5,1,100000002,610000007746,
52.2791,,Spine,3,1,Image 1,1,1,100000000,610000007754,
34.6623,,Spine,3,2,Image 1,2,1,100000000,610000007759,
44.2128,,Spine,3,4,Image 1,2,1,100000004,610000007765,
50.6217,,Spine,3,4,Image 1,2,1,100000004,610000007769,
57.4094,,Spine,3,4,Image 1,2,1,100000004,610000007773,
34.7317,,Spine,3,2,Image 1,2,1,100000004,610000007787,
34.4384,,Spine,3,10,Image 1,2,1,100000003,610000007795,
52.9073,,Spine,3,10,Image 1,6,1,100000003,610000007798,
32.4047,,Spine,3,2,Image 1,2,1,100000004,610000007811,
43.6688,,Spine,3,2,Image 1,2,1,100000002,610000007816,
36.9626,,Spine,3,10,Image 1,2,1,100000003,610000007823,
48.8211,,Spine,3,2,Image 1,2,1,100000002,610000007826,
35.609,,Spine,3,3,Image 1,1,1,100000002,610000007831,
40.6792,,Spine,3,3,Image 1,1,1,100000002,610000007835,
37.5965,,Spine,3,9,Image 1,4,1,100000002,610000007838,
41.3911,,Spine,3,10,Image 1,5,1,100000001,610000007843,
26.884,,Spine,3,10,Image 1,4,1,100000003,610000007846,
37.9842,,Spine,3,4,Image 1,3,1,100000003,610000007850,
31.6263,,Spine,3,0,Image 1,1,1,100000001,610000007859,
65.0058,,Spine,3,1,Image 1,1,1,100000002,610000007863,
67.4108,,Spine,3,3,Image 1,2,1,100000000,610000007865,
50.1666,,Spine,3,12,Image 1,4,1,100000002,610000007868,
3.76298,,Spine,3,6,Image 1,3,1,100000000,610000007872,
36.2307,,Spine,3,1,Image 1,1,1,100000000,610000007881,
30.8251,,Spine,3,2,Image 1,2,1,100000004,610000007885,
12.2347,,Spine,3,18,Image 1,4,1,100000003,610000007888,
26.187,,Spine,3,5,Image 1,3,1,100000002,610000007892,
3.29983,,Spine,3,3,Image 1,1,1,100000001,610000007894,
31.261,,Spine,3,12,Image 1,7,1,100000003,610000007899,
9.69536,,Spine,3,3,Image 1,1,1,100000001,610000007902,
20.1163,,Spine,3,7,Image 1,3,1,100000001,610000007904,
13.0905,,Spine,3,3,Image 1,2,1,100000002,610000007909,
20.79,,Spine,3,1,Image 1,1,1,100000000,610000007915,
38.6709,,Spine,3,10,Image 1,5,1,100000001,610000007921,
30.564,,Spine,3,3,Image 1,1,1,100000000,610000007926,
49.0374,,Spine,3,3,Image 1,2,1,100000003,610000007928,
30.6145,,Spine,3,1,Image 1,1,1,100000000,610000007932,
20.7043,,Spine,3,3,Image 1,1,1,100000002,610000007934,
13.4977,,Spine,3,1,Image 1,1,1,100000000,610000007940,
17.2826,,Spine,3,7,Image 1,3,1,100000001,610000007944,
14.3836,,Spine,3,8,Image 1,6,1,100000001,610000007946,
18.2087,,Spine,3,6,Image 1,3,1,100000000,610000007948,
54.1685,,Spine,3,9,Image 1,4,1,100000003,610000007950,
36.8088,,Spine,3,0,Image 1,1,1,100000001,610000007952,
29.0632,,Spine,3,5,Image 1,5,1,100000002,610000007954,
32.8427,,Spine,3,1,Image 1,1,1,100000000,610000007959,
8.17313,,Spine,3,1,Image 1,2,1,100000002,610000007965,
36.3593,,Spine,3,3,Image 1,1,1,100000001,610000007967,
9.84321,,Spine,3,8,Image 1,4,1,100000002,610000007969,
32.9343,,Spine,3,4,Image 1,2,1,100000001,610000007971,
23.2742,,Spine,3,4,Image 1,3,1,100000003,610000007975,
11.9536,,Spine,3,3,Image 1,1,1,100000001,610000007978,
32.8769,,Spine,3,7,Image 1,4,1,100000003,610000007980,
33.9595,,Spine,3,7,Image 1,3,1,100000001,610000007983,
25.5908,,Spine,3,8,Image 1,4,1,100000001,610000007985,
32.1662,,Spine,3,7,Image 1,5,1,100000001,610000007990,
7.03957,,Spine,3,1,Image 1,2,1,100000000,610000007992,
24.5538,,Spine,3,7,Image 1,3,1,100000002,610000007995,
44.0738,,Spine,3,12,Image 1,3,1,100000003,610000007998,
55.4036,,Spine,3,6,Image 1,2,1,100000003,610000008003,
35.4244,,Spine,3,7,Image 1,3,1,100000004,610000008005,
75.0215,,Spine,3,7,Image 1,3,1,100000002,610000008007,
63.6937,,Spine,3,7,Image 1,2,1,100000001,610000008009,
15.8395,,Spine,3,13,Image 1,3,1,100000001,610000008011,
45.0751,,Spine,3,4,Image 1,1,1,100000002,610000008015,
48.1733,,Spine,3,10,Image 1,5,1,100000002,610000008019,
43.2974,,Spine,3,6,Image 1,2,1,100000001,610000008021,
34.7994,,Spine,3,4,Image 1,4,1,100000001,610000008026,
43.0994,,Spine,3,2,Image 1,2,1,100000002,610000008028,
35.4401,,Spine,3,7,Image 1,2,1,100000001,610000008031,
50.5247,,Spine,3,3,Image 1,1,1,100000000,610000008035,
19.2527,,Spine,3,0,Image 1,1,1,100000000,610000008038,
45.1688,,Spine,3,6,Image 1,3,1,100000002,610000008042,
62.5264,,Spine,3,10,Image 1,5,1,100000001,610000008044,
21.5,,Spine,3,1,Image 1,1,1,100000000,610000008048,
15.1217,,Spine,3,1,Image 1,1,1,100000000,610000008056,
10.7083,,Spine,3,3,Image 1,2,1,100000002,610000008058,
22.5536,,Spine,3,0,Image 1,1,1,100000002,610000008063,
16.9902,,Spine,3,3,Image 1,1,1,100000002,610000008065,
18.0745,,Spine,3,1,Image 1,2,1,100000002,610000008069,
18,,Spine,3,1,Image 1,2,1,100000002,610000008072,
0,,Spine,3,1,Image 1,2,1,100000002,610000008074,
14,,Spine,3,1,Image 1,1,1,100000000,610000008078,
38.8616,,Spine,3,6,Image 1,3,1,100000002,610000008081,
8.42378,,Spine,3,0,Image 1,1,1,100000001,610000008086,
52.9297,,Spine,3,4,Image 1,2,1,100000001,610000008088,
22.5,,Spine,3,0,Image 1,1,1,100000001,610000008090,
2,,Spine,3,1,Image 1,2,1,100000002,610000008093,
51.3176,,Spine,3,5,Image 1,3,1,100000001,610000008099,
