
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
51.6625,°,Segment,12,7,1,100000001,510000002393,
60.7733,°,Segment,11,7,1,100000001,510000002401,
66.8982,°,Segment,10,7,1,100000001,510000002403,
76.2483,°,Segment,9,7,1,100000001,510000002410,
113.767,°,Segment,8,6,1,100000001,510000002428,
39.5208,°,Segment,7,5,1,100000001,510000002441,
51.6612,°,Segment,5,4,1,100000001,510000002459,
-1.57862,°,Segment,4,3,1,100000001,510000002461,
32.8621,°,Segment,3,3,1,100000001,510000002472,
28.1537,°,Segment,2,2,1,100000001,510000002474,
152.666,°,Segment,1,2,1,100000001,510000002493,
55.9902,°,Segment,13,7,1,100000001,510000002498,
-82.2462,°,Segment,12,8,1,100000001,510000002506,
-114.472,°,Segment,10,8,1,100000001,510000002513,
120.983,°,Segment,11,8,1,100000001,510000002515,
-102.251,°,Segment,9,6,1,100000001,510000002517,
140.577,°,Segment,13,6,1,100000003,510000002526,
158.372,°,Segment,12,6,1,100000003,510000002529,
-163.193,°,Segment,11,5,1,100000003,510000002531,
-29.3512,°,Segment,12,5,1,100000003,510000002536,
-61.2093,°,Segment,7,3,1,100000001,510000002549,
-31.417,°,Segment,6,2,1,100000001,510000002552,
17.4545,°,Segment,5,2,1,100000001,510000002581,
44.1789,°,Segment,4,2,1,100000001,510000002594,
54.6496,°,Segment,3,2,1,100000001,510000002599,
19.3113,°,Segment,8,4,1,100000001,510000002604,
71.0058,°,Segment,7,3,1,100000001,510000002607,
69.0182,°,Segment,6,3,1,100000001,510000002610,
111.128,°,Segment,8,3,1,100000001,510000002613,
-130.242,°,Segment,16,3,1,100000001,510000002635,
-160.585,°,Segment,15,3,1,100000001,510000002645,
171.463,°,Segment,13,3,1,100000001,510000002656,
38.7992,°,Segment,7,5,1,100000002,510000002670,
14.8006,°,Segment,6,5,1,100000002,510000002701,
-36.8549,°,Segment,5,4,1,100000002,510000002705,
-32.415,°,Segment,4,3,1,100000002,510000002715,
-60.301,°,Segment,3,3,1,100000002,510000002740,
-6.58807,°,Segment,2,2,1,100000002,510000002742,
-29.6763,°,Segment,1,2,1,100000002,510000002753,
-0.056449,°,Segment,0,1,1,100000002,510000002761,
127.854,°,Segment,7,6,1,100000002,510000002780,
-58.9884,°,Segment,5,3,1,100000002,510000002798,
42.5104,°,Segment,4,2,1,100000002,510000002800,
37.342,°,Segment,3,2,1,100000002,510000002840,
10.1391,°,Segment,2,1,1,100000002,510000002843,
40.6853,°,Segment,1,1,1,100000002,510000002850,
64.1493,°,Segment,0,1,1,100000002,510000002865,
142.949,°,Segment,3,4,1,100000000,510000002880,
149.82,°,Segment,2,3,1,100000000,510000002886,
-176.709,°,Segment,1,2,1,100000000,510000002912,
128.327,°,Segment,0,1,1,100000000,510000002937,
-48.0809,°,Segment,8,3,1,100000000,510000002949,
-14.9951,°,Segment,10,5,1,100000002,510000002990,
72.3971,°,Segment,9,4,1,100000002,510000002996,
161.574,°,Segment,8,4,1,100000002,510000003016,
109.501,°,Segment,7,3,1,100000002,510000003026,
40.301,°,Segment,6,3,1,100000002,510000003051,
-7.03122,°,Segment,0,1,1,100000004,510000003154,
-33.8823,°,Segment,7,3,1,100000000,510000003170,
-74.6532,°,Segment,6,3,1,100000000,510000003188,
18.1547,°,Segment,5,2,1,100000000,510000003207,
-28.7275,°,Segment,7,4,1,100000000,510000003216,
33.7679,°,Segment,8,3,1,100000002,510000003224,
76.6485,°,Segment,7,3,1,100000002,510000003234,
101.056,°,Segment,6,3,1,100000002,510000003242,
97.8368,°,Segment,5,2,1,100000002,510000003249,
-127.094,°,Segment,8,4,1,100000002,510000003253,
174.401,°,Segment,7,4,1,100000002,510000003260,
35.1061,°,Segment,6,2,1,100000002,510000003264,
-177.489,°,Segment,3,3,1,100000000,510000003273,
33.5994,°,Segment,9,5,1,100000001,510000003276,
-5.53091,°,Segment,8,5,1,100000001,510000003296,
2.16789,°,Segment,9,6,1,100000001,510000003300,
-120.486,°,Segment,7,6,1,100000001,510000003308,
177.607,°,Segment,6,5,1,100000001,510000003312,
-69.506,°,Segment,10,4,1,100000001,510000003322,
-108.681,°,Segment,9,3,1,100000001,510000003333,
-50.4946,°,Segment,8,3,1,100000001,510000003341,
-12.5777,°,Segment,7,3,1,100000001,510000003354,
145.173,°,Segment,10,3,1,100000001,510000003357,
31.1509,°,Segment,8,4,1,100000001,510000003361,
33.1684,°,Segment,2,2,1,100000002,510000003369,
-171.976,°,Segment,1,2,1,100000002,510000003376,
135.603,°,Segment,2,3,1,100000002,510000003378,
-48.6285,°,Segment,10,3,1,100000003,510000003390,
131.346,°,Segment,9,3,1,100000003,510000003424,
-170.795,°,Segment,8,3,1,100000003,510000003460,
138.781,°,Segment,7,2,1,100000003,510000003470,
119.9,°,Segment,6,2,1,100000003,510000003490,
125.663,°,Segment,6,4,1,100000002,510000003505,
72.1434,°,Segment,10,6,1,100000003,510000003525,
-31.0073,°,Segment,9,6,1,100000003,510000003565,
-92.2785,°,Segment,8,5,1,100000003,510000003568,
-91.8218,°,Segment,7,5,1,100000003,510000003593,
-111.604,°,Segment,10,7,1,100000003,510000003601,
-155.183,°,Segment,9,5,1,100000003,510000003612,
59.9894,°,Segment,8,6,1,100000003,510000003622,
-14.1816,°,Segment,8,6,1,100000003,510000003625,
-155.082,°,Segment,10,4,1,100000003,510000003636,
138.551,°,Segment,5,2,1,100000002,510000003651,
8.78432,°,Segment,4,2,1,100000002,510000003676,
15.0383,°,Segment,3,2,1,100000002,510000003695,
33.3074,°,Segment,13,4,1,100000002,510000003715,
90.4176,°,Segment,12,4,1,100000002,510000003726,
89.303,°,Segment,11,4,1,100000002,510000003730,
98.5285,°,Segment,10,4,1,100000002,510000003739,
-139.613,°,Segment,13,5,1,100000002,510000003753,
-10.7004,°,Segment,1,2,1,100000004,510000003772,
-56.339,°,Segment,0,1,1,100000004,510000003793,
-109.38,°,Segment,0,1,1,100000000,510000003830,
-73.6201,°,Segment,3,1,1,100000002,510000003844,
-25.4417,°,Segment,2,1,1,100000002,510000003846,
14.6781,°,Segment,1,1,1,100000002,510000003851,
162.613,°,Segment,12,5,1,100000002,510000003860,
-28.5131,°,Segment,11,5,1,100000002,510000003866,
-143.96,°,Segment,11,3,1,100000002,510000003885,
-117.993,°,Segment,9,3,1,100000002,510000003897,
-163.125,°,Segment,7,3,1,100000002,510000003922,
128.912,°,Segment,6,3,1,100000002,510000003926,
14.0362,°,Segment,5,3,1,100000002,510000003930,
33.8235,°,Segment,4,3,1,100000002,510000003963,
41.5842,°,Segment,3,3,1,100000002,510000003991,
34.6759,°,Segment,2,2,1,100000002,510000003993,
171.215,°,Segment,11,4,1,100000002,510000003996,
21.2826,°,Segment,10,4,1,100000002,510000003998,
177.839,°,Segment,9,4,1,100000002,510000004000,
-34.2242,°,Segment,8,4,1,100000002,510000004002,
-75.936,°,Segment,6,4,1,100000002,510000004008,
37.0711,°,Segment,5,4,1,100000002,510000004012,
74.9445,°,Segment,5,2,1,100000001,510000004029,
93.2446,°,Segment,4,2,1,100000001,510000004031,
177.397,°,Segment,4,2,1,100000003,510000004040,
178.454,°,Segment,3,1,1,100000003,510000004044,
64.4923,°,Segment,1,1,1,100000001,510000004053,
47.7263,°,Segment,0,1,1,100000001,510000004068,
102.3,°,Segment,2,3,1,100000000,510000004077,
140.163,°,Segment,1,2,1,100000000,510000004080,
-138.913,°,Segment,0,1,1,100000000,510000004096,
164.693,°,Segment,2,2,1,100000000,510000004123,
-160.778,°,Segment,9,5,1,100000001,510000004138,
147.657,°,Segment,8,4,1,100000001,510000004178,
68.8417,°,Segment,7,3,1,100000001,510000004181,
33.7131,°,Segment,6,3,1,100000001,510000004229,
69.7294,°,Segment,5,2,1,100000001,510000004246,
92.3804,°,Segment,4,2,1,100000001,510000004253,
110.331,°,Segment,3,2,1,100000001,510000004261,
121.303,°,Segment,16,4,1,100000001,510000004272,
-169.592,°,Segment,9,4,1,100000001,510000004281,
70.6894,°,Segment,13,3,1,100000001,510000004290,
126.144,°,Segment,12,2,1,100000001,510000004294,
90.8672,°,Segment,14,4,1,100000001,510000004302,
162.917,°,Segment,10,4,1,100000001,510000004307,
-66.4066,°,Segment,18,4,1,100000003,510000004325,
-23.1395,°,Segment,17,4,1,100000003,510000004328,
20.5741,°,Segment,15,3,1,100000003,510000004342,
29.0744,°,Segment,13,2,1,100000003,510000004351,
-5.00064,°,Segment,12,2,1,100000003,510000004353,
79.5754,°,Segment,11,2,1,100000003,510000004363,
108.741,°,Segment,10,2,1,100000003,510000004367,
105.819,°,Segment,9,2,1,100000003,510000004371,
-104.303,°,Segment,0,1,1,100000002,510000004380,
63.091,°,Segment,18,3,1,100000003,510000004404,
137.156,°,Segment,17,3,1,100000003,510000004407,
-50.6566,°,Segment,15,4,1,100000001,510000004410,
-133.233,°,Segment,13,2,1,100000001,510000004417,
164.003,°,Segment,13,4,1,100000001,510000004425,
-130.721,°,Segment,12,3,1,100000001,510000004434,
-126.362,°,Segment,11,3,1,100000001,510000004441,
-82.1322,°,Segment,10,3,1,100000001,510000004449,
-134.718,°,Segment,8,3,1,100000001,510000004464,
118.316,°,Segment,9,3,1,100000001,510000004471,
-148.105,°,Segment,4,3,1,100000003,510000004488,
114.745,°,Segment,9,5,1,100000003,510000004492,
31.6701,°,Segment,18,5,1,100000003,510000004501,
175.727,°,Segment,18,4,1,100000003,510000004503,
-91.1743,°,Segment,11,3,1,100000001,510000004524,
-63.1928,°,Segment,10,3,1,100000001,510000004549,
-13.1805,°,Segment,16,4,1,100000003,510000004556,
4.42291,°,Segment,11,4,1,100000001,510000004566,
179.056,°,Segment,9,5,1,100000002,510000004570,
77.1027,°,Segment,6,3,1,100000002,510000004575,
77.8489,°,Segment,5,2,1,100000002,510000004597,
73.934,°,Segment,4,2,1,100000002,510000004608,
78.3441,°,Segment,3,2,1,100000002,510000004624,
51.6172,°,Segment,2,2,1,100000002,510000004641,
-98.1301,°,Segment,7,4,1,100000001,510000004645,
-137.423,°,Segment,9,4,1,100000003,510000004669,
-102.427,°,Segment,13,3,1,100000001,510000004673,
-0.0789198,°,Segment,11,4,1,100000001,510000004678,
-39.7104,°,Segment,9,3,1,100000003,510000004713,
178.523,°,Segment,10,5,1,100000001,510000004742,
116.82,°,Segment,9,4,1,100000001,510000004751,
158.182,°,Segment,8,3,1,100000001,510000004761,
-163.91,°,Segment,7,3,1,100000001,510000004801,
-148.237,°,Segment,6,3,1,100000001,510000004843,
-173.092,°,Segment,5,3,1,100000001,510000004858,
167.638,°,Segment,4,3,1,100000001,510000004861,
-157.095,°,Segment,4,3,1,100000001,510000004877,
1.78991,°,Segment,6,2,1,100000002,510000004885,
170.63,°,Segment,14,3,1,100000003,510000004899,
107.569,°,Segment,5,3,1,100000001,510000004901,
152.515,°,Segment,6,2,1,100000001,510000004905,
146.495,°,Segment,12,3,1,100000003,510000004917,
-104.92,°,Segment,8,4,1,100000001,510000004958,
62.7908,°,Segment,5,5,1,100000002,510000004968,
124.229,°,Segment,4,4,1,100000002,510000004975,
14.5518,°,Segment,8,3,1,100000002,510000004978,
-52.4836,°,Segment,15,2,1,100000003,510000004980,
-85.7858,°,Segment,7,4,1,100000002,510000004984,
70.1067,°,Segment,4,4,1,100000001,510000004991,
18.7413,°,Segment,8,3,1,100000001,510000004994,
-72.4674,°,Segment,7,3,1,100000004,510000005002,
71.9522,°,Segment,13,3,1,100000003,510000005004,
9.90418,°,Segment,10,4,1,100000001,510000005007,
84.2917,°,Segment,11,2,1,100000001,510000005030,
77.4337,°,Segment,10,2,1,100000001,510000005042,
69.9218,°,Segment,9,2,1,100000001,510000005050,
-173.961,°,Segment,8,1,1,100000001,510000005061,
-150.161,°,Segment,6,1,1,100000001,510000005068,
-128.224,°,Segment,5,3,1,100000001,510000005072,
44.2335,°,Segment,6,3,1,100000002,510000005099,
45,°,Segment,5,3,1,100000002,510000005103,
-6.69183,°,Segment,4,3,1,100000002,510000005109,
-173.553,°,Segment,12,4,1,100000001,510000005111,
159.554,°,Segment,7,4,1,100000001,510000005113,
89.4766,°,Segment,7,4,1,100000001,510000005150,
151.838,°,Segment,9,4,1,100000002,510000005179,
36.5035,°,Segment,8,4,1,100000002,510000005186,
5.07722,°,Segment,7,4,1,100000002,510000005190,
-20.7602,°,Segment,6,3,1,100000002,510000005196,
166.309,°,Segment,9,3,1,100000001,510000005205,
-52.317,°,Segment,5,3,1,100000001,510000005207,
126.158,°,Segment,11,4,1,100000001,510000005212,
-172.875,°,Segment,11,2,1,100000001,510000005221,
-142.127,°,Segment,9,1,1,100000001,510000005235,
84.8991,°,Segment,11,3,1,100000001,510000005240,
106.59,°,Segment,12,2,1,100000001,510000005253,
145.261,°,Segment,11,1,1,100000001,510000005256,
43.57,°,Segment,7,3,1,100000003,510000005277,
-174.635,°,Segment,5,4,1,100000002,510000005280,
24.1675,°,Segment,10,3,1,100000003,510000005282,
-3.50353,°,Segment,11,3,1,100000003,510000005284,
44.7373,°,Segment,3,3,1,100000002,510000005319,
-84.4291,°,Segment,4,3,1,100000001,510000005326,
-79.4768,°,Segment,2,3,1,100000001,510000005330,
18.7473,°,Segment,6,2,1,100000000,510000005350,
60.2551,°,Segment,11,2,1,100000001,510000005353,
72.8553,°,Segment,6,5,1,100000002,510000005360,
-56.7072,°,Segment,5,4,1,100000002,510000005379,
109.853,°,Segment,11,3,1,100000001,510000005386,
176.654,°,Segment,5,3,1,100000002,510000005390,
163.466,°,Segment,12,1,1,100000001,510000005398,
164.07,°,Segment,6,4,1,100000004,510000005401,
9.9055,°,Segment,3,3,1,100000001,510000005411,
-17.7447,°,Segment,8,5,1,100000003,510000005415,
167.658,°,Segment,9,4,1,100000001,510000005420,
69.3132,°,Segment,8,2,1,100000000,510000005448,
114.518,°,Segment,7,1,1,100000000,510000005461,
157.341,°,Segment,6,1,1,100000000,510000005467,
-5.3928,°,Segment,9,5,1,100000002,510000005480,
-145.561,°,Segment,6,5,1,100000003,510000005483,
-167.57,°,Segment,10,4,1,100000001,510000005485,
-132.443,°,Segment,11,3,1,100000001,510000005489,
-26.1415,°,Segment,6,4,1,100000003,510000005501,
19.3148,°,Segment,5,3,1,100000003,510000005529,
56.9449,°,Segment,9,3,1,100000001,510000005538,
-139.736,°,Segment,5,4,1,100000004,510000005540,
-60.7431,°,Segment,8,5,1,100000002,510000005545,
-108.864,°,Segment,10,3,1,100000001,510000005548,
137.364,°,Segment,5,5,1,100000003,510000005554,
168.008,°,Segment,8,1,1,100000000,510000005579,
-26.7405,°,Segment,1,1,1,100000001,510000005597,
-136.289,°,Segment,4,3,1,100000002,510000005600,
17.5305,°,Segment,6,4,1,100000002,510000005603,
-130.714,°,Segment,4,2,1,100000004,510000005606,
-147.795,°,Segment,8,2,1,100000001,510000005615,
-113.629,°,Segment,7,2,1,100000001,510000005619,
84.6189,°,Segment,8,3,1,100000000,510000005626,
-137.726,°,Segment,7,3,1,100000002,510000005629,
-22.6199,°,Segment,6,4,1,100000002,510000005637,
-50.5643,°,Segment,2,2,1,100000002,510000005704,
-85.4823,°,Segment,1,2,1,100000002,510000005739,
-138.949,°,Segment,0,1,1,100000002,510000005753,
50.0577,°,Segment,7,2,1,100000001,510000005802,
93.3047,°,Segment,6,2,1,100000001,510000005804,
-54.9975,°,Segment,8,2,1,100000000,510000005806,
-160.461,°,Segment,2,2,1,100000002,510000005818,
-25.9351,°,Segment,1,1,1,100000002,510000005831,
42.2478,°,Segment,0,1,1,100000002,510000005866,
-39.3684,°,Segment,3,2,1,100000000,510000005894,
-80.0386,°,Segment,2,1,1,100000000,510000005898,
-117.276,°,Segment,1,1,1,100000000,510000005905,
73.9694,°,Segment,6,2,1,100000001,510000005913,
-69.9739,°,Segment,6,4,1,100000002,510000005916,
140.434,°,Segment,7,3,1,100000001,510000005923,
-162.562,°,Segment,8,2,1,100000001,510000005929,
89.9347,°,Segment,7,2,1,100000000,510000005935,
-127.905,°,Segment,3,4,1,100000002,510000005952,
-168.138,°,Segment,2,3,1,100000002,510000005970,
31.7264,°,Segment,2,2,1,100000004,510000005977,
-106.538,°,Segment,2,3,1,100000001,510000005979,
-74.1647,°,Segment,3,2,1,100000000,510000005984,
-115.239,°,Segment,2,2,1,100000000,510000006001,
-164.115,°,Segment,6,4,1,100000001,510000006012,
-174.934,°,Segment,5,4,1,100000001,510000006014,
-17.1864,°,Segment,3,2,1,100000002,510000006019,
97.3273,°,Segment,3,1,1,100000002,510000006025,
138.904,°,Segment,4,3,1,100000000,510000006048,
126.727,°,Segment,3,2,1,100000000,510000006055,
93.5842,°,Segment,6,4,1,100000001,510000006068,
48.34,°,Segment,3,3,1,100000002,510000006079,
-167.981,°,Segment,3,1,1,100000000,510000006113,
-75.9638,°,Segment,4,3,1,100000003,510000006117,
-119.678,°,Segment,3,3,1,100000000,510000006134,
-86.7938,°,Segment,5,3,1,100000002,510000006137,
-127.324,°,Segment,4,4,1,100000001,510000006160,
145.16,°,Segment,4,2,1,100000002,510000006164,
-32.2377,°,Segment,6,5,1,100000001,510000006166,
61.0976,°,Segment,4,2,1,100000001,510000006171,
50.7574,°,Segment,3,1,1,100000001,510000006193,
-159.49,°,Segment,2,1,1,100000001,510000006196,
-136.391,°,Segment,1,1,1,100000001,510000006199,
-119.353,°,Segment,0,1,1,100000001,510000006211,
-172.133,°,Segment,4,2,1,100000000,510000006214,
-27.8538,°,Segment,6,3,1,100000001,510000006224,
-57.109,°,Segment,5,2,1,100000001,510000006227,
-128.157,°,Segment,4,2,1,100000001,510000006231,
-160.036,°,Segment,3,2,1,100000001,510000006236,
66.2398,°,Segment,3,4,1,100000003,510000006262,
28.3792,°,Segment,2,3,1,100000003,510000006265,
31.1562,°,Segment,4,3,1,100000003,510000006279,
-46.8677,°,Segment,3,3,1,100000003,510000006294,
109.019,°,Segment,5,3,1,100000001,510000006296,
129.244,°,Segment,4,2,1,100000000,510000006298,
-178.023,°,Segment,3,3,1,100000002,510000006323,
157.242,°,Segment,2,2,1,100000002,510000006335,
82.1882,°,Segment,1,2,1,100000002,510000006344,
68.8078,°,Segment,2,2,1,100000000,510000006356,
53.6732,°,Segment,1,2,1,100000000,510000006361,
-129.123,°,Segment,6,2,1,100000001,510000006363,
81.9392,°,Segment,2,3,1,100000000,510000006367,
176.295,°,Segment,5,2,1,100000003,510000006382,
125.99,°,Segment,4,1,1,100000003,510000006391,
132.369,°,Segment,3,1,1,100000002,510000006395,
107.457,°,Segment,6,2,1,100000003,510000006403,
102.459,°,Segment,5,1,1,100000003,510000006408,
134.001,°,Segment,5,3,1,100000001,510000006416,
142.505,°,Segment,4,3,1,100000002,510000006420,
102.055,°,Segment,3,2,1,100000002,510000006431,
125.883,°,Segment,4,3,1,100000001,510000006439,
-99.0531,°,Segment,4,4,1,100000003,510000006443,
