
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
29553.5,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007852,
29535.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000002,610000007863,
29511.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000007865,
29572.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,100000002,610000007868,
29531.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000000,610000007872,
29513.2,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007874,
29614.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000004,610000007885,
29523,µm,Spine,Spine Terminal Pt Distance from Origin,18,4,1,100000003,610000007888,
29542.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000002,610000007892,
29547.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000007894,
29507.6,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,100000003,610000007899,
29547.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000007902,
29558,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000001,610000007904,
29543.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000007909,
29578.8,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,100000001,610000007921,
29514.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000000,610000007926,
29506.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000003,610000007928,
29516,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007930,
29532,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007934,
29556.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000001,610000007944,
29560,µm,Spine,Spine Terminal Pt Distance from Origin,8,6,1,100000001,610000007946,
29531.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000000,610000007948,
29507.7,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,100000003,610000007950,
29551.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000007952,
29526.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,5,1,100000002,610000007954,
29551.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000007967,
29537.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000002,610000007969,
29549.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000001,610000007971,
29509.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000003,610000007975,
29548.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000007978,
29503.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,100000003,610000007980,
29558,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000001,610000007983,
29568.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,100000001,610000007985,
29561.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,5,1,100000001,610000007990,
29521.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000007992,
29537.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000002,610000007995,
29530.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,3,1,100000003,610000007998,
29491.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000003,610000008003,
29594.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000004,610000008005,
29539.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000002,610000008007,
29571.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000001,610000008009,
29566.1,µm,Spine,Spine Terminal Pt Distance from Origin,13,3,1,100000001,610000008011,
29542.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,100000002,610000008015,
29568.6,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,100000002,610000008019,
29561.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000001,610000008021,
29575.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,100000001,610000008026,
29551,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000008028,
29573.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000001,610000008031,
29514,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000000,610000008035,
29510.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000008038,
29524.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000002,610000008042,
29582.6,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,100000001,610000008044,
29559.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000008058,
29536.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000008065,
29530.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000002,610000008081,
29562.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000001,610000008088,
29570.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000001,610000008099,
29579.1,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,100000001,610000008101,
29542.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,100000002,610000008103,
29513.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000008107,
29489.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,100000003,610000008109,
29543.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000002,610000008112,
29559.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000001,610000008114,
29544,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000008122,
29517.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000008127,
29543.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008130,
29610.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000004,610000008135,
29564.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000001,610000008145,
29507.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,100000003,610000008153,
29514,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000008170,
29511.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000008188,
29564.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000008203,
29563.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000001,610000008206,
29551.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008234,
29557.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000008248,
29560,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000001,610000008264,
29579.8,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,100000001,610000008271,
29519.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008487,
29618.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000008487,
29567.1,µm,Spine,Spine Terminal Pt Distance from Origin,11,7,1,,610000008487,
29530.5,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,,610000008487,
29528.6,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000008488,
29545.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008488,
29618,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000008488,
29525.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008488,
29564.6,µm,Spine,Spine Terminal Pt Distance from Origin,10,7,1,,610000008488,
29613.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008489,
29527.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000008489,
29551.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000008489,
29560.6,µm,Spine,Spine Terminal Pt Distance from Origin,8,6,1,,610000008489,
29523.2,µm,Spine,Spine Terminal Pt Distance from Origin,18,4,1,,610000008489,
29531.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000008490,
29558.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000008490,
29572.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000008490,
29589.2,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000008490,
29523.6,µm,Spine,Spine Terminal Pt Distance from Origin,18,4,1,,610000008490,
29534.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008491,
29587.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000008491,
29522,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008491,
29558,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000008491,
29524.7,µm,Spine,Spine Terminal Pt Distance from Origin,15,3,1,,610000008491,
29559.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000008492,
29525.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008492,
29589.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000008492,
29525.4,µm,Spine,Spine Terminal Pt Distance from Origin,15,3,1,,610000008492,
29533.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008493,
29525.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008493,
29556.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008493,
29527.9,µm,Spine,Spine Terminal Pt Distance from Origin,14,3,1,,610000008493,
29597.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000008494,
29558.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000008494,
29534.5,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000008494,
29531,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000008494,
29527.5,µm,Spine,Spine Terminal Pt Distance from Origin,13,2,1,,610000008494,
29559.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000008495,
29535.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000008495,
29601.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008495,
29530.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000008495,
29530.6,µm,Spine,Spine Terminal Pt Distance from Origin,12,3,1,,610000008495,
29536.6,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000008496,
29609.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000008496,
29532.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000008496,
29531,µm,Spine,Spine Terminal Pt Distance from Origin,12,3,1,,610000008496,
29557.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000008496,
29537,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000008497,
29610.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008497,
29532,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000008497,
29531,µm,Spine,Spine Terminal Pt Distance from Origin,12,3,1,,610000008497,
29565,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008497,
29606.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000008498,
29519.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000008498,
29537.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000008498,
29564.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008498,
29536.1,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,,610000008498,
29510.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000008499,
29522.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000008499,
29608.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000008499,
29565.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008499,
29538.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008499,
29510.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000008500,
29611.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008500,
29526.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008500,
29537.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008500,
29614.4,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008501,
29532.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000008501,
29565,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008501,
29513.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000008501,
29528.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000008501,
29569.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000008502,
29507.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008502,
29510.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008502,
29533.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000008502,
29528,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000008503,
29509.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008503,
29568.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000008503,
29502.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,5,1,,610000008503,
29503.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000008504,
29573.6,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000008504,
29510,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008504,
29525.3,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000008504,
29573,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000008505,
29516.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008505,
29495.5,µm,Spine,Spine Terminal Pt Distance from Origin,10,6,1,,610000008505,
29525.3,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000008505,
29512,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008506,
29570.1,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008506,
29521.7,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000008506,
29494.2,µm,Spine,Spine Terminal Pt Distance from Origin,9,6,1,,610000008506,
29511.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008507,
29569.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000008507,
29498.3,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000008507,
29572.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000008508,
29511.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000008508,
29531.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000008508,
29505.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,,610000008508,
29514.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000008509,
29530.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000008509,
29507.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,7,1,,610000008509,
29570,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000008509,
29567.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008510,
29521.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000008510,
29514.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000008510,
29519,µm,Spine,Spine Terminal Pt Distance from Origin,7,5,1,,610000008511,
29564.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008511,
29491.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000008511,
29543.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008512,
29489.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000008512,
29560.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000008512,
29484.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000008513,
29560.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000008513,
29549,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008513,
29561,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000008514,
29542.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000008514,
29564.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000008515,
29540,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000008515,
29562.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000008516,
29537.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000008516,
29568.8,µm,Spine,Spine Terminal Pt Distance from Origin,11,2,1,,610000008517,
29538.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000008517,
29536.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000008518,
29566.8,µm,Spine,Spine Terminal Pt Distance from Origin,10,3,1,,610000008518,
29563.1,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000008519,
29547.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000008519,
29563.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000008520,
29546.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000008520,
29555.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000008521,
29539,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008522,
29558.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008522,
29557.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000008523,
29556.8,µm,Spine,Spine Terminal Pt Distance from Origin,13,3,1,,610000008524,
29557.5,µm,Spine,Spine Terminal Pt Distance from Origin,12,3,1,,610000008525,
29558.4,µm,Spine,Spine Terminal Pt Distance from Origin,11,4,1,,610000008526,
29566.5,µm,Spine,Spine Terminal Pt Distance from Origin,13,3,1,,610000008527,
29565.4,µm,Spine,Spine Terminal Pt Distance from Origin,13,2,1,,610000008528,
29565.4,µm,Spine,Spine Terminal Pt Distance from Origin,13,3,1,,610000008529,
29544.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008530,
29537.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000008531,
29539.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000008532,
29537.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000008533,
29539.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000008534,
29541.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,3,1,,610000008535,
29534.7,µm,Spine,Spine Terminal Pt Distance from Origin,10,5,1,,610000008536,
29527.8,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,,610000008537,
29527.7,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,,610000008538,
29531.6,µm,Spine,Spine Terminal Pt Distance from Origin,12,6,1,,610000008539,
29535.5,µm,Spine,Spine Terminal Pt Distance from Origin,13,8,1,,610000008540,
29534.7,µm,Spine,Spine Terminal Pt Distance from Origin,13,7,1,,610000008541,
29533.2,µm,Spine,Spine Terminal Pt Distance from Origin,13,7,1,,610000008542,
29540.5,µm,Spine,Spine Terminal Pt Distance from Origin,16,8,1,,610000008543,
29537.7,µm,Spine,Spine Terminal Pt Distance from Origin,15,8,1,,610000008544,
29545.3,µm,Spine,Spine Terminal Pt Distance from Origin,18,8,1,,610000008545,
29548,µm,Spine,Spine Terminal Pt Distance from Origin,19,9,1,,610000008546,
29549.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000008547,
29548.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000008548,
29547.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000008549,
29544.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000008550,
