
Spine Intensity Mean Ch=5 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.957447,,Spine,5,0,Image 1,1,1,100000000,610000007722,
2.03101,,Spine,5,10,Image 1,5,1,100000002,610000007736,
2.16901,,Spine,5,10,Image 1,5,1,100000002,610000007746,
4.96678,,Spine,5,1,Image 1,1,1,100000000,610000007754,
5.7549,,Spine,5,2,Image 1,2,1,100000000,610000007759,
5.33913,,Spine,5,4,Image 1,2,1,100000004,610000007765,
3.91743,,Spine,5,4,Image 1,2,1,100000004,610000007769,
2.98667,,Spine,5,4,Image 1,2,1,100000004,610000007773,
1.2,,Spine,5,2,Image 1,2,1,100000004,610000007787,
1.28326,,Spine,5,10,Image 1,2,1,100000003,610000007795,
58.1154,,Spine,5,10,Image 1,6,1,100000003,610000007798,
1.30667,,Spine,5,2,Image 1,2,1,100000004,610000007811,
0.902985,,Spine,5,2,Image 1,2,1,100000002,610000007816,
1.29126,,Spine,5,10,Image 1,2,1,100000003,610000007823,
0.927419,,Spine,5,2,Image 1,2,1,100000002,610000007826,
1.14286,,Spine,5,3,Image 1,1,1,100000002,610000007831,
1.14074,,Spine,5,3,Image 1,1,1,100000002,610000007835,
2.69048,,Spine,5,9,Image 1,4,1,100000002,610000007838,
2.36864,,Spine,5,10,Image 1,5,1,100000001,610000007843,
2.83582,,Spine,5,10,Image 1,4,1,100000003,610000007846,
2.808,,Spine,5,4,Image 1,3,1,100000003,610000007850,
3.24746,,Spine,5,0,Image 1,1,1,100000001,610000007859,
29.4263,,Spine,5,1,Image 1,1,1,100000002,610000007863,
3.15745,,Spine,5,3,Image 1,2,1,100000000,610000007865,
3.96429,,Spine,5,12,Image 1,4,1,100000002,610000007868,
1.44186,,Spine,5,6,Image 1,3,1,100000000,610000007872,
1.48428,,Spine,5,1,Image 1,1,1,100000000,610000007881,
0.719101,,Spine,5,2,Image 1,2,1,100000004,610000007885,
1.26966,,Spine,5,18,Image 1,4,1,100000003,610000007888,
1.28421,,Spine,5,5,Image 1,3,1,100000002,610000007892,
1.04478,,Spine,5,3,Image 1,1,1,100000001,610000007894,
1.79545,,Spine,5,12,Image 1,7,1,100000003,610000007899,
1.09434,,Spine,5,3,Image 1,1,1,100000001,610000007902,
