
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,3,0,Image 1,1,1,100000000,610000007722,
15,,Spine,3,10,Image 1,5,1,100000002,610000007736,
11,,Spine,3,10,Image 1,5,1,100000002,610000007746,
8,,Spine,3,1,Image 1,1,1,100000000,610000007754,
6,,Spine,3,2,Image 1,2,1,100000000,610000007759,
7,,Spine,3,4,Image 1,2,1,100000004,610000007765,
5,,Spine,3,4,Image 1,2,1,100000004,610000007769,
5,,Spine,3,4,Image 1,2,1,100000004,610000007773,
15,,Spine,3,2,Image 1,2,1,100000004,610000007787,
9,,Spine,3,10,Image 1,2,1,100000003,610000007795,
4,,Spine,3,10,Image 1,6,1,100000003,610000007798,
14,,Spine,3,2,Image 1,2,1,100000004,610000007811,
5,,Spine,3,2,Image 1,2,1,100000002,610000007816,
8,,Spine,3,10,Image 1,2,1,100000003,610000007823,
4,,Spine,3,2,Image 1,2,1,100000002,610000007826,
6,,Spine,3,3,Image 1,1,1,100000002,610000007831,
5,,Spine,3,3,Image 1,1,1,100000002,610000007835,
4,,Spine,3,9,Image 1,4,1,100000002,610000007838,
6,,Spine,3,10,Image 1,5,1,100000001,610000007843,
4,,Spine,3,10,Image 1,4,1,100000003,610000007846,
5,,Spine,3,4,Image 1,3,1,100000003,610000007850,
9,,Spine,3,0,Image 1,1,1,100000001,610000007859,
5,,Spine,3,1,Image 1,1,1,100000002,610000007863,
3,,Spine,3,3,Image 1,2,1,100000000,610000007865,
4,,Spine,3,12,Image 1,4,1,100000002,610000007868,
5,,Spine,3,6,Image 1,3,1,100000000,610000007872,
9,,Spine,3,1,Image 1,1,1,100000000,610000007881,
4,,Spine,3,2,Image 1,2,1,100000004,610000007885,
4,,Spine,3,18,Image 1,4,1,100000003,610000007888,
5,,Spine,3,5,Image 1,3,1,100000002,610000007892,
3,,Spine,3,3,Image 1,1,1,100000001,610000007894,
4,,Spine,3,12,Image 1,7,1,100000003,610000007899,
4,,Spine,3,3,Image 1,1,1,100000001,610000007902,
3,,Spine,3,7,Image 1,3,1,100000001,610000007904,
5,,Spine,3,3,Image 1,2,1,100000002,610000007909,
6,,Spine,3,1,Image 1,1,1,100000000,610000007915,
5,,Spine,3,10,Image 1,5,1,100000001,610000007921,
5,,Spine,3,3,Image 1,1,1,100000000,610000007926,
3,,Spine,3,3,Image 1,2,1,100000003,610000007928,
4,,Spine,3,1,Image 1,1,1,100000000,610000007932,
3,,Spine,3,3,Image 1,1,1,100000002,610000007934,
4,,Spine,3,1,Image 1,1,1,100000000,610000007940,
4,,Spine,3,7,Image 1,3,1,100000001,610000007944,
3,,Spine,3,8,Image 1,6,1,100000001,610000007946,
3,,Spine,3,6,Image 1,3,1,100000000,610000007948,
3,,Spine,3,9,Image 1,4,1,100000003,610000007950,
3,,Spine,3,0,Image 1,1,1,100000001,610000007952,
3,,Spine,3,5,Image 1,5,1,100000002,610000007954,
5,,Spine,3,1,Image 1,1,1,100000000,610000007959,
5,,Spine,3,1,Image 1,2,1,100000002,610000007965,
3,,Spine,3,3,Image 1,1,1,100000001,610000007967,
3,,Spine,3,8,Image 1,4,1,100000002,610000007969,
3,,Spine,3,4,Image 1,2,1,100000001,610000007971,
4,,Spine,3,4,Image 1,3,1,100000003,610000007975,
3,,Spine,3,3,Image 1,1,1,100000001,610000007978,
3,,Spine,3,7,Image 1,4,1,100000003,610000007980,
4,,Spine,3,7,Image 1,3,1,100000001,610000007983,
3,,Spine,3,8,Image 1,4,1,100000001,610000007985,
3,,Spine,3,7,Image 1,5,1,100000001,610000007990,
3,,Spine,3,1,Image 1,2,1,100000000,610000007992,
3,,Spine,3,7,Image 1,3,1,100000002,610000007995,
4,,Spine,3,12,Image 1,3,1,100000003,610000007998,
3,,Spine,3,6,Image 1,2,1,100000003,610000008003,
3,,Spine,3,7,Image 1,3,1,100000004,610000008005,
3,,Spine,3,7,Image 1,3,1,100000002,610000008007,
3,,Spine,3,7,Image 1,2,1,100000001,610000008009,
3,,Spine,3,13,Image 1,3,1,100000001,610000008011,
5,,Spine,3,4,Image 1,1,1,100000002,610000008015,
3,,Spine,3,10,Image 1,5,1,100000002,610000008019,
3,,Spine,3,6,Image 1,2,1,100000001,610000008021,
4,,Spine,3,4,Image 1,4,1,100000001,610000008026,
3,,Spine,3,2,Image 1,2,1,100000002,610000008028,
3,,Spine,3,7,Image 1,2,1,100000001,610000008031,
4,,Spine,3,3,Image 1,1,1,100000000,610000008035,
3,,Spine,3,0,Image 1,1,1,100000000,610000008038,
3,,Spine,3,6,Image 1,3,1,100000002,610000008042,
3,,Spine,3,10,Image 1,5,1,100000001,610000008044,
2,,Spine,3,1,Image 1,1,1,100000000,610000008048,
3,,Spine,3,1,Image 1,1,1,100000000,610000008056,
3,,Spine,3,3,Image 1,2,1,100000002,610000008058,
3,,Spine,3,0,Image 1,1,1,100000002,610000008063,
3,,Spine,3,3,Image 1,1,1,100000002,610000008065,
4,,Spine,3,1,Image 1,2,1,100000002,610000008069,
2,,Spine,3,1,Image 1,2,1,100000002,610000008072,
1,,Spine,3,1,Image 1,2,1,100000002,610000008074,
2,,Spine,3,1,Image 1,1,1,100000000,610000008078,
3,,Spine,3,6,Image 1,3,1,100000002,610000008081,
5,,Spine,3,0,Image 1,1,1,100000001,610000008086,
3,,Spine,3,4,Image 1,2,1,100000001,610000008088,
2,,Spine,3,0,Image 1,1,1,100000001,610000008090,
2,,Spine,3,1,Image 1,2,1,100000002,610000008093,
4,,Spine,3,5,Image 1,3,1,100000001,610000008099,
3,,Spine,3,10,Image 1,5,1,100000001,610000008101,
3,,Spine,3,4,Image 1,1,1,100000002,610000008103,
4,,Spine,3,1,Image 1,1,1,100000000,610000008107,
3,,Spine,3,5,Image 1,1,1,100000003,610000008109,
4,,Spine,3,1,Image 1,2,1,100000002,610000008112,
3,,Spine,3,4,Image 1,3,1,100000001,610000008114,
3,,Spine,3,3,Image 1,2,1,100000002,610000008122,
3,,Spine,3,1,Image 1,1,1,100000000,610000008125,
3,,Spine,3,0,Image 1,1,1,100000000,610000008127,
3,,Spine,3,0,Image 1,1,1,100000001,610000008130,
2,,Spine,3,1,Image 1,1,1,100000000,610000008133,
3,,Spine,3,0,Image 1,1,1,100000004,610000008135,
2,,Spine,3,0,Image 1,1,1,100000004,610000008141,
3,,Spine,3,2,Image 1,2,1,100000001,610000008145,
3,,Spine,3,12,Image 1,5,1,100000003,610000008153,
4,,Spine,3,1,Image 1,1,1,100000000,610000008170,
2,,Spine,3,1,Image 1,1,1,100000000,610000008173,
3,,Spine,3,1,Image 1,2,1,100000002,610000008176,
1,,Spine,3,0,Image 1,1,1,100000000,610000008188,
3,,Spine,3,3,Image 1,2,1,100000001,610000008203,
4,,Spine,3,3,Image 1,3,1,100000001,610000008206,
2,,Spine,3,1,Image 1,1,1,100000000,610000008208,
2,,Spine,3,1,Image 1,1,1,100000000,610000008223,
3,,Spine,3,0,Image 1,1,1,100000001,610000008234,
3,,Spine,3,0,Image 1,1,1,100000001,610000008248,
2,,Spine,3,1,Image 1,2,1,100000002,610000008252,
3,,Spine,3,2,Image 1,1,1,100000001,610000008264,
3,,Spine,3,10,Image 1,5,1,100000001,610000008271,
2,,Spine,3,3,Image 1,2,1,100000000,610000008300,
2,,Spine,3,3,Image 1,3,1,100000000,610000008301,
2,,Spine,3,7,Image 1,3,1,100000000,610000008302,
2,,Spine,3,6,Image 1,2,1,100000000,610000008303,
2,,Spine,3,4,Image 1,3,1,100000000,610000008304,
2,,Spine,3,0,Image 1,1,1,100000000,610000008305,
2,,Spine,3,6,Image 1,3,1,100000000,610000008306,
2,,Spine,3,6,Image 1,3,1,100000000,610000008307,
