
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,4,1,1,100000002,610000008103,
0,s,Spine,1,1,1,100000000,610000008107,
0,s,Spine,5,1,1,100000003,610000008109,
0,s,Spine,1,2,1,100000002,610000008112,
0,s,Spine,4,3,1,100000001,610000008114,
0,s,Spine,3,2,1,100000002,610000008122,
0,s,Spine,1,1,1,100000000,610000008125,
0,s,Spine,0,1,1,100000000,610000008127,
0,s,Spine,0,1,1,100000001,610000008130,
0,s,Spine,1,1,1,100000000,610000008133,
0,s,Spine,0,1,1,100000004,610000008135,
0,s,Spine,0,1,1,100000004,610000008141,
0,s,Spine,2,2,1,100000001,610000008145,
0,s,Spine,12,5,1,100000003,610000008153,
0,s,Spine,1,1,1,100000000,610000008170,
0,s,Spine,1,1,1,100000000,610000008173,
0,s,Spine,1,2,1,100000002,610000008176,
0,s,Spine,0,1,1,100000000,610000008188,
0,s,Spine,3,2,1,100000001,610000008203,
0,s,Spine,3,3,1,100000001,610000008206,
0,s,Spine,1,1,1,100000000,610000008208,
0,s,Spine,1,1,1,100000000,610000008223,
0,s,Spine,0,1,1,100000001,610000008234,
0,s,Spine,0,1,1,100000001,610000008248,
0,s,Spine,1,2,1,100000002,610000008252,
0,s,Spine,2,1,1,100000001,610000008264,
0,s,Spine,10,5,1,100000001,610000008271,
0,s,Spine,3,2,1,100000000,610000008300,
0,s,Spine,3,3,1,100000000,610000008301,
0,s,Spine,7,3,1,100000000,610000008302,
0,s,Spine,6,2,1,100000000,610000008303,
0,s,Spine,4,3,1,100000000,610000008304,
0,s,Spine,0,1,1,100000000,610000008305,
0,s,Spine,6,3,1,100000000,610000008306,
0,s,Spine,6,3,1,100000000,610000008307,
0,s,Spine,6,3,1,100000000,610000008308,
0,s,Spine,8,2,1,100000000,610000008309,
0,s,Spine,4,2,1,100000000,610000008310,
0,s,Spine,0,1,1,100000000,610000008311,
0,s,Spine,3,4,1,100000000,610000008322,
0,s,Spine,3,3,1,100000000,610000008323,
0,s,Spine,1,2,1,100000000,610000008324,
0,s,Spine,0,1,1,100000000,610000008325,
0,s,Spine,0,1,1,100000000,610000008326,
0,s,Spine,0,1,1,100000000,610000008327,
0,s,Spine,3,2,1,100000000,610000008328,
0,s,Spine,3,2,1,100000000,610000008329,
0,s,Spine,2,2,1,100000000,610000008330,
0,s,Spine,1,1,1,100000000,610000008331,
0,s,Spine,1,1,1,100000000,610000008332,
0,s,Spine,0,1,1,100000000,610000008333,
0,s,Spine,13,3,1,100000001,610000008339,
0,s,Spine,13,3,1,100000001,610000008340,
0,s,Spine,13,2,1,100000001,610000008341,
0,s,Spine,13,3,1,100000001,610000008342,
0,s,Spine,12,3,1,100000001,610000008343,
0,s,Spine,11,4,1,100000001,610000008344,
0,s,Spine,8,3,1,100000001,610000008345,
0,s,Spine,7,3,1,100000001,610000008346,
0,s,Spine,7,3,1,100000001,610000008347,
0,s,Spine,11,2,1,100000001,610000008348,
0,s,Spine,10,3,1,100000001,610000008349,
0,s,Spine,11,3,1,100000001,610000008350,
0,s,Spine,11,3,1,100000001,610000008351,
0,s,Spine,5,2,1,100000001,610000008352,
0,s,Spine,4,2,1,100000001,610000008353,
0,s,Spine,5,2,1,100000001,610000008354,
0,s,Spine,5,2,1,100000001,610000008355,
0,s,Spine,3,3,1,100000001,610000008356,
0,s,Spine,3,3,1,100000001,610000008357,
0,s,Spine,3,3,1,100000001,610000008358,
0,s,Spine,3,3,1,100000001,610000008359,
0,s,Spine,3,3,1,100000001,610000008360,
0,s,Spine,5,2,1,100000001,610000008361,
0,s,Spine,8,4,1,100000001,610000008362,
0,s,Spine,8,3,1,100000001,610000008363,
0,s,Spine,8,3,1,100000001,610000008364,
0,s,Spine,7,3,1,100000001,610000008365,
0,s,Spine,6,3,1,100000001,610000008366,
0,s,Spine,6,4,1,100000001,610000008367,
0,s,Spine,5,3,1,100000001,610000008368,
0,s,Spine,3,2,1,100000001,610000008369,
0,s,Spine,3,2,1,100000001,610000008370,
0,s,Spine,2,2,1,100000001,610000008371,
0,s,Spine,11,7,1,100000001,610000008372,
0,s,Spine,10,7,1,100000001,610000008373,
0,s,Spine,8,6,1,100000001,610000008374,
0,s,Spine,5,4,1,100000001,610000008375,
0,s,Spine,5,3,1,100000001,610000008376,
0,s,Spine,4,3,1,100000001,610000008377,
0,s,Spine,7,3,1,100000001,610000008378,
0,s,Spine,5,2,1,100000001,610000008379,
0,s,Spine,4,3,1,100000001,610000008380,
0,s,Spine,2,3,1,100000001,610000008381,
0,s,Spine,3,1,1,100000001,610000008382,
0,s,Spine,3,1,1,100000001,610000008383,
0,s,Spine,19,9,1,100000001,610000008384,
0,s,Spine,18,8,1,100000001,610000008385,
0,s,Spine,16,8,1,100000001,610000008386,
0,s,Spine,15,8,1,100000001,610000008387,
0,s,Spine,13,7,1,100000001,610000008388,
0,s,Spine,13,7,1,100000001,610000008389,
0,s,Spine,13,8,1,100000001,610000008390,
0,s,Spine,12,6,1,100000001,610000008391,
0,s,Spine,12,6,1,100000001,610000008392,
0,s,Spine,12,6,1,100000001,610000008393,
0,s,Spine,10,5,1,100000001,610000008394,
0,s,Spine,9,3,1,100000001,610000008395,
0,s,Spine,4,2,1,100000001,610000008396,
0,s,Spine,4,3,1,100000001,610000008397,
0,s,Spine,3,2,1,100000001,610000008398,
0,s,Spine,2,2,1,100000001,610000008399,
0,s,Spine,0,1,1,100000001,610000008400,
0,s,Spine,0,1,1,100000001,610000008403,
0,s,Spine,12,4,1,100000002,610000008404,
0,s,Spine,2,1,1,100000002,610000008405,
0,s,Spine,0,1,1,100000002,610000008406,
0,s,Spine,0,1,1,100000002,610000008407,
0,s,Spine,5,3,1,100000002,610000008408,
0,s,Spine,7,3,1,100000002,610000008409,
0,s,Spine,3,2,1,100000002,610000008410,
0,s,Spine,2,2,1,100000002,610000008411,
0,s,Spine,7,5,1,100000002,610000008414,
0,s,Spine,6,5,1,100000002,610000008415,
0,s,Spine,5,2,1,100000002,610000008416,
0,s,Spine,9,4,1,100000002,610000008417,
0,s,Spine,9,4,1,100000002,610000008418,
0,s,Spine,9,5,1,100000002,610000008419,
0,s,Spine,6,3,1,100000002,610000008420,
0,s,Spine,6,3,1,100000002,610000008421,
0,s,Spine,6,3,1,100000002,610000008422,
0,s,Spine,3,2,1,100000002,610000008423,
0,s,Spine,3,2,1,100000002,610000008424,
0,s,Spine,11,3,1,100000002,610000008425,
0,s,Spine,9,3,1,100000002,610000008426,
0,s,Spine,9,3,1,100000002,610000008427,
0,s,Spine,9,3,1,100000002,610000008428,
0,s,Spine,8,4,1,100000002,610000008429,
0,s,Spine,7,3,1,100000002,610000008430,
0,s,Spine,7,3,1,100000002,610000008431,
0,s,Spine,6,4,1,100000002,610000008432,
0,s,Spine,3,3,1,100000002,610000008433,
0,s,Spine,0,1,1,100000002,610000008434,
0,s,Spine,3,4,1,100000002,610000008438,
0,s,Spine,3,4,1,100000002,610000008439,
0,s,Spine,1,2,1,100000002,610000008440,
0,s,Spine,1,2,1,100000002,610000008441,
0,s,Spine,1,2,1,100000002,610000008442,
0,s,Spine,12,7,1,100000003,610000008445,
0,s,Spine,12,5,1,100000003,610000008446,
0,s,Spine,10,6,1,100000003,610000008447,
0,s,Spine,9,6,1,100000003,610000008448,
0,s,Spine,9,5,1,100000003,610000008449,
0,s,Spine,5,4,1,100000003,610000008450,
0,s,Spine,5,5,1,100000003,610000008451,
0,s,Spine,10,4,1,100000003,610000008452,
0,s,Spine,9,3,1,100000003,610000008453,
0,s,Spine,18,4,1,100000003,610000008454,
0,s,Spine,18,4,1,100000003,610000008455,
0,s,Spine,15,3,1,100000003,610000008456,
0,s,Spine,15,3,1,100000003,610000008457,
0,s,Spine,14,3,1,100000003,610000008458,
0,s,Spine,13,2,1,100000003,610000008459,
0,s,Spine,12,3,1,100000003,610000008460,
0,s,Spine,12,3,1,100000003,610000008461,
0,s,Spine,12,3,1,100000003,610000008462,
0,s,Spine,6,2,1,100000003,610000008463,
0,s,Spine,6,4,1,100000003,610000008464,
0,s,Spine,6,4,1,100000003,610000008465,
0,s,Spine,5,3,1,100000003,610000008466,
0,s,Spine,3,2,1,100000003,610000008467,
0,s,Spine,4,3,1,100000003,610000008469,
0,s,Spine,6,2,1,100000003,610000008470,
0,s,Spine,4,1,1,100000003,610000008471,
0,s,Spine,1,1,1,100000003,610000008472,
0,s,Spine,1,1,1,100000004,610000008473,
0,s,Spine,1,1,1,100000004,610000008474,
0,s,Spine,2,2,1,100000004,610000008475,
0,s,Spine,2,1,1,100000004,610000008476,
0,s,Spine,0,1,1,100000004,610000008477,
0,s,Spine,9,5,1,100000004,610000008478,
0,s,Spine,8,4,1,100000004,610000008479,
0,s,Spine,8,4,1,100000004,610000008480,
0,s,Spine,7,3,1,100000004,610000008481,
0,s,Spine,4,3,1,100000004,610000008482,
0,s,Spine,3,2,1,100000004,610000008483,
0,s,Spine,1,1,1,100000004,610000008484,
0,s,Spine,0,1,1,100000004,610000008485,
0,s,Spine,0,1,1,100000004,610000008486,
