
Soma Intensity Mean Ch=1 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
80.6427,,Soma,1,Image 1,1,100000000,800000000,
87.4935,,Soma,1,Image 1,1,100000001,800000001,
92.0553,,Soma,1,Image 1,1,100000002,800000002,
38.5577,,Soma,1,Image 1,1,100000003,800000003,
129.191,,Soma,1,Image 1,1,100000004,800000004,
