
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.63036,µm^3,Spine,Spine Part Volume,7,4,1,100000003,610000007980,
0.969398,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000007983,
0.479657,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000007985,
0.811638,µm^3,Spine,Spine Part Volume,7,5,1,100000001,610000007990,
0.612609,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000007992,
0.76924,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000007995,
1.42077,µm^3,Spine,Spine Part Volume,12,3,1,100000003,610000007998,
0.891256,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000008003,
0.576044,µm^3,Spine,Spine Part Volume,7,3,1,100000004,610000008005,
0.690247,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000008007,
0.559379,µm^3,Spine,Spine Part Volume,7,2,1,100000001,610000008009,
0.855838,µm^3,Spine,Spine Part Volume,13,3,1,100000001,610000008011,
1.40519,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000008015,
0.526285,µm^3,Spine,Spine Part Volume,10,5,1,100000002,610000008019,
1.00304,µm^3,Spine,Spine Part Volume,6,2,1,100000001,610000008021,
1.25668,µm^3,Spine,Spine Part Volume,4,4,1,100000001,610000008026,
0.762144,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008028,
1.1963,µm^3,Spine,Spine Part Volume,7,2,1,100000001,610000008031,
0.985307,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000008035,
1.37085,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008038,
0.605397,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000008042,
0.940076,µm^3,Spine,Spine Part Volume,10,5,1,100000001,610000008044,
0.131297,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008048,
0.132878,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008056,
1.15475,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008058,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008063,
0.489581,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000008065,
1.27178,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008069,
0.585433,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008072,
0.884145,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008074,
0.0947282,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008078,
2.037,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000008081,
4.15549,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008086,
1.08423,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000008088,
0.652928,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008090,
0.846725,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008093,
0.596651,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000008099,
0.695758,µm^3,Spine,Spine Part Volume,10,5,1,100000001,610000008101,
1.42431,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000008103,
0.642042,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008107,
0.48831,µm^3,Spine,Spine Part Volume,5,1,1,100000003,610000008109,
0.830953,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008112,
1.33116,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008114,
0.610455,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008122,
0.112909,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008125,
0.722109,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008127,
1.06233,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008130,
2.23549,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008133,
0.435207,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000008135,
1.44714,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000008141,
2.47683,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000008145,
0.562568,µm^3,Spine,Spine Part Volume,12,5,1,100000003,610000008153,
0.602376,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008170,
0.0918399,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008173,
0.894965,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008176,
0.714471,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008188,
0.236176,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008203,
0.672787,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008206,
0.337933,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008208,
0.0993388,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008223,
1.0684,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008234,
2.28079,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008248,
0.31965,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008252,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000008264,
0.48892,µm^3,Spine,Spine Part Volume,10,5,1,100000001,610000008271,
0.212834,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000008300,
0.791968,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000008301,
0.51536,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000008302,
0.562004,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000008303,
0.443224,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000008304,
0.707546,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008305,
0.180118,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000008306,
0.517605,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000008307,
0.548922,µm^3,Spine,Spine Part Volume,6,3,1,100000000,610000008308,
0.502951,µm^3,Spine,Spine Part Volume,8,2,1,100000000,610000008309,
0.353484,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000008310,
0.916635,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008311,
0.381027,µm^3,Spine,Spine Part Volume,3,4,1,100000000,610000008322,
0.19794,µm^3,Spine,Spine Part Volume,3,3,1,100000000,610000008323,
0.349169,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000008324,
1.29233,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008325,
0.267784,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008326,
0.448119,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008327,
0.508715,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000008328,
0.667031,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000008329,
0.225275,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000008330,
0.38219,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008331,
0.557332,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000008332,
0.85264,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000008333,
0.876827,µm^3,Spine,Spine Part Volume,13,3,1,100000001,610000008339,
0.531674,µm^3,Spine,Spine Part Volume,13,3,1,100000001,610000008340,
1.27693,µm^3,Spine,Spine Part Volume,13,2,1,100000001,610000008341,
0.797387,µm^3,Spine,Spine Part Volume,13,3,1,100000001,610000008342,
0.641431,µm^3,Spine,Spine Part Volume,12,3,1,100000001,610000008343,
0.172917,µm^3,Spine,Spine Part Volume,11,4,1,100000001,610000008344,
0.85608,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000008345,
0.224176,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008346,
1.07245,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008347,
0.369501,µm^3,Spine,Spine Part Volume,11,2,1,100000001,610000008348,
0.291598,µm^3,Spine,Spine Part Volume,10,3,1,100000001,610000008349,
0.389659,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000008350,
0.451636,µm^3,Spine,Spine Part Volume,11,3,1,100000001,610000008351,
0.772082,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000008352,
2.50427,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000008353,
0.827539,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000008354,
0.531847,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000008355,
2.09617,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008356,
1.87362,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008357,
3.60694,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008358,
1.34884,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008359,
4.48432,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008360,
0.77489,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000008361,
0.381313,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000008362,
1.0061,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000008363,
1.75187,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000008364,
0,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008365,
0.0774561,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000008366,
0.457191,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000008367,
0.74771,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000008368,
2.21848,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008369,
0.111142,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008370,
1.20609,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000008371,
0.550631,µm^3,Spine,Spine Part Volume,11,7,1,100000001,610000008372,
0.2364,µm^3,Spine,Spine Part Volume,10,7,1,100000001,610000008373,
0.626406,µm^3,Spine,Spine Part Volume,8,6,1,100000001,610000008374,
0.767394,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000008375,
0.811507,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000008376,
0.86834,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008377,
0.4819,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008378,
0.89135,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000008379,
0.71289,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008380,
0.335053,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000008381,
0.314742,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000008382,
0.911912,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000008383,
0.374593,µm^3,Spine,Spine Part Volume,19,9,1,100000001,610000008384,
0.503714,µm^3,Spine,Spine Part Volume,18,8,1,100000001,610000008385,
0.48476,µm^3,Spine,Spine Part Volume,16,8,1,100000001,610000008386,
0.559113,µm^3,Spine,Spine Part Volume,15,8,1,100000001,610000008387,
0.502302,µm^3,Spine,Spine Part Volume,13,7,1,100000001,610000008388,
0.476163,µm^3,Spine,Spine Part Volume,13,7,1,100000001,610000008389,
0.307405,µm^3,Spine,Spine Part Volume,13,8,1,100000001,610000008390,
0.927284,µm^3,Spine,Spine Part Volume,12,6,1,100000001,610000008391,
0.675182,µm^3,Spine,Spine Part Volume,12,6,1,100000001,610000008392,
0.895795,µm^3,Spine,Spine Part Volume,12,6,1,100000001,610000008393,
1.14322,µm^3,Spine,Spine Part Volume,10,5,1,100000001,610000008394,
0.257528,µm^3,Spine,Spine Part Volume,9,3,1,100000001,610000008395,
0.766226,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000008396,
0.462843,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008397,
0.600233,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008398,
0.368179,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000008399,
1.2997,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008400,
0.633064,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008403,
0.706684,µm^3,Spine,Spine Part Volume,12,4,1,100000002,610000008404,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000008405,
0.539746,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008406,
1.037,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008407,
0.526779,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000008408,
0.609402,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000008409,
1.14051,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008410,
0.449794,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008411,
0.3749,µm^3,Spine,Spine Part Volume,7,5,1,100000002,610000008414,
0.487148,µm^3,Spine,Spine Part Volume,6,5,1,100000002,610000008415,
0.684018,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000008416,
1.27513,µm^3,Spine,Spine Part Volume,9,4,1,100000002,610000008417,
1.27513,µm^3,Spine,Spine Part Volume,9,4,1,100000002,610000008418,
0.348903,µm^3,Spine,Spine Part Volume,9,5,1,100000002,610000008419,
0.481155,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000008420,
0.532094,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000008421,
0.598268,µm^3,Spine,Spine Part Volume,6,3,1,100000002,610000008422,
0.394712,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008423,
1.32944,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008424,
0.461161,µm^3,Spine,Spine Part Volume,11,3,1,100000002,610000008425,
0.222703,µm^3,Spine,Spine Part Volume,9,3,1,100000002,610000008426,
1.22948,µm^3,Spine,Spine Part Volume,9,3,1,100000002,610000008427,
1.159,µm^3,Spine,Spine Part Volume,9,3,1,100000002,610000008428,
0.449116,µm^3,Spine,Spine Part Volume,8,4,1,100000002,610000008429,
0,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000008430,
0.671315,µm^3,Spine,Spine Part Volume,7,3,1,100000002,610000008431,
0.524238,µm^3,Spine,Spine Part Volume,6,4,1,100000002,610000008432,
0.372104,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000008433,
3.30878,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008434,
0.647877,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000008438,
0.442192,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000008439,
0.0542529,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008440,
1.25913,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008441,
0.311486,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000008442,
0.322214,µm^3,Spine,Spine Part Volume,12,7,1,100000003,610000008445,
0.76452,µm^3,Spine,Spine Part Volume,12,5,1,100000003,610000008446,
0.446377,µm^3,Spine,Spine Part Volume,10,6,1,100000003,610000008447,
0.556423,µm^3,Spine,Spine Part Volume,9,6,1,100000003,610000008448,
1.49005,µm^3,Spine,Spine Part Volume,9,5,1,100000003,610000008449,
0.938474,µm^3,Spine,Spine Part Volume,5,4,1,100000003,610000008450,
0.627404,µm^3,Spine,Spine Part Volume,5,5,1,100000003,610000008451,
0.861094,µm^3,Spine,Spine Part Volume,10,4,1,100000003,610000008452,
0.446009,µm^3,Spine,Spine Part Volume,9,3,1,100000003,610000008453,
0.523126,µm^3,Spine,Spine Part Volume,18,4,1,100000003,610000008454,
0.311145,µm^3,Spine,Spine Part Volume,18,4,1,100000003,610000008455,
0.791293,µm^3,Spine,Spine Part Volume,15,3,1,100000003,610000008456,
0.873698,µm^3,Spine,Spine Part Volume,15,3,1,100000003,610000008457,
0.354589,µm^3,Spine,Spine Part Volume,14,3,1,100000003,610000008458,
1.18383,µm^3,Spine,Spine Part Volume,13,2,1,100000003,610000008459,
0.675339,µm^3,Spine,Spine Part Volume,12,3,1,100000003,610000008460,
0.777665,µm^3,Spine,Spine Part Volume,12,3,1,100000003,610000008461,
0.72397,µm^3,Spine,Spine Part Volume,12,3,1,100000003,610000008462,
0.648567,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000008463,
0.624392,µm^3,Spine,Spine Part Volume,6,4,1,100000003,610000008464,
1.26627,µm^3,Spine,Spine Part Volume,6,4,1,100000003,610000008465,
0.526778,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000008466,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000003,610000008467,
0.604033,µm^3,Spine,Spine Part Volume,4,3,1,100000003,610000008469,
0.620772,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000008470,
0.766072,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000008471,
0.464894,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008472,
1.45304,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000008473,
0.589042,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000008474,
0.628153,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000008475,
0.71797,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000008476,
1.84408,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000008477,
0.375645,µm^3,Spine,Spine Part Volume,9,5,1,100000004,610000008478,
0.489137,µm^3,Spine,Spine Part Volume,8,4,1,100000004,610000008479,
1.00563,µm^3,Spine,Spine Part Volume,8,4,1,100000004,610000008480,
0.388217,µm^3,Spine,Spine Part Volume,7,3,1,100000004,610000008481,
0.682312,µm^3,Spine,Spine Part Volume,4,3,1,100000004,610000008482,
0.289958,µm^3,Spine,Spine Part Volume,3,2,1,100000004,610000008483,
0.508469,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000008484,
0.360868,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000008485,
0.410547,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000008486,
