
Segment Center Intensity Sum Ch=2 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15,,Segment,2,13,Image 1,4,1,100000001,510000000024,
9,,Segment,2,12,Image 1,3,1,100000001,510000000036,
60,,Segment,2,11,Image 1,2,1,100000001,510000000073,
18,,Segment,2,10,Image 1,2,1,100000001,510000000082,
4,,Segment,2,9,Image 1,2,1,100000001,510000000087,
6,,Segment,2,8,Image 1,2,1,100000001,510000000092,
59,,Segment,2,7,Image 1,2,1,100000001,510000000112,
18,,Segment,2,5,Image 1,2,1,100000001,510000000120,
22,,Segment,2,4,Image 1,1,1,100000001,510000000132,
27,,Segment,2,3,Image 1,1,1,100000001,510000000138,
27,,Segment,2,2,Image 1,1,1,100000001,510000000155,
12,,Segment,2,1,Image 1,1,1,100000001,510000000161,
75,,Segment,2,0,Image 1,1,1,100000001,510000000174,
104,,Segment,2,3,Image 1,2,1,100000000,510000000192,
76,,Segment,2,2,Image 1,2,1,100000000,510000000200,
12,,Segment,2,1,Image 1,1,1,100000000,510000000205,
54,,Segment,2,0,Image 1,1,1,100000000,510000000224,
44,,Segment,2,6,Image 1,4,1,100000000,510000000276,
7,,Segment,2,5,Image 1,3,1,100000000,510000000280,
44,,Segment,2,4,Image 1,2,1,100000000,510000000293,
33,,Segment,2,3,Image 1,1,1,100000000,510000000298,
21,,Segment,2,2,Image 1,1,1,100000000,510000000303,
36,,Segment,2,1,Image 1,1,1,100000000,510000000306,
471,,Segment,2,0,Image 1,1,1,100000000,510000000371,
99,,Segment,2,1,Image 1,1,1,100000004,510000000437,
34,,Segment,2,0,Image 1,1,1,100000004,510000000457,
107,,Segment,2,7,Image 1,5,1,100000004,510000000482,
26,,Segment,2,6,Image 1,5,1,100000004,510000000486,
16,,Segment,2,4,Image 1,4,1,100000004,510000000492,
5,,Segment,2,3,Image 1,3,1,100000004,510000000499,
7,,Segment,2,2,Image 1,3,1,100000004,510000000508,
42,,Segment,2,1,Image 1,2,1,100000004,510000000544,
21,,Segment,2,6,Image 1,6,1,100000004,510000000556,
28,,Segment,2,5,Image 1,2,1,100000004,510000000571,
18,,Segment,2,4,Image 1,2,1,100000004,510000000581,
64,,Segment,2,3,Image 1,2,1,100000004,510000000614,
16,,Segment,2,2,Image 1,2,1,100000004,510000000625,
6,,Segment,2,5,Image 1,3,1,100000004,510000000630,
8,,Segment,2,5,Image 1,4,1,100000004,510000000637,
4,,Segment,2,4,Image 1,3,1,100000004,510000000642,
1,,Segment,2,4,Image 1,3,1,100000004,510000000644,
7,,Segment,2,3,Image 1,3,1,100000004,510000000649,
3,,Segment,2,3,Image 1,4,1,100000004,510000000651,
78,,Segment,2,12,Image 1,7,1,100000003,510000000665,
12,,Segment,2,11,Image 1,6,1,100000003,510000000671,
190,,Segment,2,10,Image 1,5,1,100000003,510000000709,
17,,Segment,2,9,Image 1,4,1,100000003,510000000713,
658,,Segment,2,8,Image 1,4,1,100000003,510000000737,
153,,Segment,2,7,Image 1,4,1,100000003,510000000741,
224,,Segment,2,5,Image 1,4,1,100000003,510000000752,
458,,Segment,2,4,Image 1,4,1,100000003,510000000769,
53,,Segment,2,3,Image 1,3,1,100000003,510000000786,
149,,Segment,2,2,Image 1,2,1,100000003,510000000811,
11,,Segment,2,1,Image 1,2,1,100000003,510000000814,
25,,Segment,2,0,Image 1,1,1,100000003,510000000836,
155,,Segment,2,8,Image 1,6,1,100000003,510000000865,
136,,Segment,2,7,Image 1,5,1,100000003,510000000883,
154,,Segment,2,6,Image 1,5,1,100000003,510000000907,
174,,Segment,2,5,Image 1,4,1,100000003,510000000930,
161,,Segment,2,4,Image 1,3,1,100000003,510000000954,
44,,Segment,2,3,Image 1,2,1,100000003,510000000957,
53,,Segment,2,2,Image 1,1,1,100000003,510000000973,
82,,Segment,2,1,Image 1,1,1,100000003,510000000981,
11,,Segment,2,0,Image 1,1,1,100000003,510000000988,
19,,Segment,2,8,Image 1,5,1,100000003,510000001002,
48,,Segment,2,7,Image 1,6,1,100000003,510000001008,
48,,Segment,2,7,Image 1,4,1,100000003,510000001012,
30,,Segment,2,6,Image 1,4,1,100000003,510000001015,
50,,Segment,2,7,Image 1,5,1,100000003,510000001020,
45,,Segment,2,4,Image 1,4,1,100000001,510000001042,
1134,,Segment,2,3,Image 1,3,1,100000001,510000001097,
23,,Segment,2,2,Image 1,2,1,100000001,510000001106,
4,,Segment,2,4,Image 1,3,1,100000001,510000001108,
54,,Segment,2,1,Image 1,2,1,100000004,510000001126,
23,,Segment,2,0,Image 1,1,1,100000004,510000001143,
316,,Segment,2,19,Image 1,9,1,100000001,510000001187,
27,,Segment,2,18,Image 1,8,1,100000001,510000001194,
243,,Segment,2,17,Image 1,8,1,100000001,510000001220,
156,,Segment,2,16,Image 1,7,1,100000001,510000001226,
133,,Segment,2,15,Image 1,7,1,100000001,510000001240,
43,,Segment,2,14,Image 1,7,1,100000001,510000001252,
377,,Segment,2,13,Image 1,7,1,100000001,510000001316,
13,,Segment,2,12,Image 1,7,1,100000001,510000001326,
17,,Segment,2,11,Image 1,6,1,100000001,510000001337,
144,,Segment,2,10,Image 1,5,1,100000001,510000001382,
9,,Segment,2,9,Image 1,4,1,100000001,510000001390,
17,,Segment,2,8,Image 1,3,1,100000001,510000001399,
7,,Segment,2,6,Image 1,3,1,100000001,510000001406,
35,,Segment,2,5,Image 1,2,1,100000001,510000001410,
393,,Segment,2,4,Image 1,2,1,100000001,510000001426,
21,,Segment,2,3,Image 1,2,1,100000001,510000001437,
39,,Segment,2,2,Image 1,2,1,100000001,510000001453,
23,,Segment,2,0,Image 1,1,1,100000001,510000001473,
44,,Segment,2,18,Image 1,9,1,100000001,510000001513,
19,,Segment,2,19,Image 1,8,1,100000001,510000001516,
121,,Segment,2,17,Image 1,7,1,100000001,510000001522,
90,,Segment,2,16,Image 1,8,1,100000001,510000001547,
16,,Segment,2,15,Image 1,8,1,100000001,510000001550,
18,,Segment,2,14,Image 1,8,1,100000001,510000001554,
221,,Segment,2,16,Image 1,8,1,100000001,510000001556,
252,,Segment,2,16,Image 1,9,1,100000001,510000001565,
32,,Segment,2,15,Image 1,9,1,100000001,510000001569,
63,,Segment,2,14,Image 1,9,1,100000001,510000001579,
81,,Segment,2,13,Image 1,8,1,100000001,510000001601,
213,,Segment,2,12,Image 1,6,1,100000001,510000001649,
12,,Segment,2,14,Image 1,8,1,100000001,510000001652,
32,,Segment,2,4,Image 1,1,1,100000000,510000001661,
78,,Segment,2,6,Image 1,3,1,100000000,510000001684,
42,,Segment,2,5,Image 1,2,1,100000000,510000001689,
19,,Segment,2,14,Image 1,4,1,100000004,510000001702,
21,,Segment,2,13,Image 1,4,1,100000004,510000001710,
8,,Segment,2,12,Image 1,4,1,100000004,510000001714,
29,,Segment,2,11,Image 1,4,1,100000004,510000001728,
26,,Segment,2,10,Image 1,4,1,100000004,510000001742,
2,,Segment,2,9,Image 1,4,1,100000004,510000001746,
43,,Segment,2,8,Image 1,4,1,100000004,510000001772,
192,,Segment,2,7,Image 1,4,1,100000004,510000001809,
17,,Segment,2,6,Image 1,3,1,100000004,510000001817,
19,,Segment,2,5,Image 1,3,1,100000004,510000001828,
3,,Segment,2,4,Image 1,3,1,100000004,510000001831,
90,,Segment,2,3,Image 1,2,1,100000004,510000001877,
9,,Segment,2,2,Image 1,1,1,100000004,510000001884,
24,,Segment,2,1,Image 1,1,1,100000004,510000001902,
173,,Segment,2,14,Image 1,5,1,100000004,510000001926,
42,,Segment,2,12,Image 1,5,1,100000004,510000001932,
10,,Segment,2,13,Image 1,5,1,100000004,510000001935,
42,,Segment,2,9,Image 1,5,1,100000004,510000001970,
69,,Segment,2,12,Image 1,5,1,100000004,510000001977,
81,,Segment,2,11,Image 1,5,1,100000004,510000001988,
10,,Segment,2,12,Image 1,6,1,100000004,510000001990,
2,,Segment,2,10,Image 1,5,1,100000004,510000001992,
12,,Segment,2,8,Image 1,5,1,100000004,510000001995,
162,,Segment,2,8,Image 1,2,1,100000000,510000002042,
10,,Segment,2,7,Image 1,2,1,100000000,510000002044,
48,,Segment,2,6,Image 1,2,1,100000000,510000002058,
8,,Segment,2,8,Image 1,3,1,100000000,510000002060,
10,,Segment,2,8,Image 1,4,1,100000000,510000002068,
5,,Segment,2,8,Image 1,3,1,100000000,510000002071,
22,,Segment,2,6,Image 1,3,1,100000000,510000002080,
380,,Segment,2,2,Image 1,2,1,100000000,510000002108,
239,,Segment,2,3,Image 1,2,1,100000000,510000002110,
533,,Segment,2,1,Image 1,2,1,100000000,510000002113,
49,,Segment,2,6,Image 1,4,1,100000002,510000002134,
19,,Segment,2,5,Image 1,4,1,100000002,510000002150,
2,,Segment,2,4,Image 1,3,1,100000002,510000002153,
9,,Segment,2,3,Image 1,2,1,100000002,510000002161,
24,,Segment,2,2,Image 1,1,1,100000002,510000002180,
17,,Segment,2,1,Image 1,1,1,100000002,510000002187,
7,,Segment,2,0,Image 1,1,1,100000002,510000002207,
6,,Segment,2,6,Image 1,5,1,100000002,510000002217,
30,,Segment,2,7,Image 1,3,1,100000003,510000002249,
167,,Segment,2,6,Image 1,3,1,100000003,510000002276,
