
Segment Center Number of Voxel Ch=4 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18,,Segment,4,4,Image 1,4,1,100000003,510000000769,
18,,Segment,4,3,Image 1,3,1,100000003,510000000786,
26,,Segment,4,2,Image 1,2,1,100000003,510000000811,
4,,Segment,4,1,Image 1,2,1,100000003,510000000814,
4,,Segment,4,0,Image 1,1,1,100000003,510000000836,
18,,Segment,4,8,Image 1,6,1,100000003,510000000865,
19,,Segment,4,7,Image 1,5,1,100000003,510000000883,
25,,Segment,4,6,Image 1,5,1,100000003,510000000907,
24,,Segment,4,5,Image 1,4,1,100000003,510000000930,
25,,Segment,4,4,Image 1,3,1,100000003,510000000954,
4,,Segment,4,3,Image 1,2,1,100000003,510000000957,
17,,Segment,4,2,Image 1,1,1,100000003,510000000973,
9,,Segment,4,1,Image 1,1,1,100000003,510000000981,
5,,Segment,4,0,Image 1,1,1,100000003,510000000988,
5,,Segment,4,8,Image 1,5,1,100000003,510000001002,
6,,Segment,4,7,Image 1,6,1,100000003,510000001008,
5,,Segment,4,7,Image 1,4,1,100000003,510000001012,
4,,Segment,4,6,Image 1,4,1,100000003,510000001015,
6,,Segment,4,7,Image 1,5,1,100000003,510000001020,
22,,Segment,4,4,Image 1,4,1,100000001,510000001042,
56,,Segment,4,3,Image 1,3,1,100000001,510000001097,
10,,Segment,4,2,Image 1,2,1,100000001,510000001106,
3,,Segment,4,4,Image 1,3,1,100000001,510000001108,
19,,Segment,4,1,Image 1,2,1,100000004,510000001126,
16,,Segment,4,0,Image 1,1,1,100000004,510000001143,
45,,Segment,4,19,Image 1,9,1,100000001,510000001187,
8,,Segment,4,18,Image 1,8,1,100000001,510000001194,
27,,Segment,4,17,Image 1,8,1,100000001,510000001220,
7,,Segment,4,16,Image 1,7,1,100000001,510000001226,
15,,Segment,4,15,Image 1,7,1,100000001,510000001240,
13,,Segment,4,14,Image 1,7,1,100000001,510000001252,
65,,Segment,4,13,Image 1,7,1,100000001,510000001316,
11,,Segment,4,12,Image 1,7,1,100000001,510000001326,
12,,Segment,4,11,Image 1,6,1,100000001,510000001337,
46,,Segment,4,10,Image 1,5,1,100000001,510000001382,
9,,Segment,4,9,Image 1,4,1,100000001,510000001390,
10,,Segment,4,8,Image 1,3,1,100000001,510000001399,
7,,Segment,4,6,Image 1,3,1,100000001,510000001406,
5,,Segment,4,5,Image 1,2,1,100000001,510000001410,
17,,Segment,4,4,Image 1,2,1,100000001,510000001426,
12,,Segment,4,3,Image 1,2,1,100000001,510000001437,
17,,Segment,4,2,Image 1,2,1,100000001,510000001453,
11,,Segment,4,0,Image 1,1,1,100000001,510000001473,
23,,Segment,4,18,Image 1,9,1,100000001,510000001513,
4,,Segment,4,19,Image 1,8,1,100000001,510000001516,
7,,Segment,4,17,Image 1,7,1,100000001,510000001522,
26,,Segment,4,16,Image 1,8,1,100000001,510000001547,
4,,Segment,4,15,Image 1,8,1,100000001,510000001550,
5,,Segment,4,14,Image 1,8,1,100000001,510000001554,
3,,Segment,4,16,Image 1,8,1,100000001,510000001556,
10,,Segment,4,16,Image 1,9,1,100000001,510000001565,
4,,Segment,4,15,Image 1,9,1,100000001,510000001569,
11,,Segment,4,14,Image 1,9,1,100000001,510000001579,
23,,Segment,4,13,Image 1,8,1,100000001,510000001601,
49,,Segment,4,12,Image 1,6,1,100000001,510000001649,
4,,Segment,4,14,Image 1,8,1,100000001,510000001652,
9,,Segment,4,4,Image 1,1,1,100000000,510000001661,
24,,Segment,4,6,Image 1,3,1,100000000,510000001684,
6,,Segment,4,5,Image 1,2,1,100000000,510000001689,
14,,Segment,4,14,Image 1,4,1,100000004,510000001702,
9,,Segment,4,13,Image 1,4,1,100000004,510000001710,
5,,Segment,4,12,Image 1,4,1,100000004,510000001714,
15,,Segment,4,11,Image 1,4,1,100000004,510000001728,
15,,Segment,4,10,Image 1,4,1,100000004,510000001742,
5,,Segment,4,9,Image 1,4,1,100000004,510000001746,
27,,Segment,4,8,Image 1,4,1,100000004,510000001772,
38,,Segment,4,7,Image 1,4,1,100000004,510000001809,
9,,Segment,4,6,Image 1,3,1,100000004,510000001817,
12,,Segment,4,5,Image 1,3,1,100000004,510000001828,
4,,Segment,4,4,Image 1,3,1,100000004,510000001831,
47,,Segment,4,3,Image 1,2,1,100000004,510000001877,
8,,Segment,4,2,Image 1,1,1,100000004,510000001884,
19,,Segment,4,1,Image 1,1,1,100000004,510000001902,
25,,Segment,4,14,Image 1,5,1,100000004,510000001926,
7,,Segment,4,12,Image 1,5,1,100000004,510000001932,
4,,Segment,4,13,Image 1,5,1,100000004,510000001935,
36,,Segment,4,9,Image 1,5,1,100000004,510000001970,
7,,Segment,4,12,Image 1,5,1,100000004,510000001977,
12,,Segment,4,11,Image 1,5,1,100000004,510000001988,
2,,Segment,4,12,Image 1,6,1,100000004,510000001990,
3,,Segment,4,10,Image 1,5,1,100000004,510000001992,
3,,Segment,4,8,Image 1,5,1,100000004,510000001995,
48,,Segment,4,8,Image 1,2,1,100000000,510000002042,
3,,Segment,4,7,Image 1,2,1,100000000,510000002044,
15,,Segment,4,6,Image 1,2,1,100000000,510000002058,
3,,Segment,4,8,Image 1,3,1,100000000,510000002060,
8,,Segment,4,8,Image 1,4,1,100000000,510000002068,
3,,Segment,4,8,Image 1,3,1,100000000,510000002071,
10,,Segment,4,6,Image 1,3,1,100000000,510000002080,
28,,Segment,4,2,Image 1,2,1,100000000,510000002108,
3,,Segment,4,3,Image 1,2,1,100000000,510000002110,
4,,Segment,4,1,Image 1,2,1,100000000,510000002113,
22,,Segment,4,6,Image 1,4,1,100000002,510000002134,
17,,Segment,4,5,Image 1,4,1,100000002,510000002150,
4,,Segment,4,4,Image 1,3,1,100000002,510000002153,
9,,Segment,4,3,Image 1,2,1,100000002,510000002161,
20,,Segment,4,2,Image 1,1,1,100000002,510000002180,
8,,Segment,4,1,Image 1,1,1,100000002,510000002187,
5,,Segment,4,0,Image 1,1,1,100000002,510000002207,
3,,Segment,4,6,Image 1,5,1,100000002,510000002217,
3,,Segment,4,7,Image 1,3,1,100000003,510000002249,
28,,Segment,4,6,Image 1,3,1,100000003,510000002276,
14,,Segment,4,5,Image 1,2,1,100000003,510000002289,
8,,Segment,4,4,Image 1,2,1,100000003,510000002296,
23,,Segment,4,3,Image 1,2,1,100000003,510000002318,
1,,Segment,4,7,Image 1,4,1,100000003,510000002325,
24,,Segment,4,8,Image 1,4,1,100000000,510000002348,
9,,Segment,4,7,Image 1,3,1,100000000,510000002356,
5,,Segment,4,6,Image 1,2,1,100000000,510000002360,
4,,Segment,4,5,Image 1,1,1,100000000,510000002363,
3,,Segment,4,4,Image 1,1,1,100000000,510000002365,
6,,Segment,4,3,Image 1,1,1,100000000,510000002370,
9,,Segment,4,2,Image 1,1,1,100000000,510000002378,
12,,Segment,4,13,Image 1,8,1,100000001,510000002390,
4,,Segment,4,12,Image 1,7,1,100000001,510000002393,
9,,Segment,4,11,Image 1,7,1,100000001,510000002401,
3,,Segment,4,10,Image 1,7,1,100000001,510000002403,
8,,Segment,4,9,Image 1,7,1,100000001,510000002410,
19,,Segment,4,8,Image 1,6,1,100000001,510000002428,
14,,Segment,4,7,Image 1,5,1,100000001,510000002441,
18,,Segment,4,5,Image 1,4,1,100000001,510000002459,
3,,Segment,4,4,Image 1,3,1,100000001,510000002461,
12,,Segment,4,3,Image 1,3,1,100000001,510000002472,
3,,Segment,4,2,Image 1,2,1,100000001,510000002474,
20,,Segment,4,1,Image 1,2,1,100000001,510000002493,
6,,Segment,4,13,Image 1,7,1,100000001,510000002498,
9,,Segment,4,12,Image 1,8,1,100000001,510000002506,
8,,Segment,4,10,Image 1,8,1,100000001,510000002513,
3,,Segment,4,11,Image 1,8,1,100000001,510000002515,
3,,Segment,4,9,Image 1,6,1,100000001,510000002517,
9,,Segment,4,13,Image 1,6,1,100000003,510000002526,
4,,Segment,4,12,Image 1,6,1,100000003,510000002529,
3,,Segment,4,11,Image 1,5,1,100000003,510000002531,
5,,Segment,4,12,Image 1,5,1,100000003,510000002536,
8,,Segment,4,7,Image 1,3,1,100000001,510000002549,
4,,Segment,4,6,Image 1,2,1,100000001,510000002552,
30,,Segment,4,5,Image 1,2,1,100000001,510000002581,
14,,Segment,4,4,Image 1,2,1,100000001,510000002594,
6,,Segment,4,3,Image 1,2,1,100000001,510000002599,
6,,Segment,4,8,Image 1,4,1,100000001,510000002604,
4,,Segment,4,7,Image 1,3,1,100000001,510000002607,
4,,Segment,4,6,Image 1,3,1,100000001,510000002610,
4,,Segment,4,8,Image 1,3,1,100000001,510000002613,
21,,Segment,4,16,Image 1,3,1,100000001,510000002635,
11,,Segment,4,15,Image 1,3,1,100000001,510000002645,
11,,Segment,4,13,Image 1,3,1,100000001,510000002656,
15,,Segment,4,7,Image 1,5,1,100000002,510000002670,
32,,Segment,4,6,Image 1,5,1,100000002,510000002701,
5,,Segment,4,5,Image 1,4,1,100000002,510000002705,
11,,Segment,4,4,Image 1,3,1,100000002,510000002715,
26,,Segment,4,3,Image 1,3,1,100000002,510000002740,
3,,Segment,4,2,Image 1,2,1,100000002,510000002742,
12,,Segment,4,1,Image 1,2,1,100000002,510000002753,
8,,Segment,4,0,Image 1,1,1,100000002,510000002761,
9,,Segment,4,7,Image 1,6,1,100000002,510000002780,
19,,Segment,4,5,Image 1,3,1,100000002,510000002798,
3,,Segment,4,4,Image 1,2,1,100000002,510000002800,
41,,Segment,4,3,Image 1,2,1,100000002,510000002840,
4,,Segment,4,2,Image 1,1,1,100000002,510000002843,
8,,Segment,4,1,Image 1,1,1,100000002,510000002850,
12,,Segment,4,0,Image 1,1,1,100000002,510000002865,
16,,Segment,4,3,Image 1,4,1,100000000,510000002880,
7,,Segment,4,2,Image 1,3,1,100000000,510000002886,
27,,Segment,4,1,Image 1,2,1,100000000,510000002912,
14,,Segment,4,0,Image 1,1,1,100000000,510000002937,
13,,Segment,4,8,Image 1,3,1,100000000,510000002949,
42,,Segment,4,10,Image 1,5,1,100000002,510000002990,
7,,Segment,4,9,Image 1,4,1,100000002,510000002996,
21,,Segment,4,8,Image 1,4,1,100000002,510000003016,
11,,Segment,4,7,Image 1,3,1,100000002,510000003026,
26,,Segment,4,6,Image 1,3,1,100000002,510000003051,
84,,Segment,4,0,Image 1,1,1,100000004,510000003154,
13,,Segment,4,7,Image 1,3,1,100000000,510000003170,
19,,Segment,4,6,Image 1,3,1,100000000,510000003188,
20,,Segment,4,5,Image 1,2,1,100000000,510000003207,
5,,Segment,4,7,Image 1,4,1,100000000,510000003216,
9,,Segment,4,8,Image 1,3,1,100000002,510000003224,
11,,Segment,4,7,Image 1,3,1,100000002,510000003234,
9,,Segment,4,6,Image 1,3,1,100000002,510000003242,
8,,Segment,4,5,Image 1,2,1,100000002,510000003249,
5,,Segment,4,8,Image 1,4,1,100000002,510000003253,
8,,Segment,4,7,Image 1,4,1,100000002,510000003260,
4,,Segment,4,6,Image 1,2,1,100000002,510000003264,
9,,Segment,4,3,Image 1,3,1,100000000,510000003273,
4,,Segment,4,9,Image 1,5,1,100000001,510000003276,
21,,Segment,4,8,Image 1,5,1,100000001,510000003296,
5,,Segment,4,9,Image 1,6,1,100000001,510000003300,
9,,Segment,4,7,Image 1,6,1,100000001,510000003308,
5,,Segment,4,6,Image 1,5,1,100000001,510000003312,
10,,Segment,4,10,Image 1,4,1,100000001,510000003322,
12,,Segment,4,9,Image 1,3,1,100000001,510000003333,
9,,Segment,4,8,Image 1,3,1,100000001,510000003341,
14,,Segment,4,7,Image 1,3,1,100000001,510000003354,
4,,Segment,4,10,Image 1,3,1,100000001,510000003357,
4,,Segment,4,8,Image 1,4,1,100000001,510000003361,
8,,Segment,4,2,Image 1,2,1,100000002,510000003369,
8,,Segment,4,1,Image 1,2,1,100000002,510000003376,
3,,Segment,4,2,Image 1,3,1,100000002,510000003378,
13,,Segment,4,10,Image 1,3,1,100000003,510000003390,
35,,Segment,4,9,Image 1,3,1,100000003,510000003424,
37,,Segment,4,8,Image 1,3,1,100000003,510000003460,
11,,Segment,4,7,Image 1,2,1,100000003,510000003470,
21,,Segment,4,6,Image 1,2,1,100000003,510000003490,
16,,Segment,4,6,Image 1,4,1,100000002,510000003505,
21,,Segment,4,10,Image 1,6,1,100000003,510000003525,
41,,Segment,4,9,Image 1,6,1,100000003,510000003565,
4,,Segment,4,8,Image 1,5,1,100000003,510000003568,
26,,Segment,4,7,Image 1,5,1,100000003,510000003593,
9,,Segment,4,10,Image 1,7,1,100000003,510000003601,
12,,Segment,4,9,Image 1,5,1,100000003,510000003612,
11,,Segment,4,8,Image 1,6,1,100000003,510000003622,
4,,Segment,4,8,Image 1,6,1,100000003,510000003625,
12,,Segment,4,10,Image 1,4,1,100000003,510000003636,
16,,Segment,4,5,Image 1,2,1,100000002,510000003651,
26,,Segment,4,4,Image 1,2,1,100000002,510000003676,
20,,Segment,4,3,Image 1,2,1,100000002,510000003695,
21,,Segment,4,13,Image 1,4,1,100000002,510000003715,
12,,Segment,4,12,Image 1,4,1,100000002,510000003726,
5,,Segment,4,11,Image 1,4,1,100000002,510000003730,
10,,Segment,4,10,Image 1,4,1,100000002,510000003739,
15,,Segment,4,13,Image 1,5,1,100000002,510000003753,
20,,Segment,4,1,Image 1,2,1,100000004,510000003772,
18,,Segment,4,0,Image 1,1,1,100000004,510000003793,
17,,Segment,4,0,Image 1,1,1,100000000,510000003830,
8,,Segment,4,3,Image 1,1,1,100000002,510000003844,
3,,Segment,4,2,Image 1,1,1,100000002,510000003846,
6,,Segment,4,1,Image 1,1,1,100000002,510000003851,
10,,Segment,4,12,Image 1,5,1,100000002,510000003860,
7,,Segment,4,11,Image 1,5,1,100000002,510000003866,
20,,Segment,4,11,Image 1,3,1,100000002,510000003885,
12,,Segment,4,9,Image 1,3,1,100000002,510000003897,
25,,Segment,4,7,Image 1,3,1,100000002,510000003922,
5,,Segment,4,6,Image 1,3,1,100000002,510000003926,
5,,Segment,4,5,Image 1,3,1,100000002,510000003930,
34,,Segment,4,4,Image 1,3,1,100000002,510000003963,
29,,Segment,4,3,Image 1,3,1,100000002,510000003991,
3,,Segment,4,2,Image 1,2,1,100000002,510000003993,
4,,Segment,4,11,Image 1,4,1,100000002,510000003996,
3,,Segment,4,10,Image 1,4,1,100000002,510000003998,
3,,Segment,4,9,Image 1,4,1,100000002,510000004000,
3,,Segment,4,8,Image 1,4,1,100000002,510000004002,
7,,Segment,4,6,Image 1,4,1,100000002,510000004008,
4,,Segment,4,5,Image 1,4,1,100000002,510000004012,
18,,Segment,4,5,Image 1,2,1,100000001,510000004029,
3,,Segment,4,4,Image 1,2,1,100000001,510000004031,
9,,Segment,4,4,Image 1,2,1,100000003,510000004040,
5,,Segment,4,3,Image 1,1,1,100000003,510000004044,
10,,Segment,4,1,Image 1,1,1,100000001,510000004053,
6,,Segment,4,0,Image 1,1,1,100000001,510000004068,
10,,Segment,4,2,Image 1,3,1,100000000,510000004077,
4,,Segment,4,1,Image 1,2,1,100000000,510000004080,
15,,Segment,4,0,Image 1,1,1,100000000,510000004096,
5,,Segment,4,2,Image 1,2,1,100000000,510000004123,
16,,Segment,4,9,Image 1,5,1,100000001,510000004138,
41,,Segment,4,8,Image 1,4,1,100000001,510000004178,
4,,Segment,4,7,Image 1,3,1,100000001,510000004181,
49,,Segment,4,6,Image 1,3,1,100000001,510000004229,
18,,Segment,4,5,Image 1,2,1,100000001,510000004246,
8,,Segment,4,4,Image 1,2,1,100000001,510000004253,
9,,Segment,4,3,Image 1,2,1,100000001,510000004261,
12,,Segment,4,16,Image 1,4,1,100000001,510000004272,
10,,Segment,4,9,Image 1,4,1,100000001,510000004281,
10,,Segment,4,13,Image 1,3,1,100000001,510000004290,
5,,Segment,4,12,Image 1,2,1,100000001,510000004294,
9,,Segment,4,14,Image 1,4,1,100000001,510000004302,
6,,Segment,4,10,Image 1,4,1,100000001,510000004307,
19,,Segment,4,18,Image 1,4,1,100000003,510000004325,
4,,Segment,4,17,Image 1,4,1,100000003,510000004328,
14,,Segment,4,15,Image 1,3,1,100000003,510000004342,
9,,Segment,4,13,Image 1,2,1,100000003,510000004351,
3,,Segment,4,12,Image 1,2,1,100000003,510000004353,
11,,Segment,4,11,Image 1,2,1,100000003,510000004363,
5,,Segment,4,10,Image 1,2,1,100000003,510000004367,
5,,Segment,4,9,Image 1,2,1,100000003,510000004371,
4,,Segment,4,0,Image 1,1,1,100000002,510000004380,
19,,Segment,4,18,Image 1,3,1,100000003,510000004404,
4,,Segment,4,17,Image 1,3,1,100000003,510000004407,
4,,Segment,4,15,Image 1,4,1,100000001,510000004410,
8,,Segment,4,13,Image 1,2,1,100000001,510000004417,
9,,Segment,4,13,Image 1,4,1,100000001,510000004425,
10,,Segment,4,12,Image 1,3,1,100000001,510000004434,
8,,Segment,4,11,Image 1,3,1,100000001,510000004441,
9,,Segment,4,10,Image 1,3,1,100000001,510000004449,
15,,Segment,4,8,Image 1,3,1,100000001,510000004464,
7,,Segment,4,9,Image 1,3,1,100000001,510000004471,
11,,Segment,4,4,Image 1,3,1,100000003,510000004488,
5,,Segment,4,9,Image 1,5,1,100000003,510000004492,
10,,Segment,4,18,Image 1,5,1,100000003,510000004501,
3,,Segment,4,18,Image 1,4,1,100000003,510000004503,
22,,Segment,4,11,Image 1,3,1,100000001,510000004524,
26,,Segment,4,10,Image 1,3,1,100000001,510000004549,
8,,Segment,4,16,Image 1,4,1,100000003,510000004556,
11,,Segment,4,11,Image 1,4,1,100000001,510000004566,
5,,Segment,4,9,Image 1,5,1,100000002,510000004570,
6,,Segment,4,6,Image 1,3,1,100000002,510000004575,
23,,Segment,4,5,Image 1,2,1,100000002,510000004597,
12,,Segment,4,4,Image 1,2,1,100000002,510000004608,
17,,Segment,4,3,Image 1,2,1,100000002,510000004624,
18,,Segment,4,2,Image 1,2,1,100000002,510000004641,
5,,Segment,4,7,Image 1,4,1,100000001,510000004645,
25,,Segment,4,9,Image 1,4,1,100000003,510000004669,
5,,Segment,4,13,Image 1,3,1,100000001,510000004673,
6,,Segment,4,11,Image 1,4,1,100000001,510000004678,
36,,Segment,4,9,Image 1,3,1,100000003,510000004713,
29,,Segment,4,10,Image 1,5,1,100000001,510000004742,
10,,Segment,4,9,Image 1,4,1,100000001,510000004751,
11,,Segment,4,8,Image 1,3,1,100000001,510000004761,
41,,Segment,4,7,Image 1,3,1,100000001,510000004801,
43,,Segment,4,6,Image 1,3,1,100000001,510000004843,
16,,Segment,4,5,Image 1,3,1,100000001,510000004858,
4,,Segment,4,4,Image 1,3,1,100000001,510000004861,
17,,Segment,4,4,Image 1,3,1,100000001,510000004877,
7,,Segment,4,6,Image 1,2,1,100000002,510000004885,
15,,Segment,4,14,Image 1,3,1,100000003,510000004899,
3,,Segment,4,5,Image 1,3,1,100000001,510000004901,
5,,Segment,4,6,Image 1,2,1,100000001,510000004905,
13,,Segment,4,12,Image 1,3,1,100000003,510000004917,
42,,Segment,4,8,Image 1,4,1,100000001,510000004958,
11,,Segment,4,5,Image 1,5,1,100000002,510000004968,
8,,Segment,4,4,Image 1,4,1,100000002,510000004975,
4,,Segment,4,8,Image 1,3,1,100000002,510000004978,
3,,Segment,4,15,Image 1,2,1,100000003,510000004980,
5,,Segment,4,7,Image 1,4,1,100000002,510000004984,
8,,Segment,4,4,Image 1,4,1,100000001,510000004991,
4,,Segment,4,8,Image 1,3,1,100000001,510000004994,
9,,Segment,4,7,Image 1,3,1,100000004,510000005002,
3,,Segment,4,13,Image 1,3,1,100000003,510000005004,
4,,Segment,4,10,Image 1,4,1,100000001,510000005007,
24,,Segment,4,11,Image 1,2,1,100000001,510000005030,
13,,Segment,4,10,Image 1,2,1,100000001,510000005042,
9,,Segment,4,9,Image 1,2,1,100000001,510000005050,
12,,Segment,4,8,Image 1,1,1,100000001,510000005061,
7,,Segment,4,6,Image 1,1,1,100000001,510000005068,
4,,Segment,4,5,Image 1,3,1,100000001,510000005072,
28,,Segment,4,6,Image 1,3,1,100000002,510000005099,
5,,Segment,4,5,Image 1,3,1,100000002,510000005103,
7,,Segment,4,4,Image 1,3,1,100000002,510000005109,
3,,Segment,4,12,Image 1,4,1,100000001,510000005111,
3,,Segment,4,7,Image 1,4,1,100000001,510000005113,
38,,Segment,4,7,Image 1,4,1,100000001,510000005150,
30,,Segment,4,9,Image 1,4,1,100000002,510000005179,
8,,Segment,4,8,Image 1,4,1,100000002,510000005186,
5,,Segment,4,7,Image 1,4,1,100000002,510000005190,
7,,Segment,4,6,Image 1,3,1,100000002,510000005196,
9,,Segment,4,9,Image 1,3,1,100000001,510000005205,
3,,Segment,4,5,Image 1,3,1,100000001,510000005207,
6,,Segment,4,11,Image 1,4,1,100000001,510000005212,
10,,Segment,4,11,Image 1,2,1,100000001,510000005221,
14,,Segment,4,9,Image 1,1,1,100000001,510000005235,
6,,Segment,4,11,Image 1,3,1,100000001,510000005240,
14,,Segment,4,12,Image 1,2,1,100000001,510000005253,
4,,Segment,4,11,Image 1,1,1,100000001,510000005256,
21,,Segment,4,7,Image 1,3,1,100000003,510000005277,
4,,Segment,4,5,Image 1,4,1,100000002,510000005280,
3,,Segment,4,10,Image 1,3,1,100000003,510000005282,
3,,Segment,4,11,Image 1,3,1,100000003,510000005284,
36,,Segment,4,3,Image 1,3,1,100000002,510000005319,
8,,Segment,4,4,Image 1,3,1,100000001,510000005326,
5,,Segment,4,2,Image 1,3,1,100000001,510000005330,
18,,Segment,4,6,Image 1,2,1,100000000,510000005350,
4,,Segment,4,11,Image 1,2,1,100000001,510000005353,
4,,Segment,4,6,Image 1,5,1,100000002,510000005360,
20,,Segment,4,5,Image 1,4,1,100000002,510000005379,
8,,Segment,4,11,Image 1,3,1,100000001,510000005386,
5,,Segment,4,5,Image 1,3,1,100000002,510000005390,
9,,Segment,4,12,Image 1,1,1,100000001,510000005398,
4,,Segment,4,6,Image 1,4,1,100000004,510000005401,
11,,Segment,4,3,Image 1,3,1,100000001,510000005411,
5,,Segment,4,8,Image 1,5,1,100000003,510000005415,
6,,Segment,4,9,Image 1,4,1,100000001,510000005420,
22,,Segment,4,8,Image 1,2,1,100000000,510000005448,
14,,Segment,4,7,Image 1,1,1,100000000,510000005461,
7,,Segment,4,6,Image 1,1,1,100000000,510000005467,
14,,Segment,4,9,Image 1,5,1,100000002,510000005480,
4,,Segment,4,6,Image 1,5,1,100000003,510000005483,
3,,Segment,4,10,Image 1,4,1,100000001,510000005485,
5,,Segment,4,11,Image 1,3,1,100000001,510000005489,
13,,Segment,4,6,Image 1,4,1,100000003,510000005501,
29,,Segment,4,5,Image 1,3,1,100000003,510000005529,
8,,Segment,4,9,Image 1,3,1,100000001,510000005538,
3,,Segment,4,5,Image 1,4,1,100000004,510000005540,
5,,Segment,4,8,Image 1,5,1,100000002,510000005545,
4,,Segment,4,10,Image 1,3,1,100000001,510000005548,
7,,Segment,4,5,Image 1,5,1,100000003,510000005554,
25,,Segment,4,8,Image 1,1,1,100000000,510000005579,
19,,Segment,4,1,Image 1,1,1,100000001,510000005597,
4,,Segment,4,4,Image 1,3,1,100000002,510000005600,
4,,Segment,4,6,Image 1,4,1,100000002,510000005603,
4,,Segment,4,4,Image 1,2,1,100000004,510000005606,
10,,Segment,4,8,Image 1,2,1,100000001,510000005615,
5,,Segment,4,7,Image 1,2,1,100000001,510000005619,
8,,Segment,4,8,Image 1,3,1,100000000,510000005626,
3,,Segment,4,7,Image 1,3,1,100000002,510000005629,
9,,Segment,4,6,Image 1,4,1,100000002,510000005637,
67,,Segment,4,2,Image 1,2,1,100000002,510000005704,
36,,Segment,4,1,Image 1,2,1,100000002,510000005739,
13,,Segment,4,0,Image 1,1,1,100000002,510000005753,
27,,Segment,4,7,Image 1,2,1,100000001,510000005802,
3,,Segment,4,6,Image 1,2,1,100000001,510000005804,
3,,Segment,4,8,Image 1,2,1,100000000,510000005806,
13,,Segment,4,2,Image 1,2,1,100000002,510000005818,
9,,Segment,4,1,Image 1,1,1,100000002,510000005831,
10,,Segment,4,0,Image 1,1,1,100000002,510000005866,
29,,Segment,4,3,Image 1,2,1,100000000,510000005894,
5,,Segment,4,2,Image 1,1,1,100000000,510000005898,
8,,Segment,4,1,Image 1,1,1,100000000,510000005905,
9,,Segment,4,6,Image 1,2,1,100000001,510000005913,
4,,Segment,4,6,Image 1,4,1,100000002,510000005916,
8,,Segment,4,7,Image 1,3,1,100000001,510000005923,
7,,Segment,4,8,Image 1,2,1,100000001,510000005929,
7,,Segment,4,7,Image 1,2,1,100000000,510000005935,
