
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.49482,µm,Spine,Spine Part Length,0,1,1,100000001,610000008086,
1.27107,µm,Spine,Spine Part Length,4,2,1,100000001,610000008088,
0.808285,µm,Spine,Spine Part Length,0,1,1,100000001,610000008090,
1.12108,µm,Spine,Spine Part Length,1,2,1,100000002,610000008093,
0.694485,µm,Spine,Spine Part Length,5,3,1,100000001,610000008099,
0.85247,µm,Spine,Spine Part Length,10,5,1,100000001,610000008101,
1.56325,µm,Spine,Spine Part Length,4,1,1,100000002,610000008103,
0.786086,µm,Spine,Spine Part Length,1,1,1,100000000,610000008107,
0.754745,µm,Spine,Spine Part Length,5,1,1,100000003,610000008109,
0.872664,µm,Spine,Spine Part Length,1,2,1,100000002,610000008112,
0.956009,µm,Spine,Spine Part Length,4,3,1,100000001,610000008114,
0.658256,µm,Spine,Spine Part Length,3,2,1,100000002,610000008122,
0.828059,µm,Spine,Spine Part Length,1,1,1,100000000,610000008125,
0.907863,µm,Spine,Spine Part Length,0,1,1,100000000,610000008127,
1.20186,µm,Spine,Spine Part Length,0,1,1,100000001,610000008130,
1.3324,µm,Spine,Spine Part Length,1,1,1,100000000,610000008133,
0.715932,µm,Spine,Spine Part Length,0,1,1,100000004,610000008135,
1.37821,µm,Spine,Spine Part Length,0,1,1,100000004,610000008141,
1.15177,µm,Spine,Spine Part Length,2,2,1,100000001,610000008145,
0.703222,µm,Spine,Spine Part Length,12,5,1,100000003,610000008153,
0.596092,µm,Spine,Spine Part Length,1,1,1,100000000,610000008170,
0.511537,µm,Spine,Spine Part Length,1,1,1,100000000,610000008173,
0.793195,µm,Spine,Spine Part Length,1,2,1,100000002,610000008176,
1.3009,µm,Spine,Spine Part Length,0,1,1,100000000,610000008188,
0.489132,µm,Spine,Spine Part Length,3,2,1,100000001,610000008203,
0.313469,µm,Spine,Spine Part Length,3,3,1,100000001,610000008206,
0.729131,µm,Spine,Spine Part Length,1,1,1,100000000,610000008208,
0.587865,µm,Spine,Spine Part Length,1,1,1,100000000,610000008223,
1.40851,µm,Spine,Spine Part Length,0,1,1,100000001,610000008234,
0.478212,µm,Spine,Spine Part Length,0,1,1,100000001,610000008248,
0.724955,µm,Spine,Spine Part Length,1,2,1,100000002,610000008252,
0.364511,µm,Spine,Spine Part Length,2,1,1,100000001,610000008264,
0.59059,µm,Spine,Spine Part Length,10,5,1,100000001,610000008271,
0.567299,µm,Spine,Spine Part Length,3,2,1,100000000,610000008300,
1.2109,µm,Spine,Spine Part Length,3,3,1,100000000,610000008301,
0.838794,µm,Spine,Spine Part Length,7,3,1,100000000,610000008302,
0.755639,µm,Spine,Spine Part Length,6,2,1,100000000,610000008303,
1.01713,µm,Spine,Spine Part Length,4,3,1,100000000,610000008304,
1.16265,µm,Spine,Spine Part Length,0,1,1,100000000,610000008305,
0.813269,µm,Spine,Spine Part Length,6,3,1,100000000,610000008306,
1.51042,µm,Spine,Spine Part Length,6,3,1,100000000,610000008307,
0.96847,µm,Spine,Spine Part Length,6,3,1,100000000,610000008308,
1.34695,µm,Spine,Spine Part Length,8,2,1,100000000,610000008309,
0.762453,µm,Spine,Spine Part Length,4,2,1,100000000,610000008310,
1.17107,µm,Spine,Spine Part Length,0,1,1,100000000,610000008311,
0.952852,µm,Spine,Spine Part Length,3,4,1,100000000,610000008322,
0.920454,µm,Spine,Spine Part Length,3,3,1,100000000,610000008323,
0.801877,µm,Spine,Spine Part Length,1,2,1,100000000,610000008324,
1.08731,µm,Spine,Spine Part Length,0,1,1,100000000,610000008325,
0.72477,µm,Spine,Spine Part Length,0,1,1,100000000,610000008326,
0.847526,µm,Spine,Spine Part Length,0,1,1,100000000,610000008327,
1.16099,µm,Spine,Spine Part Length,3,2,1,100000000,610000008328,
1.11567,µm,Spine,Spine Part Length,3,2,1,100000000,610000008329,
0.669374,µm,Spine,Spine Part Length,2,2,1,100000000,610000008330,
0.930492,µm,Spine,Spine Part Length,1,1,1,100000000,610000008331,
0.793904,µm,Spine,Spine Part Length,1,1,1,100000000,610000008332,
1.15868,µm,Spine,Spine Part Length,0,1,1,100000000,610000008333,
1.21616,µm,Spine,Spine Part Length,13,3,1,100000001,610000008339,
0.720934,µm,Spine,Spine Part Length,13,3,1,100000001,610000008340,
0.847829,µm,Spine,Spine Part Length,13,2,1,100000001,610000008341,
1.26179,µm,Spine,Spine Part Length,13,3,1,100000001,610000008342,
1.29834,µm,Spine,Spine Part Length,12,3,1,100000001,610000008343,
0.7215,µm,Spine,Spine Part Length,11,4,1,100000001,610000008344,
1.06706,µm,Spine,Spine Part Length,8,3,1,100000001,610000008345,
0.820155,µm,Spine,Spine Part Length,7,3,1,100000001,610000008346,
1.09158,µm,Spine,Spine Part Length,7,3,1,100000001,610000008347,
1.09244,µm,Spine,Spine Part Length,11,2,1,100000001,610000008348,
0.674839,µm,Spine,Spine Part Length,10,3,1,100000001,610000008349,
0.917759,µm,Spine,Spine Part Length,11,3,1,100000001,610000008350,
0.849099,µm,Spine,Spine Part Length,11,3,1,100000001,610000008351,
0.96445,µm,Spine,Spine Part Length,5,2,1,100000001,610000008352,
1.13517,µm,Spine,Spine Part Length,4,2,1,100000001,610000008353,
0.908285,µm,Spine,Spine Part Length,5,2,1,100000001,610000008354,
0.980705,µm,Spine,Spine Part Length,5,2,1,100000001,610000008355,
1.03545,µm,Spine,Spine Part Length,3,3,1,100000001,610000008356,
0.835595,µm,Spine,Spine Part Length,3,3,1,100000001,610000008357,
1.00959,µm,Spine,Spine Part Length,3,3,1,100000001,610000008358,
0.802623,µm,Spine,Spine Part Length,3,3,1,100000001,610000008359,
1.19302,µm,Spine,Spine Part Length,3,3,1,100000001,610000008360,
0.859357,µm,Spine,Spine Part Length,5,2,1,100000001,610000008361,
0.911902,µm,Spine,Spine Part Length,8,4,1,100000001,610000008362,
0.94595,µm,Spine,Spine Part Length,8,3,1,100000001,610000008363,
0.947816,µm,Spine,Spine Part Length,8,3,1,100000001,610000008364,
0.434902,µm,Spine,Spine Part Length,7,3,1,100000001,610000008365,
0.655388,µm,Spine,Spine Part Length,6,3,1,100000001,610000008366,
0.742999,µm,Spine,Spine Part Length,6,4,1,100000001,610000008367,
0.962165,µm,Spine,Spine Part Length,5,3,1,100000001,610000008368,
1.06804,µm,Spine,Spine Part Length,3,2,1,100000001,610000008369,
0.555409,µm,Spine,Spine Part Length,3,2,1,100000001,610000008370,
0.9275,µm,Spine,Spine Part Length,2,2,1,100000001,610000008371,
1.27956,µm,Spine,Spine Part Length,11,7,1,100000001,610000008372,
0.729945,µm,Spine,Spine Part Length,10,7,1,100000001,610000008373,
1.25169,µm,Spine,Spine Part Length,8,6,1,100000001,610000008374,
0.92327,µm,Spine,Spine Part Length,5,4,1,100000001,610000008375,
0.827025,µm,Spine,Spine Part Length,5,3,1,100000001,610000008376,
1.37882,µm,Spine,Spine Part Length,4,3,1,100000001,610000008377,
1.04917,µm,Spine,Spine Part Length,7,3,1,100000001,610000008378,
1.41756,µm,Spine,Spine Part Length,5,2,1,100000001,610000008379,
1.25514,µm,Spine,Spine Part Length,4,3,1,100000001,610000008380,
0.598902,µm,Spine,Spine Part Length,2,3,1,100000001,610000008381,
1.00577,µm,Spine,Spine Part Length,3,1,1,100000001,610000008382,
1.04215,µm,Spine,Spine Part Length,3,1,1,100000001,610000008383,
0.770882,µm,Spine,Spine Part Length,19,9,1,100000001,610000008384,
0.95268,µm,Spine,Spine Part Length,18,8,1,100000001,610000008385,
0.829142,µm,Spine,Spine Part Length,16,8,1,100000001,610000008386,
1.07904,µm,Spine,Spine Part Length,15,8,1,100000001,610000008387,
0.791078,µm,Spine,Spine Part Length,13,7,1,100000001,610000008388,
0.775753,µm,Spine,Spine Part Length,13,7,1,100000001,610000008389,
1.01086,µm,Spine,Spine Part Length,13,8,1,100000001,610000008390,
1.53017,µm,Spine,Spine Part Length,12,6,1,100000001,610000008391,
0.959853,µm,Spine,Spine Part Length,12,6,1,100000001,610000008392,
1.45127,µm,Spine,Spine Part Length,12,6,1,100000001,610000008393,
1.27217,µm,Spine,Spine Part Length,10,5,1,100000001,610000008394,
0.667355,µm,Spine,Spine Part Length,9,3,1,100000001,610000008395,
1.46367,µm,Spine,Spine Part Length,4,2,1,100000001,610000008396,
0.949853,µm,Spine,Spine Part Length,4,3,1,100000001,610000008397,
0.979504,µm,Spine,Spine Part Length,3,2,1,100000001,610000008398,
0.898751,µm,Spine,Spine Part Length,2,2,1,100000001,610000008399,
1.2521,µm,Spine,Spine Part Length,0,1,1,100000001,610000008400,
1.03153,µm,Spine,Spine Part Length,0,1,1,100000001,610000008403,
1.35444,µm,Spine,Spine Part Length,12,4,1,100000002,610000008404,
0.565024,µm,Spine,Spine Part Length,2,1,1,100000002,610000008405,
0.966367,µm,Spine,Spine Part Length,0,1,1,100000002,610000008406,
1.27738,µm,Spine,Spine Part Length,0,1,1,100000002,610000008407,
1.00478,µm,Spine,Spine Part Length,5,3,1,100000002,610000008408,
1.00768,µm,Spine,Spine Part Length,7,3,1,100000002,610000008409,
1.3739,µm,Spine,Spine Part Length,3,2,1,100000002,610000008410,
1.15164,µm,Spine,Spine Part Length,2,2,1,100000002,610000008411,
0.979037,µm,Spine,Spine Part Length,7,5,1,100000002,610000008414,
1.19045,µm,Spine,Spine Part Length,6,5,1,100000002,610000008415,
1.21721,µm,Spine,Spine Part Length,5,2,1,100000002,610000008416,
1.04461,µm,Spine,Spine Part Length,9,4,1,100000002,610000008417,
1.04461,µm,Spine,Spine Part Length,9,4,1,100000002,610000008418,
0.971673,µm,Spine,Spine Part Length,9,5,1,100000002,610000008419,
0.840161,µm,Spine,Spine Part Length,6,3,1,100000002,610000008420,
0.777409,µm,Spine,Spine Part Length,6,3,1,100000002,610000008421,
0.762231,µm,Spine,Spine Part Length,6,3,1,100000002,610000008422,
0.896057,µm,Spine,Spine Part Length,3,2,1,100000002,610000008423,
1.42085,µm,Spine,Spine Part Length,3,2,1,100000002,610000008424,
1.22254,µm,Spine,Spine Part Length,11,3,1,100000002,610000008425,
0.891057,µm,Spine,Spine Part Length,9,3,1,100000002,610000008426,
1.32968,µm,Spine,Spine Part Length,9,3,1,100000002,610000008427,
1.12732,µm,Spine,Spine Part Length,9,3,1,100000002,610000008428,
0.941688,µm,Spine,Spine Part Length,8,4,1,100000002,610000008429,
0.454258,µm,Spine,Spine Part Length,7,3,1,100000002,610000008430,
1.05747,µm,Spine,Spine Part Length,7,3,1,100000002,610000008431,
0.880499,µm,Spine,Spine Part Length,6,4,1,100000002,610000008432,
1.03667,µm,Spine,Spine Part Length,3,3,1,100000002,610000008433,
1.40326,µm,Spine,Spine Part Length,0,1,1,100000002,610000008434,
0.99257,µm,Spine,Spine Part Length,3,4,1,100000002,610000008438,
0.973826,µm,Spine,Spine Part Length,3,4,1,100000002,610000008439,
0.536338,µm,Spine,Spine Part Length,1,2,1,100000002,610000008440,
1.34528,µm,Spine,Spine Part Length,1,2,1,100000002,610000008441,
0.749965,µm,Spine,Spine Part Length,1,2,1,100000002,610000008442,
1.03133,µm,Spine,Spine Part Length,12,7,1,100000003,610000008445,
1.28768,µm,Spine,Spine Part Length,12,5,1,100000003,610000008446,
1.11992,µm,Spine,Spine Part Length,10,6,1,100000003,610000008447,
1.10597,µm,Spine,Spine Part Length,9,6,1,100000003,610000008448,
1.27398,µm,Spine,Spine Part Length,9,5,1,100000003,610000008449,
1.16555,µm,Spine,Spine Part Length,5,4,1,100000003,610000008450,
0.943323,µm,Spine,Spine Part Length,5,5,1,100000003,610000008451,
1.10789,µm,Spine,Spine Part Length,10,4,1,100000003,610000008452,
0.934756,µm,Spine,Spine Part Length,9,3,1,100000003,610000008453,
1.24513,µm,Spine,Spine Part Length,18,4,1,100000003,610000008454,
0.720633,µm,Spine,Spine Part Length,18,4,1,100000003,610000008455,
1.70441,µm,Spine,Spine Part Length,15,3,1,100000003,610000008456,
1.38226,µm,Spine,Spine Part Length,15,3,1,100000003,610000008457,
1.01078,µm,Spine,Spine Part Length,14,3,1,100000003,610000008458,
1.19612,µm,Spine,Spine Part Length,13,2,1,100000003,610000008459,
1.06744,µm,Spine,Spine Part Length,12,3,1,100000003,610000008460,
0.849721,µm,Spine,Spine Part Length,12,3,1,100000003,610000008461,
0.845238,µm,Spine,Spine Part Length,12,3,1,100000003,610000008462,
0.954892,µm,Spine,Spine Part Length,6,2,1,100000003,610000008463,
1.04514,µm,Spine,Spine Part Length,6,4,1,100000003,610000008464,
1.0091,µm,Spine,Spine Part Length,6,4,1,100000003,610000008465,
0.98995,µm,Spine,Spine Part Length,5,3,1,100000003,610000008466,
0.48848,µm,Spine,Spine Part Length,3,2,1,100000003,610000008467,
1.07219,µm,Spine,Spine Part Length,4,3,1,100000003,610000008469,
1.08173,µm,Spine,Spine Part Length,6,2,1,100000003,610000008470,
1.07725,µm,Spine,Spine Part Length,4,1,1,100000003,610000008471,
0.905583,µm,Spine,Spine Part Length,1,1,1,100000003,610000008472,
1.08236,µm,Spine,Spine Part Length,1,1,1,100000004,610000008473,
0.732148,µm,Spine,Spine Part Length,1,1,1,100000004,610000008474,
1.3518,µm,Spine,Spine Part Length,2,2,1,100000004,610000008475,
1.07413,µm,Spine,Spine Part Length,2,1,1,100000004,610000008476,
1.6327,µm,Spine,Spine Part Length,0,1,1,100000004,610000008477,
0.791741,µm,Spine,Spine Part Length,9,5,1,100000004,610000008478,
0.898284,µm,Spine,Spine Part Length,8,4,1,100000004,610000008479,
1.17989,µm,Spine,Spine Part Length,8,4,1,100000004,610000008480,
0.579282,µm,Spine,Spine Part Length,7,3,1,100000004,610000008481,
1.21429,µm,Spine,Spine Part Length,4,3,1,100000004,610000008482,
0.776891,µm,Spine,Spine Part Length,3,2,1,100000004,610000008483,
1.15722,µm,Spine,Spine Part Length,1,1,1,100000004,610000008484,
0.954481,µm,Spine,Spine Part Length,0,1,1,100000004,610000008485,
1.02699,µm,Spine,Spine Part Length,0,1,1,100000004,610000008486,
