
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
47,,Spine,4,0,Image 1,1,1,100000000,610000007722,
129,,Spine,4,10,Image 1,5,1,100000002,610000007736,
71,,Spine,4,10,Image 1,5,1,100000002,610000007746,
572,,Spine,4,1,Image 1,1,1,100000000,610000007754,
102,,Spine,4,2,Image 1,2,1,100000000,610000007759,
115,,Spine,4,4,Image 1,2,1,100000004,610000007765,
109,,Spine,4,4,Image 1,2,1,100000004,610000007769,
75,,Spine,4,4,Image 1,2,1,100000004,610000007773,
110,,Spine,4,2,Image 1,2,1,100000004,610000007787,
233,,Spine,4,10,Image 1,2,1,100000003,610000007795,
52,,Spine,4,10,Image 1,6,1,100000003,610000007798,
75,,Spine,4,2,Image 1,2,1,100000004,610000007811,
134,,Spine,4,2,Image 1,2,1,100000002,610000007816,
206,,Spine,4,10,Image 1,2,1,100000003,610000007823,
124,,Spine,4,2,Image 1,2,1,100000002,610000007826,
161,,Spine,4,3,Image 1,1,1,100000002,610000007831,
135,,Spine,4,3,Image 1,1,1,100000002,610000007835,
42,,Spine,4,9,Image 1,4,1,100000002,610000007838,
236,,Spine,4,10,Image 1,5,1,100000001,610000007843,
67,,Spine,4,10,Image 1,4,1,100000003,610000007846,
125,,Spine,4,4,Image 1,3,1,100000003,610000007850,
295,,Spine,4,0,Image 1,1,1,100000001,610000007859,
319,,Spine,4,1,Image 1,1,1,100000002,610000007863,
235,,Spine,4,3,Image 1,2,1,100000000,610000007865,
140,,Spine,4,12,Image 1,4,1,100000002,610000007868,
129,,Spine,4,6,Image 1,3,1,100000000,610000007872,
159,,Spine,4,1,Image 1,1,1,100000000,610000007881,
89,,Spine,4,2,Image 1,2,1,100000004,610000007885,
89,,Spine,4,18,Image 1,4,1,100000003,610000007888,
95,,Spine,4,5,Image 1,3,1,100000002,610000007892,
134,,Spine,4,3,Image 1,1,1,100000001,610000007894,
44,,Spine,4,12,Image 1,7,1,100000003,610000007899,
106,,Spine,4,3,Image 1,1,1,100000001,610000007902,
243,,Spine,4,7,Image 1,3,1,100000001,610000007904,
186,,Spine,4,3,Image 1,2,1,100000002,610000007909,
34,,Spine,4,1,Image 1,1,1,100000000,610000007915,
200,,Spine,4,10,Image 1,5,1,100000001,610000007921,
142,,Spine,4,3,Image 1,1,1,100000000,610000007926,
135,,Spine,4,3,Image 1,2,1,100000003,610000007928,
875,,Spine,4,1,Image 1,1,1,100000000,610000007932,
61,,Spine,4,3,Image 1,1,1,100000002,610000007934,
31,,Spine,4,1,Image 1,1,1,100000000,610000007940,
171,,Spine,4,7,Image 1,3,1,100000001,610000007944,
68,,Spine,4,8,Image 1,6,1,100000001,610000007946,
107,,Spine,4,6,Image 1,3,1,100000000,610000007948,
107,,Spine,4,9,Image 1,4,1,100000003,610000007950,
150,,Spine,4,0,Image 1,1,1,100000001,610000007952,
121,,Spine,4,5,Image 1,5,1,100000002,610000007954,
33,,Spine,4,1,Image 1,1,1,100000000,610000007959,
708,,Spine,4,1,Image 1,2,1,100000002,610000007965,
132,,Spine,4,3,Image 1,1,1,100000001,610000007967,
80,,Spine,4,8,Image 1,4,1,100000002,610000007969,
92,,Spine,4,4,Image 1,2,1,100000001,610000007971,
104,,Spine,4,4,Image 1,3,1,100000003,610000007975,
111,,Spine,4,3,Image 1,1,1,100000001,610000007978,
75,,Spine,4,7,Image 1,4,1,100000003,610000007980,
194,,Spine,4,7,Image 1,3,1,100000001,610000007983,
70,,Spine,4,8,Image 1,4,1,100000001,610000007985,
119,,Spine,4,7,Image 1,5,1,100000001,610000007990,
88,,Spine,4,1,Image 1,2,1,100000000,610000007992,
90,,Spine,4,7,Image 1,3,1,100000002,610000007995,
256,,Spine,4,12,Image 1,3,1,100000003,610000007998,
109,,Spine,4,6,Image 1,2,1,100000003,610000008003,
232,,Spine,4,7,Image 1,3,1,100000004,610000008005,
119,,Spine,4,7,Image 1,3,1,100000002,610000008007,
122,,Spine,4,7,Image 1,2,1,100000001,610000008009,
148,,Spine,4,13,Image 1,3,1,100000001,610000008011,
163,,Spine,4,4,Image 1,1,1,100000002,610000008015,
66,,Spine,4,10,Image 1,5,1,100000002,610000008019,
112,,Spine,4,6,Image 1,2,1,100000001,610000008021,
166,,Spine,4,4,Image 1,4,1,100000001,610000008026,
147,,Spine,4,2,Image 1,2,1,100000002,610000008028,
154,,Spine,4,7,Image 1,2,1,100000001,610000008031,
168,,Spine,4,3,Image 1,1,1,100000000,610000008035,
345,,Spine,4,0,Image 1,1,1,100000000,610000008038,
95,,Spine,4,6,Image 1,3,1,100000002,610000008042,
124,,Spine,4,10,Image 1,5,1,100000001,610000008044,
11,,Spine,4,1,Image 1,1,1,100000000,610000008048,
19,,Spine,4,1,Image 1,1,1,100000000,610000008056,
189,,Spine,4,3,Image 1,2,1,100000002,610000008058,
609,,Spine,4,0,Image 1,1,1,100000002,610000008063,
99,,Spine,4,3,Image 1,1,1,100000002,610000008065,
308,,Spine,4,1,Image 1,2,1,100000002,610000008069,
53,,Spine,4,1,Image 1,2,1,100000002,610000008072,
85,,Spine,4,1,Image 1,2,1,100000002,610000008074,
15,,Spine,4,1,Image 1,1,1,100000000,610000008078,
365,,Spine,4,6,Image 1,3,1,100000002,610000008081,
563,,Spine,4,0,Image 1,1,1,100000001,610000008086,
132,,Spine,4,4,Image 1,2,1,100000001,610000008088,
122,,Spine,4,0,Image 1,1,1,100000001,610000008090,
73,,Spine,4,1,Image 1,2,1,100000002,610000008093,
129,,Spine,4,5,Image 1,3,1,100000001,610000008099,
160,,Spine,4,10,Image 1,5,1,100000001,610000008101,
145,,Spine,4,4,Image 1,1,1,100000002,610000008103,
128,,Spine,4,1,Image 1,1,1,100000000,610000008107,
69,,Spine,4,5,Image 1,1,1,100000003,610000008109,
