
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.908179,,Spine,2,2,1,100000002,610000006132,
0.934931,,Spine,13,7,1,100000003,610000006143,
0.977686,,Spine,3,3,1,100000002,610000006150,
0.95181,,Spine,1,1,1,100000002,610000006156,
0.981714,,Spine,5,2,1,100000002,610000006164,
0.989644,,Spine,5,2,1,100000002,610000006171,
0.977207,,Spine,3,4,1,100000001,610000006174,
0.970042,,Spine,0,1,1,100000001,610000006182,
0.92468,,Spine,14,8,1,100000001,610000006193,
0.969552,,Spine,14,8,1,100000001,610000006203,
0.953598,,Spine,10,6,1,100000003,610000006211,
0.871212,,Spine,1,1,1,100000002,610000006219,
0.997299,,Spine,1,2,1,100000003,610000006225,
0.99472,,Spine,14,8,1,100000001,610000006228,
0.931227,,Spine,12,4,1,100000003,610000006235,
0.979548,,Spine,12,4,1,100000003,610000006241,
0.965235,,Spine,12,4,1,100000003,610000006245,
0.717036,,Spine,0,1,1,100000003,610000006259,
0.930708,,Spine,20,10,1,100000001,610000006264,
0.975681,,Spine,20,10,1,100000001,610000006266,
0.972763,,Spine,15,7,1,100000001,610000006269,
0.811344,,Spine,17,4,1,100000003,610000006274,
0.921176,,Spine,6,4,1,100000003,610000006279,
0.938603,,Spine,3,3,1,100000003,610000006283,
0.96292,,Spine,13,4,1,100000003,610000006286,
0.96677,,Spine,4,4,1,100000003,610000006291,
0.909042,,Spine,0,1,1,100000003,610000006301,
0.891064,,Spine,20,8,1,100000001,610000006309,
0.994615,,Spine,2,2,1,100000003,610000006312,
0.976642,,Spine,17,9,1,100000001,610000006316,
0.956435,,Spine,19,6,1,100000003,610000006321,
0.950402,,Spine,0,1,1,100000003,610000006326,
0.882664,,Spine,0,1,1,100000001,610000006331,
0.900609,,Spine,22,10,1,100000001,610000006335,
0.995267,,Spine,6,4,1,100000003,610000006342,
0.964096,,Spine,4,4,1,100000003,610000006345,
0.988778,,Spine,0,1,1,100000001,610000006350,
0.794425,,Spine,17,4,1,100000003,610000006354,
0.990421,,Spine,0,1,1,100000003,610000006361,
0.958516,,Spine,0,1,1,100000001,610000006369,
0.866637,,Spine,20,8,1,100000001,610000006376,
0.982134,,Spine,0,1,1,100000001,610000006381,
0.983007,,Spine,0,1,1,100000003,610000006385,
0.968232,,Spine,22,10,1,100000001,610000006388,
0.994852,,Spine,0,1,1,100000001,610000006392,
0.922901,,Spine,20,10,1,100000001,610000006397,
0.956406,,Spine,1,1,1,100000003,610000006401,
0.84882,,Spine,0,1,1,100000001,610000006407,
0.997218,,Spine,0,1,1,100000003,610000006410,
0.975687,,Spine,0,1,1,100000001,610000006416,
0.927663,,Spine,0,1,1,100000001,610000006420,
