
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
65.125,,Spine,1,2,Image 1,2,1,100000002,610000006132,
39.0625,,Spine,1,13,Image 1,7,1,100000003,610000006143,
26.0625,,Spine,1,3,Image 1,3,1,100000002,610000006150,
77.125,,Spine,1,1,Image 1,1,1,100000002,610000006156,
36.0625,,Spine,1,5,Image 1,2,1,100000002,610000006164,
38.0625,,Spine,1,5,Image 1,2,1,100000002,610000006171,
27.0625,,Spine,1,3,Image 1,4,1,100000001,610000006174,
66.625,,Spine,1,0,Image 1,1,1,100000001,610000006182,
53.125,,Spine,1,14,Image 1,8,1,100000001,610000006193,
49.125,,Spine,1,14,Image 1,8,1,100000001,610000006203,
31.625,,Spine,1,10,Image 1,6,1,100000003,610000006211,
78.125,,Spine,1,1,Image 1,1,1,100000002,610000006219,
77.625,,Spine,1,1,Image 1,2,1,100000003,610000006225,
53.125,,Spine,1,14,Image 1,8,1,100000001,610000006228,
66.625,,Spine,1,12,Image 1,4,1,100000003,610000006235,
69.125,,Spine,1,12,Image 1,4,1,100000003,610000006241,
77.125,,Spine,1,12,Image 1,4,1,100000003,610000006245,
77.125,,Spine,1,0,Image 1,1,1,100000003,610000006259,
58.0625,,Spine,1,20,Image 1,10,1,100000001,610000006264,
33.0625,,Spine,1,20,Image 1,10,1,100000001,610000006266,
56.125,,Spine,1,15,Image 1,7,1,100000001,610000006269,
44.625,,Spine,1,17,Image 1,4,1,100000003,610000006274,
109.125,,Spine,1,6,Image 1,4,1,100000003,610000006279,
38.0625,,Spine,1,3,Image 1,3,1,100000003,610000006283,
64.0625,,Spine,1,13,Image 1,4,1,100000003,610000006286,
78.125,,Spine,1,4,Image 1,4,1,100000003,610000006291,
65.125,,Spine,1,0,Image 1,1,1,100000003,610000006301,
92.125,,Spine,1,20,Image 1,8,1,100000001,610000006309,
96.125,,Spine,1,2,Image 1,2,1,100000003,610000006312,
54.0625,,Spine,1,17,Image 1,9,1,100000001,610000006316,
90.625,,Spine,1,19,Image 1,6,1,100000003,610000006321,
80.125,,Spine,1,0,Image 1,1,1,100000003,610000006326,
73.125,,Spine,1,0,Image 1,1,1,100000001,610000006331,
52.125,,Spine,1,22,Image 1,10,1,100000001,610000006335,
86.125,,Spine,1,6,Image 1,4,1,100000003,610000006342,
54.5625,,Spine,1,4,Image 1,4,1,100000003,610000006345,
90.0625,,Spine,1,0,Image 1,1,1,100000001,610000006350,
48.125,,Spine,1,17,Image 1,4,1,100000003,610000006354,
90.5625,,Spine,1,0,Image 1,1,1,100000003,610000006361,
129.125,,Spine,1,0,Image 1,1,1,100000001,610000006369,
93.125,,Spine,1,20,Image 1,8,1,100000001,610000006376,
62.625,,Spine,1,0,Image 1,1,1,100000001,610000006381,
86.0625,,Spine,1,0,Image 1,1,1,100000003,610000006385,
55.125,,Spine,1,22,Image 1,10,1,100000001,610000006388,
68.125,,Spine,1,0,Image 1,1,1,100000001,610000006392,
57.0625,,Spine,1,20,Image 1,10,1,100000001,610000006397,
92.125,,Spine,1,1,Image 1,1,1,100000003,610000006401,
108.062,,Spine,1,0,Image 1,1,1,100000001,610000006407,
37.0625,,Spine,1,0,Image 1,1,1,100000003,610000006410,
128.125,,Spine,1,0,Image 1,1,1,100000001,610000006416,
74.625,,Spine,1,0,Image 1,1,1,100000001,610000006420,
75.0625,,Spine,1,13,Image 1,4,1,100000003,610000006422,
95.0625,,Spine,1,0,Image 1,1,1,100000003,610000006426,
111.125,,Spine,1,6,Image 1,4,1,100000003,610000006430,
98.0625,,Spine,1,0,Image 1,1,1,100000001,610000006436,
113.062,,Spine,1,4,Image 1,4,1,100000003,610000006441,
80.125,,Spine,1,0,Image 1,1,1,100000002,610000006446,
58.125,,Spine,1,9,Image 1,1,1,100000003,610000006449,
68.125,,Spine,1,10,Image 1,7,1,100000003,610000006453,
80.125,,Spine,1,0,Image 1,1,1,100000002,610000006457,
76.0625,,Spine,1,2,Image 1,2,1,100000002,610000006462,
54.125,,Spine,1,8,Image 1,5,1,100000003,610000006464,
76.0625,,Spine,1,0,Image 1,1,1,100000003,610000006468,
76.125,,Spine,1,2,Image 1,2,1,100000002,610000006472,
70.125,,Spine,1,18,Image 1,7,1,100000001,610000006474,
102.062,,Spine,1,2,Image 1,2,1,100000002,610000006480,
77.625,,Spine,1,6,Image 1,4,1,100000003,610000006484,
75.5625,,Spine,1,0,Image 1,1,1,100000001,610000006486,
59.0625,,Spine,1,2,Image 1,1,1,100000003,610000006488,
63.125,,Spine,1,0,Image 1,1,1,100000001,610000006491,
92.625,,Spine,1,0,Image 1,1,1,100000001,610000006496,
85.125,,Spine,1,0,Image 1,1,1,100000001,610000006499,
131.062,,Spine,1,0,Image 1,1,1,100000001,610000006506,
97.0625,,Spine,1,2,Image 1,2,1,100000002,610000006511,
56.0625,,Spine,1,1,Image 1,1,1,100000002,610000006513,
76.0625,,Spine,1,0,Image 1,1,1,100000003,610000006516,
65.125,,Spine,1,10,Image 1,6,1,100000003,610000006518,
121.062,,Spine,1,2,Image 1,2,1,100000002,610000006521,
82.125,,Spine,1,0,Image 1,1,1,100000002,610000006526,
78.125,,Spine,1,2,Image 1,1,1,100000003,610000006529,
68.5625,,Spine,1,15,Image 1,7,1,100000001,610000006532,
111.062,,Spine,1,0,Image 1,1,1,100000003,610000006535,
76.125,,Spine,1,0,Image 1,1,1,100000002,610000006539,
81.125,,Spine,1,19,Image 1,6,1,100000003,610000006542,
119.062,,Spine,1,0,Image 1,1,1,100000001,610000006547,
110.125,,Spine,1,0,Image 1,1,1,100000002,610000006550,
49.625,,Spine,1,18,Image 1,11,1,100000001,610000006552,
63.5625,,Spine,1,0,Image 1,1,1,100000001,610000006555,
80,,Spine,1,0,Image 1,1,1,100000003,610000006558,
94.125,,Spine,1,19,Image 1,6,1,100000003,610000006560,
128.125,,Spine,1,0,Image 1,1,1,100000001,610000006565,
117.062,,Spine,1,0,Image 1,1,1,100000003,610000006570,
121.562,,Spine,1,0,Image 1,1,1,100000003,610000006573,
69.125,,Spine,1,0,Image 1,1,1,100000001,610000006575,
109.125,,Spine,1,19,Image 1,6,1,100000003,610000006581,
86.125,,Spine,1,1,Image 1,1,1,100000003,610000006584,
