
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
48.5591,,Spine,1,2,Image 1,2,1,100000002,610000006132,
28.174,,Spine,1,13,Image 1,7,1,100000003,610000006143,
23.7786,,Spine,1,3,Image 1,3,1,100000002,610000006150,
43.4926,,Spine,1,1,Image 1,1,1,100000002,610000006156,
24.7927,,Spine,1,5,Image 1,2,1,100000002,610000006164,
25.5479,,Spine,1,5,Image 1,2,1,100000002,610000006171,
31.7051,,Spine,1,3,Image 1,4,1,100000001,610000006174,
37.966,,Spine,1,0,Image 1,1,1,100000001,610000006182,
40.9925,,Spine,1,14,Image 1,8,1,100000001,610000006193,
41.2479,,Spine,1,14,Image 1,8,1,100000001,610000006203,
28.6959,,Spine,1,10,Image 1,6,1,100000003,610000006211,
35.3783,,Spine,1,1,Image 1,1,1,100000002,610000006219,
34.2665,,Spine,1,1,Image 1,2,1,100000003,610000006225,
41.0093,,Spine,1,14,Image 1,8,1,100000001,610000006228,
42.2384,,Spine,1,12,Image 1,4,1,100000003,610000006235,
41.2057,,Spine,1,12,Image 1,4,1,100000003,610000006241,
42.2017,,Spine,1,12,Image 1,4,1,100000003,610000006245,
35.0605,,Spine,1,0,Image 1,1,1,100000003,610000006259,
28.9774,,Spine,1,20,Image 1,10,1,100000001,610000006264,
29.7817,,Spine,1,20,Image 1,10,1,100000001,610000006266,
28.6668,,Spine,1,15,Image 1,7,1,100000001,610000006269,
31.0838,,Spine,1,17,Image 1,4,1,100000003,610000006274,
44.8404,,Spine,1,6,Image 1,4,1,100000003,610000006279,
23.8831,,Spine,1,3,Image 1,3,1,100000003,610000006283,
37.3258,,Spine,1,13,Image 1,4,1,100000003,610000006286,
36.5629,,Spine,1,4,Image 1,4,1,100000003,610000006291,
26.2771,,Spine,1,0,Image 1,1,1,100000003,610000006301,
44.9059,,Spine,1,20,Image 1,8,1,100000001,610000006309,
39.1427,,Spine,1,2,Image 1,2,1,100000003,610000006312,
26.3908,,Spine,1,17,Image 1,9,1,100000001,610000006316,
33.7531,,Spine,1,19,Image 1,6,1,100000003,610000006321,
27.6312,,Spine,1,0,Image 1,1,1,100000003,610000006326,
33.5157,,Spine,1,0,Image 1,1,1,100000001,610000006331,
43.3445,,Spine,1,22,Image 1,10,1,100000001,610000006335,
51.1131,,Spine,1,6,Image 1,4,1,100000003,610000006342,
34.2386,,Spine,1,4,Image 1,4,1,100000003,610000006345,
21.7022,,Spine,1,0,Image 1,1,1,100000001,610000006350,
33.4121,,Spine,1,17,Image 1,4,1,100000003,610000006354,
21.6858,,Spine,1,0,Image 1,1,1,100000003,610000006361,
30.3055,,Spine,1,0,Image 1,1,1,100000001,610000006369,
44.9924,,Spine,1,20,Image 1,8,1,100000001,610000006376,
42.5578,,Spine,1,0,Image 1,1,1,100000001,610000006381,
22.3944,,Spine,1,0,Image 1,1,1,100000003,610000006385,
43.6869,,Spine,1,22,Image 1,10,1,100000001,610000006388,
37.1308,,Spine,1,0,Image 1,1,1,100000001,610000006392,
22.8857,,Spine,1,20,Image 1,10,1,100000001,610000006397,
46.1134,,Spine,1,1,Image 1,1,1,100000003,610000006401,
17.0198,,Spine,1,0,Image 1,1,1,100000001,610000006407,
25.405,,Spine,1,0,Image 1,1,1,100000003,610000006410,
31.2022,,Spine,1,0,Image 1,1,1,100000001,610000006416,
33.7956,,Spine,1,0,Image 1,1,1,100000001,610000006420,
38.0327,,Spine,1,13,Image 1,4,1,100000003,610000006422,
24.3919,,Spine,1,0,Image 1,1,1,100000003,610000006426,
42.469,,Spine,1,6,Image 1,4,1,100000003,610000006430,
21.7234,,Spine,1,0,Image 1,1,1,100000001,610000006436,
21.0019,,Spine,1,4,Image 1,4,1,100000003,610000006441,
29.136,,Spine,1,0,Image 1,1,1,100000002,610000006446,
35.2397,,Spine,1,9,Image 1,1,1,100000003,610000006449,
31.1957,,Spine,1,10,Image 1,7,1,100000003,610000006453,
29.7584,,Spine,1,0,Image 1,1,1,100000002,610000006457,
19.3568,,Spine,1,2,Image 1,2,1,100000002,610000006462,
32.5891,,Spine,1,8,Image 1,5,1,100000003,610000006464,
23.3775,,Spine,1,0,Image 1,1,1,100000003,610000006468,
31.7704,,Spine,1,2,Image 1,2,1,100000002,610000006472,
32.6108,,Spine,1,18,Image 1,7,1,100000001,610000006474,
24.4558,,Spine,1,2,Image 1,2,1,100000002,610000006480,
45.7003,,Spine,1,6,Image 1,4,1,100000003,610000006484,
20.69,,Spine,1,0,Image 1,1,1,100000001,610000006486,
26.7419,,Spine,1,2,Image 1,1,1,100000003,610000006488,
33.4817,,Spine,1,0,Image 1,1,1,100000001,610000006491,
43.1952,,Spine,1,0,Image 1,1,1,100000001,610000006496,
39.7762,,Spine,1,0,Image 1,1,1,100000001,610000006499,
12.8931,,Spine,1,0,Image 1,1,1,100000001,610000006506,
19.8079,,Spine,1,2,Image 1,2,1,100000002,610000006511,
23.7411,,Spine,1,1,Image 1,1,1,100000002,610000006513,
