
Soma Intensity StdDev Ch=2 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
0.102559,,Soma,2,Image 1,1,100000000,800000000,
0.0979097,,Soma,2,Image 1,1,100000001,800000001,
0.0943284,,Soma,2,Image 1,1,100000002,800000002,
0.102407,,Soma,2,Image 1,1,100000003,800000003,
0.0976345,,Soma,2,Image 1,1,100000004,800000004,
