
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,15,4,1,100000003,610000006594,
0,s,Spine,15,7,1,100000001,610000006597,
0,s,Spine,13,7,1,100000003,610000006600,
0,s,Spine,0,1,1,100000003,610000006602,
0,s,Spine,2,2,1,100000002,610000006607,
0,s,Spine,0,1,1,100000001,610000006609,
0,s,Spine,0,1,1,100000003,610000006613,
0,s,Spine,0,1,1,100000001,610000006616,
0,s,Spine,0,1,1,100000001,610000006618,
0,s,Spine,0,1,1,100000003,610000006622,
0,s,Spine,0,1,1,100000001,610000006625,
0,s,Spine,7,6,1,100000003,610000006628,
0,s,Spine,0,1,1,100000001,610000006631,
0,s,Spine,0,1,1,100000001,610000006635,
0,s,Spine,6,4,1,100000003,610000006637,
0,s,Spine,1,1,1,100000003,610000006640,
0,s,Spine,6,4,1,100000003,610000006644,
0,s,Spine,0,1,1,100000001,610000006647,
0,s,Spine,1,2,1,100000001,610000006650,
0,s,Spine,2,2,1,100000002,610000006652,
0,s,Spine,0,1,1,100000003,610000006656,
0,s,Spine,8,6,1,100000003,610000006658,
0,s,Spine,0,1,1,100000001,610000006663,
0,s,Spine,6,4,1,100000001,610000006665,
0,s,Spine,0,1,1,100000002,610000006667,
0,s,Spine,6,5,1,100000003,610000006669,
0,s,Spine,6,4,1,100000003,610000006671,
0,s,Spine,5,3,1,100000003,610000006676,
0,s,Spine,0,1,1,100000001,610000006678,
0,s,Spine,1,2,1,100000001,610000006684,
0,s,Spine,2,2,1,100000002,610000006687,
0,s,Spine,2,2,1,100000002,610000006689,
0,s,Spine,0,1,1,100000001,610000006696,
0,s,Spine,1,1,1,100000002,610000006698,
0,s,Spine,4,4,1,100000003,610000006706,
0,s,Spine,1,1,1,100000003,610000006708,
0,s,Spine,2,2,1,100000002,610000006712,
0,s,Spine,0,1,1,100000003,610000006714,
0,s,Spine,0,1,1,100000003,610000006716,
0,s,Spine,0,1,1,100000003,610000006722,
0,s,Spine,7,6,1,100000003,610000006726,
0,s,Spine,6,6,1,100000003,610000006729,
0,s,Spine,0,1,1,100000001,610000006741,
0,s,Spine,8,6,1,100000003,610000006743,
0,s,Spine,20,8,1,100000001,610000006746,
0,s,Spine,7,6,1,100000003,610000006750,
0,s,Spine,2,2,1,100000002,610000006754,
0,s,Spine,6,4,1,100000003,610000006759,
0,s,Spine,2,2,1,100000002,610000006775,
0,s,Spine,19,11,1,100000001,610000006812,
0,s,Spine,18,11,1,100000001,610000006813,
0,s,Spine,17,10,1,100000001,610000006814,
0,s,Spine,20,8,1,100000001,610000006815,
0,s,Spine,20,8,1,100000001,610000006816,
0,s,Spine,19,9,1,100000001,610000006817,
0,s,Spine,17,9,1,100000001,610000006818,
0,s,Spine,14,8,1,100000001,610000006819,
0,s,Spine,19,8,1,100000001,610000006820,
0,s,Spine,16,8,1,100000001,610000006821,
0,s,Spine,16,8,1,100000001,610000006822,
0,s,Spine,20,8,1,100000001,610000006823,
0,s,Spine,18,8,1,100000001,610000006824,
0,s,Spine,18,8,1,100000001,610000006825,
0,s,Spine,15,7,1,100000001,610000006826,
0,s,Spine,13,6,1,100000001,610000006827,
0,s,Spine,13,7,1,100000001,610000006828,
0,s,Spine,12,5,1,100000001,610000006829,
0,s,Spine,9,4,1,100000001,610000006830,
0,s,Spine,9,5,1,100000001,610000006831,
0,s,Spine,0,1,1,100000001,610000006832,
0,s,Spine,0,1,1,100000001,610000006833,
0,s,Spine,0,1,1,100000001,610000006834,
0,s,Spine,1,1,1,100000001,610000006836,
0,s,Spine,0,1,1,100000001,610000006837,
0,s,Spine,0,1,1,100000001,610000006838,
0,s,Spine,0,1,1,100000001,610000006839,
0,s,Spine,0,1,1,100000001,610000006840,
0,s,Spine,1,1,1,100000001,610000006841,
0,s,Spine,0,1,1,100000001,610000006842,
0,s,Spine,0,1,1,100000001,610000006843,
0,s,Spine,0,1,1,100000001,610000006845,
0,s,Spine,0,1,1,100000001,610000006846,
0,s,Spine,1,1,1,100000001,610000006848,
0,s,Spine,2,3,1,100000002,610000006849,
0,s,Spine,1,2,1,100000002,610000006850,
0,s,Spine,1,2,1,100000002,610000006851,
0,s,Spine,7,4,1,100000002,610000006852,
0,s,Spine,4,2,1,100000002,610000006853,
0,s,Spine,9,4,1,100000002,610000006854,
0,s,Spine,0,1,1,100000002,610000006855,
0,s,Spine,3,2,1,100000002,610000006859,
0,s,Spine,0,1,1,100000002,610000006861,
0,s,Spine,2,2,1,100000002,610000006862,
0,s,Spine,2,2,1,100000002,610000006864,
0,s,Spine,2,3,1,100000002,610000006865,
0,s,Spine,2,3,1,100000002,610000006866,
0,s,Spine,1,2,1,100000002,610000006867,
0,s,Spine,5,2,1,100000003,610000006869,
0,s,Spine,2,2,1,100000003,610000006870,
0,s,Spine,2,2,1,100000003,610000006871,
0,s,Spine,0,1,1,100000003,610000006872,
0,s,Spine,0,1,1,100000003,610000006873,
0,s,Spine,0,1,1,100000003,610000006874,
0,s,Spine,0,1,1,100000003,610000006875,
0,s,Spine,2,1,1,100000003,610000006876,
0,s,Spine,0,1,1,100000003,610000006878,
0,s,Spine,0,1,1,100000003,610000006879,
0,s,Spine,0,1,1,100000003,610000006880,
0,s,Spine,1,2,1,100000003,610000006882,
0,s,Spine,1,2,1,100000003,610000006883,
0,s,Spine,19,6,1,100000003,610000006884,
0,s,Spine,19,6,1,100000003,610000006885,
0,s,Spine,19,6,1,100000003,610000006886,
0,s,Spine,16,5,1,100000003,610000006887,
0,s,Spine,12,4,1,100000003,610000006888,
0,s,Spine,6,4,1,100000003,610000006889,
0,s,Spine,6,4,1,100000003,610000006890,
0,s,Spine,11,6,1,100000003,610000006891,
0,s,Spine,10,6,1,100000003,610000006892,
0,s,Spine,10,7,1,100000003,610000006893,
0,s,Spine,9,6,1,100000003,610000006894,
0,s,Spine,9,7,1,100000003,610000006895,
0,s,Spine,8,6,1,100000003,610000006896,
0,s,Spine,8,6,1,100000003,610000006897,
0,s,Spine,8,6,1,100000003,610000006898,
0,s,Spine,7,6,1,100000003,610000006899,
0,s,Spine,7,5,1,100000003,610000006900,
0,s,Spine,5,4,1,100000003,610000006901,
0,s,Spine,4,3,1,100000003,610000006902,
0,s,Spine,4,3,1,100000003,610000006903,
0,s,Spine,10,6,1,100000003,610000006904,
0,s,Spine,10,5,1,100000003,610000006905,
0,s,Spine,9,5,1,100000003,610000006906,
0,s,Spine,9,5,1,100000003,610000006907,
0,s,Spine,5,4,1,100000003,610000006908,
0,s,Spine,4,4,1,100000003,610000006909,
0,s,Spine,4,4,1,100000003,610000006910,
0,s,Spine,4,4,1,100000003,610000006911,
0,s,Spine,2,1,1,100000003,610000006912,
0,s,Spine,0,1,1,100000003,610000006913,
0,s,Spine,0,1,1,100000003,610000006914,
0,s,Spine,0,1,1,100000003,610000006919,
