
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,20,10,1,100000001,510000001637,
0,s,Segment,19,9,1,100000001,510000001647,
0,s,Segment,18,9,1,100000001,510000001654,
0,s,Segment,21,10,1,100000001,510000001662,
0,s,Segment,22,10,1,100000001,510000001698,
0,s,Segment,18,9,1,100000001,510000001718,
0,s,Segment,17,9,1,100000001,510000001793,
0,s,Segment,21,11,1,100000001,510000001804,
0,s,Segment,18,10,1,100000001,510000001806,
0,s,Segment,20,8,1,100000001,510000001837,
0,s,Segment,18,7,1,100000001,510000001861,
0,s,Segment,17,7,1,100000001,510000001876,
0,s,Segment,16,7,1,100000001,510000001884,
0,s,Segment,15,7,1,100000001,510000001900,
0,s,Segment,18,8,1,100000001,510000001921,
0,s,Segment,17,8,1,100000001,510000001933,
0,s,Segment,21,7,1,100000001,510000001949,
0,s,Segment,20,7,1,100000001,510000001958,
0,s,Segment,21,8,1,100000001,510000001977,
0,s,Segment,19,9,1,100000001,510000001991,
0,s,Segment,21,9,1,100000001,510000001995,
0,s,Segment,20,9,1,100000001,510000002006,
0,s,Segment,19,8,1,100000001,510000002009,
0,s,Segment,18,8,1,100000001,510000002050,
0,s,Segment,18,9,1,100000001,510000002053,
0,s,Segment,19,8,1,100000001,510000002072,
0,s,Segment,18,7,1,100000001,510000002076,
0,s,Segment,17,7,1,100000001,510000002093,
0,s,Segment,16,7,1,100000001,510000002102,
0,s,Segment,15,7,1,100000001,510000002108,
0,s,Segment,14,7,1,100000001,510000002111,
0,s,Segment,18,9,1,100000001,510000002116,
0,s,Segment,20,8,1,100000001,510000002125,
0,s,Segment,19,10,1,100000001,510000002127,
0,s,Segment,17,9,1,100000001,510000002132,
0,s,Segment,16,9,1,100000001,510000002141,
0,s,Segment,17,10,1,100000001,510000002144,
0,s,Segment,16,8,1,100000001,510000002151,
0,s,Segment,19,7,1,100000001,510000002153,
0,s,Segment,18,8,1,100000001,510000002157,
0,s,Segment,17,9,1,100000001,510000002160,
0,s,Segment,17,8,1,100000001,510000002169,
0,s,Segment,16,8,1,100000001,510000002181,
0,s,Segment,17,9,1,100000001,510000002183,
0,s,Segment,17,8,1,100000001,510000002185,
0,s,Segment,10,5,1,100000001,510000002206,
0,s,Segment,9,5,1,100000001,510000002218,
0,s,Segment,10,6,1,100000001,510000002220,
0,s,Segment,14,6,1,100000001,510000002223,
0,s,Segment,13,7,1,100000001,510000002231,
0,s,Segment,12,5,1,100000001,510000002240,
0,s,Segment,15,8,1,100000001,510000002243,
0,s,Segment,12,6,1,100000001,510000002245,
0,s,Segment,10,4,1,100000001,510000002252,
0,s,Segment,8,5,1,100000001,510000002259,
0,s,Segment,8,6,1,100000001,510000002270,
0,s,Segment,7,6,1,100000001,510000002283,
0,s,Segment,6,5,1,100000001,510000002289,
0,s,Segment,8,7,1,100000001,510000002291,
0,s,Segment,7,5,1,100000001,510000002298,
0,s,Segment,7,5,1,100000001,510000002302,
0,s,Segment,5,5,1,100000001,510000002308,
0,s,Segment,4,5,1,100000001,510000002311,
0,s,Segment,7,2,1,100000003,510000002319,
0,s,Segment,6,4,1,100000003,510000002349,
0,s,Segment,5,3,1,100000003,510000002396,
0,s,Segment,4,2,1,100000003,510000002413,
0,s,Segment,3,2,1,100000003,510000002418,
0,s,Segment,9,6,1,100000003,510000002504,
0,s,Segment,8,5,1,100000003,510000002520,
0,s,Segment,7,5,1,100000003,510000002524,
0,s,Segment,6,5,1,100000003,510000002547,
0,s,Segment,4,4,1,100000003,510000002567,
0,s,Segment,1,2,1,100000001,510000002582,
0,s,Segment,0,1,1,100000001,510000002662,
0,s,Segment,0,1,1,100000001,510000002784,
0,s,Segment,15,5,1,100000003,510000002835,
0,s,Segment,14,8,1,100000003,510000002853,
0,s,Segment,13,7,1,100000003,510000002873,
0,s,Segment,11,6,1,100000003,510000002882,
0,s,Segment,10,5,1,100000003,510000002890,
0,s,Segment,2,3,1,100000002,510000002928,
0,s,Segment,1,2,1,100000002,510000002949,
0,s,Segment,0,1,1,100000002,510000002956,
0,s,Segment,12,8,1,100000003,510000002981,
0,s,Segment,11,7,1,100000003,510000002991,
0,s,Segment,10,6,1,100000003,510000003018,
0,s,Segment,9,6,1,100000003,510000003027,
0,s,Segment,8,6,1,100000003,510000003048,
0,s,Segment,7,5,1,100000003,510000003050,
0,s,Segment,10,6,1,100000003,510000003071,
0,s,Segment,9,5,1,100000003,510000003076,
0,s,Segment,1,1,1,100000001,510000003102,
0,s,Segment,3,3,1,100000001,510000003134,
0,s,Segment,2,2,1,100000001,510000003140,
0,s,Segment,1,2,1,100000001,510000003165,
0,s,Segment,0,1,1,100000001,510000003190,
0,s,Segment,5,3,1,100000002,510000003215,
0,s,Segment,4,2,1,100000002,510000003251,
0,s,Segment,3,2,1,100000002,510000003253,
0,s,Segment,2,2,1,100000002,510000003287,
0,s,Segment,1,1,1,100000002,510000003299,
0,s,Segment,0,1,1,100000002,510000003320,
0,s,Segment,12,6,1,100000003,510000003324,
0,s,Segment,11,6,1,100000003,510000003339,
0,s,Segment,12,7,1,100000003,510000003342,
0,s,Segment,14,8,1,100000003,510000003347,
0,s,Segment,13,7,1,100000003,510000003350,
0,s,Segment,12,7,1,100000003,510000003372,
0,s,Segment,14,7,1,100000003,510000003375,
0,s,Segment,13,8,1,100000003,510000003384,
0,s,Segment,3,3,1,100000001,510000003387,
0,s,Segment,2,3,1,100000001,510000003406,
0,s,Segment,3,4,1,100000001,510000003408,
0,s,Segment,5,2,1,100000003,510000003416,
0,s,Segment,0,1,1,100000002,510000003472,
0,s,Segment,3,3,1,100000003,510000003484,
0,s,Segment,2,2,1,100000003,510000003526,
0,s,Segment,6,4,1,100000002,510000003528,
0,s,Segment,5,3,1,100000002,510000003535,
0,s,Segment,4,3,1,100000002,510000003541,
0,s,Segment,3,3,1,100000002,510000003609,
0,s,Segment,4,4,1,100000002,510000003620,
0,s,Segment,6,3,1,100000003,510000003622,
0,s,Segment,7,4,1,100000003,510000003641,
0,s,Segment,6,3,1,100000003,510000003658,
0,s,Segment,5,2,1,100000003,510000003670,
0,s,Segment,7,3,1,100000003,510000003674,
0,s,Segment,1,2,1,100000002,510000003691,
0,s,Segment,2,2,1,100000002,510000003712,
0,s,Segment,1,2,1,100000002,510000003758,
0,s,Segment,0,1,1,100000002,510000003773,
0,s,Segment,3,3,1,100000002,510000003801,
0,s,Segment,2,2,1,100000002,510000003805,
0,s,Segment,1,2,1,100000002,510000003810,
0,s,Segment,0,1,1,100000002,510000003829,
0,s,Segment,2,3,1,100000002,510000003842,
0,s,Segment,2,3,1,100000002,510000003849,
0,s,Segment,9,3,1,100000002,510000003862,
0,s,Segment,8,3,1,100000002,510000003879,
0,s,Segment,7,2,1,100000002,510000003896,
0,s,Segment,6,2,1,100000002,510000003920,
0,s,Segment,5,1,1,100000002,510000003924,
0,s,Segment,4,1,1,100000002,510000003927,
0,s,Segment,3,1,1,100000002,510000003933,
0,s,Segment,2,1,1,100000002,510000003946,
0,s,Segment,2,2,1,100000003,510000003964,
0,s,Segment,1,1,1,100000003,510000003971,
0,s,Segment,0,1,1,100000003,510000003979,
0,s,Segment,2,3,1,100000002,510000003988,
0,s,Segment,1,2,1,100000002,510000003997,
0,s,Segment,0,1,1,100000002,510000004015,
0,s,Segment,1,2,1,100000003,510000004066,
0,s,Segment,0,1,1,100000003,510000004089,
0,s,Segment,2,2,1,100000002,510000004096,
0,s,Segment,2,1,1,100000002,510000004100,
0,s,Segment,19,6,1,100000003,510000004106,
0,s,Segment,18,5,1,100000003,510000004112,
0,s,Segment,19,7,1,100000003,510000004114,
0,s,Segment,4,2,1,100000002,510000004127,
0,s,Segment,10,7,1,100000003,510000004144,
0,s,Segment,17,4,1,100000003,510000004156,
0,s,Segment,16,5,1,100000003,510000004173,
0,s,Segment,14,7,1,100000003,510000004200,
0,s,Segment,14,5,1,100000003,510000004206,
0,s,Segment,13,5,1,100000003,510000004213,
0,s,Segment,12,5,1,100000003,510000004221,
0,s,Segment,11,5,1,100000003,510000004235,
0,s,Segment,6,2,1,100000002,510000004239,
0,s,Segment,5,2,1,100000002,510000004263,
0,s,Segment,7,4,1,100000002,510000004270,
0,s,Segment,7,3,1,100000002,510000004273,
0,s,Segment,5,3,1,100000003,510000004281,
0,s,Segment,4,3,1,100000002,510000004303,
0,s,Segment,3,3,1,100000002,510000004319,
0,s,Segment,2,2,1,100000002,510000004325,
0,s,Segment,10,5,1,100000003,510000004357,
0,s,Segment,13,6,1,100000003,510000004362,
0,s,Segment,12,7,1,100000003,510000004366,
0,s,Segment,10,6,1,100000003,510000004384,
0,s,Segment,6,4,1,100000003,510000004397,
0,s,Segment,5,4,1,100000003,510000004402,
0,s,Segment,8,6,1,100000003,510000004418,
0,s,Segment,10,6,1,100000003,510000004423,
0,s,Segment,9,5,1,100000003,510000004431,
0,s,Segment,8,5,1,100000003,510000004438,
0,s,Segment,9,6,1,100000003,510000004451,
0,s,Segment,10,5,1,100000003,510000004454,
0,s,Segment,10,5,1,100000003,510000004458,
0,s,Segment,7,6,1,100000003,510000004466,
0,s,Segment,7,5,1,100000003,510000004473,
0,s,Segment,9,7,1,100000003,510000004477,
0,s,Segment,6,6,1,100000003,510000004498,
0,s,Segment,8,5,1,100000003,510000004503,
0,s,Segment,7,6,1,100000003,510000004517,
0,s,Segment,3,2,1,100000003,510000004525,
0,s,Segment,2,3,1,100000003,510000004529,
0,s,Segment,5,2,1,100000002,510000004552,
0,s,Segment,9,4,1,100000002,510000004559,
0,s,Segment,8,2,1,100000002,510000004569,
0,s,Segment,8,3,1,100000002,510000004580,
0,s,Segment,3,3,1,100000002,510000004584,
0,s,Segment,2,2,1,100000002,510000004598,
0,s,Segment,1,2,1,100000002,510000004623,
0,s,Segment,0,1,1,100000002,510000004630,
0,s,Segment,3,2,1,100000002,510000004633,
0,s,Segment,2,3,1,100000002,510000004660,
0,s,Segment,3,2,1,100000002,510000004713,
0,s,Segment,2,2,1,100000002,510000004775,
0,s,Segment,1,1,1,100000002,510000004781,
0,s,Segment,0,1,1,100000002,510000004803,
0,s,Segment,3,2,1,100000002,510000004829,
0,s,Segment,2,2,1,100000003,510000004875,
0,s,Segment,1,1,1,100000003,510000004880,
0,s,Segment,8,2,1,100000003,510000004908,
0,s,Segment,3,2,1,100000001,510000004944,
0,s,Segment,2,1,1,100000003,510000005037,
0,s,Segment,4,4,1,100000001,510000005048,
0,s,Segment,3,3,1,100000001,510000005084,
0,s,Segment,2,2,1,100000001,510000005088,
0,s,Segment,1,2,1,100000001,510000005098,
0,s,Segment,0,1,1,100000001,510000005122,
0,s,Segment,6,1,1,100000002,510000005126,
0,s,Segment,3,2,1,100000002,510000005128,
0,s,Segment,6,2,1,100000003,510000005161,
0,s,Segment,3,2,1,100000003,510000005163,
0,s,Segment,9,1,1,100000003,510000005166,
0,s,Segment,4,3,1,100000001,510000005168,
0,s,Segment,6,2,1,100000003,510000005175,
0,s,Segment,3,3,1,100000002,510000005184,
0,s,Segment,4,3,1,100000003,510000005199,
0,s,Segment,1,1,1,100000001,510000005207,
0,s,Segment,4,2,1,100000003,510000005214,
0,s,Segment,3,2,1,100000001,510000005216,
0,s,Segment,2,1,1,100000003,510000005286,
0,s,Segment,1,2,1,100000002,510000005297,
0,s,Segment,1,1,1,100000001,510000005348,
0,s,Segment,2,1,1,100000002,510000005350,
0,s,Segment,2,3,1,100000001,510000005356,
0,s,Segment,2,2,1,100000002,510000005361,
0,s,Segment,2,1,1,100000003,510000005400,
0,s,Segment,1,1,1,100000003,510000005411,
0,s,Segment,1,2,1,100000003,510000005422,
0,s,Segment,1,1,1,100000001,510000005425,
0,s,Segment,1,1,1,100000002,510000005460,
0,s,Segment,0,1,1,100000003,510000005476,
0,s,Segment,1,2,1,100000003,510000005486,
0,s,Segment,1,1,1,100000001,510000005515,
0,s,Segment,0,1,1,100000001,510000005538,
0,s,Segment,2,2,1,100000003,510000005550,
0,s,Segment,1,2,1,100000001,510000005561,
0,s,Segment,0,1,1,100000001,510000005584,
0,s,Segment,0,1,1,100000003,510000005602,
0,s,Segment,0,1,1,100000003,510000005611,
0,s,Segment,0,1,1,100000002,510000005619,
0,s,Segment,1,1,1,100000002,510000005621,
0,s,Segment,1,1,1,100000002,510000005627,
0,s,Segment,0,1,1,100000001,510000005643,
0,s,Segment,0,1,1,100000003,510000005661,
0,s,Segment,17,8,1,100000001,510000005664,
0,s,Segment,21,10,1,100000001,510000005665,
0,s,Segment,14,9,1,100000001,510000005666,
0,s,Segment,13,7,1,100000001,510000005667,
0,s,Segment,14,8,1,100000001,510000005668,
0,s,Segment,14,7,1,100000001,510000005669,
0,s,Segment,18,9,1,100000001,510000005670,
0,s,Segment,18,8,1,100000001,510000005671,
0,s,Segment,19,7,1,100000001,510000005672,
0,s,Segment,3,3,1,100000001,510000005673,
0,s,Segment,4,4,1,100000001,510000005674,
0,s,Segment,4,2,1,100000001,510000005675,
0,s,Segment,6,3,1,100000002,510000005679,
0,s,Segment,6,3,1,100000002,510000005680,
0,s,Segment,5,4,1,100000002,510000005681,
0,s,Segment,7,3,1,100000002,510000005682,
0,s,Segment,1,1,1,100000002,510000005683,
0,s,Segment,3,2,1,100000002,510000005685,
0,s,Segment,1,1,1,100000002,510000005686,
0,s,Segment,2,2,1,100000003,510000005688,
0,s,Segment,18,6,1,100000003,510000005689,
0,s,Segment,12,6,1,100000003,510000005690,
0,s,Segment,11,5,1,100000003,510000005691,
0,s,Segment,9,5,1,100000003,510000005692,
0,s,Segment,6,5,1,100000003,510000005693,
0,s,Segment,5,5,1,100000003,510000005694,
0,s,Segment,6,5,1,100000003,510000005695,
