
Soma Intensity Mean Ch=1 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
99.8382,,Soma,1,Image 1,1,100000000,800000000,
92.5423,,Soma,1,Image 1,1,100000001,800000001,
95.7243,,Soma,1,Image 1,1,100000002,800000002,
94.6808,,Soma,1,Image 1,1,100000003,800000003,
82.7676,,Soma,1,Image 1,1,100000004,800000004,
