
Segment Center Intensity Min Ch=1 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Segment,1,20,Image 1,12,1,100000001,510000000015,
7,,Segment,1,19,Image 1,11,1,100000001,510000000041,
17,,Segment,1,18,Image 1,10,1,100000001,510000000044,
16,,Segment,1,17,Image 1,10,1,100000001,510000000072,
46,,Segment,1,16,Image 1,9,1,100000001,510000000078,
82,,Segment,1,15,Image 1,9,1,100000001,510000000084,
52,,Segment,1,14,Image 1,8,1,100000001,510000000114,
81,,Segment,1,13,Image 1,8,1,100000001,510000000117,
108,,Segment,1,12,Image 1,7,1,100000001,510000000119,
108,,Segment,1,11,Image 1,6,1,100000001,510000000121,
40,,Segment,1,10,Image 1,5,1,100000001,510000000124,
40,,Segment,1,9,Image 1,4,1,100000001,510000000130,
11,,Segment,1,8,Image 1,4,1,100000001,510000000140,
21,,Segment,1,7,Image 1,4,1,100000001,510000000169,
43,,Segment,1,6,Image 1,4,1,100000001,510000000178,
100,,Segment,1,5,Image 1,4,1,100000001,510000000180,
62,,Segment,1,4,Image 1,4,1,100000001,510000000188,
13,,Segment,1,3,Image 1,4,1,100000001,510000000229,
1,,Segment,1,2,Image 1,3,1,100000001,510000000286,
11,,Segment,1,1,Image 1,2,1,100000001,510000000313,
73,,Segment,1,0,Image 1,1,1,100000001,510000000348,
6,,Segment,1,21,Image 1,9,1,100000001,510000000391,
13,,Segment,1,20,Image 1,9,1,100000001,510000000401,
123,,Segment,1,19,Image 1,8,1,100000001,510000000414,
136,,Segment,1,18,Image 1,8,1,100000001,510000000416,
102,,Segment,1,16,Image 1,8,1,100000001,510000000421,
68,,Segment,1,15,Image 1,8,1,100000001,510000000424,
3,,Segment,1,9,Image 1,2,1,100000003,510000000455,
54,,Segment,1,8,Image 1,1,1,100000003,510000000464,
54,,Segment,1,7,Image 1,1,1,100000003,510000000466,
48,,Segment,1,6,Image 1,1,1,100000003,510000000470,
43,,Segment,1,5,Image 1,1,1,100000003,510000000479,
48,,Segment,1,4,Image 1,1,1,100000003,510000000507,
65,,Segment,1,3,Image 1,1,1,100000003,510000000522,
73,,Segment,1,2,Image 1,1,1,100000003,510000000529,
83,,Segment,1,1,Image 1,1,1,100000003,510000000583,
113,,Segment,1,0,Image 1,1,1,100000003,510000000599,
48,,Segment,1,18,Image 1,10,1,100000001,510000000647,
0,,Segment,1,17,Image 1,9,1,100000001,510000000679,
27,,Segment,1,16,Image 1,8,1,100000001,510000000690,
62,,Segment,1,15,Image 1,8,1,100000001,510000000699,
90,,Segment,1,13,Image 1,6,1,100000001,510000000703,
92,,Segment,1,12,Image 1,6,1,100000001,510000000705,
61,,Segment,1,11,Image 1,5,1,100000001,510000000723,
8,,Segment,1,19,Image 1,8,1,100000001,510000000775,
50,,Segment,1,17,Image 1,8,1,100000001,510000000780,
1,,Segment,1,4,Image 1,3,1,100000001,510000000830,
1,,Segment,1,4,Image 1,4,1,100000001,510000000843,
6,,Segment,1,9,Image 1,5,1,100000001,510000000864,
17,,Segment,1,4,Image 1,3,1,100000001,510000000872,
0,,Segment,1,3,Image 1,3,1,100000001,510000000902,
58,,Segment,1,2,Image 1,2,1,100000001,510000000906,
41,,Segment,1,20,Image 1,11,1,100000001,510000000914,
2,,Segment,1,19,Image 1,9,1,100000001,510000000939,
12,,Segment,1,17,Image 1,11,1,100000001,510000000953,
2,,Segment,1,16,Image 1,10,1,100000001,510000001003,
25,,Segment,1,17,Image 1,10,1,100000001,510000001014,
39,,Segment,1,4,Image 1,3,1,100000001,510000001018,
0,,Segment,1,3,Image 1,2,1,100000001,510000001044,
25,,Segment,1,19,Image 1,10,1,100000001,510000001056,
34,,Segment,1,18,Image 1,11,1,100000001,510000001058,
14,,Segment,1,19,Image 1,6,1,100000003,510000001123,
0,,Segment,1,18,Image 1,6,1,100000003,510000001202,
20,,Segment,1,17,Image 1,5,1,100000003,510000001216,
12,,Segment,1,16,Image 1,4,1,100000003,510000001244,
76,,Segment,1,15,Image 1,4,1,100000003,510000001252,
73,,Segment,1,14,Image 1,4,1,100000003,510000001266,
99,,Segment,1,13,Image 1,4,1,100000003,510000001281,
37,,Segment,1,12,Image 1,4,1,100000003,510000001295,
54,,Segment,1,11,Image 1,4,1,100000003,510000001331,
25,,Segment,1,10,Image 1,4,1,100000003,510000001380,
63,,Segment,1,9,Image 1,4,1,100000003,510000001383,
70,,Segment,1,8,Image 1,4,1,100000003,510000001389,
100,,Segment,1,7,Image 1,4,1,100000003,510000001392,
103,,Segment,1,6,Image 1,4,1,100000003,510000001413,
100,,Segment,1,5,Image 1,4,1,100000003,510000001416,
100,,Segment,1,4,Image 1,3,1,100000003,510000001422,
29,,Segment,1,3,Image 1,3,1,100000003,510000001428,
1,,Segment,1,1,Image 1,2,1,100000003,510000001466,
112,,Segment,1,0,Image 1,1,1,100000003,510000001472,
85,,Segment,1,19,Image 1,7,1,100000003,510000001515,
10,,Segment,1,16,Image 1,9,1,100000001,510000001528,
9,,Segment,1,22,Image 1,11,1,100000001,510000001539,
16,,Segment,1,21,Image 1,10,1,100000001,510000001557,
5,,Segment,1,20,Image 1,10,1,100000001,510000001637,
73,,Segment,1,19,Image 1,9,1,100000001,510000001647,
43,,Segment,1,18,Image 1,9,1,100000001,510000001654,
13,,Segment,1,21,Image 1,10,1,100000001,510000001662,
30,,Segment,1,22,Image 1,10,1,100000001,510000001698,
28,,Segment,1,18,Image 1,9,1,100000001,510000001718,
19,,Segment,1,17,Image 1,9,1,100000001,510000001793,
20,,Segment,1,21,Image 1,11,1,100000001,510000001804,
19,,Segment,1,18,Image 1,10,1,100000001,510000001806,
36,,Segment,1,20,Image 1,8,1,100000001,510000001837,
56,,Segment,1,18,Image 1,7,1,100000001,510000001861,
92,,Segment,1,17,Image 1,7,1,100000001,510000001876,
97,,Segment,1,16,Image 1,7,1,100000001,510000001884,
59,,Segment,1,15,Image 1,7,1,100000001,510000001900,
6,,Segment,1,18,Image 1,8,1,100000001,510000001921,
26,,Segment,1,17,Image 1,8,1,100000001,510000001933,
18,,Segment,1,21,Image 1,7,1,100000001,510000001949,
47,,Segment,1,20,Image 1,7,1,100000001,510000001958,
47,,Segment,1,21,Image 1,8,1,100000001,510000001977,
15,,Segment,1,19,Image 1,9,1,100000001,510000001991,
22,,Segment,1,21,Image 1,9,1,100000001,510000001995,
56,,Segment,1,20,Image 1,9,1,100000001,510000002006,
4,,Segment,1,19,Image 1,8,1,100000001,510000002009,
83,,Segment,1,18,Image 1,8,1,100000001,510000002050,
26,,Segment,1,18,Image 1,9,1,100000001,510000002053,
36,,Segment,1,19,Image 1,8,1,100000001,510000002072,
78,,Segment,1,18,Image 1,7,1,100000001,510000002076,
53,,Segment,1,17,Image 1,7,1,100000001,510000002093,
13,,Segment,1,16,Image 1,7,1,100000001,510000002102,
61,,Segment,1,15,Image 1,7,1,100000001,510000002108,
61,,Segment,1,14,Image 1,7,1,100000001,510000002111,
25,,Segment,1,18,Image 1,9,1,100000001,510000002116,
54,,Segment,1,20,Image 1,8,1,100000001,510000002125,
18,,Segment,1,19,Image 1,10,1,100000001,510000002127,
49,,Segment,1,17,Image 1,9,1,100000001,510000002132,
36,,Segment,1,16,Image 1,9,1,100000001,510000002141,
13,,Segment,1,17,Image 1,10,1,100000001,510000002144,
24,,Segment,1,16,Image 1,8,1,100000001,510000002151,
32,,Segment,1,19,Image 1,7,1,100000001,510000002153,
63,,Segment,1,18,Image 1,8,1,100000001,510000002157,
42,,Segment,1,17,Image 1,9,1,100000001,510000002160,
13,,Segment,1,17,Image 1,8,1,100000001,510000002169,
23,,Segment,1,16,Image 1,8,1,100000001,510000002181,
24,,Segment,1,17,Image 1,9,1,100000001,510000002183,
49,,Segment,1,17,Image 1,8,1,100000001,510000002185,
28,,Segment,1,10,Image 1,5,1,100000001,510000002206,
26,,Segment,1,9,Image 1,5,1,100000001,510000002218,
13,,Segment,1,10,Image 1,6,1,100000001,510000002220,
90,,Segment,1,14,Image 1,6,1,100000001,510000002223,
65,,Segment,1,13,Image 1,7,1,100000001,510000002231,
74,,Segment,1,12,Image 1,5,1,100000001,510000002240,
42,,Segment,1,15,Image 1,8,1,100000001,510000002243,
80,,Segment,1,12,Image 1,6,1,100000001,510000002245,
28,,Segment,1,10,Image 1,4,1,100000001,510000002252,
16,,Segment,1,8,Image 1,5,1,100000001,510000002259,
13,,Segment,1,8,Image 1,6,1,100000001,510000002270,
27,,Segment,1,7,Image 1,6,1,100000001,510000002283,
66,,Segment,1,6,Image 1,5,1,100000001,510000002289,
15,,Segment,1,8,Image 1,7,1,100000001,510000002291,
17,,Segment,1,7,Image 1,5,1,100000001,510000002298,
31,,Segment,1,7,Image 1,5,1,100000001,510000002302,
41,,Segment,1,5,Image 1,5,1,100000001,510000002308,
57,,Segment,1,4,Image 1,5,1,100000001,510000002311,
10,,Segment,1,7,Image 1,2,1,100000003,510000002319,
