
Spine Terminal Pt Time Index
 ==================== 
Spine Terminal Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,10,7,1,100000003,610000006453,
1,,Spine,0,1,1,100000002,610000006457,
1,,Spine,,,1,,610000006459,
1,,Spine,8,5,1,100000003,610000006464,
1,,Spine,,,1,,610000006466,
1,,Spine,,,1,,610000006470,
1,,Spine,18,7,1,100000001,610000006474,
1,,Spine,6,4,1,100000003,610000006484,
1,,Spine,2,1,1,100000003,610000006488,
1,,Spine,0,1,1,100000001,610000006491,
1,,Spine,,,1,,610000006493,
1,,Spine,0,1,1,100000001,610000006499,
1,,Spine,1,1,1,100000002,610000006513,
1,,Spine,,,1,,610000006515,
1,,Spine,10,6,1,100000003,610000006518,
1,,Spine,,,1,,610000006520,
1,,Spine,2,1,1,100000003,610000006529,
1,,Spine,15,7,1,100000001,610000006532,
1,,Spine,19,6,1,100000003,610000006542,
1,,Spine,18,11,1,100000001,610000006552,
1,,Spine,0,1,1,100000001,610000006555,
1,,Spine,,,1,,610000006557,
1,,Spine,19,6,1,100000003,610000006560,
1,,Spine,,,1,,610000006562,
1,,Spine,,,1,,610000006572,
1,,Spine,0,1,1,100000001,610000006575,
1,,Spine,19,6,1,100000003,610000006581,
1,,Spine,1,1,1,100000003,610000006584,
1,,Spine,4,3,1,100000003,610000006588,
1,,Spine,14,6,1,100000001,610000006591,
1,,Spine,15,4,1,100000003,610000006594,
1,,Spine,15,7,1,100000001,610000006597,
1,,Spine,13,7,1,100000003,610000006600,
1,,Spine,0,1,1,100000001,610000006618,
1,,Spine,7,6,1,100000003,610000006628,
1,,Spine,,,1,,610000006630,
1,,Spine,6,4,1,100000003,610000006637,
1,,Spine,1,1,1,100000003,610000006640,
1,,Spine,6,4,1,100000003,610000006644,
1,,Spine,0,1,1,100000001,610000006647,
1,,Spine,1,2,1,100000001,610000006650,
1,,Spine,0,1,1,100000003,610000006656,
1,,Spine,8,6,1,100000003,610000006658,
1,,Spine,6,4,1,100000001,610000006665,
1,,Spine,6,5,1,100000003,610000006669,
1,,Spine,6,4,1,100000003,610000006671,
1,,Spine,5,3,1,100000003,610000006676,
1,,Spine,1,2,1,100000001,610000006684,
1,,Spine,2,2,1,100000002,610000006687,
1,,Spine,2,2,1,100000002,610000006689,
1,,Spine,1,1,1,100000002,610000006698,
1,,Spine,4,4,1,100000003,610000006706,
1,,Spine,1,1,1,100000003,610000006708,
1,,Spine,0,1,1,100000003,610000006714,
1,,Spine,0,1,1,100000003,610000006716,
1,,Spine,0,1,1,100000003,610000006722,
1,,Spine,7,6,1,100000003,610000006726,
1,,Spine,6,6,1,100000003,610000006729,
1,,Spine,0,1,1,100000001,610000006741,
1,,Spine,8,6,1,100000003,610000006743,
1,,Spine,20,8,1,100000001,610000006746,
1,,Spine,7,6,1,100000003,610000006750,
1,,Spine,6,4,1,100000003,610000006759,
1,,Spine,1,2,1,,610000006920,
1,,Spine,0,1,1,,610000006920,
1,,Spine,1,2,1,,610000006921,
1,,Spine,0,1,1,,610000006921,
1,,Spine,0,1,1,,610000006922,
1,,Spine,2,3,1,,610000006922,
1,,Spine,9,5,1,,610000006922,
1,,Spine,0,1,1,,610000006923,
1,,Spine,9,4,1,,610000006923,
1,,Spine,2,2,1,,610000006924,
1,,Spine,4,2,1,,610000006924,
1,,Spine,19,8,1,,610000006924,
1,,Spine,2,2,1,,610000006925,
1,,Spine,7,4,1,,610000006925,
1,,Spine,16,8,1,,610000006925,
1,,Spine,5,2,1,,610000006926,
1,,Spine,0,1,1,,610000006926,
1,,Spine,16,8,1,,610000006926,
1,,Spine,0,1,1,,610000006927,
1,,Spine,20,8,1,,610000006927,
1,,Spine,3,2,1,,610000006928,
1,,Spine,2,1,1,,610000006928,
1,,Spine,18,8,1,,610000006928,
1,,Spine,1,2,1,,610000006929,
1,,Spine,10,6,1,,610000006929,
1,,Spine,18,8,1,,610000006929,
1,,Spine,2,3,1,,610000006930,
1,,Spine,15,7,1,,610000006930,
1,,Spine,10,5,1,,610000006930,
1,,Spine,2,3,1,,610000006931,
1,,Spine,9,5,1,,610000006931,
1,,Spine,13,6,1,,610000006931,
1,,Spine,2,2,1,,610000006932,
1,,Spine,9,5,1,,610000006932,
1,,Spine,13,7,1,,610000006932,
1,,Spine,5,4,1,,610000006933,
1,,Spine,2,2,1,,610000006933,
1,,Spine,12,5,1,,610000006933,
1,,Spine,,,1,,610000006934,
1,,Spine,14,8,1,,610000006934,
1,,Spine,4,4,1,,610000006934,
1,,Spine,4,4,1,,610000006935,
1,,Spine,20,8,1,,610000006935,
1,,Spine,4,4,1,,610000006936,
1,,Spine,20,8,1,,610000006936,
1,,Spine,4,3,1,,610000006937,
1,,Spine,19,9,1,,610000006937,
1,,Spine,4,3,1,,610000006938,
1,,Spine,17,9,1,,610000006938,
1,,Spine,5,4,1,,610000006939,
1,,Spine,17,10,1,,610000006939,
1,,Spine,11,6,1,,610000006940,
1,,Spine,18,11,1,,610000006940,
1,,Spine,10,6,1,,610000006941,
1,,Spine,19,11,1,,610000006941,
1,,Spine,0,1,1,,610000006942,
1,,Spine,10,7,1,,610000006942,
1,,Spine,0,1,1,,610000006943,
1,,Spine,9,6,1,,610000006943,
1,,Spine,9,7,1,,610000006944,
1,,Spine,0,1,1,,610000006945,
1,,Spine,8,6,1,,610000006945,
1,,Spine,0,1,1,,610000006946,
1,,Spine,8,6,1,,610000006946,
1,,Spine,0,1,1,,610000006947,
1,,Spine,8,6,1,,610000006947,
1,,Spine,7,6,1,,610000006948,
1,,Spine,1,1,1,,610000006948,
1,,Spine,7,5,1,,610000006949,
1,,Spine,0,1,1,,610000006949,
1,,Spine,6,4,1,,610000006950,
1,,Spine,0,1,1,,610000006950,
1,,Spine,6,4,1,,610000006951,
1,,Spine,1,1,1,,610000006951,
1,,Spine,12,4,1,,610000006952,
1,,Spine,1,1,1,,610000006952,
1,,Spine,0,1,1,,610000006953,
1,,Spine,16,5,1,,610000006953,
1,,Spine,19,6,1,,610000006954,
1,,Spine,19,6,1,,610000006955,
1,,Spine,19,6,1,,610000006956,
1,,Spine,2,1,1,,610000006957,
1,,Spine,,,1,,610000006958,
1,,Spine,1,2,1,,610000006958,
1,,Spine,1,2,1,,610000006959,
1,,Spine,0,1,1,,610000006960,
1,,Spine,0,1,1,,610000006961,
1,,Spine,0,1,1,,610000006962,
1,,Spine,0,1,1,,610000006963,
1,,Spine,0,1,1,,610000006964,
