
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,1,17,Image 1,3,1,100000002,610000006403,
4,,Spine,1,13,Image 1,1,1,100000002,610000006406,
6,,Spine,1,4,Image 1,3,1,100000003,610000006410,
20,,Spine,1,7,Image 1,4,1,100000002,610000006415,
5,,Spine,1,9,Image 1,3,1,100000002,610000006420,
46,,Spine,1,4,Image 1,3,1,100000000,610000006424,
4,,Spine,1,15,Image 1,4,1,100000000,610000006427,
104,,Spine,1,3,Image 1,2,1,100000001,610000006430,
6,,Spine,1,24,Image 1,5,1,100000000,610000006438,
7,,Spine,1,7,Image 1,5,1,100000001,610000006441,
7,,Spine,1,7,Image 1,2,1,100000002,610000006444,
18,,Spine,1,23,Image 1,4,1,100000000,610000006447,
11,,Spine,1,9,Image 1,5,1,100000000,610000006450,
5,,Spine,1,8,Image 1,2,1,100000001,610000006454,
9,,Spine,1,3,Image 1,2,1,100000002,610000006456,
4,,Spine,1,5,Image 1,1,1,100000001,610000006459,
4,,Spine,1,13,Image 1,2,1,100000002,610000006462,
6,,Spine,1,7,Image 1,6,1,100000001,610000006464,
5,,Spine,1,4,Image 1,3,1,100000001,610000006467,
9,,Spine,1,7,Image 1,5,1,100000000,610000006471,
9,,Spine,1,3,Image 1,2,1,100000002,610000006473,
7,,Spine,1,12,Image 1,2,1,100000002,610000006477,
5,,Spine,1,0,Image 1,1,1,100000002,610000006481,
5,,Spine,1,2,Image 1,2,1,100000003,610000006487,
6,,Spine,1,2,Image 1,2,1,100000003,610000006490,
6,,Spine,1,6,Image 1,4,1,100000001,610000006495,
6,,Spine,1,6,Image 1,4,1,100000001,610000006500,
4,,Spine,1,0,Image 1,1,1,100000000,610000006507,
4,,Spine,1,0,Image 1,1,1,100000000,610000006514,
372,,Spine,1,4,Image 1,2,1,100000001,610000006516,
6,,Spine,1,8,Image 1,3,1,100000001,610000006519,
18,,Spine,1,0,Image 1,1,1,100000000,610000006526,
4,,Spine,1,12,Image 1,2,1,100000002,610000006528,
37,,Spine,1,9,Image 1,5,1,100000002,610000006531,
36,,Spine,1,5,Image 1,2,1,100000002,610000006533,
5,,Spine,1,1,Image 1,1,1,100000002,610000006537,
8,,Spine,1,8,Image 1,1,1,100000000,610000006540,
7,,Spine,1,9,Image 1,2,1,100000001,610000006544,
6,,Spine,1,0,Image 1,1,1,100000003,610000006548,
5,,Spine,1,0,Image 1,1,1,100000002,610000006552,
6,,Spine,1,4,Image 1,2,1,100000003,610000006556,
151,,Spine,1,12,Image 1,2,1,100000000,610000006560,
6,,Spine,1,21,Image 1,4,1,100000000,610000006563,
109,,Spine,1,8,Image 1,3,1,100000002,610000006566,
64,,Spine,1,8,Image 1,1,1,100000002,610000006570,
6,,Spine,1,0,Image 1,1,1,100000002,610000006573,
61,,Spine,1,0,Image 1,1,1,100000002,610000006577,
10,,Spine,1,12,Image 1,2,1,100000000,610000006579,
3,,Spine,1,0,Image 1,1,1,100000003,610000006586,
15,,Spine,1,0,Image 1,1,1,100000000,610000006589,
9,,Spine,1,5,Image 1,2,1,100000000,610000006591,
9,,Spine,1,3,Image 1,2,1,100000001,610000006593,
17,,Spine,1,0,Image 1,1,1,100000003,610000006596,
40,,Spine,1,2,Image 1,2,1,100000002,610000006598,
3,,Spine,1,5,Image 1,2,1,100000001,610000006600,
7,,Spine,1,15,Image 1,1,1,100000000,610000006602,
12,,Spine,1,4,Image 1,3,1,100000002,610000006605,
6,,Spine,1,12,Image 1,2,1,100000002,610000006608,
5,,Spine,1,1,Image 1,2,1,100000002,610000006612,
7,,Spine,1,24,Image 1,5,1,100000000,610000006615,
5,,Spine,1,0,Image 1,1,1,100000003,610000006617,
4,,Spine,1,0,Image 1,1,1,100000000,610000006622,
5,,Spine,1,1,Image 1,1,1,100000001,610000006627,
6,,Spine,1,2,Image 1,2,1,100000002,610000006629,
4,,Spine,1,0,Image 1,1,1,100000000,610000006632,
5,,Spine,1,9,Image 1,2,1,100000000,610000006635,
45,,Spine,1,24,Image 1,4,1,100000000,610000006639,
8,,Spine,1,14,Image 1,3,1,100000000,610000006641,
6,,Spine,1,8,Image 1,1,1,100000001,610000006644,
19,,Spine,1,12,Image 1,2,1,100000000,610000006646,
52,,Spine,1,5,Image 1,2,1,100000001,610000006650,
10,,Spine,1,7,Image 1,4,1,100000002,610000006652,
35,,Spine,1,0,Image 1,1,1,100000001,610000006657,
7,,Spine,1,6,Image 1,2,1,100000000,610000006659,
6,,Spine,1,24,Image 1,5,1,100000000,610000006661,
5,,Spine,1,2,Image 1,2,1,100000002,610000006663,
6,,Spine,1,2,Image 1,2,1,100000002,610000006665,
7,,Spine,1,7,Image 1,5,1,100000000,610000006668,
235,,Spine,1,0,Image 1,1,1,100000002,610000006673,
4,,Spine,1,14,Image 1,7,1,100000001,610000006675,
4,,Spine,1,4,Image 1,3,1,100000001,610000006677,
8,,Spine,1,0,Image 1,1,1,100000002,610000006683,
5,,Spine,1,12,Image 1,2,1,100000002,610000006685,
5,,Spine,1,11,Image 1,6,1,100000001,610000006687,
5,,Spine,1,4,Image 1,1,1,100000002,610000006690,
6,,Spine,1,6,Image 1,4,1,100000001,610000006694,
214,,Spine,1,10,Image 1,2,1,100000002,610000006699,
5,,Spine,1,0,Image 1,1,1,100000002,610000006701,
5,,Spine,1,13,Image 1,1,1,100000000,610000006706,
47,,Spine,1,8,Image 1,1,1,100000002,610000006708,
10,,Spine,1,0,Image 1,1,1,100000002,610000006714,
4,,Spine,1,0,Image 1,1,1,100000002,610000006716,
6,,Spine,1,22,Image 1,5,1,100000000,610000006718,
38,,Spine,1,8,Image 1,2,1,100000002,610000006721,
27,,Spine,1,8,Image 1,1,1,100000002,610000006723,
4,,Spine,1,0,Image 1,1,1,100000003,610000006725,
118,,Spine,1,1,Image 1,2,1,100000002,610000006727,
13,,Spine,1,0,Image 1,1,1,100000002,610000006730,
10,,Spine,1,7,Image 1,5,1,100000000,610000006732,
5,,Spine,1,13,Image 1,1,1,100000002,610000006736,
2,,Spine,1,0,Image 1,1,1,100000002,610000006742,
13,,Spine,1,0,Image 1,1,1,100000000,610000006744,
7,,Spine,1,15,Image 1,1,1,100000002,610000006746,
4,,Spine,1,5,Image 1,4,1,100000003,610000006750,
6,,Spine,1,0,Image 1,1,1,100000002,610000006752,
6,,Spine,1,2,Image 1,2,1,100000001,610000006755,
10,,Spine,1,0,Image 1,1,1,100000002,610000006758,
7,,Spine,1,9,Image 1,4,1,100000001,610000006762,
182,,Spine,1,0,Image 1,1,1,100000002,610000006764,
4,,Spine,1,0,Image 1,1,1,100000000,610000006766,
9,,Spine,1,2,Image 1,2,1,100000001,610000006768,
6,,Spine,1,12,Image 1,1,1,100000002,610000006772,
100,,Spine,1,9,Image 1,4,1,100000001,610000006774,
4,,Spine,1,0,Image 1,1,1,100000003,610000006776,
13,,Spine,1,0,Image 1,1,1,100000000,610000006778,
10,,Spine,1,0,Image 1,1,1,100000002,610000006782,
11,,Spine,1,5,Image 1,2,1,100000002,610000006789,
10,,Spine,1,0,Image 1,1,1,100000000,610000006791,
13,,Spine,1,24,Image 1,2,1,100000000,610000006797,
5,,Spine,1,0,Image 1,1,1,100000003,610000006804,
4,,Spine,1,0,Image 1,1,1,100000003,610000006808,
5,,Spine,1,0,Image 1,1,1,100000002,610000006810,
7,,Spine,1,10,Image 1,4,1,100000001,610000006814,
8,,Spine,1,2,Image 1,2,1,100000001,610000006816,
15,,Spine,1,0,Image 1,1,1,100000002,610000006825,
10,,Spine,1,0,Image 1,1,1,100000002,610000006828,
5,,Spine,1,0,Image 1,1,1,100000003,610000006833,
6,,Spine,1,0,Image 1,1,1,100000000,610000006838,
4,,Spine,1,2,Image 1,2,1,100000001,610000006840,
