
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00391,,Spine,1,17,Image 1,3,1,100000002,610000006403,
1.00391,,Spine,1,13,Image 1,1,1,100000002,610000006406,
1.00391,,Spine,1,4,Image 1,3,1,100000003,610000006410,
2.01562,,Spine,1,7,Image 1,4,1,100000002,610000006415,
2.00391,,Spine,1,9,Image 1,3,1,100000002,610000006420,
5.03125,,Spine,1,4,Image 1,3,1,100000000,610000006424,
1.00391,,Spine,1,15,Image 1,4,1,100000000,610000006427,
5.0625,,Spine,1,3,Image 1,2,1,100000001,610000006430,
2.00391,,Spine,1,24,Image 1,5,1,100000000,610000006438,
1.00391,,Spine,1,7,Image 1,5,1,100000001,610000006441,
2.00391,,Spine,1,7,Image 1,2,1,100000002,610000006444,
3.01562,,Spine,1,23,Image 1,4,1,100000000,610000006447,
2.00781,,Spine,1,9,Image 1,5,1,100000000,610000006450,
1.00391,,Spine,1,8,Image 1,2,1,100000001,610000006454,
2.00781,,Spine,1,3,Image 1,2,1,100000002,610000006456,
1.00391,,Spine,1,5,Image 1,1,1,100000001,610000006459,
1.00391,,Spine,1,13,Image 1,2,1,100000002,610000006462,
1.00391,,Spine,1,7,Image 1,6,1,100000001,610000006464,
1.00391,,Spine,1,4,Image 1,3,1,100000001,610000006467,
3.00781,,Spine,1,7,Image 1,5,1,100000000,610000006471,
3.00781,,Spine,1,3,Image 1,2,1,100000002,610000006473,
2.00391,,Spine,1,12,Image 1,2,1,100000002,610000006477,
2.00391,,Spine,1,0,Image 1,1,1,100000002,610000006481,
1.00391,,Spine,1,2,Image 1,2,1,100000003,610000006487,
1.00391,,Spine,1,2,Image 1,2,1,100000003,610000006490,
1.00391,,Spine,1,6,Image 1,4,1,100000001,610000006495,
1.00391,,Spine,1,6,Image 1,4,1,100000001,610000006500,
1.00391,,Spine,1,0,Image 1,1,1,100000000,610000006507,
1.00391,,Spine,1,0,Image 1,1,1,100000000,610000006514,
54.25,,Spine,1,4,Image 1,2,1,100000001,610000006516,
1.00391,,Spine,1,8,Image 1,3,1,100000001,610000006519,
1.01562,,Spine,1,0,Image 1,1,1,100000000,610000006526,
1.00391,,Spine,1,12,Image 1,2,1,100000002,610000006528,
3.03125,,Spine,1,9,Image 1,5,1,100000002,610000006531,
5.03125,,Spine,1,5,Image 1,2,1,100000002,610000006533,
1.00391,,Spine,1,1,Image 1,1,1,100000002,610000006537,
2.00781,,Spine,1,8,Image 1,1,1,100000000,610000006540,
2.00391,,Spine,1,9,Image 1,2,1,100000001,610000006544,
1.00391,,Spine,1,0,Image 1,1,1,100000003,610000006548,
1.00391,,Spine,1,0,Image 1,1,1,100000002,610000006552,
1.00391,,Spine,1,4,Image 1,2,1,100000003,610000006556,
4.125,,Spine,1,12,Image 1,2,1,100000000,610000006560,
1.00391,,Spine,1,21,Image 1,4,1,100000000,610000006563,
6.5625,,Spine,1,8,Image 1,3,1,100000002,610000006566,
2.0625,,Spine,1,8,Image 1,1,1,100000002,610000006570,
1.00391,,Spine,1,0,Image 1,1,1,100000002,610000006573,
3.03125,,Spine,1,0,Image 1,1,1,100000002,610000006577,
2.00781,,Spine,1,12,Image 1,2,1,100000000,610000006579,
0.00195312,,Spine,1,0,Image 1,1,1,100000003,610000006586,
2.00781,,Spine,1,0,Image 1,1,1,100000000,610000006589,
3.00781,,Spine,1,5,Image 1,2,1,100000000,610000006591,
1.00781,,Spine,1,3,Image 1,2,1,100000001,610000006593,
1.01562,,Spine,1,0,Image 1,1,1,100000003,610000006596,
5.03125,,Spine,1,2,Image 1,2,1,100000002,610000006598,
1.00195,,Spine,1,5,Image 1,2,1,100000001,610000006600,
1.00391,,Spine,1,15,Image 1,1,1,100000000,610000006602,
2.00781,,Spine,1,4,Image 1,3,1,100000002,610000006605,
1.00391,,Spine,1,12,Image 1,2,1,100000002,610000006608,
2.00391,,Spine,1,1,Image 1,2,1,100000002,610000006612,
2.00391,,Spine,1,24,Image 1,5,1,100000000,610000006615,
0.00390625,,Spine,1,0,Image 1,1,1,100000003,610000006617,
1.00391,,Spine,1,0,Image 1,1,1,100000000,610000006622,
1.00391,,Spine,1,1,Image 1,1,1,100000001,610000006627,
1.00391,,Spine,1,2,Image 1,2,1,100000002,610000006629,
0.00390625,,Spine,1,0,Image 1,1,1,100000000,610000006632,
1.00391,,Spine,1,9,Image 1,2,1,100000000,610000006635,
6.03125,,Spine,1,24,Image 1,4,1,100000000,610000006639,
2.00781,,Spine,1,14,Image 1,3,1,100000000,610000006641,
1.00391,,Spine,1,8,Image 1,1,1,100000001,610000006644,
3.01562,,Spine,1,12,Image 1,2,1,100000000,610000006646,
2.03125,,Spine,1,5,Image 1,2,1,100000001,610000006650,
2.00781,,Spine,1,7,Image 1,4,1,100000002,610000006652,
4.03125,,Spine,1,0,Image 1,1,1,100000001,610000006657,
1.50391,,Spine,1,6,Image 1,2,1,100000000,610000006659,
2.00391,,Spine,1,24,Image 1,5,1,100000000,610000006661,
1.00391,,Spine,1,2,Image 1,2,1,100000002,610000006663,
1.00391,,Spine,1,2,Image 1,2,1,100000002,610000006665,
1.00391,,Spine,1,7,Image 1,5,1,100000000,610000006668,
2.125,,Spine,1,0,Image 1,1,1,100000002,610000006673,
1.00391,,Spine,1,14,Image 1,7,1,100000001,610000006675,
2.00391,,Spine,1,4,Image 1,3,1,100000001,610000006677,
1.00781,,Spine,1,0,Image 1,1,1,100000002,610000006683,
2.00391,,Spine,1,12,Image 1,2,1,100000002,610000006685,
1.00391,,Spine,1,11,Image 1,6,1,100000001,610000006687,
1.00391,,Spine,1,4,Image 1,1,1,100000002,610000006690,
1.00391,,Spine,1,6,Image 1,4,1,100000001,610000006694,
9.125,,Spine,1,10,Image 1,2,1,100000002,610000006699,
1.00391,,Spine,1,0,Image 1,1,1,100000002,610000006701,
1.00391,,Spine,1,13,Image 1,1,1,100000000,610000006706,
