
Soma Center of Image Mass Ch=1 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
470.489,21242.8,1433.45,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000000,800000000,
482.06,21254.2,1434.81,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000001,800000001,
503.077,21260.4,1432.65,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000002,800000002,
500.213,21227.8,1431.49,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000003,800000003,
