
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.397725,0.188159,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006481,
0.456302,0.299467,0.273578,µm,Spine,Spine Part Length,0,1,1,100000000,610000006507,
0.353855,0.29551,0.244804,µm,Spine,Spine Part Length,0,1,1,100000000,610000006514,
0.486879,0.424017,0.273847,µm,Spine,Spine Part Length,0,1,1,100000000,610000006526,
0.206259,0.191809,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006548,
0.194079,0.100835,0.103141,µm,Spine,Spine Part Length,0,1,1,100000002,610000006552,
0.146242,0.08125,0.130016,µm,Spine,Spine Part Length,0,1,1,100000002,610000006573,
0.282968,0.213696,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006577,
0.282128,0.266287,0.0719815,µm,Spine,Spine Part Length,0,1,1,100000003,610000006586,
0.381979,0.330059,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006589,
0.309175,0.440762,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006596,
0.410314,0.244013,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006617,
0.321201,0.291073,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006622,
0.225495,0.186621,0.141367,µm,Spine,Spine Part Length,0,1,1,100000000,610000006632,
0.167501,0.101562,0.110714,µm,Spine,Spine Part Length,0,1,1,100000001,610000006657,
0.280916,0.455023,0.139673,µm,Spine,Spine Part Length,0,1,1,100000002,610000006673,
0.268341,0.311951,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006683,
0.23732,0.0846821,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006701,
0.299807,0.277866,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006714,
0.221974,0.118338,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006716,
0.306833,0.223191,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006725,
0.270358,0.211646,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006730,
0.234777,0.0840559,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006742,
0.406468,0.211245,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006744,
0.318836,0.168979,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006752,
0.2619,0.277866,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006758,
0.296989,0.167261,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006764,
0.447872,0.266712,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006766,
0.370158,0.22726,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006776,
0.391196,0.211245,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006778,
0.277108,0.136192,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006782,
0.283055,0.175434,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006791,
0.344745,0.109905,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006804,
0.317127,0.172054,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006808,
0.308376,0.15568,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006810,
0.267062,0.364732,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006825,
0.44007,0.277866,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006828,
0.183694,0.214568,0.0921797,µm,Spine,Spine Part Length,0,1,1,100000003,610000006833,
0.209671,0.164841,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006838,
0.535187,0.311962,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000006844,
0.413758,0.263034,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000006888,
0.301368,0.114552,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000006964,
0.367151,0.180893,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007035,
0.181348,0.173906,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007036,
0.335461,0.130668,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007042,
0.233709,0.225719,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007043,
0.317315,0.160454,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007084,
0.210314,0.168222,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007085,
0.163162,0.121875,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000007093,
0.212593,0.114771,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000007101,
0.385707,0.264229,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000006537,
0.234685,0.208338,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000006627,
0.178469,0.08125,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000006959,
0.156341,0.147266,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000007033,
0.502267,0.1625,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000007034,
0.193328,0.137987,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000007040,
0.168815,0.167672,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000007041,
0.209259,0.127457,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000007081,
0.271563,0.203125,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000007083,
0.240813,0.114893,0,µm,Spine,Spine Part Length,1,2,1,100000002,610000006612,
0.299194,0.092041,0,µm,Spine,Spine Part Length,1,2,1,100000002,610000006727,
0.195627,0.157445,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000006961,
0.291061,0.182239,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000006962,
0.270927,0.136225,0,µm,Spine,Spine Part Length,1,2,1,100000002,610000007071,
0.150533,0.0967993,0.099355,µm,Spine,Spine Part Length,10,2,1,100000002,610000006699,
0.312347,0.130362,0,µm,Spine,Spine Part Length,10,2,1,100000000,610000006989,
0.226158,0.129492,0,µm,Spine,Spine Part Length,10,2,1,100000002,610000007053,
0.266621,0.164525,0,µm,Spine,Spine Part Length,10,2,1,100000002,610000007067,
0.26812,0.159503,0,µm,Spine,Spine Part Length,10,2,1,100000002,610000007074,
0.187041,0.114702,0,µm,Spine,Spine Part Length,10,2,1,100000002,610000007075,
