
Spine Intensity Min Ch=2 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
22,,Spine,2,10,Image 1,5,1,100000000,610000006948,
5,,Spine,2,9,Image 1,6,1,100000000,610000006949,
1,,Spine,2,9,Image 1,6,1,100000000,610000006950,
4,,Spine,2,9,Image 1,6,1,100000000,610000006951,
4,,Spine,2,7,Image 1,4,1,100000000,610000006952,
5,,Spine,2,7,Image 1,5,1,100000000,610000006953,
11,,Spine,2,7,Image 1,5,1,100000000,610000006954,
3,,Spine,2,6,Image 1,4,1,100000000,610000006955,
5,,Spine,2,6,Image 1,5,1,100000000,610000006956,
0,,Spine,2,3,Image 1,3,1,100000000,610000006957,
5,,Spine,2,3,Image 1,3,1,100000000,610000006958,
16,,Spine,2,1,Image 1,1,1,100000000,610000006959,
18,,Spine,2,1,Image 1,2,1,100000000,610000006961,
15,,Spine,2,1,Image 1,2,1,100000000,610000006962,
12,,Spine,2,0,Image 1,1,1,100000000,610000006964,
4,,Spine,2,24,Image 1,5,1,100000000,610000006966,
8,,Spine,2,25,Image 1,5,1,100000000,610000006967,
22,,Spine,2,23,Image 1,4,1,100000000,610000006968,
19,,Spine,2,23,Image 1,4,1,100000000,610000006969,
31,,Spine,2,23,Image 1,4,1,100000000,610000006970,
8,,Spine,2,22,Image 1,5,1,100000000,610000006971,
7,,Spine,2,22,Image 1,5,1,100000000,610000006972,
4,,Spine,2,21,Image 1,4,1,100000000,610000006973,
22,,Spine,2,21,Image 1,4,1,100000000,610000006974,
5,,Spine,2,20,Image 1,5,1,100000000,610000006975,
5,,Spine,2,18,Image 1,4,1,100000000,610000006976,
4,,Spine,2,18,Image 1,5,1,100000000,610000006977,
6,,Spine,2,18,Image 1,4,1,100000000,610000006978,
16,,Spine,2,16,Image 1,2,1,100000000,610000006979,
7,,Spine,2,15,Image 1,3,1,100000000,610000006980,
5,,Spine,2,25,Image 1,3,1,100000000,610000006981,
5,,Spine,2,23,Image 1,3,1,100000000,610000006982,
12,,Spine,2,20,Image 1,1,1,100000000,610000006983,
11,,Spine,2,19,Image 1,2,1,100000000,610000006984,
11,,Spine,2,14,Image 1,1,1,100000000,610000006985,
17,,Spine,2,13,Image 1,1,1,100000000,610000006986,
18,,Spine,2,13,Image 1,1,1,100000000,610000006987,
7,,Spine,2,12,Image 1,1,1,100000000,610000006988,
7,,Spine,2,10,Image 1,2,1,100000000,610000006989,
5,,Spine,2,8,Image 1,2,1,100000000,610000006990,
8,,Spine,2,6,Image 1,1,1,100000000,610000006991,
12,,Spine,2,6,Image 1,1,1,100000000,610000006992,
22,,Spine,2,6,Image 1,1,1,100000000,610000006993,
8,,Spine,2,5,Image 1,2,1,100000000,610000006994,
9,,Spine,2,7,Image 1,2,1,100000000,610000006995,
27,,Spine,2,7,Image 1,2,1,100000000,610000006996,
13,,Spine,2,8,Image 1,2,1,100000001,610000006998,
12,,Spine,2,6,Image 1,2,1,100000001,610000006999,
16,,Spine,2,4,Image 1,2,1,100000001,610000007000,
7,,Spine,2,7,Image 1,2,1,100000001,610000007001,
3,,Spine,2,7,Image 1,3,1,100000001,610000007002,
5,,Spine,2,6,Image 1,3,1,100000001,610000007003,
3,,Spine,2,12,Image 1,6,1,100000001,610000007004,
8,,Spine,2,12,Image 1,6,1,100000001,610000007005,
6,,Spine,2,6,Image 1,4,1,100000001,610000007006,
14,,Spine,2,6,Image 1,4,1,100000001,610000007007,
11,,Spine,2,6,Image 1,4,1,100000001,610000007008,
13,,Spine,2,8,Image 1,5,1,100000001,610000007009,
7,,Spine,2,6,Image 1,4,1,100000001,610000007010,
18,,Spine,2,4,Image 1,3,1,100000001,610000007011,
14,,Spine,2,4,Image 1,3,1,100000001,610000007012,
9,,Spine,2,11,Image 1,6,1,100000001,610000007013,
2,,Spine,2,10,Image 1,4,1,100000001,610000007014,
18,,Spine,2,9,Image 1,3,1,100000001,610000007015,
11,,Spine,2,6,Image 1,2,1,100000001,610000007016,
13,,Spine,2,3,Image 1,2,1,100000001,610000007017,
16,,Spine,2,3,Image 1,2,1,100000001,610000007018,
20,,Spine,2,5,Image 1,3,1,100000001,610000007019,
11,,Spine,2,2,Image 1,2,1,100000001,610000007021,
30,,Spine,2,2,Image 1,2,1,100000001,610000007022,
29,,Spine,2,8,Image 1,1,1,100000001,610000007023,
11,,Spine,2,7,Image 1,1,1,100000001,610000007024,
8,,Spine,2,2,Image 1,2,1,100000001,610000007025,
16,,Spine,2,2,Image 1,2,1,100000001,610000007026,
8,,Spine,2,7,Image 1,4,1,100000002,610000007027,
1,,Spine,2,8,Image 1,5,1,100000002,610000007028,
4,,Spine,2,6,Image 1,3,1,100000002,610000007029,
10,,Spine,2,4,Image 1,2,1,100000002,610000007030,
6,,Spine,2,4,Image 1,2,1,100000002,610000007031,
3,,Spine,2,3,Image 1,3,1,100000002,610000007032,
24,,Spine,2,1,Image 1,1,1,100000002,610000007033,
20,,Spine,2,1,Image 1,1,1,100000002,610000007034,
15,,Spine,2,0,Image 1,1,1,100000002,610000007035,
16,,Spine,2,0,Image 1,1,1,100000002,610000007036,
5,,Spine,2,6,Image 1,4,1,100000002,610000007037,
8,,Spine,2,11,Image 1,3,1,100000002,610000007038,
12,,Spine,2,9,Image 1,2,1,100000002,610000007039,
19,,Spine,2,1,Image 1,1,1,100000002,610000007040,
18,,Spine,2,1,Image 1,1,1,100000002,610000007041,
18,,Spine,2,0,Image 1,1,1,100000002,610000007042,
13,,Spine,2,0,Image 1,1,1,100000002,610000007043,
7,,Spine,2,13,Image 1,2,1,100000002,610000007044,
24,,Spine,2,12,Image 1,1,1,100000002,610000007045,
11,,Spine,2,17,Image 1,2,1,100000002,610000007046,
17,,Spine,2,17,Image 1,3,1,100000002,610000007047,
17,,Spine,2,16,Image 1,3,1,100000002,610000007048,
4,,Spine,2,12,Image 1,2,1,100000002,610000007049,
12,,Spine,2,14,Image 1,3,1,100000002,610000007050,
3,,Spine,2,13,Image 1,2,1,100000002,610000007051,
17,,Spine,2,15,Image 1,4,1,100000002,610000007052,
12,,Spine,2,10,Image 1,2,1,100000002,610000007053,
9,,Spine,2,9,Image 1,3,1,100000002,610000007054,
10,,Spine,2,9,Image 1,3,1,100000002,610000007055,
17,,Spine,2,8,Image 1,2,1,100000002,610000007056,
12,,Spine,2,7,Image 1,2,1,100000002,610000007057,
9,,Spine,2,4,Image 1,1,1,100000002,610000007058,
9,,Spine,2,3,Image 1,2,1,100000002,610000007059,
4,,Spine,2,13,Image 1,5,1,100000002,610000007066,
12,,Spine,2,10,Image 1,2,1,100000002,610000007067,
16,,Spine,2,6,Image 1,2,1,100000002,610000007068,
13,,Spine,2,4,Image 1,2,1,100000002,610000007069,
6,,Spine,2,2,Image 1,3,1,100000002,610000007070,
5,,Spine,2,1,Image 1,2,1,100000002,610000007071,
4,,Spine,2,13,Image 1,4,1,100000002,610000007072,
19,,Spine,2,11,Image 1,3,1,100000002,610000007073,
7,,Spine,2,10,Image 1,2,1,100000002,610000007074,
16,,Spine,2,10,Image 1,2,1,100000002,610000007075,
4,,Spine,2,11,Image 1,2,1,100000002,610000007076,
9,,Spine,2,13,Image 1,1,1,100000002,610000007077,
15,,Spine,2,12,Image 1,2,1,100000002,610000007078,
13,,Spine,2,8,Image 1,1,1,100000002,610000007079,
14,,Spine,2,6,Image 1,3,1,100000002,610000007080,
9,,Spine,2,1,Image 1,1,1,100000002,610000007081,
8,,Spine,2,2,Image 1,2,1,100000002,610000007082,
10,,Spine,2,1,Image 1,1,1,100000002,610000007083,
13,,Spine,2,0,Image 1,1,1,100000002,610000007084,
9,,Spine,2,0,Image 1,1,1,100000002,610000007085,
28,,Spine,2,0,Image 1,1,1,100000002,610000007093,
6,,Spine,2,7,Image 1,5,1,100000003,610000007094,
4,,Spine,2,7,Image 1,5,1,100000003,610000007095,
17,,Spine,2,7,Image 1,4,1,100000003,610000007096,
6,,Spine,2,9,Image 1,4,1,100000003,610000007097,
22,,Spine,2,7,Image 1,6,1,100000003,610000007098,
26,,Spine,2,6,Image 1,6,1,100000003,610000007099,
9,,Spine,2,2,Image 1,3,1,100000003,610000007100,
34,,Spine,2,0,Image 1,1,1,100000003,610000007101,
