
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
7,,Segment,15,7,1,100000001,510000001798,
4,,Segment,7,4,1,100000000,510000001800,
6,,Segment,17,6,1,100000000,510000001803,
2,,Segment,13,2,1,100000002,510000001832,
3,,Segment,17,3,1,100000002,510000001862,
3,,Segment,16,3,1,100000002,510000001866,
3,,Segment,15,3,1,100000002,510000001877,
2,,Segment,14,2,1,100000002,510000001880,
2,,Segment,13,2,1,100000002,510000001883,
2,,Segment,12,2,1,100000002,510000001889,
2,,Segment,11,2,1,100000002,510000001898,
2,,Segment,17,2,1,100000002,510000001917,
2,,Segment,15,2,1,100000002,510000001935,
2,,Segment,14,2,1,100000002,510000001949,
2,,Segment,13,2,1,100000002,510000001957,
2,,Segment,12,2,1,100000002,510000001965,
1,,Segment,15,1,1,100000002,510000001978,
3,,Segment,16,3,1,100000002,510000001999,
3,,Segment,17,3,1,100000002,510000002006,
4,,Segment,15,4,1,100000002,510000002012,
3,,Segment,14,3,1,100000002,510000002018,
3,,Segment,13,3,1,100000002,510000002022,
5,,Segment,17,5,1,100000000,510000002031,
6,,Segment,12,6,1,100000001,510000002052,
6,,Segment,11,6,1,100000001,510000002066,
5,,Segment,10,5,1,100000001,510000002070,
5,,Segment,9,5,1,100000001,510000002074,
4,,Segment,8,4,1,100000001,510000002080,
4,,Segment,7,4,1,100000001,510000002082,
3,,Segment,14,3,1,100000002,510000002099,
5,,Segment,8,5,1,100000001,510000002115,
3,,Segment,26,3,1,100000000,510000002121,
3,,Segment,25,3,1,100000000,510000002125,
2,,Segment,24,2,1,100000000,510000002133,
2,,Segment,23,2,1,100000000,510000002136,
2,,Segment,22,2,1,100000000,510000002138,
2,,Segment,21,2,1,100000000,510000002151,
2,,Segment,20,2,1,100000000,510000002169,
1,,Segment,19,1,1,100000000,510000002171,
1,,Segment,18,1,1,100000000,510000002180,
1,,Segment,17,1,1,100000000,510000002183,
1,,Segment,16,1,1,100000000,510000002187,
1,,Segment,15,1,1,100000000,510000002194,
1,,Segment,14,1,1,100000000,510000002204,
1,,Segment,13,1,1,100000000,510000002229,
5,,Segment,19,5,1,100000000,510000002231,
4,,Segment,16,4,1,100000002,510000002233,
3,,Segment,15,3,1,100000002,510000002237,
3,,Segment,22,3,1,100000000,510000002250,
3,,Segment,16,3,1,100000002,510000002253,
4,,Segment,16,4,1,100000002,510000002258,
7,,Segment,12,7,1,100000001,510000002262,
2,,Segment,14,2,1,100000002,510000002264,
3,,Segment,15,3,1,100000002,510000002270,
5,,Segment,11,5,1,100000001,510000002279,
3,,Segment,6,3,1,100000000,510000002281,
4,,Segment,26,4,1,100000000,510000002283,
4,,Segment,6,4,1,100000002,510000002309,
3,,Segment,5,3,1,100000002,510000002318,
2,,Segment,4,2,1,100000002,510000002321,
2,,Segment,3,2,1,100000002,510000002358,
1,,Segment,2,1,1,100000002,510000002407,
1,,Segment,1,1,1,100000002,510000002418,
1,,Segment,0,1,1,100000002,510000002439,
4,,Segment,13,4,1,100000002,510000002443,
3,,Segment,12,3,1,100000002,510000002450,
5,,Segment,19,5,1,100000000,510000002457,
4,,Segment,18,4,1,100000000,510000002473,
4,,Segment,17,4,1,100000000,510000002475,
3,,Segment,16,3,1,100000000,510000002477,
2,,Segment,15,2,1,100000000,510000002481,
2,,Segment,14,2,1,100000000,510000002496,
3,,Segment,13,3,1,100000002,510000002500,
3,,Segment,13,3,1,100000002,510000002503,
2,,Segment,25,2,1,100000000,510000002505,
6,,Segment,10,6,1,100000001,510000002509,
5,,Segment,18,5,1,100000000,510000002512,
4,,Segment,14,4,1,100000002,510000002523,
3,,Segment,14,3,1,100000002,510000002531,
2,,Segment,20,2,1,100000000,510000002533,
2,,Segment,19,2,1,100000000,510000002545,
3,,Segment,21,3,1,100000000,510000002558,
3,,Segment,24,3,1,100000000,510000002564,
4,,Segment,9,4,1,100000001,510000002569,
7,,Segment,15,7,1,100000001,510000002577,
6,,Segment,14,6,1,100000001,510000002580,
6,,Segment,15,6,1,100000001,510000002586,
3,,Segment,9,3,1,100000003,510000002609,
3,,Segment,8,3,1,100000003,510000002643,
3,,Segment,7,3,1,100000003,510000002654,
3,,Segment,6,3,1,100000003,510000002669,
2,,Segment,4,2,1,100000003,510000002688,
2,,Segment,3,2,1,100000003,510000002690,
2,,Segment,2,2,1,100000003,510000002738,
2,,Segment,1,2,1,100000003,510000002750,
4,,Segment,19,4,1,100000000,510000002752,
7,,Segment,12,7,1,100000001,510000002756,
6,,Segment,11,6,1,100000001,510000002767,
2,,Segment,15,2,1,100000002,510000002774,
5,,Segment,8,5,1,100000001,510000002778,
6,,Segment,12,6,1,100000001,510000002781,
3,,Segment,23,3,1,100000000,510000002785,
4,,Segment,5,4,1,100000000,510000002788,
6,,Segment,14,6,1,100000001,510000002792,
6,,Segment,13,6,1,100000001,510000002795,
5,,Segment,12,5,1,100000001,510000002797,
4,,Segment,9,4,1,100000003,510000002802,
5,,Segment,13,5,1,100000001,510000002807,
4,,Segment,11,4,1,100000002,510000002816,
4,,Segment,10,4,1,100000002,510000002819,
4,,Segment,9,4,1,100000002,510000002823,
3,,Segment,8,3,1,100000002,510000002827,
3,,Segment,7,3,1,100000002,510000002875,
2,,Segment,5,2,1,100000002,510000002884,
2,,Segment,4,2,1,100000002,510000002888,
2,,Segment,3,2,1,100000002,510000002893,
2,,Segment,2,2,1,100000002,510000002908,
1,,Segment,20,1,1,100000000,510000002918,
5,,Segment,13,5,1,100000002,510000002922,
4,,Segment,12,4,1,100000002,510000002925,
3,,Segment,11,3,1,100000002,510000002930,
2,,Segment,10,2,1,100000002,510000002940,
2,,Segment,9,2,1,100000002,510000002945,
2,,Segment,8,2,1,100000002,510000002952,
2,,Segment,7,2,1,100000002,510000002958,
2,,Segment,6,2,1,100000002,510000002980,
2,,Segment,4,2,1,100000002,510000002998,
2,,Segment,3,2,1,100000002,510000003010,
2,,Segment,2,2,1,100000002,510000003021,
2,,Segment,1,2,1,100000002,510000003042,
1,,Segment,0,1,1,100000002,510000003053,
5,,Segment,9,5,1,100000003,510000003056,
4,,Segment,8,4,1,100000003,510000003098,
7,,Segment,13,7,1,100000001,510000003105,
3,,Segment,6,3,1,100000002,510000003113,
4,,Segment,13,4,1,100000002,510000003115,
5,,Segment,8,5,1,100000002,510000003135,
5,,Segment,7,5,1,100000002,510000003145,
4,,Segment,10,4,1,100000002,510000003153,
3,,Segment,9,3,1,100000002,510000003160,
4,,Segment,9,4,1,100000003,510000003163,
5,,Segment,10,5,1,100000002,510000003167,
5,,Segment,11,5,1,100000002,510000003169,
3,,Segment,12,3,1,100000002,510000003171,
3,,Segment,9,3,1,100000002,510000003185,
2,,Segment,7,2,1,100000002,510000003192,
2,,Segment,6,2,1,100000002,510000003202,
7,,Segment,8,7,1,100000003,510000003211,
6,,Segment,7,6,1,100000003,510000003225,
6,,Segment,6,6,1,100000003,510000003238,
5,,Segment,5,5,1,100000003,510000003249,
4,,Segment,3,4,1,100000003,510000003259,
3,,Segment,2,3,1,100000003,510000003303,
3,,Segment,6,3,1,100000001,510000003308,
3,,Segment,5,3,1,100000001,510000003325,
3,,Segment,4,3,1,100000001,510000003359,
3,,Segment,3,3,1,100000001,510000003380,
4,,Segment,6,4,1,100000001,510000003382,
4,,Segment,13,4,1,100000002,510000003393,
4,,Segment,12,4,1,100000002,510000003407,
3,,Segment,11,3,1,100000002,510000003420,
2,,Segment,10,2,1,100000002,510000003432,
2,,Segment,9,2,1,100000002,510000003435,
1,,Segment,8,1,1,100000002,510000003453,
1,,Segment,7,1,1,100000002,510000003459,
1,,Segment,6,1,1,100000002,510000003468,
1,,Segment,5,1,1,100000002,510000003474,
1,,Segment,4,1,1,100000002,510000003476,
1,,Segment,3,1,1,100000002,510000003478,
1,,Segment,2,1,1,100000002,510000003482,
1,,Segment,1,1,1,100000002,510000003494,
4,,Segment,18,4,1,100000000,510000003500,
3,,Segment,17,3,1,100000000,510000003523,
4,,Segment,10,4,1,100000001,510000003537,
3,,Segment,10,3,1,100000002,510000003539,
3,,Segment,18,3,1,100000000,510000003541,
3,,Segment,4,3,1,100000002,510000003543,
2,,Segment,11,2,1,100000002,510000003546,
4,,Segment,8,4,1,100000002,510000003553,
3,,Segment,11,3,1,100000002,510000003573,
2,,Segment,10,2,1,100000002,510000003592,
1,,Segment,9,1,1,100000002,510000003597,
2,,Segment,5,2,1,100000002,510000003604,
4,,Segment,8,4,1,100000001,510000003607,
3,,Segment,10,3,1,100000002,510000003611,
1,,Segment,13,1,1,100000002,510000003641,
1,,Segment,10,1,1,100000002,510000003651,
3,,Segment,6,3,1,100000002,510000003660,
2,,Segment,5,2,1,100000002,510000003679,
2,,Segment,4,2,1,100000002,510000003697,
3,,Segment,8,3,1,100000002,510000003714,
6,,Segment,9,6,1,100000001,510000003716,
6,,Segment,8,6,1,100000001,510000003718,
5,,Segment,7,5,1,100000001,510000003721,
5,,Segment,6,5,1,100000001,510000003725,
5,,Segment,9,5,1,100000001,510000003730,
5,,Segment,8,5,1,100000001,510000003740,
4,,Segment,9,4,1,100000001,510000003744,
3,,Segment,18,3,1,100000000,510000003751,
3,,Segment,17,3,1,100000000,510000003753,
6,,Segment,7,6,1,100000001,510000003765,
7,,Segment,9,7,1,100000001,510000003767,
5,,Segment,13,5,1,100000002,510000003771,
2,,Segment,16,2,1,100000000,510000003777,
2,,Segment,9,2,1,100000002,510000003783,
6,,Segment,8,6,1,100000003,510000003786,
3,,Segment,7,3,1,100000000,510000003790,
2,,Segment,6,2,1,100000000,510000003811,
2,,Segment,5,2,1,100000000,510000003818,
2,,Segment,4,2,1,100000000,510000003828,
2,,Segment,3,2,1,100000000,510000003841,
1,,Segment,2,1,1,100000000,510000003844,
1,,Segment,1,1,1,100000000,510000003846,
1,,Segment,0,1,1,100000000,510000003865,
2,,Segment,17,2,1,100000000,510000003869,
2,,Segment,7,2,1,100000000,510000003873,
2,,Segment,10,2,1,100000002,510000003878,
3,,Segment,9,3,1,100000002,510000003880,
3,,Segment,7,3,1,100000001,510000003888,
4,,Segment,12,4,1,100000002,510000003895,
4,,Segment,11,4,1,100000002,510000003898,
4,,Segment,10,4,1,100000002,510000003901,
4,,Segment,9,4,1,100000003,510000003918,
4,,Segment,8,4,1,100000003,510000003920,
4,,Segment,7,4,1,100000003,510000003928,
3,,Segment,6,3,1,100000003,510000003942,
3,,Segment,5,3,1,100000003,510000003946,
3,,Segment,4,3,1,100000003,510000003949,
3,,Segment,3,3,1,100000003,510000003953,
3,,Segment,9,3,1,100000001,510000003962,
2,,Segment,8,2,1,100000001,510000003971,
2,,Segment,8,2,1,100000002,510000003978,
2,,Segment,8,2,1,100000001,510000003995,
2,,Segment,7,2,1,100000001,510000004009,
2,,Segment,6,2,1,100000001,510000004017,
2,,Segment,5,2,1,100000001,510000004035,
2,,Segment,4,2,1,100000001,510000004040,
1,,Segment,3,1,1,100000001,510000004051,
2,,Segment,17,2,1,100000000,510000004054,
2,,Segment,11,2,1,100000002,510000004057,
4,,Segment,5,4,1,100000001,510000004061,
3,,Segment,12,3,1,100000002,510000004070,
2,,Segment,15,2,1,100000000,510000004075,
5,,Segment,11,5,1,100000002,510000004079,
2,,Segment,8,2,1,100000001,510000004086,
3,,Segment,15,3,1,100000000,510000004089,
3,,Segment,8,3,1,100000002,510000004097,
5,,Segment,9,5,1,100000003,510000004103,
3,,Segment,12,3,1,100000000,510000004114,
2,,Segment,10,2,1,100000000,510000004138,
5,,Segment,12,5,1,100000002,510000004140,
3,,Segment,11,3,1,100000000,510000004144,
4,,Segment,8,4,1,100000003,510000004146,
4,,Segment,7,4,1,100000003,510000004156,
3,,Segment,8,3,1,100000001,510000004159,
3,,Segment,6,3,1,100000001,510000004161,
7,,Segment,7,7,1,100000003,510000004164,
4,,Segment,7,4,1,100000002,510000004172,
3,,Segment,6,3,1,100000002,510000004180,
3,,Segment,15,3,1,100000000,510000004182,
2,,Segment,14,2,1,100000000,510000004187,
2,,Segment,12,2,1,100000000,510000004192,
5,,Segment,11,5,1,100000002,510000004201,
5,,Segment,9,5,1,100000002,510000004204,
5,,Segment,8,5,1,100000002,510000004209,
2,,Segment,12,2,1,100000002,510000004229,
3,,Segment,2,3,1,100000000,510000004241,
2,,Segment,1,2,1,100000000,510000004250,
1,,Segment,0,1,1,100000000,510000004280,
4,,Segment,10,4,1,100000002,510000004296,
3,,Segment,9,3,1,100000002,510000004303,
2,,Segment,8,2,1,100000002,510000004308,
2,,Segment,7,2,1,100000002,510000004310,
3,,Segment,11,3,1,100000002,510000004313,
3,,Segment,10,3,1,100000002,510000004323,
3,,Segment,4,3,1,100000001,510000004333,
2,,Segment,7,2,1,100000002,510000004336,
4,,Segment,11,4,1,100000002,510000004341,
3,,Segment,6,3,1,100000000,510000004348,
5,,Segment,6,5,1,100000003,510000004351,
4,,Segment,7,4,1,100000003,510000004357,
4,,Segment,6,4,1,100000003,510000004362,
2,,Segment,13,2,1,100000002,510000004379,
3,,Segment,7,3,1,100000002,510000004389,
3,,Segment,6,3,1,100000001,510000004393,
2,,Segment,12,2,1,100000000,510000004411,
3,,Segment,8,3,1,100000003,510000004414,
3,,Segment,7,3,1,100000003,510000004417,
3,,Segment,8,3,1,100000002,510000004419,
3,,Segment,7,3,1,100000002,510000004425,
2,,Segment,2,2,1,100000000,510000004433,
1,,Segment,1,1,1,100000000,510000004438,
4,,Segment,5,4,1,100000003,510000004446,
2,,Segment,5,2,1,100000002,510000004456,
6,,Segment,11,6,1,100000002,510000004459,
4,,Segment,8,4,1,100000002,510000004463,
2,,Segment,3,2,1,100000000,510000004482,
2,,Segment,2,2,1,100000000,510000004485,
3,,Segment,5,3,1,100000001,510000004494,
3,,Segment,7,3,1,100000002,510000004497,
2,,Segment,6,2,1,100000003,510000004500,
3,,Segment,8,3,1,100000001,510000004503,
6,,Segment,10,6,1,100000002,510000004507,
6,,Segment,9,6,1,100000002,510000004509,
4,,Segment,8,4,1,100000003,510000004513,
2,,Segment,9,2,1,100000002,510000004517,
3,,Segment,5,3,1,100000001,510000004520,
2,,Segment,6,2,1,100000002,510000004525,
3,,Segment,3,3,1,100000000,510000004531,
1,,Segment,2,1,1,100000000,510000004535,
5,,Segment,7,5,1,100000003,510000004539,
3,,Segment,5,3,1,100000000,510000004542,
3,,Segment,6,3,1,100000002,510000004559,
2,,Segment,5,2,1,100000002,510000004577,
1,,Segment,3,1,1,100000002,510000004580,
5,,Segment,4,5,1,100000003,510000004585,
4,,Segment,5,4,1,100000003,510000004594,
3,,Segment,5,3,1,100000002,510000004603,
2,,Segment,11,2,1,100000002,510000004605,
3,,Segment,5,3,1,100000002,510000004617,
3,,Segment,6,3,1,100000001,510000004630,
3,,Segment,10,3,1,100000002,510000004633,
4,,Segment,4,4,1,100000001,510000004636,
2,,Segment,9,2,1,100000000,510000004646,
2,,Segment,7,2,1,100000000,510000004651,
3,,Segment,6,3,1,100000002,510000004658,
3,,Segment,5,3,1,100000003,510000004660,
3,,Segment,7,3,1,100000001,510000004663,
1,,Segment,5,1,1,100000001,510000004682,
1,,Segment,4,1,1,100000001,510000004686,
3,,Segment,8,3,1,100000000,510000004688,
3,,Segment,4,3,1,100000000,510000004690,
2,,Segment,2,2,1,100000002,510000004702,
2,,Segment,1,2,1,100000002,510000004727,
1,,Segment,0,1,1,100000002,510000004735,
2,,Segment,9,2,1,100000002,510000004756,
2,,Segment,7,2,1,100000002,510000004768,
3,,Segment,4,3,1,100000003,510000004774,
3,,Segment,3,3,1,100000003,510000004780,
3,,Segment,5,3,1,100000002,510000004784,
3,,Segment,4,3,1,100000002,510000004800,
2,,Segment,11,2,1,100000000,510000004807,
3,,Segment,2,3,1,100000002,510000004809,
2,,Segment,10,2,1,100000000,510000004812,
4,,Segment,5,4,1,100000003,510000004816,
3,,Segment,8,3,1,100000002,510000004819,
5,,Segment,5,5,1,100000003,510000004822,
4,,Segment,5,4,1,100000002,510000004825,
2,,Segment,8,2,1,100000000,510000004829,
4,,Segment,4,4,1,100000003,510000004831,
3,,Segment,9,3,1,100000000,510000004833,
3,,Segment,6,3,1,100000002,510000004843,
4,,Segment,5,4,1,100000002,510000004848,
3,,Segment,4,3,1,100000002,510000004853,
3,,Segment,4,3,1,100000003,510000004856,
2,,Segment,9,2,1,100000000,510000004858,
3,,Segment,3,3,1,100000002,510000004866,
2,,Segment,1,2,1,100000000,510000004874,
2,,Segment,5,2,1,100000001,510000004877,
2,,Segment,3,2,1,100000000,510000004879,
3,,Segment,5,3,1,100000001,510000004884,
1,,Segment,2,1,1,100000002,510000004897,
3,,Segment,5,3,1,100000002,510000004903,
3,,Segment,4,3,1,100000001,510000004915,
3,,Segment,3,3,1,100000001,510000004921,
2,,Segment,2,2,1,100000001,510000004937,
1,,Segment,1,1,1,100000001,510000004941,
1,,Segment,0,1,1,100000001,510000004961,
2,,Segment,10,2,1,100000001,510000004969,
1,,Segment,9,1,1,100000001,510000004973,
1,,Segment,8,1,1,100000001,510000004978,
1,,Segment,7,1,1,100000001,510000004996,
1,,Segment,5,1,1,100000001,510000005010,
1,,Segment,4,1,1,100000001,510000005012,
1,,Segment,2,1,1,100000001,510000005017,
1,,Segment,1,1,1,100000001,510000005021,
1,,Segment,0,1,1,100000001,510000005036,
2,,Segment,8,2,1,100000002,510000005040,
1,,Segment,0,1,1,100000000,510000005084,
2,,Segment,4,2,1,100000001,510000005088,
2,,Segment,5,2,1,100000000,510000005101,
2,,Segment,9,2,1,100000001,510000005106,
1,,Segment,10,1,1,100000001,510000005110,
2,,Segment,8,2,1,100000001,510000005114,
3,,Segment,3,3,1,100000001,510000005120,
2,,Segment,4,2,1,100000002,510000005122,
3,,Segment,3,3,1,100000002,510000005125,
2,,Segment,3,2,1,100000001,510000005144,
3,,Segment,6,3,1,100000001,510000005156,
2,,Segment,5,2,1,100000001,510000005167,
1,,Segment,2,1,1,100000000,510000005170,
2,,Segment,6,2,1,100000000,510000005177,
2,,Segment,2,2,1,100000002,510000005186,
1,,Segment,1,1,1,100000002,510000005198,
2,,Segment,2,2,1,100000001,510000005239,
2,,Segment,4,2,1,100000000,510000005246,
2,,Segment,3,2,1,100000000,510000005253,
2,,Segment,4,2,1,100000001,510000005267,
2,,Segment,6,2,1,100000002,510000005270,
2,,Segment,4,2,1,100000000,510000005276,
3,,Segment,3,3,1,100000002,510000005281,
2,,Segment,6,2,1,100000001,510000005285,
4,,Segment,4,4,1,100000001,510000005288,
3,,Segment,2,3,1,100000001,510000005294,
2,,Segment,2,2,1,100000000,510000005300,
2,,Segment,7,2,1,100000001,510000005302,
3,,Segment,4,3,1,100000000,510000005306,
2,,Segment,4,2,1,100000002,510000005311,
2,,Segment,1,2,1,100000001,510000005332,
2,,Segment,6,2,1,100000001,510000005334,
1,,Segment,3,1,1,100000000,510000005337,
2,,Segment,2,2,1,100000000,510000005350,
2,,Segment,3,2,1,100000002,510000005354,
2,,Segment,3,2,1,100000002,510000005359,
2,,Segment,1,2,1,100000003,510000005363,
1,,Segment,0,1,1,100000003,510000005376,
3,,Segment,2,3,1,100000002,510000005380,
2,,Segment,3,2,1,100000001,510000005382,
2,,Segment,3,2,1,100000002,510000005392,
2,,Segment,2,2,1,100000002,510000005394,
1,,Segment,2,1,1,100000002,510000005402,
1,,Segment,0,1,1,100000002,510000005424,
2,,Segment,1,2,1,100000000,510000005426,
2,,Segment,1,2,1,100000002,510000005433,
1,,Segment,0,1,1,100000002,510000005461,
2,,Segment,1,2,1,100000000,510000005468,
1,,Segment,0,1,1,100000000,510000005483,
1,,Segment,2,1,1,100000001,510000005496,
2,,Segment,2,2,1,100000002,510000005498,
2,,Segment,1,2,1,100000002,510000005502,
1,,Segment,0,1,1,100000002,510000005512,
2,,Segment,1,2,1,100000002,510000005515,
1,,Segment,2,1,1,100000003,510000005518,
2,,Segment,1,2,1,100000002,510000005520,
2,,Segment,1,2,1,100000001,510000005524,
2,,Segment,1,2,1,100000000,510000005527,
1,,Segment,0,1,1,100000000,510000005538,
1,,Segment,0,1,1,100000000,510000005542,
1,,Segment,0,1,1,100000003,510000005563,
1,,Segment,0,1,1,100000003,510000005612,
1,,Segment,0,1,1,100000003,510000005615,
6,,Segment,10,6,1,100000000,510000005633,
6,,Segment,8,6,1,100000000,510000005634,
4,,Segment,8,4,1,100000000,510000005635,
5,,Segment,8,5,1,100000000,510000005636,
1,,Segment,1,1,1,100000000,510000005638,
1,,Segment,5,1,1,100000000,510000005639,
5,,Segment,21,5,1,100000000,510000005640,
6,,Segment,19,6,1,100000000,510000005641,
5,,Segment,18,5,1,100000000,510000005642,
3,,Segment,20,3,1,100000000,510000005643,
2,,Segment,18,2,1,100000000,510000005644,
2,,Segment,16,2,1,100000000,510000005645,
4,,Segment,18,4,1,100000000,510000005646,
2,,Segment,11,2,1,100000000,510000005647,
2,,Segment,8,2,1,100000000,510000005648,
2,,Segment,7,2,1,100000001,510000005649,
3,,Segment,4,3,1,100000001,510000005650,
6,,Segment,9,6,1,100000001,510000005651,
9,,Segment,16,9,1,100000001,510000005652,
7,,Segment,14,7,1,100000001,510000005653,
3,,Segment,5,3,1,100000001,510000005654,
1,,Segment,3,1,1,100000001,510000005655,
1,,Segment,6,1,1,100000001,510000005656,
5,,Segment,9,5,1,100000002,510000005659,
5,,Segment,10,5,1,100000002,510000005660,
6,,Segment,8,6,1,100000002,510000005661,
2,,Segment,6,2,1,100000002,510000005662,
3,,Segment,8,3,1,100000002,510000005663,
1,,Segment,1,1,1,100000002,510000005664,
1,,Segment,5,1,1,100000002,510000005665,
1,,Segment,9,1,1,100000002,510000005666,
1,,Segment,13,1,1,100000002,510000005667,
