
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.368826,0.368826,0,µm,Spine,Spine Part Max Diameter,21,4,1,100000000,610000006973,
0.318353,0.252329,0,µm,Spine,Spine Part Max Diameter,21,4,1,100000000,610000006974,
0.320092,0.270912,0,µm,Spine,Spine Part Max Diameter,22,5,1,100000000,610000006718,
0.293171,0.220898,0,µm,Spine,Spine Part Max Diameter,22,5,1,100000000,610000006971,
0.370883,0.188419,0,µm,Spine,Spine Part Max Diameter,22,5,1,100000000,610000006972,
0.369857,0.369857,0,µm,Spine,Spine Part Max Diameter,23,3,1,100000000,610000006982,
0.437297,0.1625,0.1625,µm,Spine,Spine Part Max Diameter,23,4,1,100000000,610000006447,
0.32703,0.201536,0,µm,Spine,Spine Part Max Diameter,23,4,1,100000000,610000006968,
0.333119,0.252627,0,µm,Spine,Spine Part Max Diameter,23,4,1,100000000,610000006969,
0.351527,0.207653,0,µm,Spine,Spine Part Max Diameter,23,4,1,100000000,610000006970,
0.372968,0.264934,0,µm,Spine,Spine Part Max Diameter,24,2,1,100000000,610000006797,
0.372968,0.264934,0.299343,µm,Spine,Spine Part Max Diameter,24,2,1,100000000,610000006895,
0.303097,0.17985,0,µm,Spine,Spine Part Max Diameter,24,4,1,100000000,610000006639,
0.293628,0.225716,0.204445,µm,Spine,Spine Part Max Diameter,24,5,1,100000000,610000006438,
0.293628,0.204445,0.212471,µm,Spine,Spine Part Max Diameter,24,5,1,100000000,610000006615,
0.293628,0.202926,0,µm,Spine,Spine Part Max Diameter,24,5,1,100000000,610000006661,
0.232885,0.17626,0,µm,Spine,Spine Part Max Diameter,24,5,1,100000000,610000006966,
0.262675,0.213645,0,µm,Spine,Spine Part Max Diameter,25,3,1,100000000,610000006981,
0.230702,0.230702,0,µm,Spine,Spine Part Max Diameter,25,5,1,100000000,610000006967,
0.35906,0.197826,0.219017,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000006430,
0.299342,0.204627,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000006456,
0.299342,0.1788,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000006473,
0.344389,0.197859,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000006593,
0.487811,0.25918,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000007017,
0.473824,0.24375,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000007018,
0.302,0.26085,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000007059,
0.444328,0.444328,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000006957,
0.410102,0.410102,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000006958,
0.273181,0.273181,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000007032,
0.302346,0.265389,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000006690,
0.410291,0.24375,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000006842,
0.30362,0.30362,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000007058,
0.392087,0.436675,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000006516,
0.55672,0.308292,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000006556,
0.531772,0.245819,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000006914,
0.306589,0.274219,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000007000,
0.411978,0.341213,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000007030,
0.53286,0.53286,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000007031,
0.356475,0.275287,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000007069,
0.34157,0.220329,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000006410,
0.398377,0.217066,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000006424,
0.403793,0.204058,0.319009,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000006467,
0.389211,0.248975,0.325,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000006605,
0.301232,0.219362,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000006677,
0.40625,0.346236,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000006880,
0.374311,0.325,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000007011,
0.429052,0.338385,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000007012,
0.269009,0.190859,0.180526,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000006459,
0.322708,0.177734,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000006533,
0.293081,0.250866,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000006591,
0.37706,0.172167,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000006600,
0.47014,0.24375,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000006650,
0.512073,0.398925,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000006789,
0.277883,0.277883,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000006994,
0.314839,0.223124,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000007019,
0.383997,0.187891,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000003,610000006750,
0.408849,0.1625,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000006991,
0.37946,0.229629,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000006992,
0.394783,0.182449,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000006993,
0.381344,0.202561,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000006659,
0.367846,0.248133,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000006999,
0.529292,0.293262,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000007016,
0.424695,0.251367,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000007068,
0.295416,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000007003,
0.371296,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000007029,
0.266351,0.238672,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000007080,
0.643461,0.225558,0.333483,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000006495,
0.643461,0.276814,0.333483,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000006500,
0.410098,0.236733,0.216742,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000006694,
0.304203,0.221048,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000000,610000006955,
0.41698,0.409713,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000007006,
0.410098,0.325548,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000007007,
0.375709,0.247008,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000007008,
0.280648,0.245736,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000007010,
0.351084,0.182813,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000007037,
0.256412,0.1625,0,µm,Spine,Spine Part Max Diameter,6,5,1,100000000,610000006956,
0.36136,0.223792,0,µm,Spine,Spine Part Max Diameter,6,6,1,100000003,610000007099,
0.433456,0.324248,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000001,610000007024,
0.329016,0.167578,0.193479,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000006444,
0.353407,0.217999,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000006995,
0.341572,0.24104,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000006996,
0.315092,0.20987,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000007001,
0.466141,0.287545,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000007057,
0.227549,0.192739,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000007002,
0.27993,0.1625,0.171421,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000006415,
0.352558,0.192028,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000006652,
0.57304,0.452426,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000006952,
0.354357,0.354357,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000007027,
0.270484,0.270484,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000003,610000007096,
0.296555,0.24375,0.255824,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000006441,
0.250641,0.20133,0.216906,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000006471,
0.360252,0.188616,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000006668,
0.421117,0.323613,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000006732,
0.360252,0.210742,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000006953,
0.317523,0.250603,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000006954,
0.360179,0.325,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000007094,
0.330004,0.276525,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000007095,
0.298654,0.24375,0,µm,Spine,Spine Part Max Diameter,7,6,1,100000001,610000006464,
0.34087,0.192969,0,µm,Spine,Spine Part Max Diameter,7,6,1,100000003,610000007098,
0.322009,0.207501,0.232783,µm,Spine,Spine Part Max Diameter,8,1,1,100000000,610000006540,
0.350352,0.299609,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000006570,
0.428735,0.179642,0.237879,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000006644,
0.350352,0.258359,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000006708,
0.350352,0.253906,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000006723,
0.375781,0.375781,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000006768,
0.237901,0.237901,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000006816,
0.322011,0.19726,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000006871,
0.428735,0.24375,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000007023,
0.350352,0.3104,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000002,610000007079,
0.39487,0.204044,0.28805,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000006454,
0.478701,0.292331,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000002,610000006721,
0.448246,0.2736,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000006850,
0.388752,0.253891,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000006853,
0.287555,0.287555,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000006990,
0.397186,0.342531,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000006998,
0.491919,0.357034,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000002,610000007056,
0.461196,0.198425,0.347261,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000006519,
0.325,0.24375,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000006566,
0.326146,0.192969,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000007009,
0.474881,0.235407,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000007028,
0.296482,0.187563,0.233278,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000006544,
0.266206,0.1625,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000000,610000006635,
0.372852,0.292666,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000002,610000007039,
0.223243,0.1625,0.1625,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000006420,
0.318216,0.247393,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000007015,
0.256868,0.208154,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000007054,
0.368772,0.368772,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000007055,
0.473174,0.304726,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000006762,
0.370779,0.1625,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000006774,
0.315421,0.310948,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000007097,
0.266411,0.1625,0.18329,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000006450,
0.467337,0.182196,0.221813,µm,Spine,Spine Part Max Diameter,9,5,1,100000002,610000006531,
0.279973,0.279973,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000000,610000006949,
0.349644,0.349644,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000000,610000006950,
0.292524,0.292524,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000000,610000006951,
