
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,2,12,Image 1,6,1,100000000,510000000044,
11,,Segment,2,11,Image 1,6,1,100000000,510000000053,
25,,Segment,2,10,Image 1,5,1,100000000,510000000068,
20,,Segment,2,9,Image 1,5,1,100000000,510000000074,
15,,Segment,2,8,Image 1,5,1,100000000,510000000079,
0,,Segment,2,7,Image 1,5,1,100000000,510000000120,
18,,Segment,2,6,Image 1,4,1,100000000,510000000155,
17,,Segment,2,5,Image 1,3,1,100000000,510000000183,
46,,Segment,2,4,Image 1,3,1,100000000,510000000191,
12,,Segment,2,3,Image 1,3,1,100000000,510000000252,
6,,Segment,2,2,Image 1,2,1,100000000,510000000258,
20,,Segment,2,1,Image 1,1,1,100000000,510000000266,
61,,Segment,2,0,Image 1,1,1,100000000,510000000268,
18,,Segment,2,12,Image 1,7,1,100000000,510000000294,
25,,Segment,2,11,Image 1,5,1,100000000,510000000299,
4,,Segment,2,9,Image 1,6,1,100000000,510000000304,
5,,Segment,2,6,Image 1,3,1,100000003,510000000328,
13,,Segment,2,5,Image 1,3,1,100000003,510000000345,
40,,Segment,2,4,Image 1,3,1,100000003,510000000364,
37,,Segment,2,3,Image 1,3,1,100000003,510000000375,
1,,Segment,2,2,Image 1,2,1,100000003,510000000403,
73,,Segment,2,0,Image 1,1,1,100000003,510000000413,
6,,Segment,2,7,Image 1,5,1,100000003,510000000437,
12,,Segment,2,6,Image 1,4,1,100000003,510000000439,
16,,Segment,2,7,Image 1,4,1,100000003,510000000449,
44,,Segment,2,7,Image 1,5,1,100000003,510000000456,
35,,Segment,2,6,Image 1,5,1,100000003,510000000461,
17,,Segment,2,5,Image 1,4,1,100000003,510000000476,
41,,Segment,2,7,Image 1,6,1,100000003,510000000478,
31,,Segment,2,6,Image 1,4,1,100000003,510000000481,
0,,Segment,2,4,Image 1,4,1,100000003,510000000495,
58,,Segment,2,3,Image 1,2,1,100000003,510000000504,
17,,Segment,2,8,Image 1,5,1,100000000,510000000506,
12,,Segment,2,7,Image 1,4,1,100000000,510000000523,
14,,Segment,2,6,Image 1,4,1,100000000,510000000561,
38,,Segment,2,5,Image 1,4,1,100000000,510000000566,
2,,Segment,2,4,Image 1,4,1,100000000,510000000577,
32,,Segment,2,8,Image 1,6,1,100000000,510000000581,
17,,Segment,2,7,Image 1,5,1,100000000,510000000588,
8,,Segment,2,6,Image 1,5,1,100000000,510000000604,
26,,Segment,2,5,Image 1,5,1,100000000,510000000607,
3,,Segment,2,9,Image 1,3,1,100000001,510000000613,
53,,Segment,2,8,Image 1,3,1,100000001,510000000617,
10,,Segment,2,7,Image 1,3,1,100000001,510000000630,
9,,Segment,2,6,Image 1,2,1,100000001,510000000642,
63,,Segment,2,5,Image 1,2,1,100000001,510000000647,
8,,Segment,2,4,Image 1,2,1,100000001,510000000677,
43,,Segment,2,3,Image 1,2,1,100000001,510000000682,
87,,Segment,2,2,Image 1,1,1,100000001,510000000685,
83,,Segment,2,1,Image 1,1,1,100000001,510000000704,
83,,Segment,2,0,Image 1,1,1,100000001,510000000743,
3,,Segment,2,10,Image 1,5,1,100000002,510000000750,
43,,Segment,2,9,Image 1,4,1,100000002,510000000755,
34,,Segment,2,8,Image 1,4,1,100000002,510000000761,
55,,Segment,2,7,Image 1,4,1,100000002,510000000775,
36,,Segment,2,6,Image 1,4,1,100000002,510000000785,
131,,Segment,2,5,Image 1,3,1,100000002,510000000788,
61,,Segment,2,4,Image 1,3,1,100000002,510000000804,
83,,Segment,2,3,Image 1,2,1,100000002,510000000828,
47,,Segment,2,2,Image 1,2,1,100000002,510000000834,
25,,Segment,2,1,Image 1,1,1,100000002,510000000844,
47,,Segment,2,0,Image 1,1,1,100000002,510000000871,
3,,Segment,2,16,Image 1,8,1,100000001,510000000881,
7,,Segment,2,15,Image 1,8,1,100000001,510000000887,
38,,Segment,2,14,Image 1,7,1,100000001,510000000903,
87,,Segment,2,13,Image 1,6,1,100000001,510000000910,
45,,Segment,2,12,Image 1,6,1,100000001,510000000923,
89,,Segment,2,11,Image 1,5,1,100000001,510000000928,
87,,Segment,2,10,Image 1,5,1,100000001,510000000932,
42,,Segment,2,9,Image 1,4,1,100000001,510000000953,
60,,Segment,2,8,Image 1,3,1,100000001,510000000962,
110,,Segment,2,7,Image 1,2,1,100000001,510000000964,
141,,Segment,2,6,Image 1,2,1,100000001,510000000966,
42,,Segment,2,5,Image 1,2,1,100000001,510000000969,
42,,Segment,2,4,Image 1,2,1,100000001,510000000977,
30,,Segment,2,3,Image 1,2,1,100000001,510000001051,
66,,Segment,2,2,Image 1,2,1,100000001,510000001055,
43,,Segment,2,1,Image 1,2,1,100000001,510000001060,
