
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
95,,Segment,2,12,Image 1,6,1,100000000,510000000044,
129,,Segment,2,11,Image 1,6,1,100000000,510000000053,
129,,Segment,2,10,Image 1,5,1,100000000,510000000068,
120,,Segment,2,9,Image 1,5,1,100000000,510000000074,
100,,Segment,2,8,Image 1,5,1,100000000,510000000079,
138,,Segment,2,7,Image 1,5,1,100000000,510000000120,
144,,Segment,2,6,Image 1,4,1,100000000,510000000155,
155,,Segment,2,5,Image 1,3,1,100000000,510000000183,
137,,Segment,2,4,Image 1,3,1,100000000,510000000191,
134,,Segment,2,3,Image 1,3,1,100000000,510000000252,
93,,Segment,2,2,Image 1,2,1,100000000,510000000258,
115,,Segment,2,1,Image 1,1,1,100000000,510000000266,
99,,Segment,2,0,Image 1,1,1,100000000,510000000268,
147,,Segment,2,12,Image 1,7,1,100000000,510000000294,
129,,Segment,2,11,Image 1,5,1,100000000,510000000299,
80,,Segment,2,9,Image 1,6,1,100000000,510000000304,
90,,Segment,2,6,Image 1,3,1,100000003,510000000328,
143,,Segment,2,5,Image 1,3,1,100000003,510000000345,
128,,Segment,2,4,Image 1,3,1,100000003,510000000364,
115,,Segment,2,3,Image 1,3,1,100000003,510000000375,
179,,Segment,2,2,Image 1,2,1,100000003,510000000403,
180,,Segment,2,0,Image 1,1,1,100000003,510000000413,
101,,Segment,2,7,Image 1,5,1,100000003,510000000437,
78,,Segment,2,6,Image 1,4,1,100000003,510000000439,
90,,Segment,2,7,Image 1,4,1,100000003,510000000449,
152,,Segment,2,7,Image 1,5,1,100000003,510000000456,
139,,Segment,2,6,Image 1,5,1,100000003,510000000461,
130,,Segment,2,5,Image 1,4,1,100000003,510000000476,
139,,Segment,2,7,Image 1,6,1,100000003,510000000478,
139,,Segment,2,6,Image 1,4,1,100000003,510000000481,
115,,Segment,2,4,Image 1,4,1,100000003,510000000495,
115,,Segment,2,3,Image 1,2,1,100000003,510000000504,
124,,Segment,2,8,Image 1,5,1,100000000,510000000506,
174,,Segment,2,7,Image 1,4,1,100000000,510000000523,
193,,Segment,2,6,Image 1,4,1,100000000,510000000561,
153,,Segment,2,5,Image 1,4,1,100000000,510000000566,
134,,Segment,2,4,Image 1,4,1,100000000,510000000577,
125,,Segment,2,8,Image 1,6,1,100000000,510000000581,
143,,Segment,2,7,Image 1,5,1,100000000,510000000588,
153,,Segment,2,6,Image 1,5,1,100000000,510000000604,
138,,Segment,2,5,Image 1,5,1,100000000,510000000607,
126,,Segment,2,9,Image 1,3,1,100000001,510000000613,
108,,Segment,2,8,Image 1,3,1,100000001,510000000617,
170,,Segment,2,7,Image 1,3,1,100000001,510000000630,
170,,Segment,2,6,Image 1,2,1,100000001,510000000642,
121,,Segment,2,5,Image 1,2,1,100000001,510000000647,
145,,Segment,2,4,Image 1,2,1,100000001,510000000677,
178,,Segment,2,3,Image 1,2,1,100000001,510000000682,
178,,Segment,2,2,Image 1,1,1,100000001,510000000685,
168,,Segment,2,1,Image 1,1,1,100000001,510000000704,
158,,Segment,2,0,Image 1,1,1,100000001,510000000743,
123,,Segment,2,10,Image 1,5,1,100000002,510000000750,
89,,Segment,2,9,Image 1,4,1,100000002,510000000755,
142,,Segment,2,8,Image 1,4,1,100000002,510000000761,
167,,Segment,2,7,Image 1,4,1,100000002,510000000775,
167,,Segment,2,6,Image 1,4,1,100000002,510000000785,
166,,Segment,2,5,Image 1,3,1,100000002,510000000788,
163,,Segment,2,4,Image 1,3,1,100000002,510000000804,
176,,Segment,2,3,Image 1,2,1,100000002,510000000828,
176,,Segment,2,2,Image 1,2,1,100000002,510000000834,
149,,Segment,2,1,Image 1,1,1,100000002,510000000844,
160,,Segment,2,0,Image 1,1,1,100000002,510000000871,
169,,Segment,2,16,Image 1,8,1,100000001,510000000881,
163,,Segment,2,15,Image 1,8,1,100000001,510000000887,
137,,Segment,2,14,Image 1,7,1,100000001,510000000903,
147,,Segment,2,13,Image 1,6,1,100000001,510000000910,
137,,Segment,2,12,Image 1,6,1,100000001,510000000923,
153,,Segment,2,11,Image 1,5,1,100000001,510000000928,
173,,Segment,2,10,Image 1,5,1,100000001,510000000932,
173,,Segment,2,9,Image 1,4,1,100000001,510000000953,
142,,Segment,2,8,Image 1,3,1,100000001,510000000962,
160,,Segment,2,7,Image 1,2,1,100000001,510000000964,
160,,Segment,2,6,Image 1,2,1,100000001,510000000966,
160,,Segment,2,5,Image 1,2,1,100000001,510000000969,
151,,Segment,2,4,Image 1,2,1,100000001,510000000977,
156,,Segment,2,3,Image 1,2,1,100000001,510000001051,
162,,Segment,2,2,Image 1,2,1,100000001,510000001055,
162,,Segment,2,1,Image 1,2,1,100000001,510000001060,
138,,Segment,2,7,Image 1,5,1,100000001,510000001065,
155,,Segment,2,6,Image 1,4,1,100000001,510000001092,
116,,Segment,2,5,Image 1,4,1,100000001,510000001102,
180,,Segment,2,4,Image 1,3,1,100000001,510000001138,
180,,Segment,2,3,Image 1,2,1,100000001,510000001140,
180,,Segment,2,2,Image 1,2,1,100000001,510000001144,
152,,Segment,2,24,Image 1,5,1,100000000,510000001198,
188,,Segment,2,23,Image 1,4,1,100000000,510000001235,
172,,Segment,2,22,Image 1,4,1,100000000,510000001237,
172,,Segment,2,21,Image 1,4,1,100000000,510000001254,
171,,Segment,2,20,Image 1,4,1,100000000,510000001259,
143,,Segment,2,19,Image 1,4,1,100000000,510000001298,
179,,Segment,2,18,Image 1,4,1,100000000,510000001318,
150,,Segment,2,17,Image 1,4,1,100000000,510000001320,
148,,Segment,2,16,Image 1,4,1,100000000,510000001339,
111,,Segment,2,15,Image 1,4,1,100000000,510000001371,
163,,Segment,2,14,Image 1,3,1,100000000,510000001382,
165,,Segment,2,13,Image 1,2,1,100000000,510000001396,
170,,Segment,2,12,Image 1,1,1,100000000,510000001411,
133,,Segment,2,11,Image 1,1,1,100000000,510000001416,
169,,Segment,2,10,Image 1,1,1,100000000,510000001420,
144,,Segment,2,9,Image 1,1,1,100000000,510000001424,
145,,Segment,2,8,Image 1,1,1,100000000,510000001426,
145,,Segment,2,7,Image 1,1,1,100000000,510000001429,
157,,Segment,2,6,Image 1,1,1,100000000,510000001457,
156,,Segment,2,4,Image 1,1,1,100000000,510000001467,
156,,Segment,2,3,Image 1,1,1,100000000,510000001475,
148,,Segment,2,2,Image 1,1,1,100000000,510000001478,
131,,Segment,2,1,Image 1,1,1,100000000,510000001482,
109,,Segment,2,0,Image 1,1,1,100000000,510000001492,
124,,Segment,2,25,Image 1,5,1,100000000,510000001507,
135,,Segment,2,24,Image 1,4,1,100000000,510000001512,
124,,Segment,2,25,Image 1,4,1,100000000,510000001525,
77,,Segment,2,19,Image 1,5,1,100000000,510000001527,
55,,Segment,2,18,Image 1,5,1,100000000,510000001533,
103,,Segment,2,17,Image 1,5,1,100000000,510000001546,
111,,Segment,2,16,Image 1,5,1,100000000,510000001549,
192,,Segment,2,22,Image 1,5,1,100000000,510000001570,
88,,Segment,2,18,Image 1,6,1,100000000,510000001572,
172,,Segment,2,23,Image 1,5,1,100000000,510000001577,
131,,Segment,2,20,Image 1,5,1,100000000,510000001583,
110,,Segment,2,15,Image 1,2,1,100000002,510000001591,
140,,Segment,2,14,Image 1,1,1,100000002,510000001597,
144,,Segment,2,12,Image 1,1,1,100000002,510000001632,
140,,Segment,2,11,Image 1,1,1,100000002,510000001641,
170,,Segment,2,10,Image 1,1,1,100000002,510000001647,
170,,Segment,2,8,Image 1,1,1,100000002,510000001650,
185,,Segment,2,7,Image 1,1,1,100000002,510000001665,
128,,Segment,2,6,Image 1,1,1,100000002,510000001686,
169,,Segment,2,4,Image 1,1,1,100000002,510000001711,
154,,Segment,2,3,Image 1,1,1,100000002,510000001742,
165,,Segment,2,2,Image 1,1,1,100000002,510000001752,
165,,Segment,2,0,Image 1,1,1,100000002,510000001764,
146,,Segment,2,15,Image 1,7,1,100000001,510000001798,
123,,Segment,2,7,Image 1,4,1,100000000,510000001800,
94,,Segment,2,17,Image 1,6,1,100000000,510000001803,
144,,Segment,2,13,Image 1,2,1,100000002,510000001832,
131,,Segment,2,17,Image 1,3,1,100000002,510000001862,
140,,Segment,2,16,Image 1,3,1,100000002,510000001866,
157,,Segment,2,15,Image 1,3,1,100000002,510000001877,
157,,Segment,2,14,Image 1,2,1,100000002,510000001880,
158,,Segment,2,13,Image 1,2,1,100000002,510000001883,
116,,Segment,2,12,Image 1,2,1,100000002,510000001889,
111,,Segment,2,11,Image 1,2,1,100000002,510000001898,
178,,Segment,2,17,Image 1,2,1,100000002,510000001917,
178,,Segment,2,15,Image 1,2,1,100000002,510000001935,
148,,Segment,2,14,Image 1,2,1,100000002,510000001949,
124,,Segment,2,13,Image 1,2,1,100000002,510000001957,
140,,Segment,2,12,Image 1,2,1,100000002,510000001965,
111,,Segment,2,15,Image 1,1,1,100000002,510000001978,
178,,Segment,2,16,Image 1,3,1,100000002,510000001999,
178,,Segment,2,17,Image 1,3,1,100000002,510000002006,
121,,Segment,2,15,Image 1,4,1,100000002,510000002012,
139,,Segment,2,14,Image 1,3,1,100000002,510000002018,
123,,Segment,2,13,Image 1,3,1,100000002,510000002022,
148,,Segment,2,17,Image 1,5,1,100000000,510000002031,
147,,Segment,2,12,Image 1,6,1,100000001,510000002052,
185,,Segment,2,11,Image 1,6,1,100000001,510000002066,
