
Spine Center Intensity Sum Ch=3 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
159,,Spine,3,17,Image 1,3,1,100000002,610000006403,
153,,Spine,3,13,Image 1,1,1,100000002,610000006406,
100,,Spine,3,4,Image 1,3,1,100000003,610000006410,
83,,Spine,3,7,Image 1,4,1,100000002,610000006415,
158,,Spine,3,9,Image 1,3,1,100000002,610000006420,
190,,Spine,3,4,Image 1,3,1,100000000,610000006424,
142,,Spine,3,15,Image 1,4,1,100000000,610000006427,
211,,Spine,3,3,Image 1,2,1,100000001,610000006430,
337,,Spine,3,24,Image 1,5,1,100000000,610000006438,
89,,Spine,3,7,Image 1,5,1,100000001,610000006441,
51,,Spine,3,7,Image 1,2,1,100000002,610000006444,
264,,Spine,3,23,Image 1,4,1,100000000,610000006447,
48,,Spine,3,9,Image 1,5,1,100000000,610000006450,
48,,Spine,3,8,Image 1,2,1,100000001,610000006454,
98,,Spine,3,3,Image 1,2,1,100000002,610000006456,
197,,Spine,3,5,Image 1,1,1,100000001,610000006459,
136,,Spine,3,13,Image 1,2,1,100000002,610000006462,
208,,Spine,3,7,Image 1,6,1,100000001,610000006464,
236,,Spine,3,4,Image 1,3,1,100000001,610000006467,
163,,Spine,3,7,Image 1,5,1,100000000,610000006471,
78,,Spine,3,3,Image 1,2,1,100000002,610000006473,
313,,Spine,3,12,Image 1,2,1,100000002,610000006477,
357,,Spine,3,0,Image 1,1,1,100000002,610000006481,
688,,Spine,3,2,Image 1,2,1,100000003,610000006487,
214,,Spine,3,2,Image 1,2,1,100000003,610000006490,
468,,Spine,3,6,Image 1,4,1,100000001,610000006495,
522,,Spine,3,6,Image 1,4,1,100000001,610000006500,
467,,Spine,3,0,Image 1,1,1,100000000,610000006507,
559,,Spine,3,0,Image 1,1,1,100000000,610000006514,
207,,Spine,3,4,Image 1,2,1,100000001,610000006516,
157,,Spine,3,8,Image 1,3,1,100000001,610000006519,
620,,Spine,3,0,Image 1,1,1,100000000,610000006526,
97,,Spine,3,12,Image 1,2,1,100000002,610000006528,
248,,Spine,3,9,Image 1,5,1,100000002,610000006531,
162,,Spine,3,5,Image 1,2,1,100000002,610000006533,
496,,Spine,3,1,Image 1,1,1,100000002,610000006537,
252,,Spine,3,8,Image 1,1,1,100000000,610000006540,
97,,Spine,3,9,Image 1,2,1,100000001,610000006544,
340,,Spine,3,0,Image 1,1,1,100000003,610000006548,
240,,Spine,3,0,Image 1,1,1,100000002,610000006552,
361,,Spine,3,4,Image 1,2,1,100000003,610000006556,
220,,Spine,3,12,Image 1,2,1,100000000,610000006560,
141,,Spine,3,21,Image 1,4,1,100000000,610000006563,
127,,Spine,3,8,Image 1,3,1,100000002,610000006566,
282,,Spine,3,8,Image 1,1,1,100000002,610000006570,
235,,Spine,3,0,Image 1,1,1,100000002,610000006573,
242,,Spine,3,0,Image 1,1,1,100000002,610000006577,
66,,Spine,3,12,Image 1,2,1,100000000,610000006579,
561,,Spine,3,0,Image 1,1,1,100000003,610000006586,
182,,Spine,3,0,Image 1,1,1,100000000,610000006589,
165,,Spine,3,5,Image 1,2,1,100000000,610000006591,
166,,Spine,3,3,Image 1,2,1,100000001,610000006593,
122,,Spine,3,0,Image 1,1,1,100000003,610000006596,
112,,Spine,3,2,Image 1,2,1,100000002,610000006598,
122,,Spine,3,5,Image 1,2,1,100000001,610000006600,
262,,Spine,3,15,Image 1,1,1,100000000,610000006602,
377,,Spine,3,4,Image 1,3,1,100000002,610000006605,
282,,Spine,3,12,Image 1,2,1,100000002,610000006608,
128,,Spine,3,1,Image 1,2,1,100000002,610000006612,
232,,Spine,3,24,Image 1,5,1,100000000,610000006615,
20,,Spine,3,0,Image 1,1,1,100000003,610000006617,
400,,Spine,3,0,Image 1,1,1,100000000,610000006622,
465,,Spine,3,1,Image 1,1,1,100000001,610000006627,
207,,Spine,3,2,Image 1,2,1,100000002,610000006629,
281,,Spine,3,0,Image 1,1,1,100000000,610000006632,
105,,Spine,3,9,Image 1,2,1,100000000,610000006635,
196,,Spine,3,24,Image 1,4,1,100000000,610000006639,
121,,Spine,3,14,Image 1,3,1,100000000,610000006641,
334,,Spine,3,8,Image 1,1,1,100000001,610000006644,
224,,Spine,3,12,Image 1,2,1,100000000,610000006646,
297,,Spine,3,5,Image 1,2,1,100000001,610000006650,
152,,Spine,3,7,Image 1,4,1,100000002,610000006652,
216,,Spine,3,0,Image 1,1,1,100000001,610000006657,
157,,Spine,3,6,Image 1,2,1,100000000,610000006659,
98,,Spine,3,24,Image 1,5,1,100000000,610000006661,
222,,Spine,3,2,Image 1,2,1,100000002,610000006663,
157,,Spine,3,2,Image 1,2,1,100000002,610000006665,
111,,Spine,3,7,Image 1,5,1,100000000,610000006668,
387,,Spine,3,0,Image 1,1,1,100000002,610000006673,
205,,Spine,3,14,Image 1,7,1,100000001,610000006675,
139,,Spine,3,4,Image 1,3,1,100000001,610000006677,
138,,Spine,3,0,Image 1,1,1,100000002,610000006683,
230,,Spine,3,12,Image 1,2,1,100000002,610000006685,
228,,Spine,3,11,Image 1,6,1,100000001,610000006687,
54,,Spine,3,4,Image 1,1,1,100000002,610000006690,
311,,Spine,3,6,Image 1,4,1,100000001,610000006694,
274,,Spine,3,10,Image 1,2,1,100000002,610000006699,
234,,Spine,3,0,Image 1,1,1,100000002,610000006701,
88,,Spine,3,13,Image 1,1,1,100000000,610000006706,
144,,Spine,3,8,Image 1,1,1,100000002,610000006708,
288,,Spine,3,0,Image 1,1,1,100000002,610000006714,
363,,Spine,3,0,Image 1,1,1,100000002,610000006716,
156,,Spine,3,22,Image 1,5,1,100000000,610000006718,
221,,Spine,3,8,Image 1,2,1,100000002,610000006721,
215,,Spine,3,8,Image 1,1,1,100000002,610000006723,
179,,Spine,3,0,Image 1,1,1,100000003,610000006725,
161,,Spine,3,1,Image 1,2,1,100000002,610000006727,
355,,Spine,3,0,Image 1,1,1,100000002,610000006730,
217,,Spine,3,7,Image 1,5,1,100000000,610000006732,
109,,Spine,3,13,Image 1,1,1,100000002,610000006736,
156,,Spine,3,0,Image 1,1,1,100000002,610000006742,
142,,Spine,3,0,Image 1,1,1,100000000,610000006744,
226,,Spine,3,15,Image 1,1,1,100000002,610000006746,
228,,Spine,3,5,Image 1,4,1,100000003,610000006750,
150,,Spine,3,0,Image 1,1,1,100000002,610000006752,
301,,Spine,3,2,Image 1,2,1,100000001,610000006755,
326,,Spine,3,0,Image 1,1,1,100000002,610000006758,
217,,Spine,3,9,Image 1,4,1,100000001,610000006762,
158,,Spine,3,0,Image 1,1,1,100000002,610000006764,
119,,Spine,3,0,Image 1,1,1,100000000,610000006766,
131,,Spine,3,2,Image 1,2,1,100000001,610000006768,
289,,Spine,3,12,Image 1,1,1,100000002,610000006772,
216,,Spine,3,9,Image 1,4,1,100000001,610000006774,
215,,Spine,3,0,Image 1,1,1,100000003,610000006776,
199,,Spine,3,0,Image 1,1,1,100000000,610000006778,
115,,Spine,3,0,Image 1,1,1,100000002,610000006782,
324,,Spine,3,5,Image 1,2,1,100000002,610000006789,
179,,Spine,3,0,Image 1,1,1,100000000,610000006791,
466,,Spine,3,24,Image 1,2,1,100000000,610000006797,
286,,Spine,3,0,Image 1,1,1,100000003,610000006804,
221,,Spine,3,0,Image 1,1,1,100000003,610000006808,
148,,Spine,3,0,Image 1,1,1,100000002,610000006810,
298,,Spine,3,10,Image 1,4,1,100000001,610000006814,
147,,Spine,3,2,Image 1,2,1,100000001,610000006816,
464,,Spine,3,0,Image 1,1,1,100000002,610000006825,
213,,Spine,3,0,Image 1,1,1,100000002,610000006828,
410,,Spine,3,0,Image 1,1,1,100000003,610000006833,
217,,Spine,3,0,Image 1,1,1,100000000,610000006838,
363,,Spine,3,2,Image 1,2,1,100000001,610000006840,
365,,Spine,3,4,Image 1,1,1,100000002,610000006842,
211,,Spine,3,0,Image 1,1,1,100000002,610000006844,
