
Segment Center Intensity Mean Ch=1 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
10,,Segment,1,12,Image 1,6,1,100000000,510000000044,
2,,Segment,1,11,Image 1,6,1,100000000,510000000053,
2.75,,Segment,1,10,Image 1,5,1,100000000,510000000068,
2.14286,,Segment,1,9,Image 1,5,1,100000000,510000000074,
1.33333,,Segment,1,8,Image 1,5,1,100000000,510000000079,
1.71429,,Segment,1,7,Image 1,5,1,100000000,510000000120,
1.06667,,Segment,1,6,Image 1,4,1,100000000,510000000155,
3.62069,,Segment,1,5,Image 1,3,1,100000000,510000000183,
7.66667,,Segment,1,4,Image 1,3,1,100000000,510000000191,
4.41935,,Segment,1,3,Image 1,3,1,100000000,510000000252,
1.85714,,Segment,1,2,Image 1,2,1,100000000,510000000258,
0.777778,,Segment,1,1,Image 1,1,1,100000000,510000000266,
0.666667,,Segment,1,0,Image 1,1,1,100000000,510000000268,
45,,Segment,1,12,Image 1,7,1,100000000,510000000294,
2.16667,,Segment,1,11,Image 1,5,1,100000000,510000000299,
3.66667,,Segment,1,9,Image 1,6,1,100000000,510000000304,
1.57143,,Segment,1,6,Image 1,3,1,100000003,510000000328,
1.22222,,Segment,1,5,Image 1,3,1,100000003,510000000345,
7.05,,Segment,1,4,Image 1,3,1,100000003,510000000364,
0.583333,,Segment,1,3,Image 1,3,1,100000003,510000000375,
1.17241,,Segment,1,2,Image 1,2,1,100000003,510000000403,
2.875,,Segment,1,0,Image 1,1,1,100000003,510000000413,
1.75,,Segment,1,7,Image 1,5,1,100000003,510000000437,
0.666667,,Segment,1,6,Image 1,4,1,100000003,510000000439,
0.636364,,Segment,1,7,Image 1,4,1,100000003,510000000449,
0.875,,Segment,1,7,Image 1,5,1,100000003,510000000456,
1.33333,,Segment,1,6,Image 1,5,1,100000003,510000000461,
1,,Segment,1,5,Image 1,4,1,100000003,510000000476,
1.33333,,Segment,1,7,Image 1,6,1,100000003,510000000478,
3,,Segment,1,6,Image 1,4,1,100000003,510000000481,
1.06667,,Segment,1,4,Image 1,4,1,100000003,510000000495,
0.5,,Segment,1,3,Image 1,2,1,100000003,510000000504,
8,,Segment,1,8,Image 1,5,1,100000000,510000000506,
9.44444,,Segment,1,7,Image 1,4,1,100000000,510000000523,
3.35897,,Segment,1,6,Image 1,4,1,100000000,510000000561,
1,,Segment,1,5,Image 1,4,1,100000000,510000000566,
17,,Segment,1,4,Image 1,4,1,100000000,510000000577,
1,,Segment,1,8,Image 1,6,1,100000000,510000000581,
1.75,,Segment,1,7,Image 1,5,1,100000000,510000000588,
1.125,,Segment,1,6,Image 1,5,1,100000000,510000000604,
20,,Segment,1,5,Image 1,5,1,100000000,510000000607,
0.714286,,Segment,1,9,Image 1,3,1,100000001,510000000613,
1,,Segment,1,8,Image 1,3,1,100000001,510000000617,
1.64286,,Segment,1,7,Image 1,3,1,100000001,510000000630,
1.92308,,Segment,1,6,Image 1,2,1,100000001,510000000642,
1.83333,,Segment,1,5,Image 1,2,1,100000001,510000000647,
1.32258,,Segment,1,4,Image 1,2,1,100000001,510000000677,
1.33333,,Segment,1,3,Image 1,2,1,100000001,510000000682,
0,,Segment,1,2,Image 1,1,1,100000001,510000000685,
1.3,,Segment,1,1,Image 1,1,1,100000001,510000000704,
1.2,,Segment,1,0,Image 1,1,1,100000001,510000000743,
1.25,,Segment,1,10,Image 1,5,1,100000002,510000000750,
2.33333,,Segment,1,9,Image 1,4,1,100000002,510000000755,
2.14286,,Segment,1,8,Image 1,4,1,100000002,510000000761,
3.13333,,Segment,1,7,Image 1,4,1,100000002,510000000775,
2.27273,,Segment,1,6,Image 1,4,1,100000002,510000000785,
2,,Segment,1,5,Image 1,3,1,100000002,510000000788,
2.11765,,Segment,1,4,Image 1,3,1,100000002,510000000804,
1.68,,Segment,1,3,Image 1,2,1,100000002,510000000828,
1,,Segment,1,2,Image 1,2,1,100000002,510000000834,
0.909091,,Segment,1,1,Image 1,1,1,100000002,510000000844,
1.46667,,Segment,1,0,Image 1,1,1,100000002,510000000871,
0.857143,,Segment,1,16,Image 1,8,1,100000001,510000000881,
1,,Segment,1,15,Image 1,8,1,100000001,510000000887,
1.41176,,Segment,1,14,Image 1,7,1,100000001,510000000903,
1.625,,Segment,1,13,Image 1,6,1,100000001,510000000910,
8.5,,Segment,1,12,Image 1,6,1,100000001,510000000923,
2,,Segment,1,11,Image 1,5,1,100000001,510000000928,
2,,Segment,1,10,Image 1,5,1,100000001,510000000932,
1.77273,,Segment,1,9,Image 1,4,1,100000001,510000000953,
1.6,,Segment,1,8,Image 1,3,1,100000001,510000000962,
1.33333,,Segment,1,7,Image 1,2,1,100000001,510000000964,
1.33333,,Segment,1,6,Image 1,2,1,100000001,510000000966,
2.5,,Segment,1,5,Image 1,2,1,100000001,510000000969,
2.22222,,Segment,1,4,Image 1,2,1,100000001,510000000977,
12.08,,Segment,1,3,Image 1,2,1,100000001,510000001051,
1.4,,Segment,1,2,Image 1,2,1,100000001,510000001055,
1.16667,,Segment,1,1,Image 1,2,1,100000001,510000001060,
4.6,,Segment,1,7,Image 1,5,1,100000001,510000001065,
4.28571,,Segment,1,6,Image 1,4,1,100000001,510000001092,
2,,Segment,1,5,Image 1,4,1,100000001,510000001102,
1.48649,,Segment,1,4,Image 1,3,1,100000001,510000001138,
1,,Segment,1,3,Image 1,2,1,100000001,510000001140,
0.8,,Segment,1,2,Image 1,2,1,100000001,510000001144,
6.25455,,Segment,1,24,Image 1,5,1,100000000,510000001198,
6,,Segment,1,23,Image 1,4,1,100000000,510000001235,
10.6667,,Segment,1,22,Image 1,4,1,100000000,510000001237,
2.22222,,Segment,1,21,Image 1,4,1,100000000,510000001254,
3.33333,,Segment,1,20,Image 1,4,1,100000000,510000001259,
1.775,,Segment,1,19,Image 1,4,1,100000000,510000001298,
1.33333,,Segment,1,18,Image 1,4,1,100000000,510000001318,
1.66667,,Segment,1,17,Image 1,4,1,100000000,510000001320,
1.35,,Segment,1,16,Image 1,4,1,100000000,510000001339,
1.54545,,Segment,1,15,Image 1,4,1,100000000,510000001371,
3.66667,,Segment,1,14,Image 1,3,1,100000000,510000001382,
1.2,,Segment,1,13,Image 1,2,1,100000000,510000001396,
1.9375,,Segment,1,12,Image 1,1,1,100000000,510000001411,
2.16667,,Segment,1,11,Image 1,1,1,100000000,510000001416,
1.6,,Segment,1,10,Image 1,1,1,100000000,510000001420,
2.8,,Segment,1,9,Image 1,1,1,100000000,510000001424,
3.66667,,Segment,1,8,Image 1,1,1,100000000,510000001426,
1.5,,Segment,1,7,Image 1,1,1,100000000,510000001429,
5.2069,,Segment,1,6,Image 1,1,1,100000000,510000001457,
3.9,,Segment,1,4,Image 1,1,1,100000000,510000001467,
2.55556,,Segment,1,3,Image 1,1,1,100000000,510000001475,
1.5,,Segment,1,2,Image 1,1,1,100000000,510000001478,
1.4,,Segment,1,1,Image 1,1,1,100000000,510000001482,
1.375,,Segment,1,0,Image 1,1,1,100000000,510000001492,
73.1,,Segment,1,25,Image 1,5,1,100000000,510000001507,
5.33333,,Segment,1,24,Image 1,4,1,100000000,510000001512,
53.7857,,Segment,1,25,Image 1,4,1,100000000,510000001525,
5.66667,,Segment,1,19,Image 1,5,1,100000000,510000001527,
5.28571,,Segment,1,18,Image 1,5,1,100000000,510000001533,
7.14286,,Segment,1,17,Image 1,5,1,100000000,510000001546,
2.5,,Segment,1,16,Image 1,5,1,100000000,510000001549,
2.04762,,Segment,1,22,Image 1,5,1,100000000,510000001570,
4.33333,,Segment,1,18,Image 1,6,1,100000000,510000001572,
3.5,,Segment,1,23,Image 1,5,1,100000000,510000001577,
1.71429,,Segment,1,20,Image 1,5,1,100000000,510000001583,
1.22222,,Segment,1,15,Image 1,2,1,100000002,510000001591,
1.14286,,Segment,1,14,Image 1,1,1,100000002,510000001597,
3.97143,,Segment,1,12,Image 1,1,1,100000002,510000001632,
1,,Segment,1,11,Image 1,1,1,100000002,510000001641,
1.71429,,Segment,1,10,Image 1,1,1,100000002,510000001647,
3,,Segment,1,8,Image 1,1,1,100000002,510000001650,
2.9375,,Segment,1,7,Image 1,1,1,100000002,510000001665,
1.68182,,Segment,1,6,Image 1,1,1,100000002,510000001686,
3,,Segment,1,4,Image 1,1,1,100000002,510000001711,
1.6875,,Segment,1,3,Image 1,1,1,100000002,510000001742,
2.18182,,Segment,1,2,Image 1,1,1,100000002,510000001752,
78.5,,Segment,1,0,Image 1,1,1,100000002,510000001764,
1.66667,,Segment,1,15,Image 1,7,1,100000001,510000001798,
0.333333,,Segment,1,7,Image 1,4,1,100000000,510000001800,
3.75,,Segment,1,17,Image 1,6,1,100000000,510000001803,
1.3,,Segment,1,13,Image 1,2,1,100000002,510000001832,
1.51613,,Segment,1,17,Image 1,3,1,100000002,510000001862,
1.2,,Segment,1,16,Image 1,3,1,100000002,510000001866,
1.5,,Segment,1,15,Image 1,3,1,100000002,510000001877,
1,,Segment,1,14,Image 1,2,1,100000002,510000001880,
1,,Segment,1,13,Image 1,2,1,100000002,510000001883,
1.28571,,Segment,1,12,Image 1,2,1,100000002,510000001889,
1.3,,Segment,1,11,Image 1,2,1,100000002,510000001898,
1.5,,Segment,1,17,Image 1,2,1,100000002,510000001917,
1.94444,,Segment,1,15,Image 1,2,1,100000002,510000001935,
1,,Segment,1,14,Image 1,2,1,100000002,510000001949,
0.888889,,Segment,1,13,Image 1,2,1,100000002,510000001957,
1.55556,,Segment,1,12,Image 1,2,1,100000002,510000001965,
1.53846,,Segment,1,15,Image 1,1,1,100000002,510000001978,
5.85,,Segment,1,16,Image 1,3,1,100000002,510000001999,
24.125,,Segment,1,17,Image 1,3,1,100000002,510000002006,
0.857143,,Segment,1,15,Image 1,4,1,100000002,510000002012,
2,,Segment,1,14,Image 1,3,1,100000002,510000002018,
1.4,,Segment,1,13,Image 1,3,1,100000002,510000002022,
1.1,,Segment,1,17,Image 1,5,1,100000000,510000002031,
5.5,,Segment,1,12,Image 1,6,1,100000001,510000002052,
2.2,,Segment,1,11,Image 1,6,1,100000001,510000002066,
1,,Segment,1,10,Image 1,5,1,100000001,510000002070,
0.6,,Segment,1,9,Image 1,5,1,100000001,510000002074,
3.28571,,Segment,1,8,Image 1,4,1,100000001,510000002080,
5.33333,,Segment,1,7,Image 1,4,1,100000001,510000002082,
2.05556,,Segment,1,14,Image 1,3,1,100000002,510000002099,
3,,Segment,1,8,Image 1,5,1,100000001,510000002115,
1,,Segment,1,26,Image 1,3,1,100000000,510000002121,
4.6,,Segment,1,25,Image 1,3,1,100000000,510000002125,
2.88889,,Segment,1,24,Image 1,2,1,100000000,510000002133,
1.25,,Segment,1,23,Image 1,2,1,100000000,510000002136,
2,,Segment,1,22,Image 1,2,1,100000000,510000002138,
1.14286,,Segment,1,21,Image 1,2,1,100000000,510000002151,
1.05263,,Segment,1,20,Image 1,2,1,100000000,510000002169,
2.33333,,Segment,1,19,Image 1,1,1,100000000,510000002171,
1.6,,Segment,1,18,Image 1,1,1,100000000,510000002180,
2.25,,Segment,1,17,Image 1,1,1,100000000,510000002183,
1.8,,Segment,1,16,Image 1,1,1,100000000,510000002187,
1.75,,Segment,1,15,Image 1,1,1,100000000,510000002194,
1.27273,,Segment,1,14,Image 1,1,1,100000000,510000002204,
6.34615,,Segment,1,13,Image 1,1,1,100000000,510000002229,
3.33333,,Segment,1,19,Image 1,5,1,100000000,510000002231,
0.333333,,Segment,1,16,Image 1,4,1,100000002,510000002233,
1.4,,Segment,1,15,Image 1,3,1,100000002,510000002237,
7.78571,,Segment,1,22,Image 1,3,1,100000000,510000002250,
1.25,,Segment,1,16,Image 1,3,1,100000002,510000002253,
1.6,,Segment,1,16,Image 1,4,1,100000002,510000002258,
41.2,,Segment,1,12,Image 1,7,1,100000001,510000002262,
1.66667,,Segment,1,14,Image 1,2,1,100000002,510000002264,
3.71429,,Segment,1,15,Image 1,3,1,100000002,510000002270,
0.9,,Segment,1,11,Image 1,5,1,100000001,510000002279,
2.33333,,Segment,1,6,Image 1,3,1,100000000,510000002281,
2,,Segment,1,26,Image 1,4,1,100000000,510000002283,
2.18519,,Segment,1,6,Image 1,4,1,100000002,510000002309,
1.5,,Segment,1,5,Image 1,3,1,100000002,510000002318,
1,,Segment,1,4,Image 1,2,1,100000002,510000002321,
2.13158,,Segment,1,3,Image 1,2,1,100000002,510000002358,
2.76,,Segment,1,2,Image 1,1,1,100000002,510000002407,
1.16667,,Segment,1,1,Image 1,1,1,100000002,510000002418,
1.75,,Segment,1,0,Image 1,1,1,100000002,510000002439,
0.6,,Segment,1,13,Image 1,4,1,100000002,510000002443,
1.25,,Segment,1,12,Image 1,3,1,100000002,510000002450,
3.625,,Segment,1,19,Image 1,5,1,100000000,510000002457,
3.70588,,Segment,1,18,Image 1,4,1,100000000,510000002473,
1.66667,,Segment,1,17,Image 1,4,1,100000000,510000002475,
1,,Segment,1,16,Image 1,3,1,100000000,510000002477,
0.8,,Segment,1,15,Image 1,2,1,100000000,510000002481,
4.625,,Segment,1,14,Image 1,2,1,100000000,510000002496,
1.2,,Segment,1,13,Image 1,3,1,100000002,510000002500,
1.75,,Segment,1,13,Image 1,3,1,100000002,510000002503,
2.66667,,Segment,1,25,Image 1,2,1,100000000,510000002505,
0.8,,Segment,1,10,Image 1,6,1,100000001,510000002509,
2,,Segment,1,18,Image 1,5,1,100000000,510000002512,
1.66667,,Segment,1,14,Image 1,4,1,100000002,510000002523,
1.55556,,Segment,1,14,Image 1,3,1,100000002,510000002531,
0.333333,,Segment,1,20,Image 1,2,1,100000000,510000002533,
0.846154,,Segment,1,19,Image 1,2,1,100000000,510000002545,
1.57143,,Segment,1,21,Image 1,3,1,100000000,510000002558,
2,,Segment,1,24,Image 1,3,1,100000000,510000002564,
1.33333,,Segment,1,9,Image 1,4,1,100000001,510000002569,
0.555556,,Segment,1,15,Image 1,7,1,100000001,510000002577,
1.5,,Segment,1,14,Image 1,6,1,100000001,510000002580,
1.14286,,Segment,1,15,Image 1,6,1,100000001,510000002586,
3.91667,,Segment,1,9,Image 1,3,1,100000003,510000002609,
4.68571,,Segment,1,8,Image 1,3,1,100000003,510000002643,
1.75,,Segment,1,7,Image 1,3,1,100000003,510000002654,
2.8125,,Segment,1,6,Image 1,3,1,100000003,510000002669,
