
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Segment,3,12,Image 1,6,1,100000000,510000000044,
10,,Segment,3,11,Image 1,6,1,100000000,510000000053,
16,,Segment,3,10,Image 1,5,1,100000000,510000000068,
7,,Segment,3,9,Image 1,5,1,100000000,510000000074,
6,,Segment,3,8,Image 1,5,1,100000000,510000000079,
42,,Segment,3,7,Image 1,5,1,100000000,510000000120,
30,,Segment,3,6,Image 1,4,1,100000000,510000000155,
29,,Segment,3,5,Image 1,3,1,100000000,510000000183,
9,,Segment,3,4,Image 1,3,1,100000000,510000000191,
62,,Segment,3,3,Image 1,3,1,100000000,510000000252,
7,,Segment,3,2,Image 1,2,1,100000000,510000000258,
9,,Segment,3,1,Image 1,1,1,100000000,510000000266,
3,,Segment,3,0,Image 1,1,1,100000000,510000000268,
3,,Segment,3,12,Image 1,7,1,100000000,510000000294,
6,,Segment,3,11,Image 1,5,1,100000000,510000000299,
6,,Segment,3,9,Image 1,6,1,100000000,510000000304,
21,,Segment,3,6,Image 1,3,1,100000003,510000000328,
18,,Segment,3,5,Image 1,3,1,100000003,510000000345,
20,,Segment,3,4,Image 1,3,1,100000003,510000000364,
12,,Segment,3,3,Image 1,3,1,100000003,510000000375,
29,,Segment,3,2,Image 1,2,1,100000003,510000000403,
8,,Segment,3,0,Image 1,1,1,100000003,510000000413,
8,,Segment,3,7,Image 1,5,1,100000003,510000000437,
3,,Segment,3,6,Image 1,4,1,100000003,510000000439,
11,,Segment,3,7,Image 1,4,1,100000003,510000000449,
8,,Segment,3,7,Image 1,5,1,100000003,510000000456,
6,,Segment,3,6,Image 1,5,1,100000003,510000000461,
16,,Segment,3,5,Image 1,4,1,100000003,510000000476,
3,,Segment,3,7,Image 1,6,1,100000003,510000000478,
4,,Segment,3,6,Image 1,4,1,100000003,510000000481,
15,,Segment,3,4,Image 1,4,1,100000003,510000000495,
10,,Segment,3,3,Image 1,2,1,100000003,510000000504,
3,,Segment,3,8,Image 1,5,1,100000000,510000000506,
18,,Segment,3,7,Image 1,4,1,100000000,510000000523,
39,,Segment,3,6,Image 1,4,1,100000000,510000000561,
6,,Segment,3,5,Image 1,4,1,100000000,510000000566,
12,,Segment,3,4,Image 1,4,1,100000000,510000000577,
4,,Segment,3,8,Image 1,6,1,100000000,510000000581,
8,,Segment,3,7,Image 1,5,1,100000000,510000000588,
16,,Segment,3,6,Image 1,5,1,100000000,510000000604,
4,,Segment,3,5,Image 1,5,1,100000000,510000000607,
7,,Segment,3,9,Image 1,3,1,100000001,510000000613,
5,,Segment,3,8,Image 1,3,1,100000001,510000000617,
14,,Segment,3,7,Image 1,3,1,100000001,510000000630,
13,,Segment,3,6,Image 1,2,1,100000001,510000000642,
6,,Segment,3,5,Image 1,2,1,100000001,510000000647,
31,,Segment,3,4,Image 1,2,1,100000001,510000000677,
6,,Segment,3,3,Image 1,2,1,100000001,510000000682,
4,,Segment,3,2,Image 1,1,1,100000001,510000000685,
20,,Segment,3,1,Image 1,1,1,100000001,510000000704,
5,,Segment,3,0,Image 1,1,1,100000001,510000000743,
8,,Segment,3,10,Image 1,5,1,100000002,510000000750,
6,,Segment,3,9,Image 1,4,1,100000002,510000000755,
7,,Segment,3,8,Image 1,4,1,100000002,510000000761,
15,,Segment,3,7,Image 1,4,1,100000002,510000000775,
11,,Segment,3,6,Image 1,4,1,100000002,510000000785,
4,,Segment,3,5,Image 1,3,1,100000002,510000000788,
17,,Segment,3,4,Image 1,3,1,100000002,510000000804,
25,,Segment,3,3,Image 1,2,1,100000002,510000000828,
7,,Segment,3,2,Image 1,2,1,100000002,510000000834,
11,,Segment,3,1,Image 1,1,1,100000002,510000000844,
15,,Segment,3,0,Image 1,1,1,100000002,510000000871,
7,,Segment,3,16,Image 1,8,1,100000001,510000000881,
7,,Segment,3,15,Image 1,8,1,100000001,510000000887,
17,,Segment,3,14,Image 1,7,1,100000001,510000000903,
8,,Segment,3,13,Image 1,6,1,100000001,510000000910,
14,,Segment,3,12,Image 1,6,1,100000001,510000000923,
6,,Segment,3,11,Image 1,5,1,100000001,510000000928,
5,,Segment,3,10,Image 1,5,1,100000001,510000000932,
22,,Segment,3,9,Image 1,4,1,100000001,510000000953,
10,,Segment,3,8,Image 1,3,1,100000001,510000000962,
3,,Segment,3,7,Image 1,2,1,100000001,510000000964,
3,,Segment,3,6,Image 1,2,1,100000001,510000000966,
4,,Segment,3,5,Image 1,2,1,100000001,510000000969,
9,,Segment,3,4,Image 1,2,1,100000001,510000000977,
75,,Segment,3,3,Image 1,2,1,100000001,510000001051,
5,,Segment,3,2,Image 1,2,1,100000001,510000001055,
6,,Segment,3,1,Image 1,2,1,100000001,510000001060,
5,,Segment,3,7,Image 1,5,1,100000001,510000001065,
28,,Segment,3,6,Image 1,4,1,100000001,510000001092,
11,,Segment,3,5,Image 1,4,1,100000001,510000001102,
37,,Segment,3,4,Image 1,3,1,100000001,510000001138,
3,,Segment,3,3,Image 1,2,1,100000001,510000001140,
5,,Segment,3,2,Image 1,2,1,100000001,510000001144,
55,,Segment,3,24,Image 1,5,1,100000000,510000001198,
38,,Segment,3,23,Image 1,4,1,100000000,510000001235,
3,,Segment,3,22,Image 1,4,1,100000000,510000001237,
18,,Segment,3,21,Image 1,4,1,100000000,510000001254,
6,,Segment,3,20,Image 1,4,1,100000000,510000001259,
40,,Segment,3,19,Image 1,4,1,100000000,510000001298,
21,,Segment,3,18,Image 1,4,1,100000000,510000001318,
3,,Segment,3,17,Image 1,4,1,100000000,510000001320,
20,,Segment,3,16,Image 1,4,1,100000000,510000001339,
33,,Segment,3,15,Image 1,4,1,100000000,510000001371,
12,,Segment,3,14,Image 1,3,1,100000000,510000001382,
15,,Segment,3,13,Image 1,2,1,100000000,510000001396,
16,,Segment,3,12,Image 1,1,1,100000000,510000001411,
6,,Segment,3,11,Image 1,1,1,100000000,510000001416,
5,,Segment,3,10,Image 1,1,1,100000000,510000001420,
5,,Segment,3,9,Image 1,1,1,100000000,510000001424,
3,,Segment,3,8,Image 1,1,1,100000000,510000001426,
4,,Segment,3,7,Image 1,1,1,100000000,510000001429,
29,,Segment,3,6,Image 1,1,1,100000000,510000001457,
10,,Segment,3,4,Image 1,1,1,100000000,510000001467,
9,,Segment,3,3,Image 1,1,1,100000000,510000001475,
4,,Segment,3,2,Image 1,1,1,100000000,510000001478,
5,,Segment,3,1,Image 1,1,1,100000000,510000001482,
8,,Segment,3,0,Image 1,1,1,100000000,510000001492,
10,,Segment,3,25,Image 1,5,1,100000000,510000001507,
6,,Segment,3,24,Image 1,4,1,100000000,510000001512,
14,,Segment,3,25,Image 1,4,1,100000000,510000001525,
3,,Segment,3,19,Image 1,5,1,100000000,510000001527,
7,,Segment,3,18,Image 1,5,1,100000000,510000001533,
14,,Segment,3,17,Image 1,5,1,100000000,510000001546,
4,,Segment,3,16,Image 1,5,1,100000000,510000001549,
21,,Segment,3,22,Image 1,5,1,100000000,510000001570,
3,,Segment,3,18,Image 1,6,1,100000000,510000001572,
6,,Segment,3,23,Image 1,5,1,100000000,510000001577,
7,,Segment,3,20,Image 1,5,1,100000000,510000001583,
9,,Segment,3,15,Image 1,2,1,100000002,510000001591,
7,,Segment,3,14,Image 1,1,1,100000002,510000001597,
35,,Segment,3,12,Image 1,1,1,100000002,510000001632,
10,,Segment,3,11,Image 1,1,1,100000002,510000001641,
7,,Segment,3,10,Image 1,1,1,100000002,510000001647,
3,,Segment,3,8,Image 1,1,1,100000002,510000001650,
16,,Segment,3,7,Image 1,1,1,100000002,510000001665,
22,,Segment,3,6,Image 1,1,1,100000002,510000001686,
25,,Segment,3,4,Image 1,1,1,100000002,510000001711,
32,,Segment,3,3,Image 1,1,1,100000002,510000001742,
11,,Segment,3,2,Image 1,1,1,100000002,510000001752,
2,,Segment,3,0,Image 1,1,1,100000002,510000001764,
15,,Segment,3,15,Image 1,7,1,100000001,510000001798,
3,,Segment,3,7,Image 1,4,1,100000000,510000001800,
4,,Segment,3,17,Image 1,6,1,100000000,510000001803,
30,,Segment,3,13,Image 1,2,1,100000002,510000001832,
31,,Segment,3,17,Image 1,3,1,100000002,510000001862,
5,,Segment,3,16,Image 1,3,1,100000002,510000001866,
12,,Segment,3,15,Image 1,3,1,100000002,510000001877,
4,,Segment,3,14,Image 1,2,1,100000002,510000001880,
4,,Segment,3,13,Image 1,2,1,100000002,510000001883,
7,,Segment,3,12,Image 1,2,1,100000002,510000001889,
10,,Segment,3,11,Image 1,2,1,100000002,510000001898,
20,,Segment,3,17,Image 1,2,1,100000002,510000001917,
18,,Segment,3,15,Image 1,2,1,100000002,510000001935,
15,,Segment,3,14,Image 1,2,1,100000002,510000001949,
9,,Segment,3,13,Image 1,2,1,100000002,510000001957,
9,,Segment,3,12,Image 1,2,1,100000002,510000001965,
13,,Segment,3,15,Image 1,1,1,100000002,510000001978,
20,,Segment,3,16,Image 1,3,1,100000002,510000001999,
8,,Segment,3,17,Image 1,3,1,100000002,510000002006,
7,,Segment,3,15,Image 1,4,1,100000002,510000002012,
7,,Segment,3,14,Image 1,3,1,100000002,510000002018,
5,,Segment,3,13,Image 1,3,1,100000002,510000002022,
10,,Segment,3,17,Image 1,5,1,100000000,510000002031,
22,,Segment,3,12,Image 1,6,1,100000001,510000002052,
15,,Segment,3,11,Image 1,6,1,100000001,510000002066,
5,,Segment,3,10,Image 1,5,1,100000001,510000002070,
5,,Segment,3,9,Image 1,5,1,100000001,510000002074,
7,,Segment,3,8,Image 1,4,1,100000001,510000002080,
3,,Segment,3,7,Image 1,4,1,100000001,510000002082,
18,,Segment,3,14,Image 1,3,1,100000002,510000002099,
17,,Segment,3,8,Image 1,5,1,100000001,510000002115,
7,,Segment,3,26,Image 1,3,1,100000000,510000002121,
5,,Segment,3,25,Image 1,3,1,100000000,510000002125,
9,,Segment,3,24,Image 1,2,1,100000000,510000002133,
4,,Segment,3,23,Image 1,2,1,100000000,510000002136,
3,,Segment,3,22,Image 1,2,1,100000000,510000002138,
14,,Segment,3,21,Image 1,2,1,100000000,510000002151,
19,,Segment,3,20,Image 1,2,1,100000000,510000002169,
3,,Segment,3,19,Image 1,1,1,100000000,510000002171,
10,,Segment,3,18,Image 1,1,1,100000000,510000002180,
4,,Segment,3,17,Image 1,1,1,100000000,510000002183,
5,,Segment,3,16,Image 1,1,1,100000000,510000002187,
8,,Segment,3,15,Image 1,1,1,100000000,510000002194,
11,,Segment,3,14,Image 1,1,1,100000000,510000002204,
26,,Segment,3,13,Image 1,1,1,100000000,510000002229,
3,,Segment,3,19,Image 1,5,1,100000000,510000002231,
3,,Segment,3,16,Image 1,4,1,100000002,510000002233,
5,,Segment,3,15,Image 1,3,1,100000002,510000002237,
14,,Segment,3,22,Image 1,3,1,100000000,510000002250,
4,,Segment,3,16,Image 1,3,1,100000002,510000002253,
5,,Segment,3,16,Image 1,4,1,100000002,510000002258,
5,,Segment,3,12,Image 1,7,1,100000001,510000002262,
3,,Segment,3,14,Image 1,2,1,100000002,510000002264,
7,,Segment,3,15,Image 1,3,1,100000002,510000002270,
10,,Segment,3,11,Image 1,5,1,100000001,510000002279,
3,,Segment,3,6,Image 1,3,1,100000000,510000002281,
3,,Segment,3,26,Image 1,4,1,100000000,510000002283,
27,,Segment,3,6,Image 1,4,1,100000002,510000002309,
10,,Segment,3,5,Image 1,3,1,100000002,510000002318,
4,,Segment,3,4,Image 1,2,1,100000002,510000002321,
38,,Segment,3,3,Image 1,2,1,100000002,510000002358,
50,,Segment,3,2,Image 1,1,1,100000002,510000002407,
12,,Segment,3,1,Image 1,1,1,100000002,510000002418,
12,,Segment,3,0,Image 1,1,1,100000002,510000002439,
5,,Segment,3,13,Image 1,4,1,100000002,510000002443,
8,,Segment,3,12,Image 1,3,1,100000002,510000002450,
8,,Segment,3,19,Image 1,5,1,100000000,510000002457,
17,,Segment,3,18,Image 1,4,1,100000000,510000002473,
3,,Segment,3,17,Image 1,4,1,100000000,510000002475,
3,,Segment,3,16,Image 1,3,1,100000000,510000002477,
5,,Segment,3,15,Image 1,2,1,100000000,510000002481,
16,,Segment,3,14,Image 1,2,1,100000000,510000002496,
5,,Segment,3,13,Image 1,3,1,100000002,510000002500,
4,,Segment,3,13,Image 1,3,1,100000002,510000002503,
3,,Segment,3,25,Image 1,2,1,100000000,510000002505,
5,,Segment,3,10,Image 1,6,1,100000001,510000002509,
4,,Segment,3,18,Image 1,5,1,100000000,510000002512,
12,,Segment,3,14,Image 1,4,1,100000002,510000002523,
9,,Segment,3,14,Image 1,3,1,100000002,510000002531,
3,,Segment,3,20,Image 1,2,1,100000000,510000002533,
13,,Segment,3,19,Image 1,2,1,100000000,510000002545,
14,,Segment,3,21,Image 1,3,1,100000000,510000002558,
6,,Segment,3,24,Image 1,3,1,100000000,510000002564,
6,,Segment,3,9,Image 1,4,1,100000001,510000002569,
9,,Segment,3,15,Image 1,7,1,100000001,510000002577,
4,,Segment,3,14,Image 1,6,1,100000001,510000002580,
7,,Segment,3,15,Image 1,6,1,100000001,510000002586,
24,,Segment,3,9,Image 1,3,1,100000003,510000002609,
35,,Segment,3,8,Image 1,3,1,100000003,510000002643,
12,,Segment,3,7,Image 1,3,1,100000003,510000002654,
16,,Segment,3,6,Image 1,3,1,100000003,510000002669,
19,,Segment,3,4,Image 1,2,1,100000003,510000002688,
3,,Segment,3,3,Image 1,2,1,100000003,510000002690,
49,,Segment,3,2,Image 1,2,1,100000003,510000002738,
13,,Segment,3,1,Image 1,2,1,100000003,510000002750,
3,,Segment,3,19,Image 1,4,1,100000000,510000002752,
5,,Segment,3,12,Image 1,7,1,100000001,510000002756,
12,,Segment,3,11,Image 1,6,1,100000001,510000002767,
8,,Segment,3,15,Image 1,2,1,100000002,510000002774,
5,,Segment,3,8,Image 1,5,1,100000001,510000002778,
4,,Segment,3,12,Image 1,6,1,100000001,510000002781,
5,,Segment,3,23,Image 1,3,1,100000000,510000002785,
4,,Segment,3,5,Image 1,4,1,100000000,510000002788,
5,,Segment,3,14,Image 1,6,1,100000001,510000002792,
4,,Segment,3,13,Image 1,6,1,100000001,510000002795,
3,,Segment,3,12,Image 1,5,1,100000001,510000002797,
6,,Segment,3,9,Image 1,4,1,100000003,510000002802,
6,,Segment,3,13,Image 1,5,1,100000001,510000002807,
10,,Segment,3,11,Image 1,4,1,100000002,510000002816,
4,,Segment,3,10,Image 1,4,1,100000002,510000002819,
5,,Segment,3,9,Image 1,4,1,100000002,510000002823,
5,,Segment,3,8,Image 1,3,1,100000002,510000002827,
49,,Segment,3,7,Image 1,3,1,100000002,510000002875,
9,,Segment,3,5,Image 1,2,1,100000002,510000002884,
5,,Segment,3,4,Image 1,2,1,100000002,510000002888,
6,,Segment,3,3,Image 1,2,1,100000002,510000002893,
16,,Segment,3,2,Image 1,2,1,100000002,510000002908,
11,,Segment,3,20,Image 1,1,1,100000000,510000002918,
5,,Segment,3,13,Image 1,5,1,100000002,510000002922,
4,,Segment,3,12,Image 1,4,1,100000002,510000002925,
6,,Segment,3,11,Image 1,3,1,100000002,510000002930,
11,,Segment,3,10,Image 1,2,1,100000002,510000002940,
6,,Segment,3,9,Image 1,2,1,100000002,510000002945,
8,,Segment,3,8,Image 1,2,1,100000002,510000002952,
7,,Segment,3,7,Image 1,2,1,100000002,510000002958,
23,,Segment,3,6,Image 1,2,1,100000002,510000002980,
18,,Segment,3,4,Image 1,2,1,100000002,510000002998,
13,,Segment,3,3,Image 1,2,1,100000002,510000003010,
12,,Segment,3,2,Image 1,2,1,100000002,510000003021,
22,,Segment,3,1,Image 1,2,1,100000002,510000003042,
11,,Segment,3,0,Image 1,1,1,100000002,510000003053,
4,,Segment,3,9,Image 1,5,1,100000003,510000003056,
43,,Segment,3,8,Image 1,4,1,100000003,510000003098,
8,,Segment,3,13,Image 1,7,1,100000001,510000003105,
8,,Segment,3,6,Image 1,3,1,100000002,510000003113,
3,,Segment,3,13,Image 1,4,1,100000002,510000003115,
21,,Segment,3,8,Image 1,5,1,100000002,510000003135,
11,,Segment,3,7,Image 1,5,1,100000002,510000003145,
9,,Segment,3,10,Image 1,4,1,100000002,510000003153,
8,,Segment,3,9,Image 1,3,1,100000002,510000003160,
4,,Segment,3,9,Image 1,4,1,100000003,510000003163,
5,,Segment,3,10,Image 1,5,1,100000002,510000003167,
3,,Segment,3,11,Image 1,5,1,100000002,510000003169,
