
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.360864,µm,Spine,0,1,1,100000002,610000006716,
0.320092,µm,Spine,22,5,1,100000000,610000006718,
0.478701,µm,Spine,8,2,1,100000002,610000006721,
0.350352,µm,Spine,8,1,1,100000002,610000006723,
0.446381,µm,Spine,0,1,1,100000003,610000006725,
0.325,µm,Spine,1,2,1,100000002,610000006727,
0.614771,µm,Spine,0,1,1,100000002,610000006730,
0.421117,µm,Spine,7,5,1,100000000,610000006732,
0.33498,µm,Spine,13,1,1,100000002,610000006736,
0.177754,µm,Spine,0,1,1,100000002,610000006742,
0.462066,µm,Spine,0,1,1,100000000,610000006744,
0.635829,µm,Spine,15,1,1,100000002,610000006746,
0.383997,µm,Spine,5,4,1,100000003,610000006750,
0.382129,µm,Spine,0,1,1,100000002,610000006752,
0.459052,µm,Spine,2,2,1,100000001,610000006755,
0.555733,µm,Spine,0,1,1,100000002,610000006758,
0.473174,µm,Spine,9,4,1,100000001,610000006762,
0.35166,µm,Spine,0,1,1,100000002,610000006764,
0.533424,µm,Spine,0,1,1,100000000,610000006766,
0.375781,µm,Spine,8,1,1,100000001,610000006768,
0.396,µm,Spine,12,1,1,100000002,610000006772,
0.370779,µm,Spine,9,4,1,100000001,610000006774,
0.454521,µm,Spine,0,1,1,100000003,610000006776,
0.422489,µm,Spine,0,1,1,100000000,610000006778,
0.272383,µm,Spine,0,1,1,100000002,610000006782,
0.512073,µm,Spine,5,2,1,100000002,610000006789,
0.446634,µm,Spine,0,1,1,100000000,610000006791,
0.372968,µm,Spine,24,2,1,100000000,610000006797,
0.271328,µm,Spine,0,1,1,100000003,610000006804,
0.344108,µm,Spine,0,1,1,100000003,610000006808,
0.311359,µm,Spine,0,1,1,100000002,610000006810,
0.506832,µm,Spine,10,4,1,100000001,610000006814,
0.237901,µm,Spine,8,1,1,100000001,610000006816,
0.729464,µm,Spine,0,1,1,100000002,610000006825,
0.555733,µm,Spine,0,1,1,100000002,610000006828,
0.429136,µm,Spine,0,1,1,100000003,610000006833,
0.492751,µm,Spine,0,1,1,100000000,610000006838,
0.328799,µm,Spine,2,2,1,100000001,610000006840,
0.410291,µm,Spine,4,1,1,100000002,610000006842,
0.623925,µm,Spine,0,1,1,100000002,610000006844,
0.448246,µm,Spine,8,2,1,100000001,610000006850,
0.388752,µm,Spine,8,2,1,100000001,610000006853,
0.440992,µm,Spine,2,2,1,100000003,610000006855,
0.413455,µm,Spine,11,6,1,100000001,610000006859,
0.322011,µm,Spine,8,1,1,100000001,610000006871,
0.40625,µm,Spine,4,3,1,100000001,610000006880,
0.526067,µm,Spine,0,1,1,100000003,610000006888,
0.372968,µm,Spine,24,2,1,100000000,610000006895,
0.531772,µm,Spine,4,2,1,100000003,610000006914,
0.268283,µm,Spine,12,6,1,100000000,610000006947,
0.378211,µm,Spine,10,5,1,100000000,610000006948,
0.279973,µm,Spine,9,6,1,100000000,610000006949,
0.349644,µm,Spine,9,6,1,100000000,610000006950,
0.292524,µm,Spine,9,6,1,100000000,610000006951,
0.57304,µm,Spine,7,4,1,100000000,610000006952,
0.360252,µm,Spine,7,5,1,100000000,610000006953,
0.317523,µm,Spine,7,5,1,100000000,610000006954,
0.304203,µm,Spine,6,4,1,100000000,610000006955,
0.256412,µm,Spine,6,5,1,100000000,610000006956,
0.444328,µm,Spine,3,3,1,100000000,610000006957,
0.410102,µm,Spine,3,3,1,100000000,610000006958,
0.396422,µm,Spine,1,1,1,100000000,610000006959,
0.404382,µm,Spine,1,2,1,100000000,610000006961,
0.430289,µm,Spine,1,2,1,100000000,610000006962,
0.343749,µm,Spine,0,1,1,100000000,610000006964,
0.232885,µm,Spine,24,5,1,100000000,610000006966,
0.230702,µm,Spine,25,5,1,100000000,610000006967,
0.32703,µm,Spine,23,4,1,100000000,610000006968,
0.333119,µm,Spine,23,4,1,100000000,610000006969,
0.351527,µm,Spine,23,4,1,100000000,610000006970,
0.293171,µm,Spine,22,5,1,100000000,610000006971,
0.370883,µm,Spine,22,5,1,100000000,610000006972,
0.368826,µm,Spine,21,4,1,100000000,610000006973,
0.318353,µm,Spine,21,4,1,100000000,610000006974,
0.187891,µm,Spine,20,5,1,100000000,610000006975,
0.355054,µm,Spine,18,4,1,100000000,610000006976,
0.308716,µm,Spine,18,5,1,100000000,610000006977,
0.264062,µm,Spine,18,4,1,100000000,610000006978,
0.374226,µm,Spine,16,2,1,100000000,610000006979,
0.26323,µm,Spine,15,3,1,100000000,610000006980,
0.262675,µm,Spine,25,3,1,100000000,610000006981,
0.369857,µm,Spine,23,3,1,100000000,610000006982,
0.378487,µm,Spine,20,1,1,100000000,610000006983,
0.283816,µm,Spine,19,2,1,100000000,610000006984,
0.276552,µm,Spine,14,1,1,100000000,610000006985,
0.348975,µm,Spine,13,1,1,100000000,610000006986,
0.425208,µm,Spine,13,1,1,100000000,610000006987,
0.425477,µm,Spine,12,1,1,100000000,610000006988,
0.269044,µm,Spine,10,2,1,100000000,610000006989,
0.287555,µm,Spine,8,2,1,100000000,610000006990,
0.408849,µm,Spine,6,1,1,100000000,610000006991,
0.37946,µm,Spine,6,1,1,100000000,610000006992,
0.394783,µm,Spine,6,1,1,100000000,610000006993,
0.277883,µm,Spine,5,2,1,100000000,610000006994,
0.353407,µm,Spine,7,2,1,100000000,610000006995,
0.341572,µm,Spine,7,2,1,100000000,610000006996,
0.397186,µm,Spine,8,2,1,100000001,610000006998,
0.367846,µm,Spine,6,2,1,100000001,610000006999,
0.306589,µm,Spine,4,2,1,100000001,610000007000,
0.315092,µm,Spine,7,2,1,100000001,610000007001,
0.227549,µm,Spine,7,3,1,100000001,610000007002,
0.295416,µm,Spine,6,3,1,100000001,610000007003,
0.292193,µm,Spine,12,6,1,100000001,610000007004,
0.292193,µm,Spine,12,6,1,100000001,610000007005,
0.41698,µm,Spine,6,4,1,100000001,610000007006,
0.410098,µm,Spine,6,4,1,100000001,610000007007,
0.375709,µm,Spine,6,4,1,100000001,610000007008,
0.326146,µm,Spine,8,5,1,100000001,610000007009,
0.280648,µm,Spine,6,4,1,100000001,610000007010,
0.374311,µm,Spine,4,3,1,100000001,610000007011,
0.429052,µm,Spine,4,3,1,100000001,610000007012,
0.316543,µm,Spine,11,6,1,100000001,610000007013,
0.431453,µm,Spine,10,4,1,100000001,610000007014,
0.318216,µm,Spine,9,3,1,100000001,610000007015,
0.529292,µm,Spine,6,2,1,100000001,610000007016,
0.487811,µm,Spine,3,2,1,100000001,610000007017,
0.473824,µm,Spine,3,2,1,100000001,610000007018,
0.314839,µm,Spine,5,3,1,100000001,610000007019,
0.335247,µm,Spine,2,2,1,100000001,610000007021,
0.332902,µm,Spine,2,2,1,100000001,610000007022,
0.428735,µm,Spine,8,1,1,100000001,610000007023,
0.433456,µm,Spine,7,1,1,100000001,610000007024,
0.410562,µm,Spine,2,2,1,100000001,610000007025,
0.343284,µm,Spine,2,2,1,100000001,610000007026,
0.354357,µm,Spine,7,4,1,100000002,610000007027,
0.474881,µm,Spine,8,5,1,100000002,610000007028,
0.371296,µm,Spine,6,3,1,100000002,610000007029,
0.411978,µm,Spine,4,2,1,100000002,610000007030,
0.53286,µm,Spine,4,2,1,100000002,610000007031,
0.273181,µm,Spine,3,3,1,100000002,610000007032,
0.384098,µm,Spine,1,1,1,100000002,610000007033,
0.400059,µm,Spine,1,1,1,100000002,610000007034,
0.361785,µm,Spine,0,1,1,100000002,610000007035,
0.574267,µm,Spine,0,1,1,100000002,610000007036,
0.351084,µm,Spine,6,4,1,100000002,610000007037,
0.444527,µm,Spine,11,3,1,100000002,610000007038,
0.372852,µm,Spine,9,2,1,100000002,610000007039,
0.371986,µm,Spine,1,1,1,100000002,610000007040,
0.401274,µm,Spine,1,1,1,100000002,610000007041,
0.378308,µm,Spine,0,1,1,100000002,610000007042,
0.49509,µm,Spine,0,1,1,100000002,610000007043,
0.292912,µm,Spine,13,2,1,100000002,610000007044,
0.396,µm,Spine,12,1,1,100000002,610000007045,
0.409787,µm,Spine,17,2,1,100000002,610000007046,
0.255245,µm,Spine,17,3,1,100000002,610000007047,
0.309311,µm,Spine,16,3,1,100000002,610000007048,
0.248898,µm,Spine,12,2,1,100000002,610000007049,
0.275254,µm,Spine,14,3,1,100000002,610000007050,
0.377535,µm,Spine,13,2,1,100000002,610000007051,
0.356838,µm,Spine,15,4,1,100000002,610000007052,
0.27601,µm,Spine,10,2,1,100000002,610000007053,
0.256868,µm,Spine,9,3,1,100000002,610000007054,
0.368772,µm,Spine,9,3,1,100000002,610000007055,
0.491919,µm,Spine,8,2,1,100000002,610000007056,
0.466141,µm,Spine,7,2,1,100000002,610000007057,
0.30362,µm,Spine,4,1,1,100000002,610000007058,
0.302,µm,Spine,3,2,1,100000002,610000007059,
0.338106,µm,Spine,13,5,1,100000002,610000007066,
0.32905,µm,Spine,10,2,1,100000002,610000007067,
0.424695,µm,Spine,6,2,1,100000002,610000007068,
0.356475,µm,Spine,4,2,1,100000002,610000007069,
0.278519,µm,Spine,2,3,1,100000002,610000007070,
0.325,µm,Spine,1,2,1,100000002,610000007071,
0.213482,µm,Spine,13,4,1,100000002,610000007072,
0.320371,µm,Spine,11,3,1,100000002,610000007073,
0.325,µm,Spine,10,2,1,100000002,610000007074,
0.316648,µm,Spine,10,2,1,100000002,610000007075,
0.303383,µm,Spine,11,2,1,100000002,610000007076,
0.31529,µm,Spine,13,1,1,100000002,610000007077,
0.27736,µm,Spine,12,2,1,100000002,610000007078,
0.350352,µm,Spine,8,1,1,100000002,610000007079,
0.266351,µm,Spine,6,3,1,100000002,610000007080,
0.317817,µm,Spine,1,1,1,100000002,610000007081,
0.26842,µm,Spine,2,2,1,100000002,610000007082,
0.40625,µm,Spine,1,1,1,100000002,610000007083,
0.320908,µm,Spine,0,1,1,100000002,610000007084,
0.382219,µm,Spine,0,1,1,100000002,610000007085,
0.371763,µm,Spine,0,1,1,100000002,610000007093,
0.360179,µm,Spine,7,5,1,100000003,610000007094,
0.330004,µm,Spine,7,5,1,100000003,610000007095,
0.270484,µm,Spine,7,4,1,100000003,610000007096,
0.315421,µm,Spine,9,4,1,100000003,610000007097,
0.34087,µm,Spine,7,6,1,100000003,610000007098,
0.36136,µm,Spine,6,6,1,100000003,610000007099,
0.325438,µm,Spine,2,3,1,100000003,610000007100,
0.232318,µm,Spine,0,1,1,100000003,610000007101,
