
Spine Center Intensity Max Ch=4 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,17,Image 1,3,1,100000002,610000006403,
0,,Spine,4,13,Image 1,1,1,100000002,610000006406,
0,,Spine,4,4,Image 1,3,1,100000003,610000006410,
0,,Spine,4,7,Image 1,4,1,100000002,610000006415,
0,,Spine,4,9,Image 1,3,1,100000002,610000006420,
46,,Spine,4,4,Image 1,3,1,100000000,610000006424,
0,,Spine,4,15,Image 1,4,1,100000000,610000006427,
7,,Spine,4,3,Image 1,2,1,100000001,610000006430,
0,,Spine,4,24,Image 1,5,1,100000000,610000006438,
0,,Spine,4,7,Image 1,5,1,100000001,610000006441,
0,,Spine,4,7,Image 1,2,1,100000002,610000006444,
0,,Spine,4,23,Image 1,4,1,100000000,610000006447,
0,,Spine,4,9,Image 1,5,1,100000000,610000006450,
0,,Spine,4,8,Image 1,2,1,100000001,610000006454,
0,,Spine,4,3,Image 1,2,1,100000002,610000006456,
0,,Spine,4,5,Image 1,1,1,100000001,610000006459,
0,,Spine,4,13,Image 1,2,1,100000002,610000006462,
0,,Spine,4,7,Image 1,6,1,100000001,610000006464,
0,,Spine,4,4,Image 1,3,1,100000001,610000006467,
0,,Spine,4,7,Image 1,5,1,100000000,610000006471,
0,,Spine,4,3,Image 1,2,1,100000002,610000006473,
0,,Spine,4,12,Image 1,2,1,100000002,610000006477,
0,,Spine,4,0,Image 1,1,1,100000002,610000006481,
0,,Spine,4,2,Image 1,2,1,100000003,610000006487,
0,,Spine,4,2,Image 1,2,1,100000003,610000006490,
0,,Spine,4,6,Image 1,4,1,100000001,610000006495,
0,,Spine,4,6,Image 1,4,1,100000001,610000006500,
0,,Spine,4,0,Image 1,1,1,100000000,610000006507,
0,,Spine,4,0,Image 1,1,1,100000000,610000006514,
295,,Spine,4,4,Image 1,2,1,100000001,610000006516,
0,,Spine,4,8,Image 1,3,1,100000001,610000006519,
0,,Spine,4,0,Image 1,1,1,100000000,610000006526,
0,,Spine,4,12,Image 1,2,1,100000002,610000006528,
0,,Spine,4,9,Image 1,5,1,100000002,610000006531,
36,,Spine,4,5,Image 1,2,1,100000002,610000006533,
0,,Spine,4,1,Image 1,1,1,100000002,610000006537,
0,,Spine,4,8,Image 1,1,1,100000000,610000006540,
0,,Spine,4,9,Image 1,2,1,100000001,610000006544,
0,,Spine,4,0,Image 1,1,1,100000003,610000006548,
0,,Spine,4,0,Image 1,1,1,100000002,610000006552,
0,,Spine,4,4,Image 1,2,1,100000003,610000006556,
0,,Spine,4,12,Image 1,2,1,100000000,610000006560,
0,,Spine,4,21,Image 1,4,1,100000000,610000006563,
91,,Spine,4,8,Image 1,3,1,100000002,610000006566,
0,,Spine,4,8,Image 1,1,1,100000002,610000006570,
0,,Spine,4,0,Image 1,1,1,100000002,610000006573,
21,,Spine,4,0,Image 1,1,1,100000002,610000006577,
0,,Spine,4,12,Image 1,2,1,100000000,610000006579,
0,,Spine,4,0,Image 1,1,1,100000003,610000006586,
0,,Spine,4,0,Image 1,1,1,100000000,610000006589,
0,,Spine,4,5,Image 1,2,1,100000000,610000006591,
0,,Spine,4,3,Image 1,2,1,100000001,610000006593,
0,,Spine,4,0,Image 1,1,1,100000003,610000006596,
0,,Spine,4,2,Image 1,2,1,100000002,610000006598,
0,,Spine,4,5,Image 1,2,1,100000001,610000006600,
0,,Spine,4,15,Image 1,1,1,100000000,610000006602,
0,,Spine,4,4,Image 1,3,1,100000002,610000006605,
0,,Spine,4,12,Image 1,2,1,100000002,610000006608,
0,,Spine,4,1,Image 1,2,1,100000002,610000006612,
0,,Spine,4,24,Image 1,5,1,100000000,610000006615,
0,,Spine,4,0,Image 1,1,1,100000003,610000006617,
0,,Spine,4,0,Image 1,1,1,100000000,610000006622,
0,,Spine,4,1,Image 1,1,1,100000001,610000006627,
0,,Spine,4,2,Image 1,2,1,100000002,610000006629,
0,,Spine,4,0,Image 1,1,1,100000000,610000006632,
0,,Spine,4,9,Image 1,2,1,100000000,610000006635,
0,,Spine,4,24,Image 1,4,1,100000000,610000006639,
0,,Spine,4,14,Image 1,3,1,100000000,610000006641,
0,,Spine,4,8,Image 1,1,1,100000001,610000006644,
0,,Spine,4,12,Image 1,2,1,100000000,610000006646,
15,,Spine,4,5,Image 1,2,1,100000001,610000006650,
0,,Spine,4,7,Image 1,4,1,100000002,610000006652,
0,,Spine,4,0,Image 1,1,1,100000001,610000006657,
0,,Spine,4,6,Image 1,2,1,100000000,610000006659,
0,,Spine,4,24,Image 1,5,1,100000000,610000006661,
0,,Spine,4,2,Image 1,2,1,100000002,610000006663,
0,,Spine,4,2,Image 1,2,1,100000002,610000006665,
0,,Spine,4,7,Image 1,5,1,100000000,610000006668,
0,,Spine,4,0,Image 1,1,1,100000002,610000006673,
0,,Spine,4,14,Image 1,7,1,100000001,610000006675,
0,,Spine,4,4,Image 1,3,1,100000001,610000006677,
0,,Spine,4,0,Image 1,1,1,100000002,610000006683,
0,,Spine,4,12,Image 1,2,1,100000002,610000006685,
0,,Spine,4,11,Image 1,6,1,100000001,610000006687,
0,,Spine,4,4,Image 1,1,1,100000002,610000006690,
0,,Spine,4,6,Image 1,4,1,100000001,610000006694,
0,,Spine,4,10,Image 1,2,1,100000002,610000006699,
0,,Spine,4,0,Image 1,1,1,100000002,610000006701,
0,,Spine,4,13,Image 1,1,1,100000000,610000006706,
0,,Spine,4,8,Image 1,1,1,100000002,610000006708,
0,,Spine,4,0,Image 1,1,1,100000002,610000006714,
0,,Spine,4,0,Image 1,1,1,100000002,610000006716,
0,,Spine,4,22,Image 1,5,1,100000000,610000006718,
0,,Spine,4,8,Image 1,2,1,100000002,610000006721,
0,,Spine,4,8,Image 1,1,1,100000002,610000006723,
0,,Spine,4,0,Image 1,1,1,100000003,610000006725,
33,,Spine,4,1,Image 1,2,1,100000002,610000006727,
0,,Spine,4,0,Image 1,1,1,100000002,610000006730,
0,,Spine,4,7,Image 1,5,1,100000000,610000006732,
0,,Spine,4,13,Image 1,1,1,100000002,610000006736,
0,,Spine,4,0,Image 1,1,1,100000002,610000006742,
0,,Spine,4,0,Image 1,1,1,100000000,610000006744,
0,,Spine,4,15,Image 1,1,1,100000002,610000006746,
0,,Spine,4,5,Image 1,4,1,100000003,610000006750,
0,,Spine,4,0,Image 1,1,1,100000002,610000006752,
0,,Spine,4,2,Image 1,2,1,100000001,610000006755,
0,,Spine,4,0,Image 1,1,1,100000002,610000006758,
0,,Spine,4,9,Image 1,4,1,100000001,610000006762,
19,,Spine,4,0,Image 1,1,1,100000002,610000006764,
0,,Spine,4,0,Image 1,1,1,100000000,610000006766,
0,,Spine,4,2,Image 1,2,1,100000001,610000006768,
0,,Spine,4,12,Image 1,1,1,100000002,610000006772,
19,,Spine,4,9,Image 1,4,1,100000001,610000006774,
0,,Spine,4,0,Image 1,1,1,100000003,610000006776,
0,,Spine,4,0,Image 1,1,1,100000000,610000006778,
0,,Spine,4,0,Image 1,1,1,100000002,610000006782,
0,,Spine,4,5,Image 1,2,1,100000002,610000006789,
0,,Spine,4,0,Image 1,1,1,100000000,610000006791,
0,,Spine,4,24,Image 1,2,1,100000000,610000006797,
0,,Spine,4,0,Image 1,1,1,100000003,610000006804,
0,,Spine,4,0,Image 1,1,1,100000003,610000006808,
0,,Spine,4,0,Image 1,1,1,100000002,610000006810,
0,,Spine,4,10,Image 1,4,1,100000001,610000006814,
0,,Spine,4,2,Image 1,2,1,100000001,610000006816,
0,,Spine,4,0,Image 1,1,1,100000002,610000006825,
0,,Spine,4,0,Image 1,1,1,100000002,610000006828,
0,,Spine,4,0,Image 1,1,1,100000003,610000006833,
0,,Spine,4,0,Image 1,1,1,100000000,610000006838,
0,,Spine,4,2,Image 1,2,1,100000001,610000006840,
