
Segment Intensity Mean Ch=1 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.966216,,Segment,1,8,Image 1,6,1,100000004,510000022293,
1.17986,,Segment,1,7,Image 1,6,1,100000004,510000022339,
8.87255,,Segment,1,6,Image 1,6,1,100000004,510000022364,
5.37539,,Segment,1,5,Image 1,5,1,100000004,510000022426,
1.4186,,Segment,1,4,Image 1,4,1,100000004,510000022436,
2.884,,Segment,1,3,Image 1,4,1,100000004,510000022448,
2.24878,,Segment,1,2,Image 1,3,1,100000004,510000022523,
3.08514,,Segment,1,1,Image 1,2,1,100000004,510000022551,
2.20252,,Segment,1,0,Image 1,1,1,100000004,510000022567,
0.892473,,Segment,1,8,Image 1,7,1,100000004,510000022578,
1.52128,,Segment,1,7,Image 1,7,1,100000004,510000022593,
18.3444,,Segment,1,16,Image 1,8,1,100000004,510000022610,
2.82292,,Segment,1,15,Image 1,8,1,100000004,510000022615,
3.97034,,Segment,1,14,Image 1,8,1,100000004,510000022659,
9.50556,,Segment,1,13,Image 1,7,1,100000004,510000022672,
9.36333,,Segment,1,12,Image 1,7,1,100000004,510000022681,
4.31333,,Segment,1,11,Image 1,7,1,100000004,510000022721,
7.52203,,Segment,1,10,Image 1,7,1,100000004,510000022740,
3.12289,,Segment,1,9,Image 1,6,1,100000004,510000022784,
2.22222,,Segment,1,8,Image 1,5,1,100000004,510000022786,
1.61239,,Segment,1,7,Image 1,5,1,100000004,510000022819,
1.26846,,Segment,1,6,Image 1,5,1,100000004,510000022825,
1.47598,,Segment,1,5,Image 1,4,1,100000004,510000022832,
6.35968,,Segment,1,15,Image 1,9,1,100000004,510000022855,
7.73171,,Segment,1,16,Image 1,9,1,100000004,510000022862,
11.7052,,Segment,1,14,Image 1,8,1,100000004,510000022878,
1.84211,,Segment,1,13,Image 1,8,1,100000004,510000022885,
6.8093,,Segment,1,12,Image 1,8,1,100000004,510000022891,
2.29897,,Segment,1,14,Image 1,7,1,100000004,510000022894,
11.6829,,Segment,1,13,Image 1,8,1,100000004,510000022906,
3.72881,,Segment,1,14,Image 1,9,1,100000004,510000022914,
4.69714,,Segment,1,12,Image 1,8,1,100000004,510000022924,
1.72115,,Segment,1,13,Image 1,9,1,100000004,510000022928,
2.40476,,Segment,1,11,Image 1,8,1,100000004,510000022947,
3.87958,,Segment,1,10,Image 1,6,1,100000004,510000022953,
3.23661,,Segment,1,13,Image 1,7,1,100000003,510000022979,
4.51864,,Segment,1,12,Image 1,6,1,100000003,510000022999,
2.59165,,Segment,1,11,Image 1,6,1,100000003,510000023027,
10.0767,,Segment,1,10,Image 1,6,1,100000003,510000023130,
14.7357,,Segment,1,9,Image 1,5,1,100000003,510000023140,
1.62236,,Segment,1,8,Image 1,4,1,100000003,510000023159,
17.0268,,Segment,1,7,Image 1,4,1,100000003,510000023162,
9.05069,,Segment,1,6,Image 1,4,1,100000003,510000023168,
1.82162,,Segment,1,5,Image 1,4,1,100000003,510000023181,
2.77932,,Segment,1,4,Image 1,4,1,100000003,510000023198,
3.1227,,Segment,1,3,Image 1,3,1,100000003,510000023204,
6.23711,,Segment,1,2,Image 1,3,1,100000003,510000023226,
1.45015,,Segment,1,1,Image 1,2,1,100000003,510000023258,
2.00461,,Segment,1,0,Image 1,1,1,100000003,510000023264,
1.60563,,Segment,1,13,Image 1,6,1,100000003,510000023281,
3.28448,,Segment,1,12,Image 1,7,1,100000003,510000023288,
11.2211,,Segment,1,11,Image 1,7,1,100000003,510000023301,
1.54651,,Segment,1,7,Image 1,6,1,100000004,510000023322,
3.4121,,Segment,1,6,Image 1,5,1,100000004,510000023343,
1.4322,,Segment,1,7,Image 1,5,1,100000004,510000023345,
1.71123,,Segment,1,12,Image 1,4,1,100000004,510000023362,
1.21778,,Segment,1,11,Image 1,3,1,100000004,510000023370,
1.20079,,Segment,1,10,Image 1,2,1,100000004,510000023385,
6.4463,,Segment,1,9,Image 1,2,1,100000004,510000023407,
