
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1838.14,µm,Spine,Spine Terminal Pt Position,8,4,1,100000005,610000029651,
1857.45,µm,Spine,Spine Terminal Pt Position,25,11,1,100000003,610000029653,
1825.66,µm,Spine,Spine Terminal Pt Position,3,3,1,100000004,610000029656,
1849,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000029660,
1841.85,µm,Spine,Spine Terminal Pt Position,6,3,1,100000005,610000029664,
1817.08,µm,Spine,Spine Terminal Pt Position,12,4,1,100000004,610000029667,
1820.01,µm,Spine,Spine Terminal Pt Position,8,3,1,100000004,610000029670,
1828.65,µm,Spine,Spine Terminal Pt Position,4,1,1,100000005,610000029672,
1826.9,µm,Spine,Spine Terminal Pt Position,4,3,1,100000005,610000029682,
1852.51,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000029689,
1846.43,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000029696,
1847.37,µm,Spine,Spine Terminal Pt Position,,,1,,610000029698,
1838.4,µm,Spine,Spine Terminal Pt Position,5,3,1,100000005,610000029701,
1860.7,µm,Spine,Spine Terminal Pt Position,13,8,1,100000003,610000029706,
1828.91,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000029708,
1854.59,µm,Spine,Spine Terminal Pt Position,11,4,1,100000003,610000029714,
1850.95,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000029721,
1852.57,µm,Spine,Spine Terminal Pt Position,7,4,1,100000003,610000029723,
1857.64,µm,Spine,Spine Terminal Pt Position,11,2,1,100000003,610000029725,
1852.9,µm,Spine,Spine Terminal Pt Position,7,4,1,100000003,610000029728,
1821.5,µm,Spine,Spine Terminal Pt Position,4,1,1,100000004,610000029731,
1849.39,µm,Spine,Spine Terminal Pt Position,7,4,1,100000003,610000029733,
1849.78,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000029735,
1853.87,µm,Spine,Spine Terminal Pt Position,8,4,1,100000003,610000029737,
1837.1,µm,Spine,Spine Terminal Pt Position,4,2,1,100000005,610000029740,
1853.03,µm,Spine,Spine Terminal Pt Position,7,4,1,100000003,610000029746,
1856.54,µm,Spine,Spine Terminal Pt Position,11,3,1,100000003,610000029749,
1822.22,µm,Spine,Spine Terminal Pt Position,7,2,1,100000004,610000029752,
1853.68,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000029757,
1847.96,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000029761,
1831.71,µm,Spine,Spine Terminal Pt Position,0,1,1,100000005,610000029765,
1853.42,µm,Spine,Spine Terminal Pt Position,9,4,1,100000003,610000029768,
1839.18,µm,Spine,Spine Terminal Pt Position,5,3,1,100000005,610000029771,
1851.4,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000029776,
1847.31,µm,Spine,Spine Terminal Pt Position,,,1,,610000029783,
1848.8,µm,Spine,Spine Terminal Pt Position,2,3,1,100000003,610000029793,
1839.64,µm,Spine,Spine Terminal Pt Position,5,3,1,100000005,610000029796,
1835.98,µm,Spine,Spine Terminal Pt Position,14,8,1,100000004,610000029800,
1849.19,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000029802,
1849.45,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000029804,
1834.83,µm,Spine,Spine Terminal Pt Position,,,1,,610000029809,
1849.78,µm,Spine,Spine Terminal Pt Position,2,3,1,100000003,610000029816,
1823.39,µm,Spine,Spine Terminal Pt Position,3,2,1,100000004,610000029824,
1816.86,µm,Spine,Spine Terminal Pt Position,13,3,1,100000004,610000029828,
1856.21,µm,Spine,Spine Terminal Pt Position,11,4,1,100000003,610000029837,
1855.63,µm,Spine,Spine Terminal Pt Position,10,6,1,100000003,610000029842,
1825.99,µm,Spine,Spine Terminal Pt Position,,,1,,610000029851,
1855.69,µm,Spine,Spine Terminal Pt Position,11,4,1,100000003,610000029864,
1853.22,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000029888,
1822.09,µm,Spine,Spine Terminal Pt Position,7,2,1,100000004,610000029891,
1851.34,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000029898,
1851.86,µm,Spine,Spine Terminal Pt Position,6,3,1,100000003,610000029900,
1854.26,µm,Spine,Spine Terminal Pt Position,10,5,1,100000003,610000029907,
1849.19,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000030122,
1836.98,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030122,
1817.07,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000030122,
1849.86,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000030123,
1820.53,µm,Spine,Spine Terminal Pt Position,14,4,1,,610000030123,
1842.82,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000030123,
1849.32,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000030124,
1840.74,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030124,
1817.8,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000030124,
1840.26,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000030125,
1818.32,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000030125,
1857.45,µm,Spine,Spine Terminal Pt Position,26,10,1,,610000030125,
1815.9,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000030126,
1840.55,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000030126,
1857.38,µm,Spine,Spine Terminal Pt Position,26,10,1,,610000030126,
1838.86,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000030127,
1818.25,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000030127,
1857.25,µm,Spine,Spine Terminal Pt Position,21,10,1,,610000030127,
1838.99,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000030128,
1818.58,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000030128,
1861.35,µm,Spine,Spine Terminal Pt Position,19,10,1,,610000030128,
1838.79,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000030129,
1819.78,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000030129,
1860.89,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000030129,
1837.36,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000030130,
1823.72,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030130,
1859.85,µm,Spine,Spine Terminal Pt Position,17,9,1,,610000030130,
1829.04,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000030131,
1824.23,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030131,
1861.8,µm,Spine,Spine Terminal Pt Position,18,7,1,,610000030131,
1832.29,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000030132,
1824.43,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030132,
1861.11,µm,Spine,Spine Terminal Pt Position,18,7,1,,610000030132,
1825.66,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000030133,
1831.9,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000030133,
1858.55,µm,Spine,Spine Terminal Pt Position,15,8,1,,610000030133,
1836.06,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000030134,
1829.89,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030134,
1858.48,µm,Spine,Spine Terminal Pt Position,14,7,1,,610000030134,
1861.09,µm,Spine,Spine Terminal Pt Position,13,8,1,,610000030135,
1821.11,µm,Spine,Spine Terminal Pt Position,13,7,1,,610000030135,
1839.83,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030135,
1860.82,µm,Spine,Spine Terminal Pt Position,13,8,1,,610000030136,
1820.83,µm,Spine,Spine Terminal Pt Position,13,7,1,,610000030136,
1839.38,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030136,
1859.21,µm,Spine,Spine Terminal Pt Position,13,8,1,,610000030137,
1821.24,µm,Spine,Spine Terminal Pt Position,12,7,1,,610000030137,
1839.38,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030137,
1857.32,µm,Spine,Spine Terminal Pt Position,12,7,1,,610000030138,
1838.66,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030138,
1838.08,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000030139,
1856.17,µm,Spine,Spine Terminal Pt Position,14,7,1,,610000030139,
1821.37,µm,Spine,Spine Terminal Pt Position,12,8,1,,610000030139,
1838.14,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000030140,
1856.28,µm,Spine,Spine Terminal Pt Position,14,7,1,,610000030140,
1822.02,µm,Spine,Spine Terminal Pt Position,11,7,1,,610000030140,
1838.34,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000030141,
1854.78,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000030141,
1822.43,µm,Spine,Spine Terminal Pt Position,11,7,1,,610000030141,
1838.6,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000030142,
1853.74,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000030142,
1824.23,µm,Spine,Spine Terminal Pt Position,10,7,1,,610000030142,
1839.57,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000030143,
1854.72,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000030143,
1830.47,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000030143,
1839.51,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000030144,
1854.75,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000030144,
1832.62,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000030144,
1836.91,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000030145,
1850.49,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000030145,
1834.37,µm,Spine,Spine Terminal Pt Position,7,7,1,,610000030145,
1827.81,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000030146,
1837.95,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000030146,
1850.04,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000030146,
1849.58,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000030147,
1841.13,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000030147,
1838.01,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000030147,
1828.72,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000030148,
1841.59,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000030148,
1858.62,µm,Spine,Spine Terminal Pt Position,17,3,1,,610000030148,
1828.72,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000030149,
1832.41,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000030149,
1860.5,µm,Spine,Spine Terminal Pt Position,16,4,1,,610000030149,
1831.58,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000030150,
1830.99,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030150,
1857.51,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000030150,
1826.18,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030151,
1829.37,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000030151,
1857.45,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000030151,
1824.06,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030152,
1829.37,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000030152,
1856.59,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000030152,
1833.2,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000030153,
1829.11,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000030153,
1856.34,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000030153,
1829.24,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000030154,
1856,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000030154,
1829.11,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000030154,
1855.13,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000030155,
1828.85,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000030155,
1833.92,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000030155,
1859.58,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000030156,
1828.85,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000030156,
1835.8,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000030156,
1835.02,µm,Spine,Spine Terminal Pt Position,,,1,,610000030157,
1858.16,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000030157,
1835.54,µm,Spine,Spine Terminal Pt Position,10,7,1,,610000030157,
1855.69,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000030158,
1826.72,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000030159,
1855.69,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000030159,
1855.24,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000030160,
1826.51,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000030160,
1826.51,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000030161,
1855.24,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000030161,
1823.26,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000030162,
1853.45,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000030162,
1852.51,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000030163,
1823.13,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000030163,
1850.75,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000030164,
1822.91,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000030164,
1852.77,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000030165,
1821.7,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030165,
1821.89,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000030166,
1846.46,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000030166,
1846.46,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000030167,
1821.66,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000030167,
1828.78,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000030168,
1846.98,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000030168,
1846.46,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000030169,
1849.84,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000030170,
1851.99,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030171,
1851.66,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000030172,
1851.73,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000030173,
1852.58,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030174,
1852.9,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030175,
1852.57,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030176,
1853.22,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030177,
1852.83,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030178,
1852.23,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000030179,
1853.61,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000030180,
1851.6,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000030181,
1850.15,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000030182,
1849.65,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000030183,
1849.5,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000030184,
1848.48,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000030185,
1848.54,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000030186,
1844.79,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000030187,
1846.07,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000030188,
1845.95,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000030189,
1845.91,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000030190,
1840.08,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000030191,
1839.33,µm,Spine,Spine Terminal Pt Position,11,7,1,,610000030192,
1838.05,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000030193,
1837.53,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000030194,
1847.57,µm,Spine,Spine Terminal Pt Position,,,1,,610000030195,
