
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
79,,Spine,2,4,Image 1,1,100000005,610000029633,
70,,Spine,2,7,Image 1,1,100000003,610000029635,
58,,Spine,2,4,Image 1,1,100000005,610000029639,
116,,Spine,2,5,Image 1,1,100000005,610000029643,
64,,Spine,2,15,Image 1,1,100000003,610000029649,
58,,Spine,2,8,Image 1,1,100000005,610000029651,
54,,Spine,2,25,Image 1,1,100000003,610000029653,
71,,Spine,2,3,Image 1,1,100000004,610000029656,
103,,Spine,2,1,Image 1,1,100000003,610000029660,
59,,Spine,2,6,Image 1,1,100000005,610000029664,
67,,Spine,2,12,Image 1,1,100000004,610000029667,
75,,Spine,2,8,Image 1,1,100000004,610000029670,
52,,Spine,2,4,Image 1,1,100000005,610000029672,
78,,Spine,2,4,Image 1,1,100000005,610000029682,
96,,Spine,2,7,Image 1,1,100000003,610000029689,
72,,Spine,2,0,Image 1,1,,610000029692,
18,,Spine,2,0,Image 1,1,100000003,610000029696,
64,,Spine,2,0,Image 1,1,,610000029698,
60,,Spine,2,5,Image 1,1,100000005,610000029701,
118,,Spine,2,13,Image 1,1,100000003,610000029706,
92,,Spine,2,0,Image 1,1,100000004,610000029708,
94,,Spine,2,11,Image 1,1,100000003,610000029714,
77,,Spine,2,0,Image 1,1,,610000029718,
85,,Spine,2,2,Image 1,1,100000003,610000029721,
72,,Spine,2,7,Image 1,1,100000003,610000029723,
115,,Spine,2,11,Image 1,1,100000003,610000029725,
116,,Spine,2,7,Image 1,1,100000003,610000029728,
85,,Spine,2,4,Image 1,1,100000004,610000029731,
61,,Spine,2,7,Image 1,1,100000003,610000029733,
105,,Spine,2,1,Image 1,1,100000003,610000029735,
52,,Spine,2,8,Image 1,1,100000003,610000029737,
118,,Spine,2,4,Image 1,1,100000005,610000029740,
111,,Spine,2,7,Image 1,1,100000003,610000029746,
100,,Spine,2,11,Image 1,1,100000003,610000029749,
89,,Spine,2,7,Image 1,1,100000004,610000029752,
154,,Spine,2,4,Image 1,1,100000003,610000029757,
49,,Spine,2,4,Image 1,1,100000003,610000029761,
106,,Spine,2,0,Image 1,1,100000005,610000029765,
130,,Spine,2,9,Image 1,1,100000003,610000029768,
44,,Spine,2,5,Image 1,1,100000005,610000029771,
79,,Spine,2,2,Image 1,1,100000003,610000029776,
134,,Spine,2,0,Image 1,1,,610000029783,
95,,Spine,2,0,Image 1,1,,610000029790,
65,,Spine,2,2,Image 1,1,100000003,610000029793,
121,,Spine,2,5,Image 1,1,100000005,610000029796,
63,,Spine,2,14,Image 1,1,100000004,610000029800,
131,,Spine,2,1,Image 1,1,100000003,610000029802,
96,,Spine,2,1,Image 1,1,100000003,610000029804,
113,,Spine,2,0,Image 1,1,,610000029809,
70,,Spine,2,2,Image 1,1,100000003,610000029816,
94,,Spine,2,3,Image 1,1,100000004,610000029824,
73,,Spine,2,13,Image 1,1,100000004,610000029828,
101,,Spine,2,0,Image 1,1,,610000029832,
121,,Spine,2,11,Image 1,1,100000003,610000029837,
94,,Spine,2,10,Image 1,1,100000003,610000029842,
142,,Spine,2,0,Image 1,1,,610000029845,
59,,Spine,2,0,Image 1,1,,610000029851,
98,,Spine,2,11,Image 1,1,100000003,610000029864,
131,,Spine,2,4,Image 1,1,100000003,610000029888,
117,,Spine,2,7,Image 1,1,100000004,610000029891,
151,,Spine,2,2,Image 1,1,100000003,610000029898,
97,,Spine,2,6,Image 1,1,100000003,610000029900,
124,,Spine,2,10,Image 1,1,100000003,610000029907,
66,,Spine,2,2,Image 1,1,,610000030122,
69,,Spine,2,12,Image 1,1,,610000030122,
111,,Spine,2,5,Image 1,1,,610000030122,
133,,Spine,2,1,Image 1,1,,610000030123,
44,,Spine,2,9,Image 1,1,,610000030123,
55,,Spine,2,14,Image 1,1,,610000030123,
151,,Spine,2,1,Image 1,1,,610000030124,
186,,Spine,2,5,Image 1,1,,610000030124,
66,,Spine,2,14,Image 1,1,,610000030124,
69,,Spine,2,5,Image 1,1,,610000030125,
39,,Spine,2,14,Image 1,1,,610000030125,
54,,Spine,2,26,Image 1,1,,610000030125,
21,,Spine,2,13,Image 1,1,,610000030126,
123,,Spine,2,5,Image 1,1,,610000030126,
52,,Spine,2,26,Image 1,1,,610000030126,
98,,Spine,2,4,Image 1,1,,610000030127,
57,,Spine,2,11,Image 1,1,,610000030127,
49,,Spine,2,21,Image 1,1,,610000030127,
95,,Spine,2,4,Image 1,1,,610000030128,
45,,Spine,2,10,Image 1,1,,610000030128,
105,,Spine,2,19,Image 1,1,,610000030128,
90,,Spine,2,4,Image 1,1,,610000030129,
44,,Spine,2,9,Image 1,1,,610000030129,
75,,Spine,2,18,Image 1,1,,610000030129,
98,,Spine,2,4,Image 1,1,,610000030130,
40,,Spine,2,5,Image 1,1,,610000030130,
79,,Spine,2,17,Image 1,1,,610000030130,
51,,Spine,2,3,Image 1,1,,610000030131,
75,,Spine,2,5,Image 1,1,,610000030131,
94,,Spine,2,18,Image 1,1,,610000030131,
51,,Spine,2,3,Image 1,1,,610000030132,
73,,Spine,2,5,Image 1,1,,610000030132,
79,,Spine,2,18,Image 1,1,,610000030132,
90,,Spine,2,2,Image 1,1,,610000030133,
53,,Spine,2,3,Image 1,1,,610000030133,
72,,Spine,2,15,Image 1,1,,610000030133,
63,,Spine,2,2,Image 1,1,,610000030134,
49,,Spine,2,4,Image 1,1,,610000030134,
75,,Spine,2,14,Image 1,1,,610000030134,
86,,Spine,2,13,Image 1,1,,610000030135,
35,,Spine,2,5,Image 1,1,,610000030135,
130,,Spine,2,13,Image 1,1,,610000030136,
62,,Spine,2,5,Image 1,1,,610000030136,
45,,Spine,2,13,Image 1,1,,610000030137,
86,,Spine,2,12,Image 1,1,,610000030137,
153,,Spine,2,5,Image 1,1,,610000030137,
34,,Spine,2,12,Image 1,1,,610000030138,
75,,Spine,2,5,Image 1,1,,610000030138,
87,,Spine,2,4,Image 1,1,,610000030139,
100,,Spine,2,12,Image 1,1,,610000030139,
56,,Spine,2,14,Image 1,1,,610000030139,
56,,Spine,2,4,Image 1,1,,610000030140,
89,,Spine,2,11,Image 1,1,,610000030140,
65,,Spine,2,14,Image 1,1,,610000030140,
93,,Spine,2,4,Image 1,1,,610000030141,
92,,Spine,2,11,Image 1,1,,610000030141,
78,,Spine,2,10,Image 1,1,,610000030141,
55,,Spine,2,4,Image 1,1,,610000030142,
54,,Spine,2,8,Image 1,1,,610000030142,
95,,Spine,2,10,Image 1,1,,610000030142,
60,,Spine,2,6,Image 1,1,,610000030143,
110,,Spine,2,10,Image 1,1,,610000030143,
71,,Spine,2,8,Image 1,1,,610000030144,
53,,Spine,2,6,Image 1,1,,610000030144,
72,,Spine,2,10,Image 1,1,,610000030144,
40,,Spine,2,7,Image 1,1,,610000030145,
66,,Spine,2,11,Image 1,1,,610000030145,
104,,Spine,2,9,Image 1,1,,610000030145,
74,,Spine,2,11,Image 1,1,,610000030146,
74,,Spine,2,0,Image 1,1,,610000030146,
57,,Spine,2,9,Image 1,1,,610000030146,
82,,Spine,2,7,Image 1,1,,610000030147,
120,,Spine,2,6,Image 1,1,,610000030147,
70,,Spine,2,10,Image 1,1,,610000030147,
48,,Spine,2,2,Image 1,1,,610000030148,
69,,Spine,2,10,Image 1,1,,610000030148,
127,,Spine,2,17,Image 1,1,,610000030148,
56,,Spine,2,2,Image 1,1,,610000030149,
132,,Spine,2,0,Image 1,1,,610000030149,
95,,Spine,2,16,Image 1,1,,610000030149,
63,,Spine,2,11,Image 1,1,,610000030150,
65,,Spine,2,5,Image 1,1,,610000030150,
144,,Spine,2,0,Image 1,1,,610000030150,
66,,Spine,2,3,Image 1,1,,610000030151,
120,,Spine,2,11,Image 1,1,,610000030151,
62,,Spine,2,5,Image 1,1,,610000030151,
63,,Spine,2,3,Image 1,1,,610000030152,
75,,Spine,2,11,Image 1,1,,610000030152,
125,,Spine,2,5,Image 1,1,,610000030152,
65,,Spine,2,1,Image 1,1,,610000030153,
87,,Spine,2,5,Image 1,1,,610000030153,
109,,Spine,2,10,Image 1,1,,610000030153,
49,,Spine,2,4,Image 1,1,,610000030154,
96,,Spine,2,6,Image 1,1,,610000030154,
65,,Spine,2,10,Image 1,1,,610000030154,
115,,Spine,2,4,Image 1,1,,610000030155,
67,,Spine,2,11,Image 1,1,,610000030155,
112,,Spine,2,8,Image 1,1,,610000030155,
96,,Spine,2,4,Image 1,1,,610000030156,
59,,Spine,2,11,Image 1,1,,610000030156,
51,,Spine,2,9,Image 1,1,,610000030156,
97,,Spine,2,11,Image 1,1,,610000030157,
85,,Spine,2,0,Image 1,1,,610000030157,
45,,Spine,2,10,Image 1,1,,610000030157,
107,,Spine,2,0,Image 1,1,,610000030158,
82,,Spine,2,10,Image 1,1,,610000030158,
12,,Spine,2,0,Image 1,1,,610000030159,
76,,Spine,2,10,Image 1,1,,610000030159,
45,,Spine,2,2,Image 1,1,,610000030160,
71,,Spine,2,10,Image 1,1,,610000030160,
45,,Spine,2,3,Image 1,1,,610000030161,
81,,Spine,2,10,Image 1,1,,610000030161,
46,,Spine,2,4,Image 1,1,,610000030162,
90,,Spine,2,8,Image 1,1,,610000030162,
106,,Spine,2,7,Image 1,1,,610000030163,
10,,Spine,2,6,Image 1,1,,610000030163,
97,,Spine,2,7,Image 1,1,,610000030164,
57,,Spine,2,6,Image 1,1,,610000030164,
153,,Spine,2,7,Image 1,1,,610000030165,
69,,Spine,2,5,Image 1,1,,610000030165,
91,,Spine,2,5,Image 1,1,,610000030166,
58,,Spine,2,9,Image 1,1,,610000030166,
108,,Spine,2,4,Image 1,1,,610000030167,
50,,Spine,2,11,Image 1,1,,610000030167,
103,,Spine,2,0,Image 1,1,,610000030168,
103,,Spine,2,10,Image 1,1,,610000030168,
64,,Spine,2,10,Image 1,1,,610000030169,
64,,Spine,2,6,Image 1,1,,610000030170,
144,,Spine,2,5,Image 1,1,,610000030171,
67,,Spine,2,5,Image 1,1,,610000030172,
102,,Spine,2,3,Image 1,1,,610000030173,
86,,Spine,2,4,Image 1,1,,610000030174,
128,,Spine,2,4,Image 1,1,,610000030175,
134,,Spine,2,4,Image 1,1,,610000030176,
156,,Spine,2,4,Image 1,1,,610000030177,
129,,Spine,2,4,Image 1,1,,610000030178,
74,,Spine,2,4,Image 1,1,,610000030179,
87,,Spine,2,6,Image 1,1,,610000030180,
131,,Spine,2,3,Image 1,1,,610000030181,
96,,Spine,2,2,Image 1,1,,610000030182,
68,,Spine,2,3,Image 1,1,,610000030183,
91,,Spine,2,3,Image 1,1,,610000030184,
79,,Spine,2,3,Image 1,1,,610000030185,
133,,Spine,2,4,Image 1,1,,610000030186,
73,,Spine,2,8,Image 1,1,,610000030187,
53,,Spine,2,10,Image 1,1,,610000030188,
55,,Spine,2,10,Image 1,1,,610000030189,
85,,Spine,2,10,Image 1,1,,610000030190,
84,,Spine,2,10,Image 1,1,,610000030191,
31,,Spine,2,11,Image 1,1,,610000030192,
22,,Spine,2,11,Image 1,1,,610000030193,
46,,Spine,2,12,Image 1,1,,610000030194,
77,,Spine,2,0,Image 1,1,,610000030195,
154,,Spine,2,0,Image 1,1,,610000030196,
95,,Spine,2,0,Image 1,1,,610000030197,
142,,Spine,2,0,Image 1,1,,610000030198,
