
Spine Intensity Median Ch=3 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
33.125,,Spine,3,8,Image 1,4,1,100000005,610000029303,
52.0625,,Spine,3,0,Image 1,1,1,100000004,610000029312,
13.5625,,Spine,3,5,Image 1,4,1,100000003,610000029315,
75.125,,Spine,3,5,Image 1,3,1,100000005,610000029318,
19.0625,,Spine,3,11,Image 1,7,1,100000004,610000029320,
20.0625,,Spine,3,13,Image 1,4,1,100000004,610000029323,
26.0312,,Spine,3,7,Image 1,5,1,100000004,610000029325,
74.125,,Spine,3,11,Image 1,2,1,100000003,610000029335,
20.0312,,Spine,3,2,Image 1,3,1,100000004,610000029338,
105.125,,Spine,3,4,Image 1,4,1,100000003,610000029350,
21.0625,,Spine,3,21,Image 1,10,1,100000003,610000029352,
104.125,,Spine,3,4,Image 1,4,1,100000003,610000029365,
25.0625,,Spine,3,0,Image 1,1,1,100000004,610000029368,
22.0625,,Spine,3,18,Image 1,7,1,100000003,610000029370,
55.125,,Spine,3,0,Image 1,1,1,100000004,610000029376,
29.0625,,Spine,3,3,Image 1,3,1,100000005,610000029378,
24.125,,Spine,3,4,Image 1,1,1,100000004,610000029381,
21.0625,,Spine,3,12,Image 1,8,1,100000004,610000029383,
39.125,,Spine,3,9,Image 1,4,1,100000003,610000029387,
55.125,,Spine,3,0,Image 1,1,1,100000005,610000029390,
17.5625,,Spine,3,9,Image 1,4,1,100000005,610000029393,
58.625,,Spine,3,0,Image 1,1,1,100000005,610000029401,
82.125,,Spine,3,0,Image 1,1,1,100000003,610000029406,
18.0625,,Spine,3,7,Image 1,6,1,100000004,610000029408,
39.0625,,Spine,3,11,Image 1,6,1,100000005,610000029410,
72.0625,,Spine,3,4,Image 1,3,1,100000005,610000029415,
29.5625,,Spine,3,10,Image 1,6,1,100000003,610000029417,
23.0625,,Spine,3,4,Image 1,2,1,100000004,610000029421,
91.125,,Spine,3,4,Image 1,4,1,100000003,610000029430,
111.125,,Spine,3,4,Image 1,4,1,100000003,610000029441,
5.0625,,Spine,3,7,Image 1,3,1,100000005,610000029443,
70.125,,Spine,3,0,Image 1,1,1,100000004,610000029450,
42.125,,Spine,3,13,Image 1,8,1,100000003,610000029452,
50.0625,,Spine,3,14,Image 1,7,1,100000003,610000029455,
81.125,,Spine,3,5,Image 1,4,1,100000005,610000029459,
31.0625,,Spine,3,0,Image 1,1,1,100000005,610000029462,
62.125,,Spine,3,4,Image 1,4,1,100000003,610000029467,
44.5625,,Spine,3,11,Image 1,5,1,100000003,610000029471,
37.625,,Spine,3,9,Image 1,4,1,100000003,610000029474,
46.125,,Spine,3,13,Image 1,3,1,100000004,610000029476,
39.0625,,Spine,3,12,Image 1,8,1,100000004,610000029479,
55.0625,,Spine,3,4,Image 1,3,1,100000005,610000029482,
61.0625,,Spine,3,0,Image 1,1,1,100000004,610000029486,
40.0625,,Spine,3,0,Image 1,1,1,100000004,610000029490,
35.0625,,Spine,3,0,Image 1,1,1,100000005,610000029493,
66.625,,Spine,3,7,Image 1,3,1,100000003,610000029497,
23.0625,,Spine,3,26,Image 1,10,1,100000003,610000029501,
34.125,,Spine,3,4,Image 1,2,1,100000005,610000029503,
52.5625,,Spine,3,5,Image 1,3,1,100000005,610000029509,
58.125,,Spine,3,11,Image 1,4,1,100000003,610000029514,
