
Segment Center Intensity Sum Ch=3 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
459,,Segment,3,8,Image 1,6,1,100000004,510000022293,
1920,,Segment,3,7,Image 1,6,1,100000004,510000022339,
145,,Segment,3,6,Image 1,6,1,100000004,510000022364,
2526,,Segment,3,5,Image 1,5,1,100000004,510000022426,
155,,Segment,3,4,Image 1,4,1,100000004,510000022436,
423,,Segment,3,3,Image 1,4,1,100000004,510000022448,
2232,,Segment,3,2,Image 1,3,1,100000004,510000022523,
1412,,Segment,3,1,Image 1,2,1,100000004,510000022551,
231,,Segment,3,0,Image 1,1,1,100000004,510000022567,
99,,Segment,3,8,Image 1,7,1,100000004,510000022578,
88,,Segment,3,7,Image 1,7,1,100000004,510000022593,
587,,Segment,3,16,Image 1,8,1,100000004,510000022610,
269,,Segment,3,15,Image 1,8,1,100000004,510000022615,
2428,,Segment,3,14,Image 1,8,1,100000004,510000022659,
602,,Segment,3,13,Image 1,7,1,100000004,510000022672,
649,,Segment,3,12,Image 1,7,1,100000004,510000022681,
2577,,Segment,3,11,Image 1,7,1,100000004,510000022721,
542,,Segment,3,10,Image 1,7,1,100000004,510000022740,
324,,Segment,3,9,Image 1,6,1,100000004,510000022784,
77,,Segment,3,8,Image 1,5,1,100000004,510000022786,
1318,,Segment,3,7,Image 1,5,1,100000004,510000022819,
178,,Segment,3,6,Image 1,5,1,100000004,510000022825,
160,,Segment,3,5,Image 1,4,1,100000004,510000022832,
1073,,Segment,3,15,Image 1,9,1,100000004,510000022855,
173,,Segment,3,16,Image 1,9,1,100000004,510000022862,
888,,Segment,3,14,Image 1,8,1,100000004,510000022878,
395,,Segment,3,13,Image 1,8,1,100000004,510000022885,
578,,Segment,3,12,Image 1,8,1,100000004,510000022891,
158,,Segment,3,14,Image 1,7,1,100000004,510000022894,
598,,Segment,3,13,Image 1,8,1,100000004,510000022906,
497,,Segment,3,14,Image 1,9,1,100000004,510000022914,
