
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,5,1,Spine Terminal,100000003,800002608,
0,s,Point,11,1,Spine Terminal,100000003,800002609,
0,s,Point,4,1,Spine Terminal,100000003,800002610,
0,s,Point,21,1,Spine Terminal,100000003,800002611,
0,s,Point,4,1,Spine Terminal,100000003,800002612,
0,s,Point,18,1,Spine Terminal,100000003,800002613,
0,s,Point,9,1,Spine Terminal,100000003,800002614,
0,s,Point,,1,Spine Terminal,100000003,800002615,
0,s,Point,10,1,Spine Terminal,100000003,800002616,
0,s,Point,4,1,Spine Terminal,100000003,800002617,
0,s,Point,4,1,Spine Terminal,100000003,800002618,
0,s,Point,13,1,Spine Terminal,100000003,800002619,
0,s,Point,14,1,Spine Terminal,100000003,800002620,
0,s,Point,4,1,Spine Terminal,100000003,800002621,
0,s,Point,11,1,Spine Terminal,100000003,800002622,
0,s,Point,9,1,Spine Terminal,100000003,800002623,
0,s,Point,7,1,Spine Terminal,100000003,800002624,
0,s,Point,26,1,Spine Terminal,100000003,800002625,
0,s,Point,11,1,Spine Terminal,100000003,800002626,
0,s,Point,4,1,Spine Terminal,100000003,800002627,
0,s,Point,13,1,Spine Terminal,100000003,800002628,
0,s,Point,4,1,Spine Terminal,100000003,800002629,
0,s,Point,14,1,Spine Terminal,100000003,800002630,
0,s,Point,12,1,Spine Terminal,100000003,800002631,
0,s,Point,4,1,Spine Terminal,100000003,800002632,
0,s,Point,7,1,Spine Terminal,100000003,800002633,
0,s,Point,4,1,Spine Terminal,100000003,800002634,
0,s,Point,4,1,Spine Terminal,100000003,800002635,
0,s,Point,10,1,Spine Terminal,100000003,800002636,
0,s,Point,10,1,Spine Terminal,100000003,800002637,
0,s,Point,10,1,Spine Terminal,100000003,800002638,
0,s,Point,11,1,Spine Terminal,100000003,800002639,
0,s,Point,5,1,Spine Terminal,100000003,800002640,
0,s,Point,11,1,Spine Terminal,100000003,800002641,
0,s,Point,4,1,Spine Terminal,100000003,800002642,
0,s,Point,10,1,Spine Terminal,100000003,800002643,
0,s,Point,7,1,Spine Terminal,100000003,800002644,
0,s,Point,11,1,Spine Terminal,100000003,800002645,
0,s,Point,10,1,Spine Terminal,100000003,800002646,
0,s,Point,7,1,Spine Terminal,100000003,800002647,
0,s,Point,15,1,Spine Terminal,100000003,800002648,
0,s,Point,25,1,Spine Terminal,100000003,800002649,
0,s,Point,1,1,Spine Terminal,100000003,800002650,
0,s,Point,12,1,Spine Terminal,100000003,800002651,
0,s,Point,11,1,Spine Terminal,100000003,800002652,
0,s,Point,26,1,Spine Terminal,100000003,800002653,
0,s,Point,11,1,Spine Terminal,100000003,800002654,
0,s,Point,11,1,Spine Terminal,100000003,800002655,
0,s,Point,10,1,Spine Terminal,100000003,800002656,
0,s,Point,7,1,Spine Terminal,100000003,800002657,
0,s,Point,6,1,Spine Terminal,100000003,800002658,
0,s,Point,0,1,Spine Terminal,100000003,800002659,
0,s,Point,,1,Spine Terminal,100000003,800002660,
0,s,Point,12,1,Spine Terminal,100000003,800002661,
0,s,Point,13,1,Spine Terminal,100000003,800002662,
0,s,Point,21,1,Spine Terminal,100000003,800002663,
0,s,Point,11,1,Spine Terminal,100000003,800002664,
0,s,Point,2,1,Spine Terminal,100000003,800002665,
0,s,Point,7,1,Spine Terminal,100000003,800002666,
