
Segment Branch Depth
 ==================== 
Segment Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
5,,Segment,5,3,1,100000005,510000023868,
4,,Segment,4,3,1,100000005,510000023903,
9,,Segment,9,6,1,100000005,510000023911,
11,,Segment,11,7,1,100000005,510000023914,
10,,Segment,10,5,1,100000005,510000023917,
11,,Segment,11,6,1,100000005,510000023945,
10,,Segment,10,5,1,100000005,510000023948,
9,,Segment,9,4,1,100000005,510000023962,
8,,Segment,8,4,1,100000005,510000023966,
11,,Segment,11,5,1,100000005,510000023972,
10,,Segment,10,4,1,100000005,510000023980,
11,,Segment,11,4,1,100000005,510000023983,
11,,Segment,11,5,1,100000005,510000023986,
8,,Segment,8,4,1,100000005,510000023999,
9,,Segment,9,3,1,100000005,510000024007,
9,,Segment,9,5,1,100000005,510000024011,
9,,Segment,9,4,1,100000005,510000024016,
6,,Segment,6,4,1,100000005,510000024021,
3,,Segment,3,3,1,100000005,510000024037,
2,,Segment,2,3,1,100000005,510000024046,
5,,Segment,5,4,1,100000005,510000024063,
5,,Segment,5,3,1,100000005,510000024079,
4,,Segment,4,3,1,100000005,510000024103,
3,,Segment,3,3,1,100000005,510000024105,
5,,Segment,5,4,1,100000005,510000024109,
3,,Segment,3,4,1,100000005,510000024112,
4,,Segment,4,4,1,100000005,510000024120,
1,,Segment,1,1,1,100000005,510000024128,
14,,Segment,14,8,1,100000004,510000024141,
13,,Segment,13,8,1,100000004,510000024160,
11,,Segment,11,8,1,100000004,510000024201,
10,,Segment,10,7,1,100000004,510000024242,
9,,Segment,9,6,1,100000004,510000024248,
8,,Segment,8,6,1,100000004,510000024292,
7,,Segment,7,5,1,100000004,510000024319,
6,,Segment,6,4,1,100000004,510000024321,
5,,Segment,5,4,1,100000004,510000024333,
4,,Segment,4,3,1,100000004,510000024341,
3,,Segment,3,2,1,100000004,510000024356,
2,,Segment,2,1,1,100000004,510000024359,
0,,Segment,0,1,1,100000004,510000024374,
14,,Segment,14,9,1,100000004,510000024385,
13,,Segment,13,9,1,100000004,510000024396,
12,,Segment,12,9,1,100000004,510000024398,
12,,Segment,12,6,1,100000005,510000024431,
11,,Segment,11,5,1,100000005,510000024455,
10,,Segment,10,5,1,100000005,510000024471,
9,,Segment,9,5,1,100000005,510000024522,
8,,Segment,8,4,1,100000005,510000024553,
6,,Segment,6,4,1,100000005,510000024652,
5,,Segment,5,4,1,100000005,510000024660,
4,,Segment,4,3,1,100000005,510000024689,
3,,Segment,3,2,1,100000005,510000024698,
2,,Segment,2,2,1,100000005,510000024737,
1,,Segment,1,1,1,100000005,510000024748,
0,,Segment,0,1,1,100000005,510000024759,
12,,Segment,12,5,1,100000005,510000024784,
11,,Segment,11,6,1,100000005,510000024797,
10,,Segment,10,6,1,100000005,510000024809,
5,,Segment,5,3,1,100000005,510000024823,
4,,Segment,4,2,1,100000005,510000024848,
9,,Segment,9,4,1,100000005,510000024864,
7,,Segment,7,5,1,100000005,510000024867,
8,,Segment,8,5,1,100000005,510000024871,
6,,Segment,6,5,1,100000005,510000024893,
5,,Segment,5,4,1,100000005,510000024896,
5,,Segment,5,3,1,100000005,510000024898,
5,,Segment,5,2,1,100000005,510000024902,
3,,Segment,3,3,1,100000005,510000024907,
9,,Segment,9,5,1,100000004,510000024909,
8,,Segment,8,6,1,100000004,510000024912,
7,,Segment,7,6,1,100000004,510000024914,
6,,Segment,6,4,1,100000004,510000024917,
5,,Segment,5,6,1,100000004,510000024922,
4,,Segment,4,5,1,100000004,510000024927,
5,,Segment,5,5,1,100000004,510000024929,
3,,Segment,3,3,1,100000004,510000024940,
26,,Segment,26,10,1,100000003,510000024954,
25,,Segment,25,10,1,100000003,510000024960,
24,,Segment,24,10,1,100000003,510000025016,
23,,Segment,23,10,1,100000003,510000025019,
22,,Segment,22,10,1,100000003,510000025025,
21,,Segment,21,10,1,100000003,510000025063,
20,,Segment,20,9,1,100000003,510000025065,
19,,Segment,19,9,1,100000003,510000025073,
18,,Segment,18,9,1,100000003,510000025084,
17,,Segment,17,8,1,100000003,510000025088,
16,,Segment,16,8,1,100000003,510000025090,
15,,Segment,15,7,1,100000003,510000025120,
14,,Segment,14,7,1,100000003,510000025133,
13,,Segment,13,7,1,100000003,510000025138,
12,,Segment,12,7,1,100000003,510000025157,
11,,Segment,11,6,1,100000003,510000025185,
10,,Segment,10,5,1,100000003,510000025189,
9,,Segment,9,5,1,100000003,510000025192,
8,,Segment,8,5,1,100000003,510000025203,
7,,Segment,7,4,1,100000003,510000025205,
6,,Segment,6,4,1,100000003,510000025218,
5,,Segment,5,4,1,100000003,510000025220,
4,,Segment,4,3,1,100000003,510000025248,
3,,Segment,3,2,1,100000003,510000025252,
2,,Segment,2,2,1,100000003,510000025264,
26,,Segment,26,12,1,100000003,510000025282,
25,,Segment,25,11,1,100000003,510000025296,
27,,Segment,27,11,1,100000003,510000025300,
26,,Segment,26,11,1,100000003,510000025305,
27,,Segment,27,12,1,100000003,510000025310,
26,,Segment,26,11,1,100000003,510000025312,
22,,Segment,22,11,1,100000003,510000025323,
24,,Segment,24,11,1,100000003,510000025329,
23,,Segment,23,11,1,100000003,510000025331,
21,,Segment,21,9,1,100000003,510000025333,
21,,Segment,21,10,1,100000003,510000025335,
20,,Segment,20,10,1,100000003,510000025337,
19,,Segment,19,10,1,100000003,510000025345,
6,,Segment,6,5,1,100000004,510000025397,
5,,Segment,5,5,1,100000004,510000025421,
4,,Segment,4,4,1,100000004,510000025426,
1,,Segment,1,2,1,100000004,510000025497,
6,,Segment,6,6,1,100000004,510000025503,
3,,Segment,3,3,1,100000004,510000025516,
2,,Segment,2,2,1,100000004,510000025518,
1,,Segment,1,2,1,100000004,510000025520,
0,,Segment,0,1,1,100000004,510000025591,
2,,Segment,2,3,1,100000004,510000025597,
1,,Segment,1,1,1,100000004,510000025601,
3,,Segment,3,2,1,100000004,510000025603,
17,,Segment,17,9,1,100000003,510000025616,
18,,Segment,18,8,1,100000003,510000025622,
18,,Segment,18,7,1,100000003,510000025639,
17,,Segment,17,7,1,100000003,510000025641,
17,,Segment,17,8,1,100000003,510000025659,
18,,Segment,18,8,1,100000003,510000025664,
11,,Segment,11,7,1,100000004,510000025669,
11,,Segment,11,7,1,100000004,510000025698,
10,,Segment,10,6,1,100000004,510000025708,
11,,Segment,11,6,1,100000004,510000025712,
9,,Segment,9,7,1,100000004,510000025725,
8,,Segment,8,5,1,100000004,510000025729,
7,,Segment,7,5,1,100000004,510000025771,
6,,Segment,6,4,1,100000004,510000025775,
5,,Segment,5,3,1,100000004,510000025791,
6,,Segment,6,5,1,100000004,510000025796,
7,,Segment,7,4,1,100000004,510000025800,
6,,Segment,6,3,1,100000004,510000025817,
7,,Segment,7,4,1,100000004,510000025828,
9,,Segment,9,4,1,100000005,510000025846,
8,,Segment,8,3,1,100000005,510000025860,
7,,Segment,7,3,1,100000005,510000025876,
6,,Segment,6,3,1,100000005,510000025893,
5,,Segment,5,3,1,100000005,510000025937,
4,,Segment,4,2,1,100000005,510000025943,
3,,Segment,3,2,1,100000005,510000026003,
2,,Segment,2,2,1,100000005,510000026006,
1,,Segment,1,2,1,100000005,510000026015,
0,,Segment,0,1,1,100000005,510000026053,
8,,Segment,8,4,1,100000005,510000026056,
9,,Segment,9,3,1,100000005,510000026059,
7,,Segment,7,4,1,100000005,510000026066,
6,,Segment,6,4,1,100000005,510000026074,
6,,Segment,6,2,1,100000005,510000026105,
5,,Segment,5,2,1,100000005,510000026108,
6,,Segment,6,3,1,100000005,510000026111,
2,,Segment,2,1,1,100000005,510000026118,
17,,Segment,17,3,1,100000003,510000026132,
16,,Segment,16,3,1,100000003,510000026145,
15,,Segment,15,3,1,100000003,510000026161,
14,,Segment,14,2,1,100000003,510000026166,
13,,Segment,13,2,1,100000003,510000026168,
12,,Segment,12,2,1,100000003,510000026170,
11,,Segment,11,2,1,100000003,510000026244,
10,,Segment,10,2,1,100000003,510000026281,
9,,Segment,9,2,1,100000003,510000026304,
8,,Segment,8,2,1,100000003,510000026313,
7,,Segment,7,2,1,100000003,510000026319,
6,,Segment,6,2,1,100000003,510000026324,
5,,Segment,5,2,1,100000003,510000026327,
16,,Segment,16,4,1,100000003,510000026345,
17,,Segment,17,4,1,100000003,510000026349,
15,,Segment,15,2,1,100000003,510000026367,
11,,Segment,11,4,1,100000003,510000026444,
10,,Segment,10,3,1,100000003,510000026480,
9,,Segment,9,3,1,100000003,510000026502,
13,,Segment,13,3,1,100000003,510000026525,
11,,Segment,11,3,1,100000003,510000026552,
12,,Segment,12,3,1,100000003,510000026558,
14,,Segment,14,3,1,100000003,510000026561,
6,,Segment,6,4,1,100000004,510000026622,
5,,Segment,5,3,1,100000004,510000026638,
4,,Segment,4,2,1,100000004,510000026649,
3,,Segment,3,1,1,100000004,510000026677,
2,,Segment,2,1,1,100000004,510000026682,
0,,Segment,0,1,1,100000004,510000026689,
10,,Segment,10,6,1,100000003,510000026721,
9,,Segment,9,5,1,100000003,510000026802,
8,,Segment,8,4,1,100000003,510000026816,
7,,Segment,7,4,1,100000003,510000026857,
6,,Segment,6,3,1,100000003,510000026862,
5,,Segment,5,3,1,100000003,510000026867,
13,,Segment,13,8,1,100000003,510000026931,
10,,Segment,10,5,1,100000003,510000026944,
15,,Segment,15,8,1,100000003,510000026947,
15,,Segment,15,8,1,100000003,510000026951,
3,,Segment,3,3,1,100000005,510000027014,
2,,Segment,2,3,1,100000005,510000027022,
1,,Segment,1,2,1,100000005,510000027043,
10,,Segment,10,6,1,100000003,510000027046,
14,,Segment,14,7,1,100000003,510000027060,
13,,Segment,13,6,1,100000003,510000027062,
12,,Segment,12,6,1,100000003,510000027064,
7,,Segment,7,3,1,100000004,510000027077,
11,,Segment,11,5,1,100000003,510000027092,
10,,Segment,10,4,1,100000003,510000027097,
14,,Segment,14,8,1,100000003,510000027104,
4,,Segment,4,3,1,100000004,510000027123,
11,,Segment,11,3,1,100000003,510000027140,
11,,Segment,11,4,1,100000003,510000027151,
10,,Segment,10,5,1,100000003,510000027163,
5,,Segment,5,4,1,100000004,510000027176,
6,,Segment,6,3,1,100000004,510000027202,
8,,Segment,8,5,1,100000003,510000027224,
13,,Segment,13,7,1,100000003,510000027230,
14,,Segment,14,6,1,100000003,510000027234,
13,,Segment,13,7,1,100000003,510000027244,
6,,Segment,6,3,1,100000004,510000027258,
9,,Segment,9,5,1,100000003,510000027272,
6,,Segment,6,2,1,100000004,510000027286,
5,,Segment,5,2,1,100000004,510000027305,
4,,Segment,4,1,1,100000004,510000027319,
4,,Segment,4,3,1,100000005,510000027329,
11,,Segment,11,4,1,100000003,510000027354,
10,,Segment,10,3,1,100000003,510000027370,
3,,Segment,3,2,1,100000004,510000027373,
9,,Segment,9,5,1,100000003,510000027390,
8,,Segment,8,4,1,100000003,510000027392,
6,,Segment,6,4,1,100000003,510000027428,
5,,Segment,5,3,1,100000003,510000027444,
10,,Segment,10,6,1,100000003,510000027464,
2,,Segment,2,3,1,100000004,510000027472,
11,,Segment,11,5,1,100000003,510000027483,
10,,Segment,10,4,1,100000003,510000027493,
5,,Segment,5,3,1,100000004,510000027507,
7,,Segment,7,5,1,100000003,510000027524,
11,,Segment,11,3,1,100000003,510000027529,
10,,Segment,10,5,1,100000003,510000027534,
11,,Segment,11,4,1,100000003,510000027541,
10,,Segment,10,7,1,100000003,510000027547,
9,,Segment,9,6,1,100000003,510000027556,
11,,Segment,11,5,1,100000003,510000027559,
10,,Segment,10,5,1,100000003,510000027563,
6,,Segment,6,3,1,100000004,510000027566,
12,,Segment,12,6,1,100000003,510000027576,
11,,Segment,11,5,1,100000003,510000027582,
11,,Segment,11,6,1,100000003,510000027585,
10,,Segment,10,7,1,100000003,510000027587,
10,,Segment,10,6,1,100000003,510000027589,
12,,Segment,12,5,1,100000003,510000027596,
8,,Segment,8,5,1,100000003,510000027611,
11,,Segment,11,5,1,100000003,510000027644,
10,,Segment,10,4,1,100000003,510000027647,
8,,Segment,8,5,1,100000003,510000027651,
10,,Segment,10,5,1,100000003,510000027654,
8,,Segment,8,4,1,100000003,510000027668,
5,,Segment,5,4,1,100000005,510000027677,
4,,Segment,4,3,1,100000005,510000027688,
3,,Segment,3,2,1,100000005,510000027712,
1,,Segment,1,1,1,100000005,510000027718,
9,,Segment,9,4,1,100000003,510000027720,
5,,Segment,5,3,1,100000004,510000027736,
4,,Segment,4,2,1,100000004,510000027763,
3,,Segment,3,1,1,100000004,510000027773,
11,,Segment,11,4,1,100000003,510000027793,
4,,Segment,4,2,1,100000004,510000027806,
3,,Segment,3,2,1,100000004,510000027822,
3,,Segment,3,3,1,100000004,510000027828,
7,,Segment,7,5,1,100000003,510000027839,
2,,Segment,2,2,1,100000005,510000027858,
4,,Segment,4,3,1,100000004,510000027860,
5,,Segment,5,1,1,100000004,510000027890,
4,,Segment,4,1,1,100000004,510000027896,
5,,Segment,5,1,1,100000004,510000027901,
4,,Segment,4,2,1,100000005,510000027910,
5,,Segment,5,3,1,100000005,510000027916,
5,,Segment,5,2,1,100000004,510000027923,
4,,Segment,4,3,1,100000005,510000027934,
4,,Segment,4,4,1,100000003,510000027986,
3,,Segment,3,3,1,100000003,510000027994,
6,,Segment,6,5,1,100000003,510000027997,
4,,Segment,4,3,1,100000004,510000028000,
7,,Segment,7,3,1,100000003,510000028004,
7,,Segment,7,5,1,100000003,510000028007,
5,,Segment,5,2,1,100000004,510000028012,
7,,Segment,7,3,1,100000003,510000028048,
6,,Segment,6,3,1,100000003,510000028051,
4,,Segment,4,3,1,100000005,510000028072,
3,,Segment,3,2,1,100000005,510000028083,
2,,Segment,2,1,1,100000005,510000028099,
1,,Segment,1,1,1,100000005,510000028106,
0,,Segment,0,1,1,100000005,510000028119,
5,,Segment,5,3,1,100000004,510000028123,
4,,Segment,4,2,1,100000004,510000028128,
7,,Segment,7,3,1,100000003,510000028161,
3,,Segment,3,4,1,100000005,510000028165,
7,,Segment,7,4,1,100000003,510000028187,
5,,Segment,5,5,1,100000003,510000028199,
7,,Segment,7,4,1,100000003,510000028209,
4,,Segment,4,2,1,100000005,510000028219,
3,,Segment,3,3,1,100000005,510000028224,
4,,Segment,4,1,1,100000005,510000028232,
3,,Segment,3,1,1,100000005,510000028254,
6,,Segment,6,4,1,100000003,510000028270,
5,,Segment,5,3,1,100000003,510000028274,
4,,Segment,4,3,1,100000003,510000028282,
6,,Segment,6,4,1,100000003,510000028286,
6,,Segment,6,5,1,100000003,510000028292,
4,,Segment,4,2,1,100000005,510000028298,
5,,Segment,5,4,1,100000003,510000028310,
7,,Segment,7,3,1,100000003,510000028318,
9,,Segment,9,3,1,100000003,510000028321,
8,,Segment,8,3,1,100000003,510000028323,
3,,Segment,3,4,1,100000003,510000028337,
9,,Segment,9,4,1,100000003,510000028340,
6,,Segment,6,3,1,100000003,510000028344,
4,,Segment,4,3,1,100000003,510000028362,
0,,Segment,0,1,1,100000004,510000028425,
5,,Segment,5,2,1,100000004,510000028429,
2,,Segment,2,2,1,100000005,510000028431,
3,,Segment,3,1,1,100000005,510000028435,
2,,Segment,2,3,1,100000005,510000028442,
3,,Segment,3,2,1,100000004,510000028448,
2,,Segment,2,2,1,100000005,510000028454,
1,,Segment,1,2,1,100000005,510000028456,
2,,Segment,2,1,1,100000004,510000028498,
0,,Segment,0,1,1,100000004,510000028513,
1,,Segment,1,2,1,100000004,510000028516,
2,,Segment,2,2,1,100000004,510000028519,
2,,Segment,2,2,1,100000004,510000028522,
0,,Segment,0,1,1,100000004,510000028529,
0,,Segment,0,1,1,100000004,510000028543,
1,,Segment,1,1,1,100000004,510000028548,
2,,Segment,2,2,1,100000004,510000028550,
0,,Segment,0,1,1,100000003,510000028565,
1,,Segment,1,2,1,100000004,510000028583,
0,,Segment,0,1,1,100000003,510000028603,
0,,Segment,0,1,1,100000005,510000028621,
2,,Segment,2,2,1,100000003,510000028634,
2,,Segment,2,1,1,100000003,510000028640,
0,,Segment,0,1,1,100000003,510000028668,
0,,Segment,0,1,1,100000003,510000028673,
16,,Segment,16,7,1,100000003,510000028680,
9,,Segment,9,4,1,100000003,510000028681,
4,,Segment,4,2,1,100000003,510000028682,
7,,Segment,7,4,1,100000003,510000028684,
9,,Segment,9,4,1,100000003,510000028685,
6,,Segment,6,3,1,100000003,510000028686,
1,,Segment,1,1,1,100000003,510000028689,
1,,Segment,1,1,1,100000004,510000028701,
1,,Segment,1,1,1,100000004,510000028702,
12,,Segment,12,8,1,100000004,510000028703,
5,,Segment,5,2,1,100000004,510000028706,
2,,Segment,2,2,1,100000004,510000028708,
3,,Segment,3,3,1,100000004,510000028709,
1,,Segment,1,1,1,100000004,510000028710,
7,,Segment,7,4,1,100000005,510000028713,
7,,Segment,7,3,1,100000005,510000028715,
8,,Segment,8,3,1,100000005,510000028716,
2,,Segment,2,1,1,100000005,510000028717,
7,,Segment,7,4,1,100000005,510000028718,
0,,Segment,0,1,1,,,
