
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4.0625,,Spine,1,8,Image 1,4,1,100000005,610000029303,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000029312,
1.00391,,Spine,1,5,Image 1,4,1,100000003,610000029315,
17.9375,,Spine,1,5,Image 1,3,1,100000005,610000029318,
2.00391,,Spine,1,11,Image 1,7,1,100000004,610000029320,
2.00781,,Spine,1,13,Image 1,4,1,100000004,610000029323,
4.03125,,Spine,1,7,Image 1,5,1,100000004,610000029325,
1.00391,,Spine,1,11,Image 1,2,1,100000003,610000029335,
1.00391,,Spine,1,2,Image 1,3,1,100000004,610000029338,
1.00391,,Spine,1,4,Image 1,4,1,100000003,610000029350,
1.00391,,Spine,1,21,Image 1,10,1,100000003,610000029352,
1.00391,,Spine,1,4,Image 1,4,1,100000003,610000029365,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000029368,
1.00391,,Spine,1,18,Image 1,7,1,100000003,610000029370,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000029376,
2.00781,,Spine,1,3,Image 1,3,1,100000005,610000029378,
1.00391,,Spine,1,4,Image 1,1,1,100000004,610000029381,
2.00781,,Spine,1,12,Image 1,8,1,100000004,610000029383,
1.00391,,Spine,1,9,Image 1,4,1,100000003,610000029387,
1.00781,,Spine,1,0,Image 1,1,1,100000005,610000029390,
1.00391,,Spine,1,9,Image 1,4,1,100000005,610000029393,
1.00781,,Spine,1,0,Image 1,1,1,100000005,610000029401,
1.00391,,Spine,1,0,Image 1,1,1,100000003,610000029406,
1.00195,,Spine,1,7,Image 1,6,1,100000004,610000029408,
1.00391,,Spine,1,11,Image 1,6,1,100000005,610000029410,
4.03125,,Spine,1,4,Image 1,3,1,100000005,610000029415,
4.00781,,Spine,1,10,Image 1,6,1,100000003,610000029417,
1.00391,,Spine,1,4,Image 1,2,1,100000004,610000029421,
1.00391,,Spine,1,4,Image 1,4,1,100000003,610000029430,
1.00391,,Spine,1,4,Image 1,4,1,100000003,610000029441,
2.01562,,Spine,1,7,Image 1,3,1,100000005,610000029443,
1.00391,,Spine,1,0,Image 1,1,1,100000004,610000029450,
6.01562,,Spine,1,13,Image 1,8,1,100000003,610000029452,
1.00195,,Spine,1,14,Image 1,7,1,100000003,610000029455,
2.00781,,Spine,1,5,Image 1,4,1,100000005,610000029459,
