
Spine Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36.5935,,Spine,3,8,Image 1,4,1,100000005,610000029303,
30.7202,,Spine,3,0,Image 1,1,1,100000004,610000029312,
26.2403,,Spine,3,5,Image 1,4,1,100000003,610000029315,
43.1873,,Spine,3,5,Image 1,3,1,100000005,610000029318,
17.8941,,Spine,3,11,Image 1,7,1,100000004,610000029320,
19.3282,,Spine,3,13,Image 1,4,1,100000004,610000029323,
10.4834,,Spine,3,7,Image 1,5,1,100000004,610000029325,
28.9459,,Spine,3,11,Image 1,2,1,100000003,610000029335,
12.2018,,Spine,3,2,Image 1,3,1,100000004,610000029338,
39.7739,,Spine,3,4,Image 1,4,1,100000003,610000029350,
13.9959,,Spine,3,21,Image 1,10,1,100000003,610000029352,
40.0473,,Spine,3,4,Image 1,4,1,100000003,610000029365,
27.072,,Spine,3,0,Image 1,1,1,100000004,610000029368,
14.1868,,Spine,3,18,Image 1,7,1,100000003,610000029370,
43.6572,,Spine,3,0,Image 1,1,1,100000004,610000029376,
17.1737,,Spine,3,3,Image 1,3,1,100000005,610000029378,
27.7589,,Spine,3,4,Image 1,1,1,100000004,610000029381,
20.7283,,Spine,3,12,Image 1,8,1,100000004,610000029383,
35.7346,,Spine,3,9,Image 1,4,1,100000003,610000029387,
47.3439,,Spine,3,0,Image 1,1,1,100000005,610000029390,
18.0896,,Spine,3,9,Image 1,4,1,100000005,610000029393,
33.5444,,Spine,3,0,Image 1,1,1,100000005,610000029401,
44.108,,Spine,3,0,Image 1,1,1,100000003,610000029406,
15.0889,,Spine,3,7,Image 1,6,1,100000004,610000029408,
25.6589,,Spine,3,11,Image 1,6,1,100000005,610000029410,
28.4359,,Spine,3,4,Image 1,3,1,100000005,610000029415,
19.6605,,Spine,3,10,Image 1,6,1,100000003,610000029417,
15.44,,Spine,3,4,Image 1,2,1,100000004,610000029421,
49.7982,,Spine,3,4,Image 1,4,1,100000003,610000029430,
37.1668,,Spine,3,4,Image 1,4,1,100000003,610000029441,
24.5392,,Spine,3,7,Image 1,3,1,100000005,610000029443,
36.8988,,Spine,3,0,Image 1,1,1,100000004,610000029450,
41.7748,,Spine,3,13,Image 1,8,1,100000003,610000029452,
28.7169,,Spine,3,14,Image 1,7,1,100000003,610000029455,
37.7682,,Spine,3,5,Image 1,4,1,100000005,610000029459,
19.8997,,Spine,3,0,Image 1,1,1,100000005,610000029462,
52.1636,,Spine,3,4,Image 1,4,1,100000003,610000029467,
23.0904,,Spine,3,11,Image 1,5,1,100000003,610000029471,
34.6031,,Spine,3,9,Image 1,4,1,100000003,610000029474,
40.3012,,Spine,3,13,Image 1,3,1,100000004,610000029476,
19.7765,,Spine,3,12,Image 1,8,1,100000004,610000029479,
27.8094,,Spine,3,4,Image 1,3,1,100000005,610000029482,
21.9801,,Spine,3,0,Image 1,1,1,100000004,610000029486,
18.5057,,Spine,3,0,Image 1,1,1,100000004,610000029490,
22.4595,,Spine,3,0,Image 1,1,1,100000005,610000029493,
32.3694,,Spine,3,7,Image 1,3,1,100000003,610000029497,
14.8286,,Spine,3,26,Image 1,10,1,100000003,610000029501,
32.7902,,Spine,3,4,Image 1,2,1,100000005,610000029503,
27.5324,,Spine,3,5,Image 1,3,1,100000005,610000029509,
30.9426,,Spine,3,11,Image 1,4,1,100000003,610000029514,
28.5004,,Spine,3,0,Image 1,1,1,100000004,610000029518,
36.7797,,Spine,3,4,Image 1,4,1,100000003,610000029527,
34.7153,,Spine,3,13,Image 1,7,1,100000003,610000029532,
16.5605,,Spine,3,4,Image 1,3,1,100000005,610000029534,
22.7323,,Spine,3,0,Image 1,1,1,100000005,610000029536,
32.477,,Spine,3,4,Image 1,4,1,100000003,610000029540,
34.1456,,Spine,3,2,Image 1,1,1,100000005,610000029542,
25.4515,,Spine,3,0,Image 1,1,1,100000004,610000029548,
34.3118,,Spine,3,12,Image 1,7,1,100000003,610000029552,
44.2239,,Spine,3,4,Image 1,4,1,100000003,610000029554,
25.8267,,Spine,3,4,Image 1,1,1,100000004,610000029557,
30.9839,,Spine,3,7,Image 1,4,1,100000003,610000029561,
26.6467,,Spine,3,4,Image 1,2,1,100000005,610000029565,
54.7654,,Spine,3,4,Image 1,4,1,100000003,610000029568,
32.7103,,Spine,3,4,Image 1,4,1,100000003,610000029571,
26.6148,,Spine,3,10,Image 1,6,1,100000003,610000029573,
23.2955,,Spine,3,10,Image 1,5,1,100000003,610000029575,
28.5797,,Spine,3,4,Image 1,3,1,100000005,610000029579,
19.1212,,Spine,3,10,Image 1,5,1,100000003,610000029581,
27.0894,,Spine,3,11,Image 1,2,1,100000003,610000029588,
41.3497,,Spine,3,5,Image 1,3,1,100000003,610000029590,
20.5529,,Spine,3,7,Image 1,2,1,100000004,610000029592,
29.8505,,Spine,3,13,Image 1,9,1,100000004,610000029597,
22.2414,,Spine,3,0,Image 1,1,1,100000004,610000029600,
42.4666,,Spine,3,4,Image 1,4,1,100000003,610000029606,
20.7966,,Spine,3,6,Image 1,4,1,100000005,610000029609,
32.7876,,Spine,3,7,Image 1,3,1,100000003,610000029613,
29.2565,,Spine,3,0,Image 1,1,1,100000005,610000029615,
30.3437,,Spine,3,11,Image 1,4,1,100000003,610000029621,
31.7569,,Spine,3,0,Image 1,1,1,100000005,610000029626,
23.0799,,Spine,3,3,Image 1,2,1,100000005,610000029628,
14.6059,,Spine,3,6,Image 1,5,1,100000005,610000029630,
33.5629,,Spine,3,4,Image 1,2,1,100000005,610000029633,
23.1702,,Spine,3,7,Image 1,3,1,100000003,610000029635,
23.8747,,Spine,3,4,Image 1,3,1,100000005,610000029639,
34.3867,,Spine,3,5,Image 1,4,1,100000005,610000029643,
28.6837,,Spine,3,15,Image 1,2,1,100000003,610000029649,
29.9936,,Spine,3,8,Image 1,4,1,100000005,610000029651,
32.5289,,Spine,3,25,Image 1,11,1,100000003,610000029653,
20.4581,,Spine,3,3,Image 1,3,1,100000004,610000029656,
30.8075,,Spine,3,1,Image 1,2,1,100000003,610000029660,
34.8873,,Spine,3,6,Image 1,3,1,100000005,610000029664,
16.5907,,Spine,3,12,Image 1,4,1,100000004,610000029667,
20.5774,,Spine,3,8,Image 1,3,1,100000004,610000029670,
29.0678,,Spine,3,4,Image 1,1,1,100000005,610000029672,
28.1985,,Spine,3,4,Image 1,3,1,100000005,610000029682,
32.0595,,Spine,3,7,Image 1,3,1,100000003,610000029689,
28.8608,,Spine,3,0,Image 1,1,1,100000003,610000029693,
39.8181,,Spine,3,0,Image 1,1,1,100000003,610000029696,
28.6503,,Spine,3,0,Image 1,1,1,100000003,610000029699,
29.1501,,Spine,3,5,Image 1,3,1,100000005,610000029701,
33.2418,,Spine,3,13,Image 1,8,1,100000003,610000029706,
41.9163,,Spine,3,0,Image 1,1,1,100000004,610000029708,
26.8782,,Spine,3,11,Image 1,4,1,100000003,610000029714,
25.4153,,Spine,3,0,Image 1,1,1,100000005,610000029716,
34.5209,,Spine,3,0,Image 1,1,1,100000003,610000029719,
34.0929,,Spine,3,2,Image 1,2,1,100000003,610000029721,
31.0878,,Spine,3,7,Image 1,4,1,100000003,610000029723,
31.3437,,Spine,3,11,Image 1,2,1,100000003,610000029725,
34.9791,,Spine,3,7,Image 1,4,1,100000003,610000029728,
28.6643,,Spine,3,4,Image 1,1,1,100000004,610000029731,
31.9541,,Spine,3,7,Image 1,4,1,100000003,610000029733,
30.4714,,Spine,3,1,Image 1,2,1,100000003,610000029735,
15.5897,,Spine,3,8,Image 1,4,1,100000003,610000029737,
26.7475,,Spine,3,4,Image 1,2,1,100000005,610000029740,
38.1448,,Spine,3,7,Image 1,4,1,100000003,610000029746,
23.0921,,Spine,3,11,Image 1,3,1,100000003,610000029749,
27.3115,,Spine,3,7,Image 1,2,1,100000004,610000029752,
35.9796,,Spine,3,4,Image 1,4,1,100000003,610000029757,
50.2276,,Spine,3,4,Image 1,3,1,100000003,610000029761,
30.5104,,Spine,3,0,Image 1,1,1,100000005,610000029765,
33.2818,,Spine,3,9,Image 1,4,1,100000003,610000029768,
43.1539,,Spine,3,5,Image 1,3,1,100000005,610000029771,
31.7181,,Spine,3,2,Image 1,2,1,100000003,610000029776,
38.8695,,Spine,3,0,Image 1,1,1,100000003,610000029785,
27.0143,,Spine,3,0,Image 1,1,1,100000003,610000029791,
39.78,,Spine,3,2,Image 1,3,1,100000003,610000029793,
27.7106,,Spine,3,5,Image 1,3,1,100000005,610000029796,
29.4122,,Spine,3,14,Image 1,8,1,100000004,610000029800,
31.0186,,Spine,3,1,Image 1,2,1,100000003,610000029802,
28.6473,,Spine,3,1,Image 1,2,1,100000003,610000029804,
37.4609,,Spine,3,0,Image 1,1,1,100000005,610000029810,
29.4158,,Spine,3,0,Image 1,1,1,100000003,610000029813,
40.2703,,Spine,3,2,Image 1,3,1,100000003,610000029816,
42.9778,,Spine,3,0,Image 1,1,1,100000003,610000029819,
24.271,,Spine,3,3,Image 1,2,1,100000004,610000029824,
26.9603,,Spine,3,13,Image 1,3,1,100000004,610000029828,
35.0331,,Spine,3,0,Image 1,1,1,100000005,610000029833,
48.652,,Spine,3,11,Image 1,4,1,100000003,610000029837,
21.5457,,Spine,3,10,Image 1,6,1,100000003,610000029842,
36.4496,,Spine,3,0,Image 1,1,1,100000005,610000029846,
29.4649,,Spine,3,0,Image 1,1,1,100000004,610000029852,
34.1794,,Spine,3,11,Image 1,4,1,100000003,610000029864,
25.716,,Spine,3,0,Image 1,1,1,100000003,610000029871,
42.8292,,Spine,3,0,Image 1,1,1,100000005,610000029878,
39.3931,,Spine,3,4,Image 1,4,1,100000003,610000029888,
29.1749,,Spine,3,7,Image 1,2,1,100000004,610000029891,
24.7145,,Spine,3,2,Image 1,2,1,100000003,610000029898,
38.3707,,Spine,3,6,Image 1,3,1,100000003,610000029900,
38.3083,,Spine,3,10,Image 1,5,1,100000003,610000029907,
37.6512,,Spine,3,0,Image 1,1,1,100000003,610000029935,
18.468,,Spine,3,12,Image 1,6,1,100000003,610000029948,
25.3223,,Spine,3,11,Image 1,6,1,100000003,610000029949,
21.2258,,Spine,3,11,Image 1,7,1,100000003,610000029950,
25.8111,,Spine,3,10,Image 1,6,1,100000003,610000029951,
29.2781,,Spine,3,10,Image 1,6,1,100000003,610000029952,
25.8577,,Spine,3,10,Image 1,6,1,100000003,610000029953,
21.9967,,Spine,3,10,Image 1,6,1,100000003,610000029954,
24.4789,,Spine,3,8,Image 1,5,1,100000003,610000029955,
41.4209,,Spine,3,4,Image 1,3,1,100000003,610000029956,
27.0249,,Spine,3,3,Image 1,3,1,100000003,610000029957,
17.5632,,Spine,3,3,Image 1,4,1,100000003,610000029958,
19.8635,,Spine,3,3,Image 1,4,1,100000003,610000029959,
8.71462,,Spine,3,26,Image 1,10,1,100000003,610000029960,
12.476,,Spine,3,26,Image 1,10,1,100000003,610000029961,
27.264,,Spine,3,21,Image 1,10,1,100000003,610000029962,
34.1091,,Spine,3,19,Image 1,10,1,100000003,610000029963,
21.2668,,Spine,3,18,Image 1,8,1,100000003,610000029964,
19.5524,,Spine,3,17,Image 1,9,1,100000003,610000029965,
32.8224,,Spine,3,18,Image 1,7,1,100000003,610000029966,
28.6047,,Spine,3,18,Image 1,7,1,100000003,610000029967,
16.2491,,Spine,3,15,Image 1,8,1,100000003,610000029968,
27.3779,,Spine,3,14,Image 1,7,1,100000003,610000029969,
27.6251,,Spine,3,13,Image 1,8,1,100000003,610000029970,
35.0332,,Spine,3,13,Image 1,8,1,100000003,610000029971,
28.6212,,Spine,3,13,Image 1,8,1,100000003,610000029972,
40.7228,,Spine,3,12,Image 1,7,1,100000003,610000029973,
17.836,,Spine,3,14,Image 1,7,1,100000003,610000029974,
33.2778,,Spine,3,14,Image 1,7,1,100000003,610000029975,
21.0998,,Spine,3,10,Image 1,6,1,100000003,610000029976,
14.6012,,Spine,3,8,Image 1,4,1,100000003,610000029977,
29.967,,Spine,3,10,Image 1,6,1,100000003,610000029978,
32.7365,,Spine,3,10,Image 1,5,1,100000003,610000029979,
20.7106,,Spine,3,11,Image 1,5,1,100000003,610000029980,
22.3697,,Spine,3,11,Image 1,5,1,100000003,610000029981,
30.914,,Spine,3,7,Image 1,4,1,100000003,610000029982,
32.1151,,Spine,3,17,Image 1,3,1,100000003,610000029983,
35.308,,Spine,3,16,Image 1,4,1,100000003,610000029984,
20.0367,,Spine,3,11,Image 1,2,1,100000003,610000029985,
30.5296,,Spine,3,11,Image 1,2,1,100000003,610000029986,
43.4112,,Spine,3,11,Image 1,2,1,100000003,610000029987,
