
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20687.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,100000005,610000029796,
20669.2,µm,Spine,Spine Attachment Pt Distance from Origin,14,8,1,100000004,610000029800,
20664.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,100000003,610000029804,
20661.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,100000003,610000029816,
20662.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,100000004,610000029824,
20656.2,µm,Spine,Spine Attachment Pt Distance from Origin,13,3,1,100000004,610000029828,
20663,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,100000003,610000029837,
20654.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,100000003,610000029842,
20663.5,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,100000003,610000029864,
20651.4,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,100000004,610000029891,
20662.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,100000003,610000029898,
20662.1,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,100000003,610000029900,
20658.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,100000003,610000029907,
20676.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030122,
20653.6,µm,Spine,Spine Attachment Pt Distance from Origin,12,4,1,,610000030122,
20664.2,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000030123,
20657,µm,Spine,Spine Attachment Pt Distance from Origin,14,4,1,,610000030123,
20681.6,µm,Spine,Spine Attachment Pt Distance from Origin,9,3,1,,610000030123,
20664,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000030124,
20657,µm,Spine,Spine Attachment Pt Distance from Origin,14,3,1,,610000030124,
20680.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030124,
20656.9,µm,Spine,Spine Attachment Pt Distance from Origin,14,3,1,,610000030125,
20647.7,µm,Spine,Spine Attachment Pt Distance from Origin,26,10,1,,610000030125,
20656,µm,Spine,Spine Attachment Pt Distance from Origin,13,3,1,,610000030126,
20681.5,µm,Spine,Spine Attachment Pt Distance from Origin,5,4,1,,610000030126,
20647.6,µm,Spine,Spine Attachment Pt Distance from Origin,26,10,1,,610000030126,
20654.2,µm,Spine,Spine Attachment Pt Distance from Origin,11,3,1,,610000030127,
20651.7,µm,Spine,Spine Attachment Pt Distance from Origin,21,10,1,,610000030127,
20681.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000030128,
20653.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,2,1,,610000030128,
20653,µm,Spine,Spine Attachment Pt Distance from Origin,19,10,1,,610000030128,
20681.2,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000030129,
20652.7,µm,Spine,Spine Attachment Pt Distance from Origin,9,2,1,,610000030129,
20652.7,µm,Spine,Spine Attachment Pt Distance from Origin,18,8,1,,610000030129,
20656.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000030130,
20680.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000030130,
20652.7,µm,Spine,Spine Attachment Pt Distance from Origin,17,9,1,,610000030130,
20687.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000030131,
20656.5,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000030131,
20654.3,µm,Spine,Spine Attachment Pt Distance from Origin,18,7,1,,610000030131,
20684.7,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000030132,
20656.6,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000030132,
20653.6,µm,Spine,Spine Attachment Pt Distance from Origin,18,7,1,,610000030132,
20657.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000030133,
20684.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,,610000030133,
20655.5,µm,Spine,Spine Attachment Pt Distance from Origin,15,8,1,,610000030133,
20650.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030134,
20685.7,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000030134,
20656.5,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,,610000030134,
20657.6,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,,610000030135,
20646.6,µm,Spine,Spine Attachment Pt Distance from Origin,13,7,1,,610000030135,
20687.6,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030135,
20657.6,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,,610000030136,
20647.1,µm,Spine,Spine Attachment Pt Distance from Origin,13,7,1,,610000030136,
20657.1,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,,610000030137,
20647.5,µm,Spine,Spine Attachment Pt Distance from Origin,12,7,1,,610000030137,
20687.5,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030137,
20656.7,µm,Spine,Spine Attachment Pt Distance from Origin,12,7,1,,610000030138,
20688.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000030138,
20687.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000030139,
20655.3,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,,610000030139,
20648,µm,Spine,Spine Attachment Pt Distance from Origin,12,8,1,,610000030139,
20688,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000030140,
20655.6,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,,610000030140,
20646.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,7,1,,610000030140,
20687.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000030141,
20657.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000030141,
20646.1,µm,Spine,Spine Attachment Pt Distance from Origin,11,7,1,,610000030141,
20659.4,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000030142,
20687.7,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000030142,
20646.2,µm,Spine,Spine Attachment Pt Distance from Origin,10,7,1,,610000030142,
20685.4,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000030143,
20654.9,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000030143,
20650,µm,Spine,Spine Attachment Pt Distance from Origin,6,5,1,,610000030143,
20680.3,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000030144,
20655.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,,610000030144,
20654.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,5,1,,610000030144,
20677.4,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,,610000030145,
20652.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,,610000030145,
20655.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,7,1,,610000030145,
20653,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,,610000030146,
20657.6,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000030147,
20677.6,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,,610000030147,
20660.7,µm,Spine,Spine Attachment Pt Distance from Origin,6,5,1,,610000030147,
20677.6,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,,610000030148,
20676.8,µm,Spine,Spine Attachment Pt Distance from Origin,17,3,1,,610000030148,
20679,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000030149,
20661.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000030149,
20675.9,µm,Spine,Spine Attachment Pt Distance from Origin,16,4,1,,610000030149,
20679.1,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000030150,
20673.2,µm,Spine,Spine Attachment Pt Distance from Origin,11,2,1,,610000030150,
20660.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000030150,
20670.6,µm,Spine,Spine Attachment Pt Distance from Origin,11,2,1,,610000030151,
20681.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030151,
20669.6,µm,Spine,Spine Attachment Pt Distance from Origin,11,2,1,,610000030152,
20660.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000030152,
20682.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030152,
20683.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000030153,
20662.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,4,1,,610000030153,
20668.3,µm,Spine,Spine Attachment Pt Distance from Origin,10,2,1,,610000030153,
20685.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000030154,
20668.1,µm,Spine,Spine Attachment Pt Distance from Origin,10,2,1,,610000030154,
20662.5,µm,Spine,Spine Attachment Pt Distance from Origin,6,5,1,,610000030154,
20668.6,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000030155,
20685.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000030155,
20662.2,µm,Spine,Spine Attachment Pt Distance from Origin,8,6,1,,610000030155,
20664.2,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000030156,
20685.2,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000030156,
20663.6,µm,Spine,Spine Attachment Pt Distance from Origin,9,6,1,,610000030156,
20665.6,µm,Spine,Spine Attachment Pt Distance from Origin,11,3,1,,610000030157,
20663.9,µm,Spine,Spine Attachment Pt Distance from Origin,10,7,1,,610000030157,
20665.6,µm,Spine,Spine Attachment Pt Distance from Origin,10,3,1,,610000030158,
20666,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000030159,
20665.6,µm,Spine,Spine Attachment Pt Distance from Origin,10,3,1,,610000030159,
20667.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,,610000030160,
20667.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000030161,
20665.4,µm,Spine,Spine Attachment Pt Distance from Origin,10,3,1,,610000030161,
20664,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,,610000030162,
20662.8,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,,610000030163,
20660.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000030164,
20666.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000030164,
20662.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000030165,
20666,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000030166,
20660.6,µm,Spine,Spine Attachment Pt Distance from Origin,9,5,1,,610000030166,
20662.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000030167,
20665,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000030167,
20661.1,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000030168,
20662.4,µm,Spine,Spine Attachment Pt Distance from Origin,10,4,1,,610000030168,
20661.4,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,,610000030169,
20662.9,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000030170,
20662.7,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030171,
20662.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000030172,
20662,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000030173,
20659.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030174,
20659.6,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030175,
20659.7,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030176,
20659.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030177,
20661.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030178,
20661.6,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000030179,
20662.5,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000030180,
20662.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000030181,
20662.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000030182,
20660,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000030183,
20660.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000030184,
20660.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000030185,
20660.7,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000030186,
20657.4,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,,610000030187,
20654.4,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000030188,
20653.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000030190,
20654.2,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000030191,
20653.3,µm,Spine,Spine Attachment Pt Distance from Origin,11,7,1,,610000030192,
20654.2,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,,610000030193,
