
Segment Center Intensity Median Ch=3 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
21.0625,,Segment,3,8,Image 1,6,1,100000004,510000022293,
38.0625,,Segment,3,7,Image 1,6,1,100000004,510000022339,
0.03125,,Segment,3,6,Image 1,6,1,100000004,510000022364,
40.0625,,Segment,3,5,Image 1,5,1,100000004,510000022426,
11.0156,,Segment,3,4,Image 1,4,1,100000004,510000022436,
35.0312,,Segment,3,3,Image 1,4,1,100000004,510000022448,
27.0625,,Segment,3,2,Image 1,3,1,100000004,510000022523,
48.0625,,Segment,3,1,Image 1,2,1,100000004,510000022551,
33.5156,,Segment,3,0,Image 1,1,1,100000004,510000022567,
14.0312,,Segment,3,8,Image 1,7,1,100000004,510000022578,
16.0312,,Segment,3,7,Image 1,7,1,100000004,510000022593,
34.0625,,Segment,3,16,Image 1,8,1,100000004,510000022610,
44.5312,,Segment,3,15,Image 1,8,1,100000004,510000022615,
54.0625,,Segment,3,14,Image 1,8,1,100000004,510000022659,
42.0625,,Segment,3,13,Image 1,7,1,100000004,510000022672,
70.0312,,Segment,3,12,Image 1,7,1,100000004,510000022681,
64.0625,,Segment,3,11,Image 1,7,1,100000004,510000022721,
26.0312,,Segment,3,10,Image 1,7,1,100000004,510000022740,
0.03125,,Segment,3,9,Image 1,6,1,100000004,510000022784,
24.0156,,Segment,3,8,Image 1,5,1,100000004,510000022786,
39.5625,,Segment,3,7,Image 1,5,1,100000004,510000022819,
18.0312,,Segment,3,6,Image 1,5,1,100000004,510000022825,
20.5156,,Segment,3,5,Image 1,4,1,100000004,510000022832,
47.0625,,Segment,3,15,Image 1,9,1,100000004,510000022855,
26.5312,,Segment,3,16,Image 1,9,1,100000004,510000022862,
59.0625,,Segment,3,14,Image 1,8,1,100000004,510000022878,
42.5625,,Segment,3,13,Image 1,8,1,100000004,510000022885,
74.0312,,Segment,3,12,Image 1,8,1,100000004,510000022891,
39.0156,,Segment,3,14,Image 1,7,1,100000004,510000022894,
52.0625,,Segment,3,13,Image 1,8,1,100000004,510000022906,
58.0312,,Segment,3,14,Image 1,9,1,100000004,510000022914,
37.0625,,Segment,3,12,Image 1,8,1,100000004,510000022924,
18.0625,,Segment,3,13,Image 1,9,1,100000004,510000022928,
41.5625,,Segment,3,11,Image 1,8,1,100000004,510000022947,
16.5312,,Segment,3,10,Image 1,6,1,100000004,510000022953,
46.0625,,Segment,3,13,Image 1,7,1,100000003,510000022979,
55.0625,,Segment,3,12,Image 1,6,1,100000003,510000022999,
71.0625,,Segment,3,11,Image 1,6,1,100000003,510000023027,
0.0625,,Segment,3,10,Image 1,6,1,100000003,510000023130,
42.0625,,Segment,3,9,Image 1,5,1,100000003,510000023140,
108.062,,Segment,3,8,Image 1,4,1,100000003,510000023159,
106.562,,Segment,3,7,Image 1,4,1,100000003,510000023162,
112.031,,Segment,3,6,Image 1,4,1,100000003,510000023168,
56.0625,,Segment,3,5,Image 1,4,1,100000003,510000023181,
91.5625,,Segment,3,4,Image 1,4,1,100000003,510000023198,
