
Spine Branch Level
 ==================== 
Spine Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
9,,Spine,13,9,1,100000004,610000029597,
1,,Spine,0,1,1,100000004,610000029600,
4,,Spine,4,4,1,100000003,610000029606,
4,,Spine,6,4,1,100000005,610000029609,
3,,Spine,7,3,1,100000003,610000029613,
0,,Spine,0,1,1,100000005,610000029615,
4,,Spine,11,4,1,100000003,610000029621,
1,,Spine,0,1,1,100000005,610000029626,
2,,Spine,3,2,1,100000005,610000029628,
5,,Spine,6,5,1,100000005,610000029630,
2,,Spine,4,2,1,100000005,610000029633,
3,,Spine,7,3,1,100000003,610000029635,
3,,Spine,4,3,1,100000005,610000029639,
4,,Spine,5,4,1,100000005,610000029643,
2,,Spine,15,2,1,100000003,610000029649,
4,,Spine,8,4,1,100000005,610000029651,
11,,Spine,25,11,1,100000003,610000029653,
3,,Spine,3,3,1,100000004,610000029656,
2,,Spine,1,2,1,100000003,610000029660,
3,,Spine,6,3,1,100000005,610000029664,
4,,Spine,12,4,1,100000004,610000029667,
3,,Spine,8,3,1,100000004,610000029670,
1,,Spine,4,1,1,100000005,610000029672,
3,,Spine,4,3,1,100000005,610000029682,
3,,Spine,7,3,1,100000003,610000029689,
0,,Spine,0,1,1,100000003,610000029693,
1,,Spine,0,1,1,100000003,610000029696,
0,,Spine,0,1,1,100000003,610000029699,
3,,Spine,5,3,1,100000005,610000029701,
8,,Spine,13,8,1,100000003,610000029706,
1,,Spine,0,1,1,100000004,610000029708,
4,,Spine,11,4,1,100000003,610000029714,
0,,Spine,0,1,1,100000005,610000029716,
0,,Spine,0,1,1,100000003,610000029719,
2,,Spine,2,2,1,100000003,610000029721,
4,,Spine,7,4,1,100000003,610000029723,
2,,Spine,11,2,1,100000003,610000029725,
4,,Spine,7,4,1,100000003,610000029728,
1,,Spine,4,1,1,100000004,610000029731,
4,,Spine,7,4,1,100000003,610000029733,
2,,Spine,1,2,1,100000003,610000029735,
4,,Spine,8,4,1,100000003,610000029737,
2,,Spine,4,2,1,100000005,610000029740,
4,,Spine,7,4,1,100000003,610000029746,
3,,Spine,11,3,1,100000003,610000029749,
2,,Spine,7,2,1,100000004,610000029752,
4,,Spine,4,4,1,100000003,610000029757,
3,,Spine,4,3,1,100000003,610000029761,
1,,Spine,0,1,1,100000005,610000029765,
4,,Spine,9,4,1,100000003,610000029768,
3,,Spine,5,3,1,100000005,610000029771,
2,,Spine,2,2,1,100000003,610000029776,
0,,Spine,0,1,1,100000003,610000029785,
0,,Spine,0,1,1,100000003,610000029791,
3,,Spine,2,3,1,100000003,610000029793,
3,,Spine,5,3,1,100000005,610000029796,
8,,Spine,14,8,1,100000004,610000029800,
2,,Spine,1,2,1,100000003,610000029802,
2,,Spine,1,2,1,100000003,610000029804,
0,,Spine,0,1,1,100000005,610000029810,
0,,Spine,0,1,1,100000003,610000029813,
3,,Spine,2,3,1,100000003,610000029816,
0,,Spine,0,1,1,100000003,610000029819,
2,,Spine,3,2,1,100000004,610000029824,
3,,Spine,13,3,1,100000004,610000029828,
0,,Spine,0,1,1,100000005,610000029833,
4,,Spine,11,4,1,100000003,610000029837,
6,,Spine,10,6,1,100000003,610000029842,
0,,Spine,0,1,1,100000005,610000029846,
0,,Spine,0,1,1,100000004,610000029852,
4,,Spine,11,4,1,100000003,610000029864,
0,,Spine,0,1,1,100000003,610000029871,
0,,Spine,0,1,1,100000005,610000029878,
4,,Spine,4,4,1,100000003,610000029888,
2,,Spine,7,2,1,100000004,610000029891,
2,,Spine,2,2,1,100000003,610000029898,
3,,Spine,6,3,1,100000003,610000029900,
5,,Spine,10,5,1,100000003,610000029907,
0,,Spine,0,1,1,100000003,610000029935,
6,,Spine,12,6,1,100000003,610000029948,
6,,Spine,11,6,1,100000003,610000029949,
7,,Spine,11,7,1,100000003,610000029950,
6,,Spine,10,6,1,100000003,610000029951,
6,,Spine,10,6,1,100000003,610000029952,
6,,Spine,10,6,1,100000003,610000029953,
6,,Spine,10,6,1,100000003,610000029954,
5,,Spine,8,5,1,100000003,610000029955,
3,,Spine,4,3,1,100000003,610000029956,
3,,Spine,3,3,1,100000003,610000029957,
4,,Spine,3,4,1,100000003,610000029958,
4,,Spine,3,4,1,100000003,610000029959,
10,,Spine,26,10,1,100000003,610000029960,
10,,Spine,26,10,1,100000003,610000029961,
10,,Spine,21,10,1,100000003,610000029962,
10,,Spine,19,10,1,100000003,610000029963,
8,,Spine,18,8,1,100000003,610000029964,
9,,Spine,17,9,1,100000003,610000029965,
7,,Spine,18,7,1,100000003,610000029966,
7,,Spine,18,7,1,100000003,610000029967,
8,,Spine,15,8,1,100000003,610000029968,
7,,Spine,14,7,1,100000003,610000029969,
8,,Spine,13,8,1,100000003,610000029970,
8,,Spine,13,8,1,100000003,610000029971,
8,,Spine,13,8,1,100000003,610000029972,
7,,Spine,12,7,1,100000003,610000029973,
7,,Spine,14,7,1,100000003,610000029974,
7,,Spine,14,7,1,100000003,610000029975,
6,,Spine,10,6,1,100000003,610000029976,
4,,Spine,8,4,1,100000003,610000029977,
6,,Spine,10,6,1,100000003,610000029978,
5,,Spine,10,5,1,100000003,610000029979,
5,,Spine,11,5,1,100000003,610000029980,
5,,Spine,11,5,1,100000003,610000029981,
4,,Spine,7,4,1,100000003,610000029982,
3,,Spine,17,3,1,100000003,610000029983,
4,,Spine,16,4,1,100000003,610000029984,
2,,Spine,11,2,1,100000003,610000029985,
2,,Spine,11,2,1,100000003,610000029986,
2,,Spine,11,2,1,100000003,610000029987,
2,,Spine,10,2,1,100000003,610000029988,
2,,Spine,10,2,1,100000003,610000029989,
4,,Spine,11,4,1,100000003,610000029990,
4,,Spine,11,4,1,100000003,610000029991,
3,,Spine,11,3,1,100000003,610000029992,
3,,Spine,10,3,1,100000003,610000029993,
3,,Spine,10,3,1,100000003,610000029994,
3,,Spine,10,3,1,100000003,610000029995,
3,,Spine,10,3,1,100000003,610000029996,
2,,Spine,8,2,1,100000003,610000029997,
2,,Spine,7,2,1,100000003,610000029998,
3,,Spine,7,3,1,100000003,610000029999,
4,,Spine,7,4,1,100000003,610000030000,
5,,Spine,9,5,1,100000003,610000030001,
4,,Spine,11,4,1,100000003,610000030002,
4,,Spine,10,4,1,100000003,610000030003,
5,,Spine,10,5,1,100000003,610000030004,
4,,Spine,6,4,1,100000003,610000030005,
3,,Spine,5,3,1,100000003,610000030006,
3,,Spine,5,3,1,100000003,610000030007,
2,,Spine,3,2,1,100000003,610000030008,
4,,Spine,4,4,1,100000003,610000030009,
4,,Spine,4,4,1,100000003,610000030010,
4,,Spine,4,4,1,100000003,610000030011,
4,,Spine,4,4,1,100000003,610000030012,
4,,Spine,4,4,1,100000003,610000030013,
4,,Spine,4,4,1,100000003,610000030014,
3,,Spine,6,3,1,100000003,610000030015,
3,,Spine,3,3,1,100000003,610000030016,
2,,Spine,2,2,1,100000003,610000030017,
2,,Spine,1,2,1,100000003,610000030018,
2,,Spine,1,2,1,100000003,610000030019,
1,,Spine,2,1,1,100000003,610000030020,
7,,Spine,7,7,1,100000004,610000030028,
5,,Spine,6,5,1,100000004,610000030029,
7,,Spine,13,7,1,100000004,610000030030,
7,,Spine,13,7,1,100000004,610000030031,
7,,Spine,12,7,1,100000004,610000030032,
7,,Spine,12,7,1,100000004,610000030033,
8,,Spine,12,8,1,100000004,610000030034,
7,,Spine,11,7,1,100000004,610000030035,
7,,Spine,11,7,1,100000004,610000030036,
7,,Spine,10,7,1,100000004,610000030037,
5,,Spine,6,5,1,100000004,610000030038,
4,,Spine,4,4,1,100000004,610000030039,
4,,Spine,12,4,1,100000004,610000030040,
4,,Spine,14,4,1,100000004,610000030041,
3,,Spine,14,3,1,100000004,610000030042,
3,,Spine,14,3,1,100000004,610000030043,
3,,Spine,13,3,1,100000004,610000030044,
3,,Spine,11,3,1,100000004,610000030045,
2,,Spine,10,2,1,100000004,610000030046,
2,,Spine,9,2,1,100000004,610000030047,
2,,Spine,5,2,1,100000004,610000030048,
2,,Spine,5,2,1,100000004,610000030049,
2,,Spine,5,2,1,100000004,610000030050,
2,,Spine,3,2,1,100000004,610000030051,
3,,Spine,3,3,1,100000004,610000030052,
3,,Spine,2,3,1,100000004,610000030053,
1,,Spine,0,1,1,100000004,610000030054,
1,,Spine,0,1,1,100000004,610000030055,
1,,Spine,0,1,1,100000004,610000030062,
7,,Spine,10,7,1,100000004,610000030063,
6,,Spine,9,6,1,100000004,610000030064,
6,,Spine,8,6,1,100000004,610000030065,
5,,Spine,6,5,1,100000004,610000030066,
4,,Spine,5,4,1,100000004,610000030067,
2,,Spine,5,2,1,100000004,610000030068,
2,,Spine,3,2,1,100000004,610000030069,
2,,Spine,3,2,1,100000004,610000030070,
2,,Spine,2,2,1,100000004,610000030071,
2,,Spine,2,2,1,100000004,610000030072,
5,,Spine,6,5,1,100000004,610000030073,
1,,Spine,0,1,1,100000004,610000030074,
3,,Spine,6,3,1,100000004,610000030075,
3,,Spine,6,3,1,100000004,610000030076,
2,,Spine,5,2,1,100000004,610000030077,
2,,Spine,5,2,1,100000004,610000030078,
1,,Spine,4,1,1,100000004,610000030079,
2,,Spine,4,2,1,100000004,610000030080,
2,,Spine,4,2,1,100000005,610000030082,
3,,Spine,9,3,1,100000005,610000030083,
3,,Spine,5,3,1,100000005,610000030084,
4,,Spine,5,4,1,100000005,610000030085,
4,,Spine,5,4,1,100000005,610000030086,
3,,Spine,4,3,1,100000005,610000030087,
3,,Spine,4,3,1,100000005,610000030088,
3,,Spine,4,3,1,100000005,610000030089,
3,,Spine,5,3,1,100000005,610000030090,
3,,Spine,5,3,1,100000005,610000030095,
3,,Spine,5,3,1,100000005,610000030096,
1,,Spine,0,1,1,100000005,610000030097,
1,,Spine,0,1,1,100000005,610000030098,
5,,Spine,10,5,1,100000005,610000030099,
5,,Spine,10,5,1,100000005,610000030100,
4,,Spine,9,4,1,100000005,610000030101,
4,,Spine,9,4,1,100000005,610000030102,
4,,Spine,8,4,1,100000005,610000030103,
4,,Spine,6,4,1,100000005,610000030104,
3,,Spine,4,3,1,100000005,610000030105,
3,,Spine,4,3,1,100000005,610000030106,
3,,Spine,5,3,1,100000005,610000030107,
3,,Spine,5,3,1,100000005,610000030108,
3,,Spine,5,3,1,100000005,610000030109,
2,,Spine,5,2,1,100000005,610000030110,
2,,Spine,4,2,1,100000005,610000030111,
2,,Spine,4,2,1,100000005,610000030112,
2,,Spine,2,2,1,100000005,610000030113,
3,,Spine,3,3,1,100000005,610000030114,
3,,Spine,3,3,1,100000005,610000030115,
3,,Spine,2,3,1,100000005,610000030116,
1,,Spine,4,1,1,100000005,610000030117,
1,,Spine,4,1,1,100000005,610000030118,
1,,Spine,4,1,1,100000005,610000030119,
2,,Spine,1,2,1,100000005,610000030120,
