
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20523.3,µm,Segment,Segment Position,13,4,1,100000004,510000023664,
20521.6,µm,Segment,Segment Position,11,2,1,100000004,510000023667,
20520.1,µm,Segment,Segment Position,10,3,1,100000004,510000023671,
20518.3,µm,Segment,Segment Position,8,3,1,100000004,510000023681,
20519.5,µm,Segment,Segment Position,9,3,1,100000004,510000023687,
20546.7,µm,Segment,Segment Position,4,2,1,100000005,510000023705,
20546,µm,Segment,Segment Position,3,2,1,100000005,510000023718,
20546,µm,Segment,Segment Position,2,2,1,100000005,510000023725,
20545.8,µm,Segment,Segment Position,1,2,1,100000005,510000023749,
20545.7,µm,Segment,Segment Position,0,1,1,100000005,510000023776,
20542.9,µm,Segment,Segment Position,11,6,1,100000005,510000023804,
20543.8,µm,Segment,Segment Position,10,6,1,100000005,510000023810,
20544.4,µm,Segment,Segment Position,9,5,1,100000005,510000023815,
20545.6,µm,Segment,Segment Position,8,5,1,100000005,510000023836,
20546.6,µm,Segment,Segment Position,6,3,1,100000005,510000023844,
20546.6,µm,Segment,Segment Position,5,3,1,100000005,510000023868,
20547.2,µm,Segment,Segment Position,4,3,1,100000005,510000023903,
20544.6,µm,Segment,Segment Position,9,6,1,100000005,510000023911,
20543.4,µm,Segment,Segment Position,11,7,1,100000005,510000023914,
20544.1,µm,Segment,Segment Position,10,5,1,100000005,510000023917,
20547.1,µm,Segment,Segment Position,11,6,1,100000005,510000023945,
20547.4,µm,Segment,Segment Position,10,5,1,100000005,510000023948,
20547,µm,Segment,Segment Position,9,4,1,100000005,510000023962,
20546.6,µm,Segment,Segment Position,8,4,1,100000005,510000023966,
20548.1,µm,Segment,Segment Position,11,5,1,100000005,510000023972,
20547.8,µm,Segment,Segment Position,10,4,1,100000005,510000023980,
20548.3,µm,Segment,Segment Position,11,4,1,100000005,510000023983,
20547.4,µm,Segment,Segment Position,11,5,1,100000005,510000023986,
20546.3,µm,Segment,Segment Position,8,4,1,100000005,510000023999,
20547.1,µm,Segment,Segment Position,9,3,1,100000005,510000024007,
20546.6,µm,Segment,Segment Position,9,5,1,100000005,510000024011,
20546.7,µm,Segment,Segment Position,9,4,1,100000005,510000024016,
20546.8,µm,Segment,Segment Position,6,4,1,100000005,510000024021,
20546.5,µm,Segment,Segment Position,3,3,1,100000005,510000024037,
20546.5,µm,Segment,Segment Position,2,3,1,100000005,510000024046,
20547.7,µm,Segment,Segment Position,5,4,1,100000005,510000024063,
20543.2,µm,Segment,Segment Position,5,3,1,100000005,510000024079,
20544.5,µm,Segment,Segment Position,4,3,1,100000005,510000024103,
20545.6,µm,Segment,Segment Position,3,3,1,100000005,510000024105,
20543.6,µm,Segment,Segment Position,5,4,1,100000005,510000024109,
20547,µm,Segment,Segment Position,3,4,1,100000005,510000024112,
20545.3,µm,Segment,Segment Position,4,4,1,100000005,510000024120,
20544.8,µm,Segment,Segment Position,1,1,1,100000005,510000024128,
20535.4,µm,Segment,Segment Position,14,8,1,100000004,510000024141,
20533.9,µm,Segment,Segment Position,13,8,1,100000004,510000024160,
20531.5,µm,Segment,Segment Position,11,8,1,100000004,510000024201,
20530.6,µm,Segment,Segment Position,10,7,1,100000004,510000024242,
20529.5,µm,Segment,Segment Position,9,6,1,100000004,510000024248,
20529,µm,Segment,Segment Position,8,6,1,100000004,510000024292,
20529.2,µm,Segment,Segment Position,7,5,1,100000004,510000024319,
20529.4,µm,Segment,Segment Position,6,4,1,100000004,510000024321,
20529.7,µm,Segment,Segment Position,5,4,1,100000004,510000024333,
20529.4,µm,Segment,Segment Position,4,3,1,100000004,510000024341,
20528.2,µm,Segment,Segment Position,3,2,1,100000004,510000024356,
20527.7,µm,Segment,Segment Position,2,1,1,100000004,510000024359,
20527.9,µm,Segment,Segment Position,0,1,1,100000004,510000024374,
20535.1,µm,Segment,Segment Position,14,9,1,100000004,510000024385,
20533,µm,Segment,Segment Position,13,9,1,100000004,510000024396,
20533,µm,Segment,Segment Position,12,9,1,100000004,510000024398,
20545,µm,Segment,Segment Position,12,6,1,100000005,510000024431,
20544.7,µm,Segment,Segment Position,11,5,1,100000005,510000024455,
20543.3,µm,Segment,Segment Position,10,5,1,100000005,510000024471,
20542.9,µm,Segment,Segment Position,9,5,1,100000005,510000024522,
20545.1,µm,Segment,Segment Position,8,4,1,100000005,510000024553,
20550.2,µm,Segment,Segment Position,6,4,1,100000005,510000024652,
20553.8,µm,Segment,Segment Position,5,4,1,100000005,510000024660,
20553.4,µm,Segment,Segment Position,4,3,1,100000005,510000024689,
20553.3,µm,Segment,Segment Position,3,2,1,100000005,510000024698,
20551.8,µm,Segment,Segment Position,2,2,1,100000005,510000024737,
20549.9,µm,Segment,Segment Position,1,1,1,100000005,510000024748,
20549,µm,Segment,Segment Position,0,1,1,100000005,510000024759,
20545.8,µm,Segment,Segment Position,12,5,1,100000005,510000024784,
20543.5,µm,Segment,Segment Position,11,6,1,100000005,510000024797,
20542.6,µm,Segment,Segment Position,10,6,1,100000005,510000024809,
20553.8,µm,Segment,Segment Position,5,3,1,100000005,510000024823,
20553.9,µm,Segment,Segment Position,4,2,1,100000005,510000024848,
20543.4,µm,Segment,Segment Position,9,4,1,100000005,510000024864,
20546.6,µm,Segment,Segment Position,7,5,1,100000005,510000024867,
20546.5,µm,Segment,Segment Position,8,5,1,100000005,510000024871,
20553.9,µm,Segment,Segment Position,6,5,1,100000005,510000024893,
20554,µm,Segment,Segment Position,5,4,1,100000005,510000024896,
20554.1,µm,Segment,Segment Position,5,3,1,100000005,510000024898,
20554.3,µm,Segment,Segment Position,5,2,1,100000005,510000024902,
20553.4,µm,Segment,Segment Position,3,3,1,100000005,510000024907,
20516.3,µm,Segment,Segment Position,9,5,1,100000004,510000024909,
20516.5,µm,Segment,Segment Position,8,6,1,100000004,510000024912,
20516.7,µm,Segment,Segment Position,7,6,1,100000004,510000024914,
20516.4,µm,Segment,Segment Position,6,4,1,100000004,510000024917,
20518.3,µm,Segment,Segment Position,5,6,1,100000004,510000024922,
20518.2,µm,Segment,Segment Position,4,5,1,100000004,510000024927,
20518.2,µm,Segment,Segment Position,5,5,1,100000004,510000024929,
20518.7,µm,Segment,Segment Position,3,3,1,100000004,510000024940,
20511.2,µm,Segment,Segment Position,26,10,1,100000003,510000024954,
20511.2,µm,Segment,Segment Position,25,10,1,100000003,510000024960,
20513,µm,Segment,Segment Position,24,10,1,100000003,510000025016,
20515.2,µm,Segment,Segment Position,23,10,1,100000003,510000025019,
20515.7,µm,Segment,Segment Position,22,10,1,100000003,510000025025,
20515.6,µm,Segment,Segment Position,21,10,1,100000003,510000025063,
20515.8,µm,Segment,Segment Position,20,9,1,100000003,510000025065,
20516.1,µm,Segment,Segment Position,19,9,1,100000003,510000025073,
20516.4,µm,Segment,Segment Position,18,9,1,100000003,510000025084,
20516.8,µm,Segment,Segment Position,17,8,1,100000003,510000025088,
20517.1,µm,Segment,Segment Position,16,8,1,100000003,510000025090,
20518.3,µm,Segment,Segment Position,15,7,1,100000003,510000025120,
20520.2,µm,Segment,Segment Position,14,7,1,100000003,510000025133,
20520.8,µm,Segment,Segment Position,13,7,1,100000003,510000025138,
20520.7,µm,Segment,Segment Position,12,7,1,100000003,510000025157,
20521.3,µm,Segment,Segment Position,11,6,1,100000003,510000025185,
20522.7,µm,Segment,Segment Position,10,5,1,100000003,510000025189,
20523,µm,Segment,Segment Position,9,5,1,100000003,510000025192,
20523.4,µm,Segment,Segment Position,8,5,1,100000003,510000025203,
20523.8,µm,Segment,Segment Position,7,4,1,100000003,510000025205,
20524,µm,Segment,Segment Position,6,4,1,100000003,510000025218,
20524.1,µm,Segment,Segment Position,5,4,1,100000003,510000025220,
20525.6,µm,Segment,Segment Position,4,3,1,100000003,510000025248,
20526.8,µm,Segment,Segment Position,3,2,1,100000003,510000025252,
20527.3,µm,Segment,Segment Position,2,2,1,100000003,510000025264,
20510.1,µm,Segment,Segment Position,26,12,1,100000003,510000025282,
20510.6,µm,Segment,Segment Position,25,11,1,100000003,510000025296,
20509.3,µm,Segment,Segment Position,27,11,1,100000003,510000025300,
20509.8,µm,Segment,Segment Position,26,11,1,100000003,510000025305,
20509.2,µm,Segment,Segment Position,27,12,1,100000003,510000025310,
20511,µm,Segment,Segment Position,26,11,1,100000003,510000025312,
20515.4,µm,Segment,Segment Position,22,11,1,100000003,510000025323,
20514.9,µm,Segment,Segment Position,24,11,1,100000003,510000025329,
20515.3,µm,Segment,Segment Position,23,11,1,100000003,510000025331,
20515.6,µm,Segment,Segment Position,21,9,1,100000003,510000025333,
20515.5,µm,Segment,Segment Position,21,10,1,100000003,510000025335,
20515.9,µm,Segment,Segment Position,20,10,1,100000003,510000025337,
20516.5,µm,Segment,Segment Position,19,10,1,100000003,510000025345,
20526.7,µm,Segment,Segment Position,6,5,1,100000004,510000025397,
20526.4,µm,Segment,Segment Position,5,5,1,100000004,510000025421,
20525.4,µm,Segment,Segment Position,4,4,1,100000004,510000025426,
20525.5,µm,Segment,Segment Position,1,2,1,100000004,510000025497,
20526.4,µm,Segment,Segment Position,6,6,1,100000004,510000025503,
20534,µm,Segment,Segment Position,3,3,1,100000004,510000025516,
20534.1,µm,Segment,Segment Position,2,2,1,100000004,510000025518,
20533.9,µm,Segment,Segment Position,1,2,1,100000004,510000025520,
20531.8,µm,Segment,Segment Position,0,1,1,100000004,510000025591,
20534.1,µm,Segment,Segment Position,2,3,1,100000004,510000025597,
20533.9,µm,Segment,Segment Position,1,1,1,100000004,510000025601,
20534.2,µm,Segment,Segment Position,3,2,1,100000004,510000025603,
20516.6,µm,Segment,Segment Position,17,9,1,100000003,510000025616,
20516.4,µm,Segment,Segment Position,18,8,1,100000003,510000025622,
20517.6,µm,Segment,Segment Position,18,7,1,100000003,510000025639,
20517.1,µm,Segment,Segment Position,17,7,1,100000003,510000025641,
20517,µm,Segment,Segment Position,17,8,1,100000003,510000025659,
20517.4,µm,Segment,Segment Position,18,8,1,100000003,510000025664,
20530.3,µm,Segment,Segment Position,11,7,1,100000004,510000025669,
20529.9,µm,Segment,Segment Position,11,7,1,100000004,510000025698,
20530.3,µm,Segment,Segment Position,10,6,1,100000004,510000025708,
20530.8,µm,Segment,Segment Position,11,6,1,100000004,510000025712,
20528.8,µm,Segment,Segment Position,9,7,1,100000004,510000025725,
20529.5,µm,Segment,Segment Position,8,5,1,100000004,510000025729,
20532.5,µm,Segment,Segment Position,7,5,1,100000004,510000025771,
20531.3,µm,Segment,Segment Position,6,4,1,100000004,510000025775,
20530.5,µm,Segment,Segment Position,5,3,1,100000004,510000025791,
20529.2,µm,Segment,Segment Position,6,5,1,100000004,510000025796,
20529.4,µm,Segment,Segment Position,7,4,1,100000004,510000025800,
20531,µm,Segment,Segment Position,6,3,1,100000004,510000025817,
20531.7,µm,Segment,Segment Position,7,4,1,100000004,510000025828,
20554.8,µm,Segment,Segment Position,9,4,1,100000005,510000025846,
20553.7,µm,Segment,Segment Position,8,3,1,100000005,510000025860,
20552.3,µm,Segment,Segment Position,7,3,1,100000005,510000025876,
20550.7,µm,Segment,Segment Position,6,3,1,100000005,510000025893,
20548.8,µm,Segment,Segment Position,5,3,1,100000005,510000025937,
20549,µm,Segment,Segment Position,4,2,1,100000005,510000025943,
20547.3,µm,Segment,Segment Position,3,2,1,100000005,510000026003,
20545.6,µm,Segment,Segment Position,2,2,1,100000005,510000026006,
20545.5,µm,Segment,Segment Position,1,2,1,100000005,510000026015,
20545.7,µm,Segment,Segment Position,0,1,1,100000005,510000026053,
20553,µm,Segment,Segment Position,8,4,1,100000005,510000026056,
20554.4,µm,Segment,Segment Position,9,3,1,100000005,510000026059,
20551.8,µm,Segment,Segment Position,7,4,1,100000005,510000026066,
20550,µm,Segment,Segment Position,6,4,1,100000005,510000026074,
20550.2,µm,Segment,Segment Position,6,2,1,100000005,510000026105,
20549.2,µm,Segment,Segment Position,5,2,1,100000005,510000026108,
20549.6,µm,Segment,Segment Position,6,3,1,100000005,510000026111,
20550.5,µm,Segment,Segment Position,2,1,1,100000005,510000026118,
20541.2,µm,Segment,Segment Position,17,3,1,100000003,510000026132,
20540.3,µm,Segment,Segment Position,16,3,1,100000003,510000026145,
20539.2,µm,Segment,Segment Position,15,3,1,100000003,510000026161,
20538.5,µm,Segment,Segment Position,14,2,1,100000003,510000026166,
20538.5,µm,Segment,Segment Position,13,2,1,100000003,510000026168,
20538.4,µm,Segment,Segment Position,12,2,1,100000003,510000026170,
20535.7,µm,Segment,Segment Position,11,2,1,100000003,510000026244,
20531.4,µm,Segment,Segment Position,10,2,1,100000003,510000026281,
20529.4,µm,Segment,Segment Position,9,2,1,100000003,510000026304,
20528.1,µm,Segment,Segment Position,8,2,1,100000003,510000026313,
20527.4,µm,Segment,Segment Position,7,2,1,100000003,510000026319,
20527,µm,Segment,Segment Position,6,2,1,100000003,510000026324,
20526.8,µm,Segment,Segment Position,5,2,1,100000003,510000026327,
20540,µm,Segment,Segment Position,16,4,1,100000003,510000026345,
20540.7,µm,Segment,Segment Position,17,4,1,100000003,510000026349,
20539.3,µm,Segment,Segment Position,15,2,1,100000003,510000026367,
20528.6,µm,Segment,Segment Position,11,4,1,100000003,510000026444,
20529.4,µm,Segment,Segment Position,10,3,1,100000003,510000026480,
20528.6,µm,Segment,Segment Position,9,3,1,100000003,510000026502,
20539.1,µm,Segment,Segment Position,13,3,1,100000003,510000026525,
20534.1,µm,Segment,Segment Position,11,3,1,100000003,510000026552,
20538.2,µm,Segment,Segment Position,12,3,1,100000003,510000026558,
20538.2,µm,Segment,Segment Position,14,3,1,100000003,510000026561,
20536.5,µm,Segment,Segment Position,6,4,1,100000004,510000026622,
20533.6,µm,Segment,Segment Position,5,3,1,100000004,510000026638,
20532.4,µm,Segment,Segment Position,4,2,1,100000004,510000026649,
20531.1,µm,Segment,Segment Position,3,1,1,100000004,510000026677,
20530,µm,Segment,Segment Position,2,1,1,100000004,510000026682,
20529.6,µm,Segment,Segment Position,0,1,1,100000004,510000026689,
20519.2,µm,Segment,Segment Position,10,6,1,100000003,510000026721,
20518.2,µm,Segment,Segment Position,9,5,1,100000003,510000026802,
20519.6,µm,Segment,Segment Position,8,4,1,100000003,510000026816,
20521.5,µm,Segment,Segment Position,7,4,1,100000003,510000026857,
20523.2,µm,Segment,Segment Position,6,3,1,100000003,510000026862,
20523.8,µm,Segment,Segment Position,5,3,1,100000003,510000026867,
20521.3,µm,Segment,Segment Position,13,8,1,100000003,510000026931,
20519.3,µm,Segment,Segment Position,10,5,1,100000003,510000026944,
20519.5,µm,Segment,Segment Position,15,8,1,100000003,510000026947,
20519.5,µm,Segment,Segment Position,15,8,1,100000003,510000026951,
20552.5,µm,Segment,Segment Position,3,3,1,100000005,510000027014,
20551.2,µm,Segment,Segment Position,2,3,1,100000005,510000027022,
20550.3,µm,Segment,Segment Position,1,2,1,100000005,510000027043,
20519.1,µm,Segment,Segment Position,10,6,1,100000003,510000027046,
20519.8,µm,Segment,Segment Position,14,7,1,100000003,510000027060,
20520.1,µm,Segment,Segment Position,13,6,1,100000003,510000027062,
20520.4,µm,Segment,Segment Position,12,6,1,100000003,510000027064,
20521.2,µm,Segment,Segment Position,7,3,1,100000004,510000027077,
20517.4,µm,Segment,Segment Position,11,5,1,100000003,510000027092,
20518.3,µm,Segment,Segment Position,10,4,1,100000003,510000027097,
20520.6,µm,Segment,Segment Position,14,8,1,100000003,510000027104,
20525.5,µm,Segment,Segment Position,4,3,1,100000004,510000027123,
20529.6,µm,Segment,Segment Position,11,3,1,100000003,510000027140,
20517.8,µm,Segment,Segment Position,11,4,1,100000003,510000027151,
20518.8,µm,Segment,Segment Position,10,5,1,100000003,510000027163,
20526.3,µm,Segment,Segment Position,5,4,1,100000004,510000027176,
20523.6,µm,Segment,Segment Position,6,3,1,100000004,510000027202,
20519.6,µm,Segment,Segment Position,8,5,1,100000003,510000027224,
20520.3,µm,Segment,Segment Position,13,7,1,100000003,510000027230,
20519.8,µm,Segment,Segment Position,14,6,1,100000003,510000027234,
20520.6,µm,Segment,Segment Position,13,7,1,100000003,510000027244,
20534.4,µm,Segment,Segment Position,6,3,1,100000004,510000027258,
20520.6,µm,Segment,Segment Position,9,5,1,100000003,510000027272,
20534.6,µm,Segment,Segment Position,6,2,1,100000004,510000027286,
20533.3,µm,Segment,Segment Position,5,2,1,100000004,510000027305,
20532.2,µm,Segment,Segment Position,4,1,1,100000004,510000027319,
20549.1,µm,Segment,Segment Position,4,3,1,100000005,510000027329,
20532.9,µm,Segment,Segment Position,11,4,1,100000003,510000027354,
20531,µm,Segment,Segment Position,10,3,1,100000003,510000027370,
20525,µm,Segment,Segment Position,3,2,1,100000004,510000027373,
20526.1,µm,Segment,Segment Position,9,5,1,100000003,510000027390,
20526.8,µm,Segment,Segment Position,8,4,1,100000003,510000027392,
20527.3,µm,Segment,Segment Position,6,4,1,100000003,510000027428,
20527.3,µm,Segment,Segment Position,5,3,1,100000003,510000027444,
20522,µm,Segment,Segment Position,10,6,1,100000003,510000027464,
20525.2,µm,Segment,Segment Position,2,3,1,100000004,510000027472,
20527.6,µm,Segment,Segment Position,11,5,1,100000003,510000027483,
20527.4,µm,Segment,Segment Position,10,4,1,100000003,510000027493,
20524.1,µm,Segment,Segment Position,5,3,1,100000004,510000027507,
20527.7,µm,Segment,Segment Position,7,5,1,100000003,510000027524,
20532.1,µm,Segment,Segment Position,11,3,1,100000003,510000027529,
20520.3,µm,Segment,Segment Position,10,5,1,100000003,510000027534,
20528,µm,Segment,Segment Position,11,4,1,100000003,510000027541,
20524.1,µm,Segment,Segment Position,10,7,1,100000003,510000027547,
20523.5,µm,Segment,Segment Position,9,6,1,100000003,510000027556,
20526.5,µm,Segment,Segment Position,11,5,1,100000003,510000027559,
20526.8,µm,Segment,Segment Position,10,5,1,100000003,510000027563,
20534.1,µm,Segment,Segment Position,6,3,1,100000004,510000027566,
20522.2,µm,Segment,Segment Position,12,6,1,100000003,510000027576,
20522.3,µm,Segment,Segment Position,11,5,1,100000003,510000027582,
20526.7,µm,Segment,Segment Position,11,6,1,100000003,510000027585,
20524.1,µm,Segment,Segment Position,10,7,1,100000003,510000027587,
20524.1,µm,Segment,Segment Position,10,6,1,100000003,510000027589,
20522.1,µm,Segment,Segment Position,12,5,1,100000003,510000027596,
20522.8,µm,Segment,Segment Position,8,5,1,100000003,510000027611,
20527.1,µm,Segment,Segment Position,11,5,1,100000003,510000027644,
20528.3,µm,Segment,Segment Position,10,4,1,100000003,510000027647,
20526.6,µm,Segment,Segment Position,8,5,1,100000003,510000027651,
20526.9,µm,Segment,Segment Position,10,5,1,100000003,510000027654,
20523.7,µm,Segment,Segment Position,8,4,1,100000003,510000027668,
20543.5,µm,Segment,Segment Position,5,4,1,100000005,510000027677,
20543.2,µm,Segment,Segment Position,4,3,1,100000005,510000027688,
20543.7,µm,Segment,Segment Position,3,2,1,100000005,510000027712,
20545.1,µm,Segment,Segment Position,1,1,1,100000005,510000027718,
20521,µm,Segment,Segment Position,9,4,1,100000003,510000027720,
20526.6,µm,Segment,Segment Position,5,3,1,100000004,510000027736,
20526.9,µm,Segment,Segment Position,4,2,1,100000004,510000027763,
20527.3,µm,Segment,Segment Position,3,1,1,100000004,510000027773,
20527.7,µm,Segment,Segment Position,11,4,1,100000003,510000027793,
20529.5,µm,Segment,Segment Position,4,2,1,100000004,510000027806,
20529.8,µm,Segment,Segment Position,3,2,1,100000004,510000027822,
20523.9,µm,Segment,Segment Position,3,3,1,100000004,510000027828,
20522.3,µm,Segment,Segment Position,7,5,1,100000003,510000027839,
20550.6,µm,Segment,Segment Position,2,2,1,100000005,510000027858,
20523.9,µm,Segment,Segment Position,4,3,1,100000004,510000027860,
20525.6,µm,Segment,Segment Position,5,1,1,100000004,510000027890,
20526.5,µm,Segment,Segment Position,4,1,1,100000004,510000027896,
20532.7,µm,Segment,Segment Position,5,1,1,100000004,510000027901,
20542.5,µm,Segment,Segment Position,4,2,1,100000005,510000027910,
20543.8,µm,Segment,Segment Position,5,3,1,100000005,510000027916,
20533.3,µm,Segment,Segment Position,5,2,1,100000004,510000027923,
20542.6,µm,Segment,Segment Position,4,3,1,100000005,510000027934,
20525,µm,Segment,Segment Position,4,4,1,100000003,510000027986,
20526.8,µm,Segment,Segment Position,3,3,1,100000003,510000027994,
20522.8,µm,Segment,Segment Position,6,5,1,100000003,510000027997,
20529.3,µm,Segment,Segment Position,4,3,1,100000004,510000028000,
20522.9,µm,Segment,Segment Position,7,3,1,100000003,510000028004,
20523.7,µm,Segment,Segment Position,7,5,1,100000003,510000028007,
20527.2,µm,Segment,Segment Position,5,2,1,100000004,510000028012,
20525.1,µm,Segment,Segment Position,7,3,1,100000003,510000028048,
20526.7,µm,Segment,Segment Position,6,3,1,100000003,510000028051,
20551.9,µm,Segment,Segment Position,4,3,1,100000005,510000028072,
20551.1,µm,Segment,Segment Position,3,2,1,100000005,510000028083,
20550.5,µm,Segment,Segment Position,2,1,1,100000005,510000028099,
20549.8,µm,Segment,Segment Position,1,1,1,100000005,510000028106,
20549.1,µm,Segment,Segment Position,0,1,1,100000005,510000028119,
20529,µm,Segment,Segment Position,5,3,1,100000004,510000028123,
20529.1,µm,Segment,Segment Position,4,2,1,100000004,510000028128,
20528.2,µm,Segment,Segment Position,7,3,1,100000003,510000028161,
20551.5,µm,Segment,Segment Position,3,4,1,100000005,510000028165,
20527.1,µm,Segment,Segment Position,7,4,1,100000003,510000028187,
20523.6,µm,Segment,Segment Position,5,5,1,100000003,510000028199,
20528.2,µm,Segment,Segment Position,7,4,1,100000003,510000028209,
20551.7,µm,Segment,Segment Position,4,2,1,100000005,510000028219,
20545.8,µm,Segment,Segment Position,3,3,1,100000005,510000028224,
20552.1,µm,Segment,Segment Position,4,1,1,100000005,510000028232,
20551.1,µm,Segment,Segment Position,3,1,1,100000005,510000028254,
20527.2,µm,Segment,Segment Position,6,4,1,100000003,510000028270,
20527.3,µm,Segment,Segment Position,5,3,1,100000003,510000028274,
20527,µm,Segment,Segment Position,4,3,1,100000003,510000028282,
20523.2,µm,Segment,Segment Position,6,4,1,100000003,510000028286,
20523.7,µm,Segment,Segment Position,6,5,1,100000003,510000028292,
20552,µm,Segment,Segment Position,4,2,1,100000005,510000028298,
20527.8,µm,Segment,Segment Position,5,4,1,100000003,510000028310,
20527,µm,Segment,Segment Position,7,3,1,100000003,510000028318,
20527.7,µm,Segment,Segment Position,9,3,1,100000003,510000028321,
20527.8,µm,Segment,Segment Position,8,3,1,100000003,510000028323,
20525,µm,Segment,Segment Position,3,4,1,100000003,510000028337,
20527.6,µm,Segment,Segment Position,9,4,1,100000003,510000028340,
20527.2,µm,Segment,Segment Position,6,3,1,100000003,510000028344,
20526.1,µm,Segment,Segment Position,4,3,1,100000003,510000028362,
20527.6,µm,Segment,Segment Position,0,1,1,100000004,510000028425,
20526.2,µm,Segment,Segment Position,5,2,1,100000004,510000028429,
