
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.200396,0.1625,0.178824,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029312,
0.293028,0.230686,0.249654,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029368,
0.1625,0.325,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029376,
0.38795,0.221678,0.341301,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029390,
0.313574,0.188526,0.200938,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029401,
0.18626,0.469381,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029406,
0.1625,0.1625,0.1625,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029450,
0.341008,0.22947,0.305677,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029462,
0.200396,0.186516,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029486,
0.361109,0.879237,0.761823,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029490,
0.312369,0.188758,0.241739,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029493,
0.29465,0.45327,0.435828,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029518,
0.341008,0.221887,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029536,
0.317664,0.24375,0.255381,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029548,
0.200396,0.208231,0.255808,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029600,
0.242642,0.438663,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029615,
0.29785,0.22761,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029626,
0.373718,0.533978,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029693,
0.371283,0.348444,0.331497,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029696,
0.355177,0.453223,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029699,
0.27846,0.1625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029708,
0.398154,0.425808,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029716,
0.364505,0.373718,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029719,
0.381347,0.261523,0.313574,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029765,
0.40625,0.605884,0.461357,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029785,
0.339838,0.359277,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029791,
0.1625,0.367376,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029810,
0.373877,0.453223,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029813,
0.417655,0.557324,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029819,
0.268519,0.344199,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029833,
0.397116,0.325,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029846,
0.248828,0.356606,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000029852,
0.339838,0.359277,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029871,
0.24375,0.477344,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000029878,
0.359277,0.369503,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000029935,
0.258462,0.278778,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000030054,
0.303773,0.392285,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000030055,
0.27846,0.390827,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000030062,
0.429573,0.548139,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000030074,
0.381347,0.435936,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000030097,
0.369427,0.369427,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000030098,
0.40625,0.250547,0.33411,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000029660,
0.325,0.24375,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000029735,
0.40625,0.33411,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000029802,
0.326127,0.285645,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000029804,
0.40625,0.40625,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000030018,
0.358952,0.358952,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000030019,
0.255176,0.255176,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000030120,
0.365784,0.365784,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000029988,
0.415328,0.415328,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000003,610000029989,
0.189006,0.189006,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000004,610000030046,
0.461729,0.464304,0,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000029993,
0.395091,0.395091,0,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000029994,
0.319922,0.319922,0,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000029995,
0.385937,0.385937,0,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000029996,
0.275379,0.275379,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000030003,
0.297277,0.186312,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000029575,
0.1625,0.180293,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000029581,
0.486827,0.356824,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000029907,
0.318156,0.318156,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000029979,
0.241211,0.241211,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000030004,
0.214582,0.214582,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000005,610000030099,
0.341133,0.351599,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000005,610000030100,
0.279297,0.214551,0,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000029417,
0.24375,0.210434,0,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000029573,
0.276239,0.325,0,µm,Spine,Spine Part Min Diameter,10,6,1,100000003,610000029842,
