
Spine Intensity Min Ch=3 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,8,Image 1,4,1,100000005,610000029303,
0,,Spine,3,0,Image 1,1,1,100000004,610000029312,
0,,Spine,3,5,Image 1,4,1,100000003,610000029315,
0,,Spine,3,5,Image 1,3,1,100000005,610000029318,
0,,Spine,3,11,Image 1,7,1,100000004,610000029320,
0,,Spine,3,13,Image 1,4,1,100000004,610000029323,
0,,Spine,3,7,Image 1,5,1,100000004,610000029325,
0,,Spine,3,11,Image 1,2,1,100000003,610000029335,
0,,Spine,3,2,Image 1,3,1,100000004,610000029338,
0,,Spine,3,4,Image 1,4,1,100000003,610000029350,
0,,Spine,3,21,Image 1,10,1,100000003,610000029352,
0,,Spine,3,4,Image 1,4,1,100000003,610000029365,
0,,Spine,3,0,Image 1,1,1,100000004,610000029368,
0,,Spine,3,18,Image 1,7,1,100000003,610000029370,
0,,Spine,3,0,Image 1,1,1,100000004,610000029376,
0,,Spine,3,3,Image 1,3,1,100000005,610000029378,
0,,Spine,3,4,Image 1,1,1,100000004,610000029381,
0,,Spine,3,12,Image 1,8,1,100000004,610000029383,
0,,Spine,3,9,Image 1,4,1,100000003,610000029387,
0,,Spine,3,0,Image 1,1,1,100000005,610000029390,
0,,Spine,3,9,Image 1,4,1,100000005,610000029393,
0,,Spine,3,0,Image 1,1,1,100000005,610000029401,
0,,Spine,3,0,Image 1,1,1,100000003,610000029406,
0,,Spine,3,7,Image 1,6,1,100000004,610000029408,
0,,Spine,3,11,Image 1,6,1,100000005,610000029410,
0,,Spine,3,4,Image 1,3,1,100000005,610000029415,
0,,Spine,3,10,Image 1,6,1,100000003,610000029417,
0,,Spine,3,4,Image 1,2,1,100000004,610000029421,
0,,Spine,3,4,Image 1,4,1,100000003,610000029430,
0,,Spine,3,4,Image 1,4,1,100000003,610000029441,
0,,Spine,3,7,Image 1,3,1,100000005,610000029443,
0,,Spine,3,0,Image 1,1,1,100000004,610000029450,
0,,Spine,3,13,Image 1,8,1,100000003,610000029452,
0,,Spine,3,14,Image 1,7,1,100000003,610000029455,
0,,Spine,3,5,Image 1,4,1,100000005,610000029459,
0,,Spine,3,0,Image 1,1,1,100000005,610000029462,
0,,Spine,3,4,Image 1,4,1,100000003,610000029467,
0,,Spine,3,11,Image 1,5,1,100000003,610000029471,
0,,Spine,3,9,Image 1,4,1,100000003,610000029474,
0,,Spine,3,13,Image 1,3,1,100000004,610000029476,
0,,Spine,3,12,Image 1,8,1,100000004,610000029479,
0,,Spine,3,4,Image 1,3,1,100000005,610000029482,
21,,Spine,3,0,Image 1,1,1,100000004,610000029486,
0,,Spine,3,0,Image 1,1,1,100000004,610000029490,
0,,Spine,3,0,Image 1,1,1,100000005,610000029493,
0,,Spine,3,7,Image 1,3,1,100000003,610000029497,
0,,Spine,3,26,Image 1,10,1,100000003,610000029501,
0,,Spine,3,4,Image 1,2,1,100000005,610000029503,
0,,Spine,3,5,Image 1,3,1,100000005,610000029509,
0,,Spine,3,11,Image 1,4,1,100000003,610000029514,
0,,Spine,3,0,Image 1,1,1,100000004,610000029518,
0,,Spine,3,4,Image 1,4,1,100000003,610000029527,
0,,Spine,3,13,Image 1,7,1,100000003,610000029532,
0,,Spine,3,4,Image 1,3,1,100000005,610000029534,
0,,Spine,3,0,Image 1,1,1,100000005,610000029536,
0,,Spine,3,4,Image 1,4,1,100000003,610000029540,
0,,Spine,3,2,Image 1,1,1,100000005,610000029542,
0,,Spine,3,0,Image 1,1,1,100000004,610000029548,
0,,Spine,3,12,Image 1,7,1,100000003,610000029552,
0,,Spine,3,4,Image 1,4,1,100000003,610000029554,
0,,Spine,3,4,Image 1,1,1,100000004,610000029557,
0,,Spine,3,7,Image 1,4,1,100000003,610000029561,
0,,Spine,3,4,Image 1,2,1,100000005,610000029565,
0,,Spine,3,4,Image 1,4,1,100000003,610000029568,
0,,Spine,3,4,Image 1,4,1,100000003,610000029571,
0,,Spine,3,10,Image 1,6,1,100000003,610000029573,
0,,Spine,3,10,Image 1,5,1,100000003,610000029575,
0,,Spine,3,4,Image 1,3,1,100000005,610000029579,
0,,Spine,3,10,Image 1,5,1,100000003,610000029581,
30,,Spine,3,11,Image 1,2,1,100000003,610000029588,
0,,Spine,3,5,Image 1,3,1,100000003,610000029590,
9,,Spine,3,7,Image 1,2,1,100000004,610000029592,
0,,Spine,3,13,Image 1,9,1,100000004,610000029597,
12,,Spine,3,0,Image 1,1,1,100000004,610000029600,
0,,Spine,3,4,Image 1,4,1,100000003,610000029606,
0,,Spine,3,6,Image 1,4,1,100000005,610000029609,
0,,Spine,3,7,Image 1,3,1,100000003,610000029613,
0,,Spine,3,0,Image 1,1,1,100000005,610000029615,
0,,Spine,3,11,Image 1,4,1,100000003,610000029621,
0,,Spine,3,0,Image 1,1,1,100000005,610000029626,
0,,Spine,3,3,Image 1,2,1,100000005,610000029628,
0,,Spine,3,6,Image 1,5,1,100000005,610000029630,
0,,Spine,3,4,Image 1,2,1,100000005,610000029633,
0,,Spine,3,7,Image 1,3,1,100000003,610000029635,
0,,Spine,3,4,Image 1,3,1,100000005,610000029639,
0,,Spine,3,5,Image 1,4,1,100000005,610000029643,
0,,Spine,3,15,Image 1,2,1,100000003,610000029649,
0,,Spine,3,8,Image 1,4,1,100000005,610000029651,
0,,Spine,3,25,Image 1,11,1,100000003,610000029653,
0,,Spine,3,3,Image 1,3,1,100000004,610000029656,
0,,Spine,3,1,Image 1,2,1,100000003,610000029660,
0,,Spine,3,6,Image 1,3,1,100000005,610000029664,
0,,Spine,3,12,Image 1,4,1,100000004,610000029667,
0,,Spine,3,8,Image 1,3,1,100000004,610000029670,
0,,Spine,3,4,Image 1,1,1,100000005,610000029672,
0,,Spine,3,4,Image 1,3,1,100000005,610000029682,
0,,Spine,3,7,Image 1,3,1,100000003,610000029689,
0,,Spine,3,0,Image 1,1,1,100000003,610000029693,
0,,Spine,3,0,Image 1,1,1,100000003,610000029696,
0,,Spine,3,0,Image 1,1,1,100000003,610000029699,
19,,Spine,3,5,Image 1,3,1,100000005,610000029701,
0,,Spine,3,13,Image 1,8,1,100000003,610000029706,
0,,Spine,3,0,Image 1,1,1,100000004,610000029708,
0,,Spine,3,11,Image 1,4,1,100000003,610000029714,
0,,Spine,3,0,Image 1,1,1,100000005,610000029716,
0,,Spine,3,0,Image 1,1,1,100000003,610000029719,
0,,Spine,3,2,Image 1,2,1,100000003,610000029721,
0,,Spine,3,7,Image 1,4,1,100000003,610000029723,
0,,Spine,3,11,Image 1,2,1,100000003,610000029725,
0,,Spine,3,7,Image 1,4,1,100000003,610000029728,
0,,Spine,3,4,Image 1,1,1,100000004,610000029731,
0,,Spine,3,7,Image 1,4,1,100000003,610000029733,
0,,Spine,3,1,Image 1,2,1,100000003,610000029735,
0,,Spine,3,8,Image 1,4,1,100000003,610000029737,
0,,Spine,3,4,Image 1,2,1,100000005,610000029740,
0,,Spine,3,7,Image 1,4,1,100000003,610000029746,
0,,Spine,3,11,Image 1,3,1,100000003,610000029749,
0,,Spine,3,7,Image 1,2,1,100000004,610000029752,
0,,Spine,3,4,Image 1,4,1,100000003,610000029757,
0,,Spine,3,4,Image 1,3,1,100000003,610000029761,
0,,Spine,3,0,Image 1,1,1,100000005,610000029765,
0,,Spine,3,9,Image 1,4,1,100000003,610000029768,
0,,Spine,3,5,Image 1,3,1,100000005,610000029771,
0,,Spine,3,2,Image 1,2,1,100000003,610000029776,
0,,Spine,3,0,Image 1,1,1,100000003,610000029785,
0,,Spine,3,0,Image 1,1,1,100000003,610000029791,
0,,Spine,3,2,Image 1,3,1,100000003,610000029793,
10,,Spine,3,5,Image 1,3,1,100000005,610000029796,
0,,Spine,3,14,Image 1,8,1,100000004,610000029800,
0,,Spine,3,1,Image 1,2,1,100000003,610000029802,
0,,Spine,3,1,Image 1,2,1,100000003,610000029804,
0,,Spine,3,0,Image 1,1,1,100000005,610000029810,
0,,Spine,3,0,Image 1,1,1,100000003,610000029813,
0,,Spine,3,2,Image 1,3,1,100000003,610000029816,
0,,Spine,3,0,Image 1,1,1,100000003,610000029819,
0,,Spine,3,3,Image 1,2,1,100000004,610000029824,
33,,Spine,3,13,Image 1,3,1,100000004,610000029828,
0,,Spine,3,0,Image 1,1,1,100000005,610000029833,
0,,Spine,3,11,Image 1,4,1,100000003,610000029837,
0,,Spine,3,10,Image 1,6,1,100000003,610000029842,
0,,Spine,3,0,Image 1,1,1,100000005,610000029846,
0,,Spine,3,0,Image 1,1,1,100000004,610000029852,
0,,Spine,3,11,Image 1,4,1,100000003,610000029864,
0,,Spine,3,0,Image 1,1,1,100000003,610000029871,
0,,Spine,3,0,Image 1,1,1,100000005,610000029878,
19,,Spine,3,4,Image 1,4,1,100000003,610000029888,
0,,Spine,3,7,Image 1,2,1,100000004,610000029891,
35,,Spine,3,2,Image 1,2,1,100000003,610000029898,
0,,Spine,3,6,Image 1,3,1,100000003,610000029900,
0,,Spine,3,10,Image 1,5,1,100000003,610000029907,
0,,Spine,3,0,Image 1,1,1,100000003,610000029935,
0,,Spine,3,12,Image 1,6,1,100000003,610000029948,
10,,Spine,3,11,Image 1,6,1,100000003,610000029949,
2,,Spine,3,11,Image 1,7,1,100000003,610000029950,
0,,Spine,3,10,Image 1,6,1,100000003,610000029951,
0,,Spine,3,10,Image 1,6,1,100000003,610000029952,
0,,Spine,3,10,Image 1,6,1,100000003,610000029953,
0,,Spine,3,10,Image 1,6,1,100000003,610000029954,
0,,Spine,3,8,Image 1,5,1,100000003,610000029955,
0,,Spine,3,4,Image 1,3,1,100000003,610000029956,
0,,Spine,3,3,Image 1,3,1,100000003,610000029957,
14,,Spine,3,3,Image 1,4,1,100000003,610000029958,
11,,Spine,3,3,Image 1,4,1,100000003,610000029959,
4,,Spine,3,26,Image 1,10,1,100000003,610000029960,
0,,Spine,3,26,Image 1,10,1,100000003,610000029961,
