
Segment Center Number of Voxel Ch=4 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13,,Segment,4,5,Image 1,4,1,100000004,510000024333,
9,,Segment,4,4,Image 1,3,1,100000004,510000024341,
16,,Segment,4,3,Image 1,2,1,100000004,510000024356,
4,,Segment,4,2,Image 1,1,1,100000004,510000024359,
5,,Segment,4,0,Image 1,1,1,100000004,510000024374,
12,,Segment,4,14,Image 1,9,1,100000004,510000024385,
12,,Segment,4,13,Image 1,9,1,100000004,510000024396,
3,,Segment,4,12,Image 1,9,1,100000004,510000024398,
34,,Segment,4,12,Image 1,6,1,100000005,510000024431,
25,,Segment,4,11,Image 1,5,1,100000005,510000024455,
17,,Segment,4,10,Image 1,5,1,100000005,510000024471,
12,,Segment,4,9,Image 1,5,1,100000005,510000024522,
32,,Segment,4,8,Image 1,4,1,100000005,510000024553,
99,,Segment,4,6,Image 1,4,1,100000005,510000024652,
9,,Segment,4,5,Image 1,4,1,100000005,510000024660,
30,,Segment,4,4,Image 1,3,1,100000005,510000024689,
10,,Segment,4,3,Image 1,2,1,100000005,510000024698,
40,,Segment,4,2,Image 1,2,1,100000005,510000024737,
12,,Segment,4,1,Image 1,1,1,100000005,510000024748,
8,,Segment,4,0,Image 1,1,1,100000005,510000024759,
7,,Segment,4,12,Image 1,5,1,100000005,510000024784,
14,,Segment,4,11,Image 1,6,1,100000005,510000024797,
2,,Segment,4,10,Image 1,6,1,100000005,510000024809,
15,,Segment,4,5,Image 1,3,1,100000005,510000024823,
26,,Segment,4,4,Image 1,2,1,100000005,510000024848,
5,,Segment,4,9,Image 1,4,1,100000005,510000024864,
4,,Segment,4,7,Image 1,5,1,100000005,510000024867,
5,,Segment,4,8,Image 1,5,1,100000005,510000024871,
23,,Segment,4,6,Image 1,5,1,100000005,510000024893,
3,,Segment,4,5,Image 1,4,1,100000005,510000024896,
3,,Segment,4,5,Image 1,3,1,100000005,510000024898,
5,,Segment,4,5,Image 1,2,1,100000005,510000024902,
5,,Segment,4,3,Image 1,3,1,100000005,510000024907,
3,,Segment,4,9,Image 1,5,1,100000004,510000024909,
4,,Segment,4,8,Image 1,6,1,100000004,510000024912,
3,,Segment,4,7,Image 1,6,1,100000004,510000024914,
4,,Segment,4,6,Image 1,4,1,100000004,510000024917,
6,,Segment,4,5,Image 1,6,1,100000004,510000024922,
6,,Segment,4,4,Image 1,5,1,100000004,510000024927,
3,,Segment,4,5,Image 1,5,1,100000004,510000024929,
12,,Segment,4,3,Image 1,3,1,100000004,510000024940,
15,,Segment,4,26,Image 1,10,1,100000003,510000024954,
7,,Segment,4,25,Image 1,10,1,100000003,510000024960,
57,,Segment,4,24,Image 1,10,1,100000003,510000025016,
4,,Segment,4,23,Image 1,10,1,100000003,510000025019,
7,,Segment,4,22,Image 1,10,1,100000003,510000025025,
39,,Segment,4,21,Image 1,10,1,100000003,510000025063,
3,,Segment,4,20,Image 1,9,1,100000003,510000025065,
9,,Segment,4,19,Image 1,9,1,100000003,510000025073,
12,,Segment,4,18,Image 1,9,1,100000003,510000025084,
5,,Segment,4,17,Image 1,8,1,100000003,510000025088,
3,,Segment,4,16,Image 1,8,1,100000003,510000025090,
31,,Segment,4,15,Image 1,7,1,100000003,510000025120,
14,,Segment,4,14,Image 1,7,1,100000003,510000025133,
6,,Segment,4,13,Image 1,7,1,100000003,510000025138,
20,,Segment,4,12,Image 1,7,1,100000003,510000025157,
29,,Segment,4,11,Image 1,6,1,100000003,510000025185,
5,,Segment,4,10,Image 1,5,1,100000003,510000025189,
4,,Segment,4,9,Image 1,5,1,100000003,510000025192,
12,,Segment,4,8,Image 1,5,1,100000003,510000025203,
3,,Segment,4,7,Image 1,4,1,100000003,510000025205,
14,,Segment,4,6,Image 1,4,1,100000003,510000025218,
3,,Segment,4,5,Image 1,4,1,100000003,510000025220,
29,,Segment,4,4,Image 1,3,1,100000003,510000025248,
5,,Segment,4,3,Image 1,2,1,100000003,510000025252,
13,,Segment,4,2,Image 1,2,1,100000003,510000025264,
18,,Segment,4,26,Image 1,12,1,100000003,510000025282,
15,,Segment,4,25,Image 1,11,1,100000003,510000025296,
4,,Segment,4,27,Image 1,11,1,100000003,510000025300,
6,,Segment,4,26,Image 1,11,1,100000003,510000025305,
5,,Segment,4,27,Image 1,12,1,100000003,510000025310,
3,,Segment,4,26,Image 1,11,1,100000003,510000025312,
12,,Segment,4,22,Image 1,11,1,100000003,510000025323,
7,,Segment,4,24,Image 1,11,1,100000003,510000025329,
3,,Segment,4,23,Image 1,11,1,100000003,510000025331,
3,,Segment,4,21,Image 1,9,1,100000003,510000025333,
3,,Segment,4,21,Image 1,10,1,100000003,510000025335,
3,,Segment,4,20,Image 1,10,1,100000003,510000025337,
9,,Segment,4,19,Image 1,10,1,100000003,510000025345,
53,,Segment,4,6,Image 1,5,1,100000004,510000025397,
25,,Segment,4,5,Image 1,5,1,100000004,510000025421,
6,,Segment,4,4,Image 1,4,1,100000004,510000025426,
70,,Segment,4,1,Image 1,2,1,100000004,510000025497,
7,,Segment,4,6,Image 1,6,1,100000004,510000025503,
14,,Segment,4,3,Image 1,3,1,100000004,510000025516,
3,,Segment,4,2,Image 1,2,1,100000004,510000025518,
3,,Segment,4,1,Image 1,2,1,100000004,510000025520,
47,,Segment,4,0,Image 1,1,1,100000004,510000025591,
3,,Segment,4,2,Image 1,3,1,100000004,510000025597,
5,,Segment,4,1,Image 1,1,1,100000004,510000025601,
3,,Segment,4,3,Image 1,2,1,100000004,510000025603,
14,,Segment,4,17,Image 1,9,1,100000003,510000025616,
7,,Segment,4,18,Image 1,8,1,100000003,510000025622,
18,,Segment,4,18,Image 1,7,1,100000003,510000025639,
3,,Segment,4,17,Image 1,7,1,100000003,510000025641,
14,,Segment,4,17,Image 1,8,1,100000003,510000025659,
6,,Segment,4,18,Image 1,8,1,100000003,510000025664,
6,,Segment,4,11,Image 1,7,1,100000004,510000025669,
30,,Segment,4,11,Image 1,7,1,100000004,510000025698,
11,,Segment,4,10,Image 1,6,1,100000004,510000025708,
5,,Segment,4,11,Image 1,6,1,100000004,510000025712,
14,,Segment,4,9,Image 1,7,1,100000004,510000025725,
4,,Segment,4,8,Image 1,5,1,100000004,510000025729,
43,,Segment,4,7,Image 1,5,1,100000004,510000025771,
5,,Segment,4,6,Image 1,4,1,100000004,510000025775,
17,,Segment,4,5,Image 1,3,1,100000004,510000025791,
6,,Segment,4,6,Image 1,5,1,100000004,510000025796,
5,,Segment,4,7,Image 1,4,1,100000004,510000025800,
18,,Segment,4,6,Image 1,3,1,100000004,510000025817,
12,,Segment,4,7,Image 1,4,1,100000004,510000025828,
18,,Segment,4,9,Image 1,4,1,100000005,510000025846,
15,,Segment,4,8,Image 1,3,1,100000005,510000025860,
17,,Segment,4,7,Image 1,3,1,100000005,510000025876,
18,,Segment,4,6,Image 1,3,1,100000005,510000025893,
45,,Segment,4,5,Image 1,3,1,100000005,510000025937,
7,,Segment,4,4,Image 1,2,1,100000005,510000025943,
61,,Segment,4,3,Image 1,2,1,100000005,510000026003,
4,,Segment,4,2,Image 1,2,1,100000005,510000026006,
10,,Segment,4,1,Image 1,2,1,100000005,510000026015,
23,,Segment,4,0,Image 1,1,1,100000005,510000026053,
4,,Segment,4,8,Image 1,4,1,100000005,510000026056,
4,,Segment,4,9,Image 1,3,1,100000005,510000026059,
8,,Segment,4,7,Image 1,4,1,100000005,510000026066,
9,,Segment,4,6,Image 1,4,1,100000005,510000026074,
32,,Segment,4,6,Image 1,2,1,100000005,510000026105,
4,,Segment,4,5,Image 1,2,1,100000005,510000026108,
4,,Segment,4,6,Image 1,3,1,100000005,510000026111,
8,,Segment,4,2,Image 1,1,1,100000005,510000026118,
15,,Segment,4,17,Image 1,3,1,100000003,510000026132,
14,,Segment,4,16,Image 1,3,1,100000003,510000026145,
17,,Segment,4,15,Image 1,3,1,100000003,510000026161,
6,,Segment,4,14,Image 1,2,1,100000003,510000026166,
3,,Segment,4,13,Image 1,2,1,100000003,510000026168,
3,,Segment,4,12,Image 1,2,1,100000003,510000026170,
75,,Segment,4,11,Image 1,2,1,100000003,510000026244,
38,,Segment,4,10,Image 1,2,1,100000003,510000026281,
24,,Segment,4,9,Image 1,2,1,100000003,510000026304,
10,,Segment,4,8,Image 1,2,1,100000003,510000026313,
7,,Segment,4,7,Image 1,2,1,100000003,510000026319,
6,,Segment,4,6,Image 1,2,1,100000003,510000026324,
4,,Segment,4,5,Image 1,2,1,100000003,510000026327,
18,,Segment,4,16,Image 1,4,1,100000003,510000026345,
5,,Segment,4,17,Image 1,4,1,100000003,510000026349,
19,,Segment,4,15,Image 1,2,1,100000003,510000026367,
60,,Segment,4,11,Image 1,4,1,100000003,510000026444,
37,,Segment,4,10,Image 1,3,1,100000003,510000026480,
23,,Segment,4,9,Image 1,3,1,100000003,510000026502,
24,,Segment,4,13,Image 1,3,1,100000003,510000026525,
28,,Segment,4,11,Image 1,3,1,100000003,510000026552,
7,,Segment,4,12,Image 1,3,1,100000003,510000026558,
4,,Segment,4,14,Image 1,3,1,100000003,510000026561,
62,,Segment,4,6,Image 1,4,1,100000004,510000026622,
17,,Segment,4,5,Image 1,3,1,100000004,510000026638,
12,,Segment,4,4,Image 1,2,1,100000004,510000026649,
29,,Segment,4,3,Image 1,1,1,100000004,510000026677,
6,,Segment,4,2,Image 1,1,1,100000004,510000026682,
2,,Segment,4,0,Image 1,1,1,100000004,510000026689,
11,,Segment,4,10,Image 1,6,1,100000003,510000026721,
82,,Segment,4,9,Image 1,5,1,100000003,510000026802,
15,,Segment,4,8,Image 1,4,1,100000003,510000026816,
42,,Segment,4,7,Image 1,4,1,100000003,510000026857,
6,,Segment,4,6,Image 1,3,1,100000003,510000026862,
6,,Segment,4,5,Image 1,3,1,100000003,510000026867,
65,,Segment,4,13,Image 1,8,1,100000003,510000026931,
14,,Segment,4,10,Image 1,5,1,100000003,510000026944,
4,,Segment,4,15,Image 1,8,1,100000003,510000026947,
5,,Segment,4,15,Image 1,8,1,100000003,510000026951,
64,,Segment,4,3,Image 1,3,1,100000005,510000027014,
9,,Segment,4,2,Image 1,3,1,100000005,510000027022,
22,,Segment,4,1,Image 1,2,1,100000005,510000027043,
4,,Segment,4,10,Image 1,6,1,100000003,510000027046,
15,,Segment,4,14,Image 1,7,1,100000003,510000027060,
3,,Segment,4,13,Image 1,6,1,100000003,510000027062,
3,,Segment,4,12,Image 1,6,1,100000003,510000027064,
14,,Segment,4,7,Image 1,3,1,100000004,510000027077,
16,,Segment,4,11,Image 1,5,1,100000003,510000027092,
6,,Segment,4,10,Image 1,4,1,100000003,510000027097,
6,,Segment,4,14,Image 1,8,1,100000003,510000027104,
20,,Segment,4,4,Image 1,3,1,100000004,510000027123,
18,,Segment,4,11,Image 1,3,1,100000003,510000027140,
12,,Segment,4,11,Image 1,4,1,100000003,510000027151,
13,,Segment,4,10,Image 1,5,1,100000003,510000027163,
14,,Segment,4,5,Image 1,4,1,100000004,510000027176,
27,,Segment,4,6,Image 1,3,1,100000004,510000027202,
23,,Segment,4,8,Image 1,5,1,100000003,510000027224,
7,,Segment,4,13,Image 1,7,1,100000003,510000027230,
5,,Segment,4,14,Image 1,6,1,100000003,510000027234,
11,,Segment,4,13,Image 1,7,1,100000003,510000027244,
15,,Segment,4,6,Image 1,3,1,100000004,510000027258,
15,,Segment,4,9,Image 1,5,1,100000003,510000027272,
12,,Segment,4,6,Image 1,2,1,100000004,510000027286,
20,,Segment,4,5,Image 1,2,1,100000004,510000027305,
15,,Segment,4,4,Image 1,1,1,100000004,510000027319,
10,,Segment,4,4,Image 1,3,1,100000005,510000027329,
26,,Segment,4,11,Image 1,4,1,100000003,510000027354,
17,,Segment,4,10,Image 1,3,1,100000003,510000027370,
4,,Segment,4,3,Image 1,2,1,100000004,510000027373,
18,,Segment,4,9,Image 1,5,1,100000003,510000027390,
3,,Segment,4,8,Image 1,4,1,100000003,510000027392,
36,,Segment,4,6,Image 1,4,1,100000003,510000027428,
17,,Segment,4,5,Image 1,3,1,100000003,510000027444,
21,,Segment,4,10,Image 1,6,1,100000003,510000027464,
9,,Segment,4,2,Image 1,3,1,100000004,510000027472,
12,,Segment,4,11,Image 1,5,1,100000003,510000027483,
11,,Segment,4,10,Image 1,4,1,100000003,510000027493,
14,,Segment,4,5,Image 1,3,1,100000004,510000027507,
18,,Segment,4,7,Image 1,5,1,100000003,510000027524,
6,,Segment,4,11,Image 1,3,1,100000003,510000027529,
6,,Segment,4,10,Image 1,5,1,100000003,510000027534,
8,,Segment,4,11,Image 1,4,1,100000003,510000027541,
7,,Segment,4,10,Image 1,7,1,100000003,510000027547,
10,,Segment,4,9,Image 1,6,1,100000003,510000027556,
4,,Segment,4,11,Image 1,5,1,100000003,510000027559,
5,,Segment,4,10,Image 1,5,1,100000003,510000027563,
4,,Segment,4,6,Image 1,3,1,100000004,510000027566,
11,,Segment,4,12,Image 1,6,1,100000003,510000027576,
7,,Segment,4,11,Image 1,5,1,100000003,510000027582,
4,,Segment,4,11,Image 1,6,1,100000003,510000027585,
3,,Segment,4,10,Image 1,7,1,100000003,510000027587,
3,,Segment,4,10,Image 1,6,1,100000003,510000027589,
8,,Segment,4,12,Image 1,5,1,100000003,510000027596,
16,,Segment,4,8,Image 1,5,1,100000003,510000027611,
34,,Segment,4,11,Image 1,5,1,100000003,510000027644,
4,,Segment,4,10,Image 1,4,1,100000003,510000027647,
5,,Segment,4,8,Image 1,5,1,100000003,510000027651,
4,,Segment,4,10,Image 1,5,1,100000003,510000027654,
15,,Segment,4,8,Image 1,4,1,100000003,510000027668,
10,,Segment,4,5,Image 1,4,1,100000005,510000027677,
12,,Segment,4,4,Image 1,3,1,100000005,510000027688,
25,,Segment,4,3,Image 1,2,1,100000005,510000027712,
6,,Segment,4,1,Image 1,1,1,100000005,510000027718,
3,,Segment,4,9,Image 1,4,1,100000003,510000027720,
17,,Segment,4,5,Image 1,3,1,100000004,510000027736,
28,,Segment,4,4,Image 1,2,1,100000004,510000027763,
11,,Segment,4,3,Image 1,1,1,100000004,510000027773,
21,,Segment,4,11,Image 1,4,1,100000003,510000027793,
14,,Segment,4,4,Image 1,2,1,100000004,510000027806,
17,,Segment,4,3,Image 1,2,1,100000004,510000027822,
7,,Segment,4,3,Image 1,3,1,100000004,510000027828,
12,,Segment,4,7,Image 1,5,1,100000003,510000027839,
20,,Segment,4,2,Image 1,2,1,100000005,510000027858,
3,,Segment,4,4,Image 1,3,1,100000004,510000027860,
31,,Segment,4,5,Image 1,1,1,100000004,510000027890,
7,,Segment,4,4,Image 1,1,1,100000004,510000027896,
6,,Segment,4,5,Image 1,1,1,100000004,510000027901,
10,,Segment,4,4,Image 1,2,1,100000005,510000027910,
7,,Segment,4,5,Image 1,3,1,100000005,510000027916,
8,,Segment,4,5,Image 1,2,1,100000004,510000027923,
12,,Segment,4,4,Image 1,3,1,100000005,510000027934,
53,,Segment,4,4,Image 1,4,1,100000003,510000027986,
9,,Segment,4,3,Image 1,3,1,100000003,510000027994,
4,,Segment,4,6,Image 1,5,1,100000003,510000027997,
4,,Segment,4,4,Image 1,3,1,100000004,510000028000,
5,,Segment,4,7,Image 1,3,1,100000003,510000028004,
4,,Segment,4,7,Image 1,5,1,100000003,510000028007,
6,,Segment,4,5,Image 1,2,1,100000004,510000028012,
25,,Segment,4,7,Image 1,3,1,100000003,510000028048,
4,,Segment,4,6,Image 1,3,1,100000003,510000028051,
22,,Segment,4,4,Image 1,3,1,100000005,510000028072,
12,,Segment,4,3,Image 1,2,1,100000005,510000028083,
17,,Segment,4,2,Image 1,1,1,100000005,510000028099,
8,,Segment,4,1,Image 1,1,1,100000005,510000028106,
12,,Segment,4,0,Image 1,1,1,100000005,510000028119,
4,,Segment,4,5,Image 1,3,1,100000004,510000028123,
6,,Segment,4,4,Image 1,2,1,100000004,510000028128,
31,,Segment,4,7,Image 1,3,1,100000003,510000028161,
4,,Segment,4,3,Image 1,4,1,100000005,510000028165,
10,,Segment,4,7,Image 1,4,1,100000003,510000028187,
12,,Segment,4,5,Image 1,5,1,100000003,510000028199,
11,,Segment,4,7,Image 1,4,1,100000003,510000028209,
11,,Segment,4,4,Image 1,2,1,100000005,510000028219,
6,,Segment,4,3,Image 1,3,1,100000005,510000028224,
9,,Segment,4,4,Image 1,1,1,100000005,510000028232,
23,,Segment,4,3,Image 1,1,1,100000005,510000028254,
17,,Segment,4,6,Image 1,4,1,100000003,510000028270,
5,,Segment,4,5,Image 1,3,1,100000003,510000028274,
9,,Segment,4,4,Image 1,3,1,100000003,510000028282,
5,,Segment,4,6,Image 1,4,1,100000003,510000028286,
7,,Segment,4,6,Image 1,5,1,100000003,510000028292,
5,,Segment,4,4,Image 1,2,1,100000005,510000028298,
13,,Segment,4,5,Image 1,4,1,100000003,510000028310,
9,,Segment,4,7,Image 1,3,1,100000003,510000028318,
4,,Segment,4,9,Image 1,3,1,100000003,510000028321,
3,,Segment,4,8,Image 1,3,1,100000003,510000028323,
15,,Segment,4,3,Image 1,4,1,100000003,510000028337,
4,,Segment,4,9,Image 1,4,1,100000003,510000028340,
4,,Segment,4,6,Image 1,3,1,100000003,510000028344,
19,,Segment,4,4,Image 1,3,1,100000003,510000028362,
61,,Segment,4,0,Image 1,1,1,100000004,510000028425,
4,,Segment,4,5,Image 1,2,1,100000004,510000028429,
3,,Segment,4,2,Image 1,2,1,100000005,510000028431,
5,,Segment,4,3,Image 1,1,1,100000005,510000028435,
8,,Segment,4,2,Image 1,3,1,100000005,510000028442,
7,,Segment,4,3,Image 1,2,1,100000004,510000028448,
7,,Segment,4,2,Image 1,2,1,100000005,510000028454,
3,,Segment,4,1,Image 1,2,1,100000005,510000028456,
11,,Segment,4,2,Image 1,1,1,100000004,510000028498,
14,,Segment,4,0,Image 1,1,1,100000004,510000028513,
4,,Segment,4,1,Image 1,2,1,100000004,510000028516,
4,,Segment,4,2,Image 1,2,1,100000004,510000028519,
4,,Segment,4,2,Image 1,2,1,100000004,510000028522,
5,,Segment,4,0,Image 1,1,1,100000004,510000028529,
5,,Segment,4,0,Image 1,1,1,100000004,510000028543,
6,,Segment,4,1,Image 1,1,1,100000004,510000028548,
3,,Segment,4,2,Image 1,2,1,100000004,510000028550,
14,,Segment,4,0,Image 1,1,1,100000003,510000028565,
3,,Segment,4,1,Image 1,2,1,100000004,510000028583,
5,,Segment,4,0,Image 1,1,1,100000003,510000028603,
4,,Segment,4,0,Image 1,1,1,100000005,510000028621,
14,,Segment,4,2,Image 1,2,1,100000003,510000028634,
6,,Segment,4,2,Image 1,1,1,100000003,510000028640,
4,,Segment,4,0,Image 1,1,1,100000003,510000028668,
4,,Segment,4,0,Image 1,1,1,100000003,510000028673,
2,,Segment,4,16,Image 1,7,1,100000003,510000028680,
2,,Segment,4,9,Image 1,4,1,100000003,510000028681,
2,,Segment,4,4,Image 1,2,1,100000003,510000028682,
2,,Segment,4,7,Image 1,4,1,100000003,510000028684,
2,,Segment,4,9,Image 1,4,1,100000003,510000028685,
2,,Segment,4,6,Image 1,3,1,100000003,510000028686,
2,,Segment,4,1,Image 1,1,1,100000003,510000028689,
2,,Segment,4,1,Image 1,1,1,100000004,510000028701,
2,,Segment,4,1,Image 1,1,1,100000004,510000028702,
2,,Segment,4,12,Image 1,8,1,100000004,510000028703,
2,,Segment,4,5,Image 1,2,1,100000004,510000028706,
2,,Segment,4,2,Image 1,2,1,100000004,510000028708,
2,,Segment,4,3,Image 1,3,1,100000004,510000028709,
2,,Segment,4,1,Image 1,1,1,100000004,510000028710,
2,,Segment,4,7,Image 1,4,1,100000005,510000028713,
2,,Segment,4,7,Image 1,3,1,100000005,510000028715,
2,,Segment,4,8,Image 1,3,1,100000005,510000028716,
2,,Segment,4,2,Image 1,1,1,100000005,510000028717,
2,,Segment,4,7,Image 1,4,1,100000005,510000028718,
14,,Segment,4,0,Image 1,1,1,,,
