
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-112.189,°,Segment,8,3,1,100000001,510000002362,
-77.2081,°,Segment,7,3,1,100000001,510000002369,
-95.5434,°,Segment,5,2,1,100000001,510000002375,
8.1225,°,Segment,13,6,1,100000001,510000002377,
60.2266,°,Segment,12,6,1,100000001,510000002381,
-19.0711,°,Segment,14,5,1,100000003,510000002393,
-8.6398,°,Segment,9,4,1,100000003,510000002407,
125.237,°,Segment,2,3,1,100000001,510000002431,
66.7786,°,Segment,1,2,1,100000001,510000002538,
113.879,°,Segment,0,1,1,100000001,510000002544,
168.187,°,Segment,12,6,1,100000003,510000002549,
-68.6772,°,Segment,12,5,1,100000003,510000002553,
99.2874,°,Segment,3,3,1,100000002,510000002587,
18.8526,°,Segment,2,2,1,100000002,510000002619,
34.2186,°,Segment,1,2,1,100000002,510000002622,
49.1793,°,Segment,0,1,1,100000002,510000002641,
-143.975,°,Segment,2,2,1,100000000,510000002666,
-121.637,°,Segment,1,1,1,100000000,510000002684,
81.6555,°,Segment,12,5,1,100000003,510000002724,
-52.8296,°,Segment,13,4,1,100000003,510000002734,
68.4918,°,Segment,11,4,1,100000003,510000002740,
-98.4179,°,Segment,12,4,1,100000001,510000002828,
-135.772,°,Segment,12,3,1,100000001,510000002843,
-171.941,°,Segment,11,3,1,100000001,510000002845,
-91.1861,°,Segment,12,4,1,100000001,510000002854,
9.85049,°,Segment,12,4,1,100000003,510000002880,
-152.16,°,Segment,14,3,1,100000003,510000002898,
177.895,°,Segment,13,4,1,100000003,510000002908,
-21.8339,°,Segment,3,3,1,100000000,510000002933,
53.5857,°,Segment,11,4,1,100000003,510000002954,
87.7813,°,Segment,10,2,1,100000003,510000002958,
142.078,°,Segment,6,2,1,100000001,510000002976,
-117.576,°,Segment,2,3,1,100000001,510000003052,
-140.64,°,Segment,1,2,1,100000001,510000003114,
-91.2495,°,Segment,0,1,1,100000001,510000003131,
-177.851,°,Segment,13,5,1,100000001,510000003140,
116.177,°,Segment,12,5,1,100000001,510000003161,
113.134,°,Segment,11,5,1,100000001,510000003175,
134.719,°,Segment,10,4,1,100000001,510000003186,
-145.005,°,Segment,9,3,1,100000001,510000003197,
78.9404,°,Segment,13,6,1,100000001,510000003203,
105.39,°,Segment,12,6,1,100000001,510000003207,
-123.443,°,Segment,11,4,1,100000001,510000003211,
-19.1742,°,Segment,5,3,1,100000003,510000003225,
53.2025,°,Segment,11,3,1,100000003,510000003244,
-82.2864,°,Segment,0,1,1,100000003,510000003304,
-111.911,°,Segment,4,3,1,100000001,510000003351,
168.511,°,Segment,1,2,1,100000003,510000003377,
62.0473,°,Segment,12,4,1,100000003,510000003380,
-55.7206,°,Segment,10,4,1,100000003,510000003387,
168.666,°,Segment,10,3,1,100000003,510000003393,
-118.272,°,Segment,1,2,1,100000001,510000003431,
-102.906,°,Segment,0,1,1,100000001,510000003447,
-14.001,°,Segment,6,3,1,100000003,510000003481,
-98.8614,°,Segment,10,4,1,100000003,510000003483,
-20.0624,°,Segment,8,2,1,100000003,510000003487,
-36.0319,°,Segment,10,2,1,100000003,510000003505,
-103.24,°,Segment,9,2,1,100000003,510000003514,
-99.2557,°,Segment,8,2,1,100000003,510000003527,
122.409,°,Segment,10,3,1,100000003,510000003529,
163.656,°,Segment,9,3,1,100000003,510000003541,
-99.2225,°,Segment,4,3,1,100000001,510000003576,
-75.9638,°,Segment,2,1,1,100000000,510000003588,
-107.377,°,Segment,0,1,1,100000002,510000003627,
84.8884,°,Segment,4,2,1,100000001,510000003647,
20.3303,°,Segment,3,2,1,100000001,510000003662,
-77.3464,°,Segment,4,3,1,100000001,510000003665,
64.359,°,Segment,2,2,1,100000002,510000003718,
39.6463,°,Segment,1,1,1,100000002,510000003721,
139.304,°,Segment,3,2,1,100000002,510000003761,
147.634,°,Segment,2,1,1,100000002,510000003775,
136.584,°,Segment,1,1,1,100000002,510000003779,
155.63,°,Segment,0,1,1,100000002,510000003785,
-165.982,°,Segment,2,2,1,100000001,510000003809,
175.371,°,Segment,2,3,1,100000001,510000003813,
141.334,°,Segment,3,3,1,100000000,510000003831,
29.3749,°,Segment,2,2,1,100000000,510000003865,
11.585,°,Segment,1,1,1,100000000,510000003871,
60.5977,°,Segment,0,1,1,100000000,510000003882,
103.035,°,Segment,3,2,1,100000000,510000003884,
-36.8676,°,Segment,1,1,1,100000003,510000003892,
-86.887,°,Segment,2,2,1,100000000,510000003903,
-68.7004,°,Segment,8,4,1,100000001,510000003939,
21.7747,°,Segment,11,3,1,100000001,510000003965,
-129.596,°,Segment,10,2,1,100000001,510000003995,
-175.832,°,Segment,11,2,1,100000001,510000004002,
112.863,°,Segment,4,4,1,100000002,510000004069,
-11.4613,°,Segment,3,3,1,100000002,510000004082,
37.7918,°,Segment,2,2,1,100000002,510000004123,
-163.652,°,Segment,8,5,1,100000001,510000004154,
144.691,°,Segment,7,4,1,100000001,510000004167,
-163.334,°,Segment,5,3,1,100000001,510000004192,
115.599,°,Segment,4,2,1,100000001,510000004225,
58.5942,°,Segment,3,2,1,100000001,510000004239,
37.6713,°,Segment,2,2,1,100000001,510000004245,
11.9067,°,Segment,1,2,1,100000001,510000004260,
-23.98,°,Segment,8,4,1,100000001,510000004265,
15.8182,°,Segment,10,4,1,100000001,510000004274,
-135.799,°,Segment,11,6,1,100000001,510000004276,
170.213,°,Segment,4,3,1,100000002,510000004310,
175.817,°,Segment,3,2,1,100000002,510000004314,
-174.563,°,Segment,2,2,1,100000002,510000004322,
-132.329,°,Segment,1,1,1,100000002,510000004334,
-135.647,°,Segment,0,1,1,100000002,510000004371,
155.089,°,Segment,2,1,1,100000002,510000004386,
-133.844,°,Segment,7,3,1,100000003,510000004402,
-29.8636,°,Segment,6,2,1,100000003,510000004405,
17.7214,°,Segment,5,2,1,100000003,510000004429,
95.0946,°,Segment,7,2,1,100000003,510000004439,
177.153,°,Segment,6,2,1,100000003,510000004442,
-155.473,°,Segment,5,2,1,100000003,510000004451,
161.092,°,Segment,4,2,1,100000003,510000004456,
32.044,°,Segment,12,5,1,100000003,510000004487,
-69.8162,°,Segment,11,4,1,100000003,510000004498,
-79.0473,°,Segment,10,4,1,100000003,510000004508,
-105.694,°,Segment,9,4,1,100000003,510000004510,
-127.788,°,Segment,8,4,1,100000003,510000004512,
-161.962,°,Segment,7,3,1,100000003,510000004565,
-124.202,°,Segment,1,2,1,100000002,510000004579,
-168.647,°,Segment,10,4,1,100000003,510000004622,
-68.2083,°,Segment,9,3,1,100000003,510000004628,
-53.1967,°,Segment,8,2,1,100000003,510000004632,
-164.865,°,Segment,10,3,1,100000003,510000004635,
-95.0304,°,Segment,8,4,1,100000003,510000004664,
-84.6185,°,Segment,7,3,1,100000003,510000004666,
25.4264,°,Segment,6,3,1,100000003,510000004705,
86.7783,°,Segment,2,2,1,100000001,510000004715,
-37.6292,°,Segment,3,2,1,100000000,510000004729,
-17.7296,°,Segment,2,1,1,100000000,510000004746,
-0.629363,°,Segment,1,1,1,100000000,510000004754,
23.7003,°,Segment,0,1,1,100000000,510000004762,
-53.1023,°,Segment,8,5,1,100000001,510000004775,
-85.2846,°,Segment,7,5,1,100000001,510000004779,
-34.3231,°,Segment,6,4,1,100000001,510000004783,
-51.4305,°,Segment,5,4,1,100000001,510000004797,
23.8884,°,Segment,4,3,1,100000001,510000004812,
-24.6934,°,Segment,3,3,1,100000001,510000004821,
4.07238,°,Segment,7,4,1,100000001,510000004830,
-104.456,°,Segment,8,6,1,100000001,510000004832,
-128.634,°,Segment,3,3,1,100000000,510000004858,
-36.7543,°,Segment,2,2,1,100000000,510000004889,
-39.0613,°,Segment,1,1,1,100000000,510000004922,
-47.5587,°,Segment,14,5,1,100000003,510000004935,
163.665,°,Segment,13,5,1,100000003,510000004953,
-140.045,°,Segment,14,6,1,100000003,510000004968,
-87.0638,°,Segment,13,4,1,100000003,510000004981,
95.986,°,Segment,9,6,1,100000001,510000004990,
-1.10237,°,Segment,8,5,1,100000001,510000005019,
-8.85506,°,Segment,6,5,1,100000001,510000005048,
-21.988,°,Segment,5,5,1,100000001,510000005140,
-61.9021,°,Segment,4,4,1,100000001,510000005150,
-64.9862,°,Segment,3,3,1,100000001,510000005157,
161.19,°,Segment,10,6,1,100000003,510000005165,
171.761,°,Segment,9,5,1,100000003,510000005168,
13.5732,°,Segment,11,5,1,100000003,510000005178,
-99.6209,°,Segment,10,5,1,100000003,510000005182,
-55.7931,°,Segment,10,5,1,100000003,510000005193,
92.3547,°,Segment,10,6,1,100000003,510000005196,
107.61,°,Segment,8,3,1,100000003,510000005217,
21.9933,°,Segment,5,5,1,100000001,510000005248,
-22.0194,°,Segment,4,4,1,100000001,510000005276,
-49.6756,°,Segment,9,1,1,100000003,510000005280,
-43.2109,°,Segment,5,4,1,100000001,510000005285,
10.8438,°,Segment,5,3,1,100000001,510000005291,
-139.142,°,Segment,8,1,1,100000001,510000005342,
-28.0416,°,Segment,9,5,1,100000001,510000005354,
4.89764,°,Segment,7,6,1,100000001,510000005359,
-30.4753,°,Segment,6,6,1,100000001,510000005379,
7.02542,°,Segment,7,7,1,100000001,510000005385,
-1.42875,°,Segment,7,6,1,100000001,510000005387,
23.8807,°,Segment,8,6,1,100000001,510000005389,
-22.1297,°,Segment,5,4,1,100000001,510000005397,
123.52,°,Segment,6,3,1,100000001,510000005401,
-170.443,°,Segment,5,3,1,100000001,510000005403,
-129.136,°,Segment,4,3,1,100000001,510000005405,
-67.5979,°,Segment,5,4,1,100000001,510000005408,
51.4388,°,Segment,10,4,1,100000003,510000005424,
136.495,°,Segment,9,4,1,100000003,510000005431,
152.395,°,Segment,8,3,1,100000003,510000005453,
-12.3279,°,Segment,11,4,1,100000003,510000005460,
42.5576,°,Segment,10,3,1,100000003,510000005465,
56.6093,°,Segment,9,3,1,100000003,510000005467,
33.2917,°,Segment,8,3,1,100000003,510000005470,
88.3944,°,Segment,9,3,1,100000003,510000005473,
157.922,°,Segment,11,5,1,100000003,510000005481,
107.587,°,Segment,10,4,1,100000003,510000005483,
65.9634,°,Segment,11,3,1,100000003,510000005487,
156.769,°,Segment,7,4,1,100000003,510000005505,
147.485,°,Segment,9,4,1,100000003,510000005508,
43.9434,°,Segment,7,4,1,100000003,510000005513,
163.423,°,Segment,6,4,1,100000003,510000005520,
88.625,°,Segment,5,3,1,100000003,510000005536,
-130.39,°,Segment,5,4,1,100000003,510000005539,
153.673,°,Segment,0,1,1,100000000,510000005573,
78.5812,°,Segment,4,1,1,100000000,510000005577,
1.29095,°,Segment,3,1,1,100000000,510000005581,
-58.7354,°,Segment,2,1,1,100000000,510000005590,
-146.963,°,Segment,1,2,1,100000000,510000005662,
93.3657,°,Segment,7,3,1,100000000,510000005676,
119.323,°,Segment,6,3,1,100000000,510000005738,
-11.1487,°,Segment,4,2,1,100000000,510000005754,
-33.2614,°,Segment,3,2,1,100000000,510000005756,
-16.6939,°,Segment,7,4,1,100000000,510000005771,
53.7923,°,Segment,7,3,1,100000000,510000005798,
32.8986,°,Segment,6,3,1,100000000,510000005812,
-11.5911,°,Segment,5,2,1,100000000,510000005818,
-21.3819,°,Segment,7,4,1,100000000,510000005820,
130.754,°,Segment,6,2,1,100000000,510000005823,
19.1159,°,Segment,9,3,1,100000001,510000005836,
179.443,°,Segment,6,4,1,100000000,510000005838,
-67.8325,°,Segment,6,4,1,100000001,510000005858,
45.74,°,Segment,8,3,1,100000001,510000005867,
78.9153,°,Segment,7,3,1,100000001,510000005926,
112.553,°,Segment,6,2,1,100000001,510000005949,
131.183,°,Segment,5,1,1,100000001,510000005956,
-101.112,°,Segment,4,3,1,100000002,510000005963,
159.977,°,Segment,8,4,1,100000001,510000005966,
-145.73,°,Segment,4,3,1,100000000,510000005976,
101.409,°,Segment,9,3,1,100000001,510000006024,
152.367,°,Segment,8,2,1,100000001,510000006042,
172.676,°,Segment,7,2,1,100000001,510000006058,
30.0773,°,Segment,10,3,1,100000001,510000006068,
-155.667,°,Segment,9,2,1,100000001,510000006074,
175.109,°,Segment,5,2,1,100000001,510000006089,
163.094,°,Segment,4,2,1,100000001,510000006118,
101.44,°,Segment,5,1,1,100000002,510000006151,
-86.2578,°,Segment,7,3,1,100000001,510000006154,
-128.09,°,Segment,10,2,1,100000001,510000006162,
-147.328,°,Segment,7,4,1,100000002,510000006192,
-141.795,°,Segment,6,3,1,100000002,510000006195,
-116.152,°,Segment,5,2,1,100000002,510000006198,
-132.038,°,Segment,4,2,1,100000002,510000006209,
-105.216,°,Segment,3,1,1,100000002,510000006216,
-109.499,°,Segment,2,1,1,100000002,510000006218,
70.2307,°,Segment,3,2,1,100000002,510000006229,
101.53,°,Segment,3,1,1,100000000,510000006256,
13.2742,°,Segment,2,1,1,100000000,510000006258,
-73.9411,°,Segment,5,3,1,100000001,510000006260,
137.131,°,Segment,5,2,1,100000001,510000006284,
150.964,°,Segment,5,3,1,100000002,510000006308,
3.00736,°,Segment,9,2,1,100000003,510000006312,
-174.66,°,Segment,4,3,1,100000002,510000006315,
136.615,°,Segment,3,2,1,100000002,510000006326,
81.7061,°,Segment,4,2,1,100000002,510000006328,
65.0157,°,Segment,4,3,1,100000000,510000006345,
143.042,°,Segment,3,2,1,100000000,510000006356,
103.723,°,Segment,2,2,1,100000000,510000006362,
162.724,°,Segment,1,1,1,100000000,510000006373,
-119.703,°,Segment,10,3,1,100000001,510000006383,
-27.5878,°,Segment,4,1,1,100000002,510000006430,
131.107,°,Segment,8,3,1,100000003,510000006434,
-74.3004,°,Segment,4,2,1,100000002,510000006441,
17.9379,°,Segment,6,3,1,100000003,510000006447,
-34.1377,°,Segment,3,2,1,100000000,510000006451,
179.443,°,Segment,3,3,1,100000000,510000006466,
-96.3844,°,Segment,7,3,1,100000002,510000006475,
64.1142,°,Segment,6,2,1,100000003,510000006478,
29.6221,°,Segment,7,2,1,100000001,510000006481,
-114.482,°,Segment,5,2,1,100000000,510000006488,
-63.6692,°,Segment,4,2,1,100000000,510000006493,
148.359,°,Segment,3,1,1,100000001,510000006533,
-177.384,°,Segment,2,1,1,100000001,510000006549,
96.1659,°,Segment,1,1,1,100000001,510000006553,
51.2417,°,Segment,7,3,1,100000001,510000006566,
-130.971,°,Segment,4,2,1,100000000,510000006573,
-16.3399,°,Segment,2,3,1,100000002,510000006622,
29.1591,°,Segment,1,2,1,100000002,510000006634,
-37.7945,°,Segment,0,1,1,100000002,510000006649,
-43.5446,°,Segment,3,1,1,100000000,510000006662,
-90.9109,°,Segment,2,1,1,100000000,510000006671,
-94.1326,°,Segment,6,2,1,100000001,510000006692,
-88.2885,°,Segment,4,2,1,100000000,510000006716,
-38.8786,°,Segment,3,1,1,100000000,510000006759,
-163.319,°,Segment,4,2,1,100000002,510000006772,
172.745,°,Segment,3,2,1,100000002,510000006788,
-57.6698,°,Segment,6,2,1,100000002,510000006790,
-10.6239,°,Segment,5,3,1,100000001,510000006812,
80.2415,°,Segment,2,3,1,100000000,510000006831,
82.9291,°,Segment,1,2,1,100000000,510000006843,
-178.68,°,Segment,3,2,1,100000000,510000006847,
-94.3643,°,Segment,1,1,1,100000001,510000006904,
-7.81159,°,Segment,3,2,1,100000000,510000006906,
-44.3024,°,Segment,6,2,1,100000001,510000006913,
-33.531,°,Segment,4,3,1,100000002,510000006916,
-56.2604,°,Segment,3,3,1,100000002,510000006919,
117.417,°,Segment,7,4,1,100000001,510000006923,
132.767,°,Segment,2,1,1,100000001,510000006926,
13.5462,°,Segment,1,1,1,100000001,510000006967,
2.87074,°,Segment,3,2,1,100000002,510000006973,
-47.986,°,Segment,2,2,1,100000001,510000006975,
-7.29805,°,Segment,4,1,1,100000000,510000006977,
-13.9138,°,Segment,3,3,1,100000001,510000006983,
-64.735,°,Segment,2,3,1,100000001,510000007005,
-76.5328,°,Segment,4,2,1,100000002,510000007007,
-121.009,°,Segment,4,3,1,100000001,510000007013,
-151.854,°,Segment,2,1,1,100000000,510000007034,
59.3538,°,Segment,2,2,1,100000000,510000007036,
153.232,°,Segment,6,1,1,100000001,510000007039,
118.611,°,Segment,2,3,1,100000002,510000007071,
-113.907,°,Segment,4,2,1,100000001,510000007074,
-94.7123,°,Segment,2,2,1,100000001,510000007089,
76.5804,°,Segment,1,2,1,100000002,510000007127,
113.335,°,Segment,0,1,1,100000002,510000007134,
175.245,°,Segment,2,2,1,100000000,510000007140,
161.359,°,Segment,1,2,1,100000002,510000007157,
134.021,°,Segment,2,2,1,100000002,510000007163,
149.723,°,Segment,2,2,1,100000003,510000007172,
-47.2602,°,Segment,1,2,1,100000002,510000007181,
-2.92594,°,Segment,1,2,1,100000000,510000007183,
-3.31717,°,Segment,4,2,1,100000001,510000007196,
39.9048,°,Segment,1,2,1,100000001,510000007200,
-39.8847,°,Segment,3,2,1,100000002,510000007204,
-68.9406,°,Segment,2,2,1,100000002,510000007208,
-45.4832,°,Segment,1,1,1,100000002,510000007220,
-48.0603,°,Segment,3,3,1,100000002,510000007222,
-94.6865,°,Segment,2,1,1,100000001,510000007229,
-138.603,°,Segment,4,2,1,100000002,510000007242,
24.079,°,Segment,1,2,1,100000001,510000007261,
156.416,°,Segment,3,2,1,100000001,510000007263,
57.2273,°,Segment,2,1,1,100000002,510000007265,
-149.98,°,Segment,3,2,1,100000001,510000007268,
114.389,°,Segment,0,1,1,100000000,510000007270,
-11.2866,°,Segment,1,1,1,100000002,510000007275,
50.371,°,Segment,2,2,1,100000002,510000007281,
13.5694,°,Segment,2,2,1,100000001,510000007302,
-90.2234,°,Segment,2,1,1,100000002,510000007306,
-78.914,°,Segment,1,1,1,100000002,510000007314,
-155.347,°,Segment,0,1,1,100000002,510000007334,
-34.4942,°,Segment,0,1,1,100000001,510000007361,
-179.077,°,Segment,1,2,1,100000002,510000007366,
-140.521,°,Segment,0,1,1,100000001,510000007375,
-163.182,°,Segment,1,2,1,100000002,510000007403,
105.443,°,Segment,5,3,1,100000000,510000007404,
-48.6678,°,Segment,6,4,1,100000000,510000007405,
49.5069,°,Segment,5,3,1,100000000,510000007407,
-114.849,°,Segment,3,3,1,100000000,510000007410,
-123.672,°,Segment,4,4,1,100000000,510000007411,
-41.4326,°,Segment,2,2,1,100000000,510000007412,
-56.5717,°,Segment,6,2,1,100000001,510000007413,
-19.6067,°,Segment,7,5,1,100000001,510000007414,
-157.776,°,Segment,6,4,1,100000001,510000007415,
171.451,°,Segment,8,3,1,100000001,510000007417,
-161.966,°,Segment,6,3,1,100000001,510000007418,
-170.481,°,Segment,6,5,1,100000001,510000007419,
-122.409,°,Segment,3,4,1,100000001,510000007420,
-170.195,°,Segment,3,2,1,100000001,510000007422,
-91.0279,°,Segment,6,3,1,100000001,510000007423,
-130.396,°,Segment,3,1,1,100000002,510000007425,
72.907,°,Segment,4,1,1,100000002,510000007426,
-30.6925,°,Segment,2,2,1,100000002,510000007428,
-22.2796,°,Segment,7,2,1,100000003,510000007429,
74.9895,°,Segment,7,2,1,100000003,510000007430,
-163.993,°,Segment,9,4,1,100000003,510000007431,
128.476,°,Segment,7,3,1,100000003,510000007433,
-45,°,Segment,11,5,1,100000003,510000007434,
140.493,°,Segment,10,5,1,100000003,510000007435,
-162.083,°,Segment,12,4,1,100000003,510000007436,
5.17008,°,Segment,11,4,1,100000003,510000007438,
